run_id,attempt_name,split,model_id,threshold_id,runtime_trade_shape,entry_timestamp,exit_timestamp,held_m5,side,entry_score,threshold,entry_open,exit_open,net_profit,adx_14,exit_reason,claim_boundary
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-14T20:50:00Z,2025-04-14T21:30:00Z,8,long,0.010364294052,-0.000562137088,18727.41,18847.54,11.713,22.295400619507,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-14T21:35:00Z,2025-04-15T16:45:00Z,8,long,0.021945625544,-0.000562137088,18854.54,18922.38,6.484,22.007360458374,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-15T16:50:00Z,2025-04-15T17:30:00Z,8,long,0.031045913696,-0.000562137088,18941.63,18820.63,-12.4,30.41858291626,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-15T17:35:00Z,2025-04-15T18:15:00Z,8,long,0.01434391737,-0.000562137088,18886.38,18911.51,2.213,29.949222564697,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-15T18:35:00Z,2025-04-15T19:15:00Z,8,long,0.023156583309,-0.000562137088,18880.76,18908.76,2.5,21.152864456177,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-15T19:20:00Z,2025-04-15T20:00:00Z,8,long,0.006758242846,-0.000562137088,18905.76,18816.51,-9.225,15.04983997345,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-15T21:30:00Z,2025-04-16T16:40:00Z,8,long,0.0018876791,-0.000562137088,18770.26,18509.47,-26.379,30.232833862305,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-16T16:45:00Z,2025-04-16T17:25:00Z,8,long,8.4608793e-05,-0.000562137088,18491.84,18466.97,-2.787,32.876274108887,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-16T17:30:00Z,2025-04-16T18:10:00Z,8,long,0.010427236557,-0.000562137088,18473.59,18489.47,1.288,29.351797103882,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-16T18:20:00Z,2025-04-16T19:00:00Z,8,long,0.00108474493,-0.000562137088,18470.34,18443.22,-3.012,19.205791473389,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-17T16:50:00Z,2025-04-17T17:30:00Z,8,long,0.00950011611,-0.000562137088,18300.41,18179.16,-12.425,22.248916625977,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-17T17:45:00Z,2025-04-17T18:25:00Z,8,long,0.015116870403,-0.000562137088,18206.66,18250.66,4.1,23.439390182495,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-17T18:35:00Z,2025-04-17T19:15:00Z,8,long,0.01675978303,-0.000562137088,18237.91,18251.91,1.1,17.687398910522,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-17T19:20:00Z,2025-04-17T20:00:00Z,8,long,0.037227392197,-0.000562137088,18298.28,18311.91,1.063,13.934330940247,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-17T20:05:00Z,2025-04-17T20:45:00Z,8,long,0.002445816994,-0.000562137088,18304.91,18268.41,-3.95,19.052968978882,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-17T20:50:00Z,2025-04-17T21:30:00Z,8,long,0.009142786264,-0.000562137088,18290.66,18338.91,4.525,13.342831611633,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-17T21:35:00Z,2025-04-21T16:45:00Z,8,long,0.01773160696,-0.000562137088,18348.41,17951.68,-39.973,12.829358100891,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-22T16:40:00Z,2025-04-22T17:20:00Z,8,long,0.007188558578,-0.000562137088,18024.27,18133.27,10.6,27.859264373779,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-22T17:25:00Z,2025-04-22T18:05:00Z,8,long,0.048581331968,-0.000562137088,18166.02,18231.14,6.212,37.007507324219,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-22T18:45:00Z,2025-04-22T19:25:00Z,8,long,0.005573689938,-0.000562137088,18163.77,18367.77,20.1,37.801235198975,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-22T20:00:00Z,2025-04-22T20:40:00Z,8,long,0.027367115021,-0.000562137088,18321.52,18160.52,-16.4,37.913875579834,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-22T21:25:00Z,2025-04-23T16:35:00Z,8,long,0.006628662348,-0.000562137088,18214.39,18861.47,64.408,26.722612380981,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-23T16:40:00Z,2025-04-23T17:20:00Z,8,long,0.044117718935,-0.000562137088,18866.97,18894.22,2.425,33.008743286133,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-23T18:05:00Z,2025-04-23T18:45:00Z,8,long,0.027321696281,-0.000562137088,18948.59,18762.84,-18.875,37.54549407959,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-23T19:45:00Z,2025-04-23T20:25:00Z,8,long,0.003768563271,-0.000562137088,18746.84,18824.22,7.438,32.514827728271,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-23T20:30:00Z,2025-04-23T21:10:00Z,8,long,0.009630709887,-0.000562137088,18793.97,18793.47,-0.35,19.585662841797,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-23T21:15:00Z,2025-04-23T21:55:00Z,8,long,0.001516282558,-0.000562137088,18800.22,18735.72,-6.75,15.926828384399,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-24T20:35:00Z,2025-04-24T21:15:00Z,8,long,0.009955853224,-0.000562137088,19112.69,19154.19,3.85,38.236698150635,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-24T21:20:00Z,2025-04-25T16:40:00Z,8,long,0.008945316076,-0.000562137088,19153.19,19216.3,6.011,33.558967590332,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-25T16:50:00Z,2025-04-25T17:30:00Z,8,long,0.005676388741,-0.000562137088,19154.67,19150.3,-0.737,12.050572395325,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-25T17:35:00Z,2025-04-25T18:15:00Z,8,long,0.028526604176,-0.000562137088,19178.05,19252.8,7.175,14.704307556152,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-25T18:20:00Z,2025-04-25T19:00:00Z,8,long,0.002105534077,-0.000562137088,19244.3,19242.3,-0.5,9.796581268311,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-25T19:05:00Z,2025-04-25T19:50:00Z,8,long,0.00435808301,-0.000562137088,19245.17,19320.8,7.263,8.49600982666,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-25T19:55:00Z,2025-04-25T20:35:00Z,8,long,0.013413161039,-0.000562137088,19340.67,19402.8,5.913,15.814393043518,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-25T21:35:00Z,2025-04-28T16:45:00Z,8,long,0.005479246378,-0.000562137088,19373.8,19484.07,10.727,16.039588928223,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364R_h12_rf5_adx34_block_high_side_filter_maxhold8,validation,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__adx34_block_high,mt5_native_maxhold8_plus_adx_side_filter,2025-04-28T17:10:00Z,2025-04-28T17:50:00Z,8,long,0.010417789221,-0.000562137088,19400.82,19419.45,1.563,22.007719039917,close_max_hold,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
