run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_chop_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_chop_tier_a_only_validation_is.htm,7fc6576d64d946dec42fcf2b0d341d4fd27b49c898cf8a3a29fee7914c7f20b1,-291.43,0.21,22,345.35,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_chop_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_chop_tier_b_fallback_only_validation_is.htm,b9e461b0f94c28648b6f5fa91803d56ecad36d01548fb7cf6d1ae02e5bcbbfbd,23.95,1.93,9,41.69,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_chop_routed_tier_a_used_validation_is,validation,Tier A,primary_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_chop_routed_validation_is.htm,63f3d3278dcdcfd825699c10d35b63363391652bf2ad8549d2265d18e5dfb635,NA,NA,NA,NA,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_chop_routed_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_chop_routed_validation_is.htm,63f3d3278dcdcfd825699c10d35b63363391652bf2ad8549d2265d18e5dfb635,NA,NA,NA,NA,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_chop_routed_total_validation_is,validation,Tier A+B,routed_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_chop_routed_validation_is.htm,63f3d3278dcdcfd825699c10d35b63363391652bf2ad8549d2265d18e5dfb635,-303.11,0.22,31,345.35,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_transition_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_transition_tier_a_only_validation_is.htm,130e981ccacccdbe56ec66903b3eb94ae098391bfc23a16827348cf48dce4614,58.15,1.16,37,215.46,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_transition_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_transition_tier_b_fallback_only_validation_is.htm,6705370f5f926545bc473cce6fcf6135c9d7e423f5c16fe6aa996d63e016f5cc,-165.11,0.08,5,467.28,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_transition_routed_tier_a_used_validation_is,validation,Tier A,primary_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_transition_routed_validation_is.htm,4ab93794070a55ec0dbd1585dde4c46cdbaf1d274d49f0efc64f9e979e88e090,NA,NA,NA,NA,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_transition_routed_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_transition_routed_validation_is.htm,4ab93794070a55ec0dbd1585dde4c46cdbaf1d274d49f0efc64f9e979e88e090,NA,NA,NA,NA,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_transition_routed_total_validation_is,validation,Tier A+B,routed_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_transition_routed_validation_is.htm,4ab93794070a55ec0dbd1585dde4c46cdbaf1d274d49f0efc64f9e979e88e090,95.3,1.26,42,197.03,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_trend_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_trend_tier_a_only_validation_is.htm,c8cf91ca91b58ea4bbe3a861ee79f32966df3f4f3949c7035b6118bcb1f3b2f3,71.38,1.18,41,277.61,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_trend_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_trend_tier_b_fallback_only_validation_is.htm,f65dd409f6a5dbbc76c3ad1613ecaaef75ae77303b7adc886f35ef331055ad50,156.62,2.55,4,124.72,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_trend_routed_tier_a_used_validation_is,validation,Tier A,primary_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_trend_routed_validation_is.htm,0bb46c541f9bd7d58184648b16886a49a8a38392583fb1e02403f73185cb5ac9,NA,NA,NA,NA,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_trend_routed_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_trend_routed_validation_is.htm,0bb46c541f9bd7d58184648b16886a49a8a38392583fb1e02403f73185cb5ac9,NA,NA,NA,NA,recorded
run03O_et_trend_chop_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_trend_routed_total_validation_is,validation,Tier A+B,routed_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03O_et_trend_chop_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03O_et_trend_chop_regime_probe_v1_trend_routed_validation_is.htm,0bb46c541f9bd7d58184648b16886a49a8a38392583fb1e02403f73185cb5ac9,194.27,1.58,42,277.61,recorded
