attempt_name,variant_id,queue_id,candidate_id,candidate_alias,candidate_role,profile_label,source_attempt_name,tier,split,risk_shape_mode,set_path,set_sha256,ini_path,ini_sha256,telemetry_path,summary_path,execution_status,claim_boundary
run267dq_01_s258_stc_2023h2_supply_continuity_sidefilter_open_ta_2023h2,run267dq_01_s258_stc_2023h2_supply_continuity_sidefilter_open,q01_s258_supply_shape_continuity_cross_period,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_supply_continuity_sidefilter_open,run267dl_04_s258_stc_2023h2_supply_sidefilter_open_ta_2023h2,Tier A,adjacent_2023_h2_train_pre_2024,supply_continuity,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_01_s258_stc_2023h2_supply_continuity_sidefilter_open_ta_2023h2.set,0bc07499488131af749685c884d16a210ce343e643abe3dde6e40fe7f618d5f8,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_01_s258_stc_2023h2_supply_continuity_sidefilter_open_ta_2023h2.ini,0e9bc05e59d5a2b686ad8c2c22066b9eed310f27e21149a0505ba337b385bcd5,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s258_stc/run267dq_01_s258_stc_2023h2_supply_continuity_sidefilter_open/telemetry/run267dq_01_s258_stc_2023h2_supply_continuity_sidefilter_open_ta_2023h2_telemetry.csv,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s258_stc/run267dq_01_s258_stc_2023h2_supply_continuity_sidefilter_open/telemetry/run267dq_01_s258_stc_2023h2_supply_continuity_sidefilter_open_ta_2023h2_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dq_02_s258_stc_2025h1_supply_continuity_sidefilter_open_ta_2025h1,run267dq_02_s258_stc_2025h1_supply_continuity_sidefilter_open,q01_s258_supply_shape_continuity_cross_period,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_supply_continuity_sidefilter_open,run267dl_06_s258_stc_2025h1_supply_sidefilter_open_ta_2025h1,Tier A,adjacent_2025_h1_validation_post_2024,supply_continuity,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_02_s258_stc_2025h1_supply_continuity_sidefilter_open_ta_2025h1.set,249160afb83dba44ccba04c29d83c037b20c73e18fecd1778d554491fdf2033e,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_02_s258_stc_2025h1_supply_continuity_sidefilter_open_ta_2025h1.ini,b539722525d6d58e5f294ec89351715417be6f381e54d52e977a5246cc43b99d,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s258_stc/run267dq_02_s258_stc_2025h1_supply_continuity_sidefilter_open/telemetry/run267dq_02_s258_stc_2025h1_supply_continuity_sidefilter_open_ta_2025h1_telemetry.csv,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s258_stc/run267dq_02_s258_stc_2025h1_supply_continuity_sidefilter_open/telemetry/run267dq_02_s258_stc_2025h1_supply_continuity_sidefilter_open_ta_2025h1_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dq_03_s258_stc_2025h2_supply_continuity_sidefilter_open_ta_2025h2,run267dq_03_s258_stc_2025h2_supply_continuity_sidefilter_open,q01_s258_supply_shape_continuity_cross_period,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_supply_continuity_sidefilter_open,run267dl_08_s258_stc_2025h2_supply_sidefilter_open_ta_2025h2,Tier A,adjacent_2025_h2_oos_followthrough,supply_continuity,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_03_s258_stc_2025h2_supply_continuity_sidefilter_open_ta_2025h2.set,a98b1b34a65a369887d1456c83ff7c8b7039c3c3e6e95298954c6e7ff26f3564,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_03_s258_stc_2025h2_supply_continuity_sidefilter_open_ta_2025h2.ini,bfa0e829880d2f3dd1d66fe601c2e8c0eb5d2a4fe42707c95e59f38c42103812,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s258_stc/run267dq_03_s258_stc_2025h2_supply_continuity_sidefilter_open/telemetry/run267dq_03_s258_stc_2025h2_supply_continuity_sidefilter_open_ta_2025h2_telemetry.csv,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s258_stc/run267dq_03_s258_stc_2025h2_supply_continuity_sidefilter_open/telemetry/run267dq_03_s258_stc_2025h2_supply_continuity_sidefilter_open_ta_2025h2_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dq_04_s258_stc_2023h2_monday_late_dd_taper_ta_2023h2,run267dq_04_s258_stc_2023h2_monday_late_dd_taper,q02_s258_monday_late_session_dd_taper_cross_period,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_monday_late_session_dd_taper,run267dl_04_s258_stc_2023h2_supply_sidefilter_open_ta_2023h2,Tier A,adjacent_2023_h2_train_pre_2024,monday_late_dd_taper,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_04_s258_stc_2023h2_monday_late_dd_taper_ta_2023h2.set,d4f84bf7f5c2af65bd69936ca34db9d25707b850d12d7b412ba20487dda844e7,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_04_s258_stc_2023h2_monday_late_dd_taper_ta_2023h2.ini,60d2b5de07ff1686bdd71f84f73c864655479217f56f45210d37afaada809fc8,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s258_stc/run267dq_04_s258_stc_2023h2_monday_late_dd_taper/telemetry/run267dq_04_s258_stc_2023h2_monday_late_dd_taper_ta_2023h2_telemetry.csv,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s258_stc/run267dq_04_s258_stc_2023h2_monday_late_dd_taper/telemetry/run267dq_04_s258_stc_2023h2_monday_late_dd_taper_ta_2023h2_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dq_05_s258_stc_2025h1_monday_late_dd_taper_ta_2025h1,run267dq_05_s258_stc_2025h1_monday_late_dd_taper,q02_s258_monday_late_session_dd_taper_cross_period,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_monday_late_session_dd_taper,run267dl_06_s258_stc_2025h1_supply_sidefilter_open_ta_2025h1,Tier A,adjacent_2025_h1_validation_post_2024,monday_late_dd_taper,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_05_s258_stc_2025h1_monday_late_dd_taper_ta_2025h1.set,23d52eec8d477397e7247ed09ea5ed2b1fb4dc326c7d0e65529a09f7d4c94e92,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_05_s258_stc_2025h1_monday_late_dd_taper_ta_2025h1.ini,1ee473dca35007f608150d85f21fcae88a89abca7dced33307fa1852e7e69285,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s258_stc/run267dq_05_s258_stc_2025h1_monday_late_dd_taper/telemetry/run267dq_05_s258_stc_2025h1_monday_late_dd_taper_ta_2025h1_telemetry.csv,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s258_stc/run267dq_05_s258_stc_2025h1_monday_late_dd_taper/telemetry/run267dq_05_s258_stc_2025h1_monday_late_dd_taper_ta_2025h1_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dq_06_s258_stc_2025h2_monday_late_dd_taper_ta_2025h2,run267dq_06_s258_stc_2025h2_monday_late_dd_taper,q02_s258_monday_late_session_dd_taper_cross_period,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_monday_late_session_dd_taper,run267dl_08_s258_stc_2025h2_supply_sidefilter_open_ta_2025h2,Tier A,adjacent_2025_h2_oos_followthrough,monday_late_dd_taper,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_06_s258_stc_2025h2_monday_late_dd_taper_ta_2025h2.set,9716a07caaba947104704e7b32283e632f75c1ea37ab77c80eed6d13f9d831e3,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_06_s258_stc_2025h2_monday_late_dd_taper_ta_2025h2.ini,ef2ef36ebc74ccd4354736e54d94c8e282add539043f6ee915ff1b9ee326cedc,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s258_stc/run267dq_06_s258_stc_2025h2_monday_late_dd_taper/telemetry/run267dq_06_s258_stc_2025h2_monday_late_dd_taper_ta_2025h2_telemetry.csv,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s258_stc/run267dq_06_s258_stc_2025h2_monday_late_dd_taper/telemetry/run267dq_06_s258_stc_2025h2_monday_late_dd_taper_ta_2025h2_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dq_07_s264_lc_defensive_dd_zoom_control_ta_2024,run267dq_07_s264_lc_defensive_dd_zoom_control,q03_s264_lc_defensive_dd_zoom_control,s264_lowrank_control,s264_lc,defensive_control,s264_lc_defensive_dd_zoom_control,run267dl_10_s264_lc_one_stage_dd_demote_audit_ta_2024,Tier A,historical_2024,dd_zoom_control,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_07_s264_lc_defensive_dd_zoom_control_ta_2024.set,16fda69224b7c45aa2d598aab51b24d58ae16a891a7c736f3b5eee55500ce88a,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_07_s264_lc_defensive_dd_zoom_control_ta_2024.ini,7c3d03ed996fe2a8bbc046e976f899fe53b98095dced67fa5043818df39d38a0,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s264_lc/run267dq_07_s264_lc_defensive_dd_zoom_control/telemetry/run267dq_07_s264_lc_defensive_dd_zoom_control_ta_2024_telemetry.csv,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s264_lc/run267dq_07_s264_lc_defensive_dd_zoom_control/telemetry/run267dq_07_s264_lc_defensive_dd_zoom_control_ta_2024_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267dq_07_s264_lc_defensive_dd_zoom_control_rt_2024,run267dq_07_s264_lc_defensive_dd_zoom_control,q03_s264_lc_defensive_dd_zoom_control,s264_lowrank_control,s264_lc,defensive_control,s264_lc_defensive_dd_zoom_control,run267dl_10_s264_lc_one_stage_dd_demote_audit_rt_2024,Tier A+B,historical_2024,dd_zoom_control,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_07_s264_lc_defensive_dd_zoom_control_rt_2024.set,e7e8f4fcbc4f12536a46c6220eff7075df5f459aec1806d1bce5e59cc7d7b3fd,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DQ/runtime_gap_aware_fourth_followup_or_prune_materialization/mt5/run267dq_07_s264_lc_defensive_dd_zoom_control_rt_2024.ini,fa7bd44eb52ebcd61c76ac43910653364bb0e3a0e7fffe115fcdca2eab656737,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s264_lc/run267dq_07_s264_lc_defensive_dd_zoom_control/telemetry/run267dq_07_s264_lc_defensive_dd_zoom_control_rt_2024_telemetry.csv,OPV2/s267dq/run267DQ_runtime_gap_aware_fourth_followup_or_prune/s264_lc/run267dq_07_s264_lc_defensive_dd_zoom_control/telemetry/run267dq_07_s264_lc_defensive_dd_zoom_control_rt_2024_summary.csv,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
