written_at,run_id,model_id,feature_order_hash,ticks_seen,bars_seen,feature_ready_count,feature_skip_count,model_ok_count,model_fail_count,tier_a_used_count,tier_b_fallback_used_count,no_tier_count,tier_a_long_count,tier_a_short_count,tier_a_flat_count,tier_a_order_attempt_count,tier_a_order_fill_count,tier_b_fallback_long_count,tier_b_fallback_short_count,tier_b_fallback_flat_count,tier_b_fallback_order_attempt_count,tier_b_fallback_order_fill_count,long_count,short_count,flat_count,order_attempt_count,order_fill_count,min_lot_floor_applied_count,max_model_risk_pct,max_actual_risk_pct_after_floor,last_skip_reason,deinit_reason
2026.04.13 23:59:58,frontier16D_runtime_probe_supplement_v1,frontier16D_runtime_probe_supplement_v1_frontier16d_tier_a_oos,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,69271646,37337,7584,29753,7584,29753,7584,0,29753,485,230,6869,328,328,0,0,0,0,0,485,230,36622,328,328,0,0.0000000000,0.0000000000,feature_csv_timestamp_not_found:2026.04.13 23:55:00,remove
