ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run26A_tcn_temporal_convolution_context_scout_v1__python_tier_a_separate,32_sequence_model__tcn_temporal_convolution_context,run26A_tcn_temporal_convolution_context_scout_v1,python_tier_a_separate,run26A_tcn_temporal_convolution_context_scout_v1,python_tier_a_separate,Tier A,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/32_sequence_model__tcn_temporal_convolution_context/02_runs/run26A_tcn_temporal_convolution_context_scout_v1/predictions/tier_a_stage32_structural_predictions.parquet,rows=46650;signal_coverage=0.16671;signal_count=7777;short=7421;long=356,prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts=NA,out_of_scope_by_claim,Tier A full-context primary view
run26A_tcn_temporal_convolution_context_scout_v1__python_tier_b_separate,32_sequence_model__tcn_temporal_convolution_context,run26A_tcn_temporal_convolution_context_scout_v1,python_tier_b_separate,run26A_tcn_temporal_convolution_context_scout_v1,python_tier_b_separate,Tier B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/32_sequence_model__tcn_temporal_convolution_context/02_runs/run26A_tcn_temporal_convolution_context_scout_v1/predictions/tier_b_stage32_structural_predictions.parquet,rows=12398;signal_coverage=0.309324;signal_count=3835;short=2288;long=1547,"prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts={""B_constituent_missing"":1,""B_core_only"":200,""B_full_context_outside_tier_a_scope"":217,""B_macro_missing"":10740,""B_mixed_partial_context"":1240}",out_of_scope_by_claim,Tier B partial-context fallback-only view
run26A_tcn_temporal_convolution_context_scout_v1__python_tier_ab_combined,32_sequence_model__tcn_temporal_convolution_context,run26A_tcn_temporal_convolution_context_scout_v1,python_tier_ab_combined,run26A_tcn_temporal_convolution_context_scout_v1,python_tier_ab_combined,Tier A+B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/32_sequence_model__tcn_temporal_convolution_context/02_runs/run26A_tcn_temporal_convolution_context_scout_v1/predictions/tier_ab_stage32_structural_predictions.parquet,rows=59048;signal_coverage=0.14727;signal_count=8696;short=8275;long=421,"prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts={""B_constituent_missing"":1,""B_core_only"":200,""B_full_context_outside_tier_a_scope"":217,""B_macro_missing"":10740,""B_mixed_partial_context"":1240}",out_of_scope_by_claim,Tier A primary plus Tier B fallback routed Python view
run26B_tcn_temporal_convolution_runtime_probe_v1__python_tier_a_separate,32_sequence_model__tcn_temporal_convolution_context,run26B_tcn_temporal_convolution_runtime_probe_v1,python_tier_a_separate,run26B_tcn_temporal_convolution_runtime_probe_v1,python_tier_a_separate,Tier A,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/32_sequence_model__tcn_temporal_convolution_context/02_runs/run26B_tcn_temporal_convolution_runtime_probe_v1/predictions/tier_a_stage32_runtime_predictions.parquet,rows=46650;signal_coverage=0.181008;signal_count=8444;short=4878;long=3566,prob_sum_err=3.33067e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts=NA,out_of_scope_by_claim,Tier A full-context primary view
run26B_tcn_temporal_convolution_runtime_probe_v1__python_tier_b_separate,32_sequence_model__tcn_temporal_convolution_context,run26B_tcn_temporal_convolution_runtime_probe_v1,python_tier_b_separate,run26B_tcn_temporal_convolution_runtime_probe_v1,python_tier_b_separate,Tier B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/32_sequence_model__tcn_temporal_convolution_context/02_runs/run26B_tcn_temporal_convolution_runtime_probe_v1/predictions/tier_b_stage32_runtime_predictions.parquet,rows=12398;signal_coverage=0.251815;signal_count=3122;short=867;long=2255,"prob_sum_err=2.22045e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts={""B_constituent_missing"":1,""B_core_only"":200,""B_full_context_outside_tier_a_scope"":217,""B_macro_missing"":10740,""B_mixed_partial_context"":1240}",out_of_scope_by_claim,Tier B partial-context fallback-only view
run26B_tcn_temporal_convolution_runtime_probe_v1__python_tier_ab_combined,32_sequence_model__tcn_temporal_convolution_context,run26B_tcn_temporal_convolution_runtime_probe_v1,python_tier_ab_combined,run26B_tcn_temporal_convolution_runtime_probe_v1,python_tier_ab_combined,Tier A+B,signal_probability_threshold,structural_scout,completed,inconclusive_single_split_scout_payload,stages/32_sequence_model__tcn_temporal_convolution_context/02_runs/run26B_tcn_temporal_convolution_runtime_probe_v1/predictions/tier_ab_stage32_runtime_predictions.parquet,rows=59048;signal_coverage=0.153739;signal_count=9078;short=5119;long=3959,"prob_sum_err=3.33067e-16;selected_threshold=q0.80;threshold_ids=q0.80;subtype_counts={""B_constituent_missing"":1,""B_core_only"":200,""B_full_context_outside_tier_a_scope"":217,""B_macro_missing"":10740,""B_mixed_partial_context"":1240}",out_of_scope_by_claim,Tier A primary plus Tier B fallback routed Python view
run26B_tcn_temporal_convolution_runtime_probe_v1__mt5_tier_a_only_validation_is,32_sequence_model__tcn_temporal_convolution_context,run26B_tcn_temporal_convolution_runtime_probe_v1,mt5_tier_a_only_validation_is,run26B_tcn_temporal_convolution_runtime_probe_v1,mt5_tier_a_only_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/32_sequence_model__tcn_temporal_convolution_context/02_runs/run26B_tcn_temporal_convolution_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run26B_tcn_temporal_convolution_runtime_probe_v1_tier_a_only_validation_is.htm,net_profit=134.03;pf=1.07;expectancy=0.12;trades=1131;win_rate=45.18,labelable=9844;feature_ready=9844;model_ok=9844;no_tier_labelable=203;max_dd=284.84;recovery=0.47;fill=2186;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run26B_tcn_temporal_convolution_runtime_probe_v1__mt5_tier_b_fallback_only_validation_is,32_sequence_model__tcn_temporal_convolution_context,run26B_tcn_temporal_convolution_runtime_probe_v1,mt5_tier_b_fallback_only_validation_is,run26B_tcn_temporal_convolution_runtime_probe_v1,mt5_tier_b_fallback_only_validation_is,Tier B,trading_risk_execution,runtime_probe,completed,inconclusive_tier_b_fallback_only_runtime_probe,stages/32_sequence_model__tcn_temporal_convolution_context/02_runs/run26B_tcn_temporal_convolution_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run26B_tcn_temporal_convolution_runtime_probe_v1_tier_b_fallback_only_validation_is.htm,net_profit=280.9;pf=1.7;expectancy=1.1;trades=256;win_rate=43.36,"labelable=2366;feature_ready=2366;model_ok=2366;no_tier_labelable=203;max_dd=322.6;recovery=0.87;fill=508;reject=0;skip=50442;subtypes={""B_core_only"":25,""B_macro_missing"":2126,""B_mixed_partial_context"":215}",completed,Tier B fallback-only standalone MT5 tester run.
run26B_tcn_temporal_convolution_runtime_probe_v1__mt5_routed_tier_a_used_validation_is,32_sequence_model__tcn_temporal_convolution_context,run26B_tcn_temporal_convolution_runtime_probe_v1,mt5_routed_tier_a_used_validation_is,run26B_tcn_temporal_convolution_runtime_probe_v1,mt5_routed_tier_a_used_validation_is,Tier A,routed_signal_execution_usage,runtime_probe,completed,inconclusive_routed_component_runtime_probe,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/32_sequence_model__tcn_temporal_convolution_context/02_runs/run26B_tcn_temporal_convolution_runtime_probe_v1/kpi_record.json,route_bars=9844;route_share=0.806224;signals=1969;long=802;short=1167;fills=2308,profit_attribution=not_separable_from_single_routed_account_path;reject=0;skip=0;subtypes=NA,completed,Tier A primary used component from one routed MT5 tester run.
run26B_tcn_temporal_convolution_runtime_probe_v1__mt5_routed_tier_b_fallback_used_validation_is,32_sequence_model__tcn_temporal_convolution_context,run26B_tcn_temporal_convolution_runtime_probe_v1,mt5_routed_tier_b_fallback_used_validation_is,run26B_tcn_temporal_convolution_runtime_probe_v1,mt5_routed_tier_b_fallback_used_validation_is,Tier B,routed_signal_execution_usage,runtime_probe,completed,inconclusive_routed_component_runtime_probe,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/32_sequence_model__tcn_temporal_convolution_context/02_runs/run26B_tcn_temporal_convolution_runtime_probe_v1/kpi_record.json,route_bars=2366;route_share=0.193776;signals=473;long=381;short=92;fills=481,"profit_attribution=not_separable_from_single_routed_account_path;reject=0;skip=0;subtypes={""B_core_only"":25,""B_macro_missing"":2126,""B_mixed_partial_context"":215}",completed,Tier B partial-context fallback used component from one routed MT5 tester run.
