variant_id,gate_column,gate_type,block_mode,source_feature,gated_feature,total_rows,blocked_rows,blocked_ratio,missing_context_rows,blocked_reason_counts,context_source,gate_description,split
s126_v41_h3_cd6_shortgate_risk035_sht54_lng52,stage126_gate_short_only_sht54_lng52,weak_session_or_et40_mid_margin_block,short,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/126_adapter_research__v41_shortgate_quality_repair_after_route_supply_damage/02_runs/run126A/s126_v41_h3_cd6_shortgate_risk035_sht54_lng52/features/s126_v41_h3_cd6_shortgate_risk035_sht54_lng52_val.csv,9844,202,0.02052011377,0,"{""et40_mid_margin"": 122, ""weak_session_165_275"": 80}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage126 shortgate quality repair: stage126_cd6_shortgate_short54_long52.,validation_is
s126_v41_h3_cd6_shortgate_risk035_sht54_lng52,stage126_gate_short_only_sht54_lng52,weak_session_or_et40_mid_margin_block,short,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/126_adapter_research__v41_shortgate_quality_repair_after_route_supply_damage/02_runs/run126A/s126_v41_h3_cd6_shortgate_risk035_sht54_lng52/features/s126_v41_h3_cd6_shortgate_risk035_sht54_lng52_oos.csv,7584,168,0.02215189873,0,"{""et40_mid_margin"": 97, ""weak_session_165_275"": 71}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage126 shortgate quality repair: stage126_cd6_shortgate_short54_long52.,oos
s126_v41_h3_cd7_shortgate_risk035_sht54_lng52,stage126_gate_short_only_sht54_lng52,weak_session_or_et40_mid_margin_block,short,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/126_adapter_research__v41_shortgate_quality_repair_after_route_supply_damage/02_runs/run126A/s126_v41_h3_cd7_shortgate_risk035_sht54_lng52/features/s126_v41_h3_cd7_shortgate_risk035_sht54_lng52_val.csv,9844,202,0.02052011377,0,"{""et40_mid_margin"": 122, ""weak_session_165_275"": 80}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage126 shortgate quality repair: stage126_cd7_shortgate_short54_long52.,validation_is
s126_v41_h3_cd7_shortgate_risk035_sht54_lng52,stage126_gate_short_only_sht54_lng52,weak_session_or_et40_mid_margin_block,short,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/126_adapter_research__v41_shortgate_quality_repair_after_route_supply_damage/02_runs/run126A/s126_v41_h3_cd7_shortgate_risk035_sht54_lng52/features/s126_v41_h3_cd7_shortgate_risk035_sht54_lng52_oos.csv,7584,168,0.02215189873,0,"{""et40_mid_margin"": 97, ""weak_session_165_275"": 71}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage126 shortgate quality repair: stage126_cd7_shortgate_short54_long52.,oos
s126_v41_h3_cd6_shortgate_risk035_sht55_lng53,stage126_gate_short_only_sht55_lng53,weak_session_or_et40_mid_margin_block,short,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/126_adapter_research__v41_shortgate_quality_repair_after_route_supply_damage/02_runs/run126A/s126_v41_h3_cd6_shortgate_risk035_sht55_lng53/features/s126_v41_h3_cd6_shortgate_risk035_sht55_lng53_val.csv,9844,202,0.02052011377,0,"{""et40_mid_margin"": 122, ""weak_session_165_275"": 80}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage126 shortgate quality repair: stage126_cd6_shortgate_short55_long53.,validation_is
s126_v41_h3_cd6_shortgate_risk035_sht55_lng53,stage126_gate_short_only_sht55_lng53,weak_session_or_et40_mid_margin_block,short,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/126_adapter_research__v41_shortgate_quality_repair_after_route_supply_damage/02_runs/run126A/s126_v41_h3_cd6_shortgate_risk035_sht55_lng53/features/s126_v41_h3_cd6_shortgate_risk035_sht55_lng53_oos.csv,7584,168,0.02215189873,0,"{""et40_mid_margin"": 97, ""weak_session_165_275"": 71}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage126 shortgate quality repair: stage126_cd6_shortgate_short55_long53.,oos
s126_v41_h3_cd7_shortgate_risk035_sht55_lng53,stage126_gate_short_only_sht55_lng53,weak_session_or_et40_mid_margin_block,short,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_val.csv,stages/126_adapter_research__v41_shortgate_quality_repair_after_route_supply_damage/02_runs/run126A/s126_v41_h3_cd7_shortgate_risk035_sht55_lng53/features/s126_v41_h3_cd7_shortgate_risk035_sht55_lng53_val.csv,9844,202,0.02052011377,0,"{""et40_mid_margin"": 122, ""weak_session_165_275"": 80}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage126 shortgate quality repair: stage126_cd7_shortgate_short55_long53.,validation_is
s126_v41_h3_cd7_shortgate_risk035_sht55_lng53,stage126_gate_short_only_sht55_lng53,weak_session_or_et40_mid_margin_block,short,stages/59AR_adapter_repair__new_model_branch_from_stage59aq/02_runs/run59AM/s59ar_v41_sd8_h3/features/s59ar_v41_sd8_h3_stage59d_adapter_a_oos.csv,stages/126_adapter_research__v41_shortgate_quality_repair_after_route_supply_damage/02_runs/run126A/s126_v41_h3_cd7_shortgate_risk035_sht55_lng53/features/s126_v41_h3_cd7_shortgate_risk035_sht55_lng53_oos.csv,7584,168,0.02215189873,0,"{""et40_mid_margin"": 97, ""weak_session_165_275"": 71}",data/processed/datasets/dataset_fpmarkets_v2_us100_m5_20220901_20260413_cashopen_fullcash_proxyw58/features.parquet,Stage126 shortgate quality repair: stage126_cd7_shortgate_short55_long53.,oos
