run_id,input_path,exists,sha256,input_role,claim_boundary
run364BM_train_h19_stress_short_balance_proxy_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BL/final_decision.json,True,a919ff0740b708cbdac161039a3c0a76fdf958c66bb92e24b6f45a3f8d58e07c,BM source input(BM 원천 입력),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BM_train_h19_stress_short_balance_proxy_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BL/required_gate_coverage_audit.csv,True,543bb895971971a740d2c5d0c4ceb55aca688c0464f49b9d652520e93579bf2f,BM source input(BM 원천 입력),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BM_train_h19_stress_short_balance_proxy_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BL/run364BM_h19_stress_short_balance_scout_queue.csv,True,3e79b64d44abdb5c44c1a90c52b08327fc8f725dcf3dabfe34df55800d399dee,BM source input(BM 원천 입력),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BM_train_h19_stress_short_balance_proxy_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BL/source_runtime_probe_summary.csv,True,133cb9822ba0cc0a6e76423a055149afed59342112158e74097d827995a053da,BM source input(BM 원천 입력),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BM_train_h19_stress_short_balance_proxy_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BL/short_source_restore_plan.csv,True,991a5302f3a3bc641c534109c39b82bac81438117853e80ced57d498e471ab7d,BM source input(BM 원천 입력),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BM_train_h19_stress_short_balance_proxy_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BL/forward_regime_replay_plan.csv,True,cce58d4966ebe221a377205f7ff22e8ab5797677735ae6ae63a2820caad92995,BM source input(BM 원천 입력),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BM_train_h19_stress_short_balance_proxy_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BL/equity_dd_cost_guardrail_plan.csv,True,3298723fba8fe1fad6ab387039c1203f067e9c7b1ea3b7e72a13baca779ebd69,BM source input(BM 원천 입력),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BM_train_h19_stress_short_balance_proxy_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BL/runtime_telemetry_pressure_matrix.csv,True,fca56855719bd946fac86077610255416f90f3431f2316c651ec8fd5b1b1b2c5,BM source input(BM 원천 입력),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BM_train_h19_stress_short_balance_proxy_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BK/final_decision.json,True,1401e3c96c6a4db16098a64d05f77a8eb93db2bc26f8ef3219c876896d50fe56,BM source input(BM 원천 입력),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BM_train_h19_stress_short_balance_proxy_scout_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BK/closed_trade_attribution.csv,True,dbb8c5145837873d0f76bde5b475b9c18aeb2e3f1124484a74a7495527760a41,BM source input(BM 원천 입력),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
