variant_id,synthetic_trade_id,displaced_parent_trade_index,displaced_entry_time,displaced_exit_time,displaced_side,displaced_pnl,displacement_reason,claim_boundary
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0014,141,2025-02-25T17:10:00,2025-02-25T17:40:00,short,8.11,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0015,142,2025-02-25T18:05:00,2025-02-25T18:35:00,short,1.81,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0018,160,2025-02-28T20:25:00,2025-02-28T20:55:00,short,-13.18,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0025,162,2025-03-06T19:10:00,2025-03-06T19:40:00,short,7.22,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0026,163,2025-03-06T19:55:00,2025-03-06T20:25:00,short,-6.47,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0030,165,2025-03-10T18:10:00,2025-03-10T18:40:00,short,4.48,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0036,167,2025-03-18T17:05:00,2025-03-18T17:35:00,short,-1.48,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0040,168,2025-03-28T17:35:00,2025-03-28T18:05:00,short,5.57,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0044,187,2025-04-07T20:15:00,2025-04-07T20:45:00,long,21.37,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0046,191,2025-04-08T19:30:00,2025-04-08T20:00:00,short,25.48,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0047,197,2025-04-09T18:15:00,2025-04-09T18:45:00,long,-7.27,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0048,198,2025-04-09T18:55:00,2025-04-09T19:25:00,long,9.98,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0049,212,2025-04-11T18:35:00,2025-04-11T19:05:00,long,12.49,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0050,239,2025-04-17T17:50:00,2025-04-17T18:20:00,long,7.59,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0051,253,2025-04-22T20:55:00,2025-04-22T21:25:00,short,-9.26,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0052,285,2025-04-30T17:05:00,2025-04-30T17:35:00,short,-15.38,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0054,349,2025-05-21T20:30:00,2025-05-21T21:00:00,short,-6.83,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0055,356,2025-05-29T17:15:00,2025-05-29T17:45:00,short,-2.15,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0057,362,2025-05-30T20:00:00,2025-05-30T20:35:00,short,-7.17,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0062,466,2025-08-01T17:35:00,2025-08-01T18:05:00,long,-8.53,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0063,470,2025-08-05T17:55:00,2025-08-05T18:25:00,short,-1.06,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0065,491,2025-08-15T17:20:00,2025-08-15T17:50:00,long,-5.01,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0066,496,2025-08-20T17:15:00,2025-08-20T17:45:00,short,3.96,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0067,511,2025-08-29T17:15:00,2025-08-29T17:45:00,short,-1.4,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0072,596,2025-10-15T20:20:00,2025-10-15T20:50:00,short,-14.16,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0073,619,2025-10-22T18:55:00,2025-10-22T19:25:00,long,-9.55,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0074,620,2025-10-22T20:45:00,2025-10-22T21:20:00,short,-2.7,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0075,651,2025-11-06T17:05:00,2025-11-06T17:35:00,short,-3.13,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0076,653,2025-11-06T18:45:00,2025-11-06T19:15:00,short,-0.05,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0079,663,2025-11-13T17:55:00,2025-11-13T18:25:00,short,1.51,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0080,675,2025-11-18T17:25:00,2025-11-18T17:55:00,short,6.06,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0081,683,2025-11-19T19:10:00,2025-11-19T19:40:00,short,10.39,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0082,692,2025-11-20T19:40:00,2025-11-20T20:10:00,short,-7.78,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0085,750,2025-12-11T17:05:00,2025-12-11T17:25:00,short,-16.94,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0085,751,2025-12-11T17:25:00,2025-12-11T17:55:00,long,-12.36,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0088,802,2026-01-08T17:20:00,2026-01-08T17:55:00,long,-6.86,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0089,820,2026-01-14T17:55:00,2026-01-14T18:25:00,short,-6.41,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0091,859,2026-01-29T17:05:00,2026-01-29T17:35:00,short,9.62,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0093,869,2026-02-03T17:05:00,2026-02-03T17:35:00,short,10.82,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0095,879,2026-02-05T17:25:00,2026-02-05T17:55:00,long,-0.59,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0099,952,2026-02-26T17:10:00,2026-02-26T17:40:00,short,17.04,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0103,957,2026-03-12T17:35:00,2026-03-12T18:05:00,short,-0.31,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0104,958,2026-03-13T18:05:00,2026-03-13T18:35:00,short,-0.06,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0109,959,2026-03-23T19:00:00,2026-03-23T19:30:00,short,6.22,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
bm04_short_router_ps0435_h17_20_overlay_fixed6,bm04_short_router_ps0435_h17_20_overlay_fixed6__syn0112,980,2026-04-07T18:25:00,2026-04-07T18:55:00,long,5.69,one_position_semantics(단일 포지션 의미),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
