candidate_id,train_rank,lane,side,rule_definition,shock_feature,context_feature,context_family,shock_polarity,f20_duplicate_pressure,train_trade_count,train_trades_per_day,train_net_profit,train_profit_factor,train_expectancy,train_win_rate,train_dd_risk,train_underwater_ratio,train_max_loss_streak,train_equity_trend_r2,train_joint_axis_distance,train_density_pass,train_pf_pass,train_dd_pass,train_smoothness_pass,validation_trade_count,validation_trades_per_day,validation_net_profit,validation_profit_factor,validation_expectancy,validation_win_rate,validation_dd_risk,validation_underwater_ratio,validation_max_loss_streak,validation_equity_trend_r2,validation_joint_axis_distance,validation_density_pass,validation_pf_pass,validation_dd_pass,validation_smoothness_pass,oos_trade_count,oos_trades_per_day,oos_net_profit,oos_profit_factor,oos_expectancy,oos_win_rate,oos_dd_risk,oos_underwater_ratio,oos_max_loss_streak,oos_equity_trend_r2,oos_joint_axis_distance,oos_density_pass,oos_pf_pass,oos_dd_pass,oos_smoothness_pass,scout_clue_flag,seed_surface_flag,handoff_candidate_flag,forward_read_score
f22b_0147,45,shock_continuation,long(롱),close_prev_close_ratio >= q80 & ema20_ema50_diff >= q70 [shock_continuation],close_prev_close_ratio,ema20_ema50_diff,trend_chop,positive,False,1753,3.0593368237347294,0.45434245660583994,1.1793394620363806,0.0002591799524277467,0.5624643468339988,17.130206347086684,0.9224187107815174,22,0.5790050720846198,2.216019676357136,False,False,False,False,643,3.5136612021857925,0.5297868732645854,1.4811979337619492,0.0008239298184519213,0.5536547433903577,18.548543979848976,0.8102643856920684,17,0.7792796955918688,1.9754663012118543,False,False,False,False,511,3.900763358778626,0.1990958831787095,1.3328153133529101,0.00038962012363739625,0.5909980430528375,13.013352351161789,0.8532289628180039,21,0.7079848775824561,1.4701347450399953,False,False,False,False,True,False,False,3.416216449440468
f22b_0205,47,shock_continuation,long(롱),log_return_1 >= q80 & ema20_ema50_diff >= q70 [shock_continuation],log_return_1,ema20_ema50_diff,trend_chop,positive,False,1752,3.0575916230366493,0.45227097945082506,1.1785218021562622,0.00025814553621622435,0.5622146118721462,17.130206347086684,0.9223744292237442,22,0.5781670554360036,2.2171347272276907,False,False,False,False,643,3.5136612021857925,0.5297868732645854,1.4811979337619492,0.0008239298184519213,0.5536547433903577,18.548543979848976,0.8102643856920684,17,0.7792796955918688,1.9754663012118543,False,False,False,False,511,3.900763358778626,0.1990958831787095,1.3328153133529101,0.00038962012363739625,0.5909980430528375,13.013352351161789,0.8532289628180039,21,0.7079848775824561,1.4701347450399953,False,False,False,False,True,False,False,3.416216449440468
f22b_0371,58,shock_continuation,long(롱),close_prev_close_ratio >= q70 & ema20_ema50_diff >= q80 [shock_continuation],close_prev_close_ratio,ema20_ema50_diff,trend_chop,positive,False,1808,3.155322862129145,0.41013974064348946,1.1650804819649985,0.00022684720168334593,0.5730088495575221,15.858949387738342,0.9269911504424779,17,0.6479668724973857,2.0478510504407974,False,False,False,False,758,4.14207650273224,0.5578241578448702,1.4678962314923671,0.0007359157755209369,0.5527704485488126,19.93744677769581,0.8258575197889182,15,0.7574871536154172,2.012147926255025,False,False,False,False,658,5.022900763358779,0.13838505308028254,1.178494326747049,0.00021031163082109808,0.6003039513677811,14.793911759370493,0.8799392097264438,13,0.32356976754659905,1.6905102615444552,True,False,False,False,True,False,False,3.399737405264981
f22b_0313,57,shock_continuation,long(롱),log_return_1 >= q70 & ema20_ema50_diff >= q80 [shock_continuation],log_return_1,ema20_ema50_diff,trend_chop,positive,False,1808,3.155322862129145,0.41013974064348946,1.1650804819649985,0.00022684720168334593,0.5730088495575221,15.858949387738342,0.9269911504424779,17,0.6479668724973857,2.0478510504407974,False,False,False,False,758,4.14207650273224,0.5578241578448702,1.4678962314923671,0.0007359157755209369,0.5527704485488126,19.93744677769581,0.8258575197889182,15,0.7574871536154172,2.012147926255025,False,False,False,False,657,5.015267175572519,0.13599591599773558,1.175412726490638,0.00020699530593262645,0.5996955859969558,14.842374646119062,0.8797564687975646,13,0.30734302340294056,1.704117151794168,True,False,False,False,True,False,False,3.390847560467245
f22b_0169,75,shock_continuation,long(롱),close_prev_close_ratio >= q80 & mega8_pos_breadth_1 >= q80 [shock_continuation],close_prev_close_ratio,mega8_pos_breadth_1,breadth,positive,False,4693,8.190226876090751,0.42806083089759506,1.060211802118943,9.121262111604412e-05,0.5322821223098232,29.763998453949625,0.9722991689750693,20,0.36445775344213116,3.2698225813253132,True,False,False,False,1456,7.956284153005464,0.3562859948546313,1.1342321552664336,0.000244701919543016,0.540521978021978,28.609389812328722,0.9258241758241759,11,0.7538060303255012,2.921231069074059,True,False,False,False,966,7.374045801526718,0.06017211124200842,1.0434962435452872,6.228997022982239e-05,0.520703933747412,16.001420640290732,0.9627329192546584,17,0.01787452803423388,2.0535802183056204,True,False,False,False,False,False,False,3.37052663757719
f22b_0227,76,shock_continuation,long(롱),log_return_1 >= q80 & mega8_pos_breadth_1 >= q80 [shock_continuation],log_return_1,mega8_pos_breadth_1,breadth,positive,False,4691,8.18673647469459,0.42579250259053836,1.0598927350020593,9.076796047549315e-05,0.532082711575357,29.763998453949625,0.9722873587721168,20,0.36290430325587675,3.270675852876241,True,False,False,False,1455,7.950819672131147,0.35549399077153443,1.1339337646010994,0.00024432576685328827,0.5402061855670103,28.609389812328722,0.9264604810996564,11,0.7531890932684083,2.921944223456384,True,False,False,False,966,7.374045801526718,0.06017211124200842,1.0434962435452872,6.228997022982239e-05,0.520703933747412,16.001420640290732,0.9627329192546584,17,0.01787452803423388,2.0535802183056204,True,False,False,False,False,False,False,3.369639928730819
f22b_0051,36,shock_continuation,long(롱),return_1_over_atr_14 >= q80 & mega8_pos_breadth_1 >= q70 [shock_continuation],return_1_over_atr_14,mega8_pos_breadth_1,breadth,positive,False,5349,9.335078534031414,0.5478050658035127,1.0738076910485161,0.00010241261278809362,0.5395401009534493,23.419940269867546,0.9571882594877548,14,0.6859274532403451,2.477157544273831,True,False,False,False,1674,9.147540983606557,-0.06308606939396777,0.9755980340562,-3.7685824010733435e-05,0.5173237753882916,33.168403011819834,0.9994026284348865,12,0.008053628593980596,4.825148334082291,True,False,False,False,1188,9.068702290076336,0.10604411234099254,1.0722198374665486,8.926272082575129e-05,0.5277777777777778,16.859222453038303,0.9427609427609428,16,0.2726725413601881,2.0013521072008955,True,False,False,False,False,False,False,3.3371101498922284
f22b_0405,56,shock_continuation,long(롱),close_prev_close_ratio >= q70 & us100_minus_mega8_equal_return_1 <= q30 [shock_continuation],close_prev_close_ratio,us100_minus_mega8_equal_return_1,breadth,positive,False,5108,8.914485165794066,0.41284834207818666,1.0537001347735546,8.082387276393631e-05,0.5340642129992169,21.70737555117398,0.9655442443226312,18,0.7275886938625388,2.300967485437662,True,False,False,False,1497,8.180327868852459,0.3865602647428809,1.154931966799089,0.0002582232897414034,0.5497661990647963,24.892787362423274,0.8984635938543755,12,0.8023938991209475,2.505044115472826,True,False,False,False,917,7.0,-0.03125216896253695,0.9771180875308252,-3.408088218379166e-05,0.5278080697928026,15.084009910203033,0.9890948745910578,12,0.2709170019006116,2.8930219899655913,True,False,False,False,False,False,False,3.3150473071741446
f22b_0347,55,shock_continuation,long(롱),log_return_1 >= q70 & us100_minus_mega8_equal_return_1 <= q30 [shock_continuation],log_return_1,us100_minus_mega8_equal_return_1,breadth,positive,False,5108,8.914485165794066,0.41284834207818666,1.0537001347735546,8.082387276393631e-05,0.5340642129992169,21.70737555117398,0.9655442443226312,18,0.7275886938625388,2.300967485437662,True,False,False,False,1496,8.174863387978142,0.386969305078633,1.155121339584593,0.00025866932157662633,0.5501336898395722,24.892787362423274,0.8977272727272727,12,0.8020720478549065,2.5047629176425956,True,False,False,False,916,6.99236641221374,-0.03364130604508389,0.9753688321218573,-3.672631664310468e-05,0.527292576419214,15.286643694697677,0.9890829694323144,12,0.2879692454586154,2.9064811291970036,True,False,False,False,False,False,False,3.306046016972354
f22b_0001,13,shock_continuation,long(롱),return_1_over_atr_14 >= q80 & vix_zscore_20 <= q30 [shock_continuation],return_1_over_atr_14,vix_zscore_20,volatility,positive,False,2598,4.534031413612565,0.6482011703118566,1.1855785039980693,0.00024950006555498716,0.544264819091609,19.136688259285815,0.9195535026943803,14,0.8629366176549159,1.9895508894747929,False,False,False,False,830,4.53551912568306,0.11432819177870987,1.0963241176751104,0.00013774480937193962,0.5301204819277109,17.11301486632866,0.9228915662650602,13,0.766419321095584,1.876448112984963,False,False,False,False,626,4.778625954198473,0.19938882482675693,1.2678738016069953,0.0003185124997232539,0.5591054313099042,10.018472302001491,0.8594249201277955,11,0.6466157888389481,1.0579492476369383,False,False,False,False,True,False,False,3.2318141900905206
f22b_0175,12,shock_continuation,long(롱),log_return_1 >= q80 & vix_zscore_20 <= q30 [shock_continuation],log_return_1,vix_zscore_20,volatility,positive,False,2527,4.4101221640488655,0.7580120148959418,1.2044508126962394,0.0002999651819928539,0.5484764542936288,23.05381078032166,0.9208547685001979,16,0.8478979487832696,2.403961807746891,False,False,False,False,829,4.530054644808743,0.29318500191146524,1.1940449871032743,0.0003536610397001993,0.5440289505428226,25.576683979934444,0.9215922798552473,12,0.7590638242051823,2.677772780522588,False,False,False,False,622,4.748091603053435,0.2946472632221835,1.3852510534330882,0.00047370942640222424,0.5659163987138264,10.34380767343589,0.8006430868167203,12,0.848232355889899,0.9207217489334274,False,False,False,False,True,False,False,3.0950733491899873
f22b_0117,11,shock_continuation,long(롱),close_prev_close_ratio >= q80 & vix_zscore_20 <= q30 [shock_continuation],close_prev_close_ratio,vix_zscore_20,volatility,positive,False,2528,4.4118673647469455,0.7600834920509566,1.2050095310008335,0.0003006659383112961,0.5486550632911392,23.05381078032166,0.9204905063291139,16,0.8480579860883231,2.403097473690716,False,False,False,False,829,4.530054644808743,0.29318500191146524,1.1940449871032743,0.0003536610397001993,0.5440289505428226,25.576683979934444,0.9215922798552473,12,0.7590638242051823,2.677772780522588,False,False,False,False,622,4.748091603053435,0.2946472632221835,1.3852510534330882,0.00047370942640222424,0.5659163987138264,10.34380767343589,0.8006430868167203,12,0.848232355889899,0.9207217489334274,False,False,False,False,True,False,False,3.0950733491899873
f22b_0235,4,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & vix_zscore_20 <= q20 [shock_continuation],return_1_over_atr_14,vix_zscore_20,volatility,positive,False,2705,4.720767888307155,0.7690455844270183,1.211169949883354,0.0002843052068122064,0.544177449168207,17.990079083495512,0.9131238447319778,18,0.8953526150792944,1.807266409090151,False,False,False,False,912,4.983606557377049,0.11808140086524363,1.0865886896634391,0.00012947522024697765,0.5164473684210527,18.715776153988763,0.9451754385964912,10,0.6743239968483965,2.0034451078783895,False,False,False,False,660,5.038167938931298,0.10222290588753091,1.1230194814869914,0.0001548831907386832,0.553030303030303,11.831174435225133,0.8848484848484849,13,0.3908434371143392,1.3939099742593832,True,False,False,False,True,False,False,2.98137091690064
f22b_0289,52,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & us100_minus_mega8_equal_return_1 <= q30 [shock_continuation],return_1_over_atr_14,us100_minus_mega8_equal_return_1,breadth,positive,False,5044,8.802792321116929,0.4162324687339543,1.0568967034845296,8.252031497501077e-05,0.535289452815226,21.889019729266156,0.9597541633624108,18,0.7241144256833899,2.3164915031399103,True,False,False,False,1487,8.12568306010929,0.21730500552335288,1.093338749442467,0.0001461365201905534,0.543375924680565,28.694841099464018,0.9314055144586416,16,0.5416699587024218,3.048195735315467,True,False,False,False,928,7.083969465648855,-0.05538916483856731,0.9575267225688903,-5.96866000415596e-05,0.5280172413793104,16.562450472270484,0.9816810344827587,9,0.5251110229314335,2.9229381911407,True,False,False,False,False,False,False,2.8588141778318943
f22b_0255,25,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q80 [shock_continuation],return_1_over_atr_14,ema20_ema50_diff,trend_chop,positive,False,1814,3.1657940663176265,0.5140945620707651,1.2309247978722722,0.00028340383796624316,0.5771775082690187,13.296642505516953,0.8947078280044102,16,0.7742112023765043,1.6852665198845918,False,False,False,False,786,4.295081967213115,0.2823802849970009,1.2677918786746651,0.0003592624491055991,0.5419847328244275,22.214500206590728,0.8384223918575063,15,0.697555106650823,2.341927966222125,False,False,False,False,716,5.465648854961832,0.12383864348123028,1.1683812012856543,0.00017295899927546128,0.6033519553072626,13.63357539447243,0.8743016759776536,9,0.22863436047934194,1.609717230778656,True,False,False,False,True,False,False,2.8476972247628964
f22b_0351,6,shock_continuation,long(롱),close_prev_close_ratio >= q70 & vix_zscore_20 <= q20 [shock_continuation],close_prev_close_ratio,vix_zscore_20,volatility,positive,False,2683,4.682373472949389,0.8683634385782621,1.2336230426462012,0.0003236539092725539,0.549757733879985,22.934416198046158,0.9001118151323145,19,0.9064877181686397,2.287286247525291,False,False,False,False,868,4.743169398907104,0.1733053930943438,1.1191864324262963,0.00019966059112251592,0.532258064516129,21.79057717289128,0.9377880184331797,10,0.7278025649417498,2.3153240753657025,False,False,False,False,638,4.870229007633588,0.14545612585693163,1.175637031264805,0.00022798765808296494,0.5532915360501567,13.630951731356166,0.8589341692789969,15,0.49540858510186997,1.5148173688562037,False,False,False,False,True,False,False,2.823167175436187
f22b_0293,5,shock_continuation,long(롱),log_return_1 >= q70 & vix_zscore_20 <= q20 [shock_continuation],log_return_1,vix_zscore_20,volatility,positive,False,2683,4.682373472949389,0.8683634385782621,1.2336230426462012,0.0003236539092725539,0.549757733879985,22.934416198046158,0.9001118151323145,19,0.9064877181686397,2.287286247525291,False,False,False,False,867,4.737704918032787,0.17371443343009588,1.1195013562405702,0.00020036266831614287,0.532871972318339,21.79057717289128,0.9377162629757786,10,0.7278355356540235,2.316212382857075,False,False,False,False,638,4.870229007633588,0.14545612585693163,1.175637031264805,0.00022798765808296494,0.5532915360501567,13.630951731356166,0.8589341692789969,15,0.49540858510186997,1.5148173688562037,False,False,False,False,True,False,False,2.8207081642623217
f22b_0265,88,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & minutes_from_cash_open <= q30 [shock_continuation],return_1_over_atr_14,minutes_from_cash_open,session_age,positive,False,3081,5.37696335078534,0.37182474839674556,1.074007204172852,0.00012068313807099823,0.5322947095098994,24.907753564253767,0.964297306069458,19,0.4119496622292861,2.752328194067028,True,False,False,False,1078,5.890710382513661,0.1983323661296469,1.1261978139362254,0.00018398178676219562,0.5602968460111317,23.638197191298772,0.9072356215213359,17,0.6645076288983087,2.4599484088421266,True,False,False,False,764,5.8320610687022905,-0.010704113477043559,0.9915276264342582,-1.4010619734350207e-05,0.5405759162303665,21.801748374311657,0.9895287958115183,15,0.04531704162115906,3.659306313599698,True,False,False,False,False,False,False,2.815283595072901
f22b_0053,41,shock_continuation,long(롱),return_1_over_atr_14 >= q80 & mega8_pos_breadth_1 >= q80 [shock_continuation],return_1_over_atr_14,mega8_pos_breadth_1,breadth,positive,False,4573,7.980802792321117,0.4467410849949992,1.0702647003648917,9.769103105073239e-05,0.5381587579269627,23.245211023762714,0.9617319046577739,13,0.48402305674347934,2.554357733755258,True,False,False,False,1363,7.448087431693989,-0.032202607942448835,0.9853859957665234,-2.362627141779078e-05,0.5282465150403521,29.794285725849555,0.9992663242846662,12,0.00015772386450581385,4.486334444890766,True,False,False,False,948,7.236641221374046,0.05813071292270036,1.04741209579494,6.131931742900882e-05,0.5179324894514767,15.2240563652692,0.9609704641350211,16,0.0005356638356787349,1.980895248764154,True,False,False,False,False,False,False,2.8129210432213902
f22b_0315,107,shock_continuation,long(롱),log_return_1 >= q70 & adx_14 <= q30 [shock_continuation],log_return_1,adx_14,trend_chop,positive,False,2499,4.361256544502618,0.27097082493686586,1.083484424564191,0.00010843170265580867,0.5398159263705482,23.295311737529723,0.9483793517406963,16,0.7215515101200317,2.5676101812996523,False,False,False,False,797,4.355191256830601,-0.06686027151579191,0.9488031237684401,-8.388992661956325e-05,0.5445420326223338,19.48875204519548,0.9786700125470514,16,0.20351072084027572,3.502257072537257,False,False,False,False,556,4.244274809160306,0.29041382890393586,1.4505146532696889,0.0005223270304027623,0.5575539568345323,9.864909915786413,0.7877697841726619,12,0.8317622510841055,0.9560911014229447,False,False,True,False,False,False,False,2.8046149442187125
