queue_id,materialized_branch_id,stage309_branch_id,stage308_branch_id,stage307_branch_id,stage306_branch_id,package_id,queue_role,payload_path,payload_hash,handoff_path,handoff_hash,model_artifact_path,model_artifact_hash,model_feature_order_path,model_feature_order_hash,direction_surface_hash,direction_feature_order_hash,max_hold_bars,close_on_flat_signal,same_direction_reentry_cooldown_bars,atr_sltp_enabled,atr_period,atr_stop_multiplier,atr_take_profit_multiplier,atr_min_stop_points,atr_max_stop_points,atr_min_take_profit_points,atr_max_take_profit_points,exit_risk_overlay_enabled,exit_risk_close_long_feature_index,exit_risk_close_short_feature_index,exit_risk_close_threshold,exit_risk_min_hold_bars,exit_risk_max_hold_feature_index,model_risk_sizing_enabled,model_risk_min_pct,model_risk_max_pct,model_risk_confidence_floor,model_risk_confidence_ceiling,model_risk_fallback_lot,fixed_lot,approx_validation_trades_per_day,approx_oos_trades_per_day,selected_candidate,adapter_package,onnx_readiness,claim_boundary
run322A_queue_01,run322A_cp322A_cp321b_exact_replay_control,stage309_positive_fragment_allocation_seed,stage308_preserved_clue_cp308E_oos_scale_validation_flat,,run306A_cp306C_cp305C305D_hour20_payoff_router_density70_hold5,cp322A_cp321b_exact_replay_control_surface,cp321b_curve_stability_pressure,stages/322_onnx_candidate_campaign__cp321b_curve_stability_pressure/02_runs/run322A/payloads/run322A_cp322A_cp321b_exact_replay_control_payload.parquet,c892692f087ec186f58447941a0221f6b3937a7e887ee843744715c78d7c2bf1,stages/322_onnx_candidate_campaign__cp321b_curve_stability_pressure/02_runs/run322A/handoff/run322A_cp322A_cp321b_exact_replay_control_handoff.json,bf1b10f62a1524d56722ccbfc59e0ddf3ceafbfb1cd42242d5dbd50ee4091306,stages/322_onnx_candidate_campaign__cp321b_curve_stability_pressure/02_runs/run322A/models/run322A_cp322A_cp321b_exact_replay_control_stability_pressure_surface.json,75694543f84a814b6dd94d0d33156295feb45358e083f168f51a46554dec6be2,stages/322_onnx_candidate_campaign__cp321b_curve_stability_pressure/02_runs/run322A/models/run322A_cp322A_cp321b_exact_replay_control_stability_pressure_surface.json,9b8d72c826c533783410e08eb82bb365a7025513eedff7b6f2d9fe8dbf671a6b,be17335ac84d9f1095c9c2dc85f83bcc4688d79885bdb54f8c2f893992409997,171b545c231c11df3686e77d62d930c01807dc1165c49fb5e96bbb1bf97ed22d,1,1,0,1,14,0.78,3.35,70,900,100,1800,0,-1,-1,0,1,-1,1,0.004,0.026,0.58,0.99,0.08,0.42,4.63934,4.65649,none,none,not_claimed,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_candidate_package_gate
