record_view,tier_scope,split,status,route_role,metrics,report
mt5_run322A_cp322A_cp321b_exact_replay_control_tier_a_onnx_validation_is,Tier A,validation_is,completed,tier_only_total,"{""aggregation"":""actual_tier_only_tester_run"",""balance_drawdown_maximal_amount"":107972.0,""balance_drawdown_maximal_percent"":18.95,""deal_count"":1838,""equity_drawdown_maximal_amount"":108888.0,""equity_drawdown_maximal_percent"":19.11,""expectancy"":514.41,""feature_ready_count"":9844,""fill_count"":1085,""fill_rate"":0.9990791896869244,""gross_loss"":-742967.92,""gross_profit"":1215706.23,""long_trade_count"":352,""long_win_rate_percent"":52.27,""losing_trade_count"":440,""loss_rate_percent"":47.88,""max_drawdown_amount"":108888.0,""max_drawdown_percent"":19.11,""missing_required_metrics"":[],""model_fail_count"":42964,""model_ok_count"":9844,""net_profit"":472738.31,""no_tier_count"":42964,""no_tier_labelable_rows"":0,""order_attempt_count"":1086,""parsed_row_count"":3802,""profit_factor"":1.64,""recovery_factor"":4.34,""reject_count"":1,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_val_onnx.htm"",""route_coverage_split"":""validation"",""route_role"":""tier_only_total"",""routed_labelable_rows"":19688,""sharpe_ratio"":134.99,""short_trade_count"":567,""short_win_rate_percent"":52.03,""skip_count"":42964,""source_encoding"":""utf-16"",""status"":""completed"",""tier_a_flat_count"":8839,""tier_a_long_count"":386,""tier_a_order_attempt_count"":1086,""tier_a_order_fill_count"":1085,""tier_a_primary_labelable_rows"":9844,""tier_a_short_count"":619,""tier_a_used_count"":9844,""tier_b_fallback_flat_count"":0,""tier_b_fallback_labelable_rows"":9844,""tier_b_fallback_long_count"":0,""tier_b_fallback_order_attempt_count"":0,""tier_b_fallback_order_fill_count"":0,""tier_b_fallback_short_count"":0,""tier_b_fallback_used_count"":0,""trade_count"":919,""win_rate_percent"":52.12,""winning_trade_count"":479}","{""attempt_name"":""run322A_cp322A_cp321b_exact_replay_control_tier_a_val_onnx"",""chart"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_val_onnx.png"",""sha256"":""4178b4b2f93b20f09e8e5d8d789543dd1c411d7202701a920ed344d909b548f8"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_val_onnx.png""},""html_report"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_val_onnx.htm"",""sha256"":""df252f0657f5e704386f9d044b6f5f69415f39e652f8f91cc5b5341811010043"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_val_onnx.htm""},""metrics"":{""balance_drawdown_maximal_amount"":107972.0,""balance_drawdown_maximal_percent"":18.95,""deal_count"":1838,""equity_drawdown_maximal_amount"":108888.0,""equity_drawdown_maximal_percent"":19.11,""expectancy"":514.41,""gross_loss"":-742967.92,""gross_profit"":1215706.23,""long_trade_count"":352,""long_win_rate_percent"":52.27,""losing_trade_count"":440,""loss_rate_percent"":47.88,""max_drawdown_amount"":108888.0,""max_drawdown_percent"":19.11,""missing_required_metrics"":[],""net_profit"":472738.31,""parsed_row_count"":3802,""profit_factor"":1.64,""recovery_factor"":4.34,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_val_onnx.htm"",""sharpe_ratio"":134.99,""short_trade_count"":567,""short_win_rate_percent"":52.03,""source_encoding"":""utf-16"",""status"":""completed"",""trade_count"":919,""win_rate_percent"":52.12,""winning_trade_count"":479},""report_name"":""Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_val_onnx"",""split"":""validation_is"",""status"":""completed"",""tier"":""Tier A""}"
mt5_run322A_cp322A_cp321b_exact_replay_control_tier_b_onnx_validation_is,Tier B,validation_is,completed,tier_b_fallback_only_total,"{""aggregation"":""actual_tier_only_tester_run"",""balance_drawdown_maximal_amount"":107972.0,""balance_drawdown_maximal_percent"":18.95,""deal_count"":1838,""equity_drawdown_maximal_amount"":108888.0,""equity_drawdown_maximal_percent"":19.11,""expectancy"":514.41,""feature_ready_count"":9844,""fill_count"":1085,""fill_rate"":0.9990791896869244,""gross_loss"":-742967.92,""gross_profit"":1215706.23,""long_trade_count"":352,""long_win_rate_percent"":52.27,""losing_trade_count"":440,""loss_rate_percent"":47.88,""max_drawdown_amount"":108888.0,""max_drawdown_percent"":19.11,""missing_required_metrics"":[],""model_fail_count"":42964,""model_ok_count"":9844,""net_profit"":472738.31,""no_tier_count"":52808,""no_tier_labelable_rows"":0,""order_attempt_count"":1086,""parsed_row_count"":3802,""partial_context_subtype_counts"":{""Tier B structural separate"":9844},""profit_factor"":1.64,""recovery_factor"":4.34,""reject_count"":1,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_val_onnx.htm"",""route_coverage_split"":""validation"",""route_role"":""tier_b_fallback_only_total"",""routed_labelable_rows"":19688,""sharpe_ratio"":134.99,""short_trade_count"":567,""short_win_rate_percent"":52.03,""skip_count"":42964,""source_encoding"":""utf-16"",""status"":""completed"",""tier_a_flat_count"":0,""tier_a_long_count"":0,""tier_a_order_attempt_count"":0,""tier_a_order_fill_count"":0,""tier_a_primary_labelable_rows"":9844,""tier_a_short_count"":0,""tier_a_used_count"":0,""tier_b_fallback_flat_count"":0,""tier_b_fallback_labelable_rows"":9844,""tier_b_fallback_long_count"":0,""tier_b_fallback_order_attempt_count"":0,""tier_b_fallback_order_fill_count"":0,""tier_b_fallback_short_count"":0,""tier_b_fallback_used_count"":0,""trade_count"":919,""win_rate_percent"":52.12,""winning_trade_count"":479}","{""attempt_name"":""run322A_cp322A_cp321b_exact_replay_control_tier_b_val_onnx"",""chart"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_val_onnx.png"",""sha256"":""4178b4b2f93b20f09e8e5d8d789543dd1c411d7202701a920ed344d909b548f8"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_val_onnx.png""},""html_report"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_val_onnx.htm"",""sha256"":""5a2687a4e8f010822276b6578dad2d68999a21bad4e7a89f8144837437ae1648"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_val_onnx.htm""},""metrics"":{""balance_drawdown_maximal_amount"":107972.0,""balance_drawdown_maximal_percent"":18.95,""deal_count"":1838,""equity_drawdown_maximal_amount"":108888.0,""equity_drawdown_maximal_percent"":19.11,""expectancy"":514.41,""gross_loss"":-742967.92,""gross_profit"":1215706.23,""long_trade_count"":352,""long_win_rate_percent"":52.27,""losing_trade_count"":440,""loss_rate_percent"":47.88,""max_drawdown_amount"":108888.0,""max_drawdown_percent"":19.11,""missing_required_metrics"":[],""net_profit"":472738.31,""parsed_row_count"":3802,""profit_factor"":1.64,""recovery_factor"":4.34,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_val_onnx.htm"",""sharpe_ratio"":134.99,""short_trade_count"":567,""short_win_rate_percent"":52.03,""source_encoding"":""utf-16"",""status"":""completed"",""trade_count"":919,""win_rate_percent"":52.12,""winning_trade_count"":479},""report_name"":""Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_val_onnx"",""split"":""validation_is"",""status"":""completed"",""tier"":""Tier B""}"
mt5_run322A_cp322A_cp321b_exact_replay_control_actual_routed_onnx_validation_is,Tier A+B,validation_is,completed,actual_routed_total,"{""aggregation"":""actual_tier_only_tester_run"",""balance_drawdown_maximal_amount"":107972.0,""balance_drawdown_maximal_percent"":18.95,""deal_count"":1838,""equity_drawdown_maximal_amount"":108888.0,""equity_drawdown_maximal_percent"":19.11,""expectancy"":514.41,""feature_ready_count"":9844,""fill_count"":1085,""fill_rate"":0.9990791896869244,""gross_loss"":-742967.92,""gross_profit"":1215706.23,""long_trade_count"":352,""long_win_rate_percent"":52.27,""losing_trade_count"":440,""loss_rate_percent"":47.88,""max_drawdown_amount"":108888.0,""max_drawdown_percent"":19.11,""missing_required_metrics"":[],""model_fail_count"":42964,""model_ok_count"":9844,""net_profit"":472738.31,""no_tier_count"":42964,""no_tier_labelable_rows"":0,""order_attempt_count"":1086,""parsed_row_count"":3802,""profit_factor"":1.64,""recovery_factor"":4.34,""reject_count"":1,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_routed_val_onnx.htm"",""route_coverage_split"":""validation"",""route_role"":""actual_routed_total"",""routed_labelable_rows"":19688,""sharpe_ratio"":134.99,""short_trade_count"":567,""short_win_rate_percent"":52.03,""skip_count"":42964,""source_encoding"":""utf-16"",""status"":""completed"",""tier_a_flat_count"":8839,""tier_a_long_count"":386,""tier_a_order_attempt_count"":1086,""tier_a_order_fill_count"":1085,""tier_a_primary_labelable_rows"":9844,""tier_a_short_count"":619,""tier_a_used_count"":9844,""tier_b_fallback_flat_count"":0,""tier_b_fallback_labelable_rows"":9844,""tier_b_fallback_long_count"":0,""tier_b_fallback_order_attempt_count"":0,""tier_b_fallback_order_fill_count"":0,""tier_b_fallback_short_count"":0,""tier_b_fallback_used_count"":0,""trade_count"":919,""win_rate_percent"":52.12,""winning_trade_count"":479}","{""attempt_name"":""run322A_cp322A_cp321b_exact_replay_control_routed_val_onnx"",""chart"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_routed_val_onnx.png"",""sha256"":""4178b4b2f93b20f09e8e5d8d789543dd1c411d7202701a920ed344d909b548f8"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_routed_val_onnx.png""},""html_report"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_routed_val_onnx.htm"",""sha256"":""22a0be30d3803e1ae4fc060b187ad51d96faedee4db4788599d5463e879a9c47"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_routed_val_onnx.htm""},""metrics"":{""balance_drawdown_maximal_amount"":107972.0,""balance_drawdown_maximal_percent"":18.95,""deal_count"":1838,""equity_drawdown_maximal_amount"":108888.0,""equity_drawdown_maximal_percent"":19.11,""expectancy"":514.41,""gross_loss"":-742967.92,""gross_profit"":1215706.23,""long_trade_count"":352,""long_win_rate_percent"":52.27,""losing_trade_count"":440,""loss_rate_percent"":47.88,""max_drawdown_amount"":108888.0,""max_drawdown_percent"":19.11,""missing_required_metrics"":[],""net_profit"":472738.31,""parsed_row_count"":3802,""profit_factor"":1.64,""recovery_factor"":4.34,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_routed_val_onnx.htm"",""sharpe_ratio"":134.99,""short_trade_count"":567,""short_win_rate_percent"":52.03,""source_encoding"":""utf-16"",""status"":""completed"",""trade_count"":919,""win_rate_percent"":52.12,""winning_trade_count"":479},""report_name"":""Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_routed_val_onnx"",""split"":""validation_is"",""status"":""completed"",""tier"":""Tier A+B""}"
mt5_run322A_cp322A_cp321b_exact_replay_control_tier_a_onnx_oos,Tier A,oos,completed,tier_only_total,"{""aggregation"":""actual_tier_only_tester_run"",""balance_drawdown_maximal_amount"":40440.0,""balance_drawdown_maximal_percent"":15.11,""deal_count"":1274,""equity_drawdown_maximal_amount"":41510.0,""equity_drawdown_maximal_percent"":15.51,""expectancy"":373.04,""feature_ready_count"":7584,""fill_count"":757,""fill_rate"":1.0,""gross_loss"":-462771.82,""gross_profit"":700399.75,""long_trade_count"":223,""long_win_rate_percent"":59.64,""losing_trade_count"":290,""loss_rate_percent"":45.53,""max_drawdown_amount"":41510.0,""max_drawdown_percent"":15.51,""missing_required_metrics"":[],""model_fail_count"":29753,""model_ok_count"":7584,""net_profit"":237627.93,""no_tier_count"":29753,""no_tier_labelable_rows"":0,""order_attempt_count"":757,""parsed_row_count"":2674,""profit_factor"":1.51,""recovery_factor"":5.72,""reject_count"":0,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_oos_onnx.htm"",""route_coverage_split"":""oos"",""route_role"":""tier_only_total"",""routed_labelable_rows"":15168,""sharpe_ratio"":137.15,""short_trade_count"":414,""short_win_rate_percent"":51.69,""skip_count"":29753,""source_encoding"":""utf-16"",""status"":""completed"",""tier_a_flat_count"":6891,""tier_a_long_count"":248,""tier_a_order_attempt_count"":757,""tier_a_order_fill_count"":757,""tier_a_primary_labelable_rows"":7584,""tier_a_short_count"":445,""tier_a_used_count"":7584,""tier_b_fallback_flat_count"":0,""tier_b_fallback_labelable_rows"":7584,""tier_b_fallback_long_count"":0,""tier_b_fallback_order_attempt_count"":0,""tier_b_fallback_order_fill_count"":0,""tier_b_fallback_short_count"":0,""tier_b_fallback_used_count"":0,""trade_count"":637,""win_rate_percent"":54.47,""winning_trade_count"":347}","{""attempt_name"":""run322A_cp322A_cp321b_exact_replay_control_tier_a_oos_onnx"",""chart"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_oos_onnx.png"",""sha256"":""5dda1ca39b642a9f5c2f077e5a2686350e84d5f7b084a9b4b06197d0024fd3ed"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_oos_onnx.png""},""html_report"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_oos_onnx.htm"",""sha256"":""5219e82e6c29ba604f2f7998c44eceaeb621cdab59b0313ad268911126a150a4"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_oos_onnx.htm""},""metrics"":{""balance_drawdown_maximal_amount"":40440.0,""balance_drawdown_maximal_percent"":15.11,""deal_count"":1274,""equity_drawdown_maximal_amount"":41510.0,""equity_drawdown_maximal_percent"":15.51,""expectancy"":373.04,""gross_loss"":-462771.82,""gross_profit"":700399.75,""long_trade_count"":223,""long_win_rate_percent"":59.64,""losing_trade_count"":290,""loss_rate_percent"":45.53,""max_drawdown_amount"":41510.0,""max_drawdown_percent"":15.51,""missing_required_metrics"":[],""net_profit"":237627.93,""parsed_row_count"":2674,""profit_factor"":1.51,""recovery_factor"":5.72,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_oos_onnx.htm"",""sharpe_ratio"":137.15,""short_trade_count"":414,""short_win_rate_percent"":51.69,""source_encoding"":""utf-16"",""status"":""completed"",""trade_count"":637,""win_rate_percent"":54.47,""winning_trade_count"":347},""report_name"":""Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_a_oos_onnx"",""split"":""oos"",""status"":""completed"",""tier"":""Tier A""}"
mt5_run322A_cp322A_cp321b_exact_replay_control_tier_b_onnx_oos,Tier B,oos,completed,tier_b_fallback_only_total,"{""aggregation"":""actual_tier_only_tester_run"",""balance_drawdown_maximal_amount"":40440.0,""balance_drawdown_maximal_percent"":15.11,""deal_count"":1274,""equity_drawdown_maximal_amount"":41510.0,""equity_drawdown_maximal_percent"":15.51,""expectancy"":373.04,""feature_ready_count"":7584,""fill_count"":757,""fill_rate"":1.0,""gross_loss"":-462771.82,""gross_profit"":700399.75,""long_trade_count"":223,""long_win_rate_percent"":59.64,""losing_trade_count"":290,""loss_rate_percent"":45.53,""max_drawdown_amount"":41510.0,""max_drawdown_percent"":15.51,""missing_required_metrics"":[],""model_fail_count"":29753,""model_ok_count"":7584,""net_profit"":237627.93,""no_tier_count"":37337,""no_tier_labelable_rows"":0,""order_attempt_count"":757,""parsed_row_count"":2674,""partial_context_subtype_counts"":{""Tier B structural separate"":7584},""profit_factor"":1.51,""recovery_factor"":5.72,""reject_count"":0,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_oos_onnx.htm"",""route_coverage_split"":""oos"",""route_role"":""tier_b_fallback_only_total"",""routed_labelable_rows"":15168,""sharpe_ratio"":137.15,""short_trade_count"":414,""short_win_rate_percent"":51.69,""skip_count"":29753,""source_encoding"":""utf-16"",""status"":""completed"",""tier_a_flat_count"":0,""tier_a_long_count"":0,""tier_a_order_attempt_count"":0,""tier_a_order_fill_count"":0,""tier_a_primary_labelable_rows"":7584,""tier_a_short_count"":0,""tier_a_used_count"":0,""tier_b_fallback_flat_count"":0,""tier_b_fallback_labelable_rows"":7584,""tier_b_fallback_long_count"":0,""tier_b_fallback_order_attempt_count"":0,""tier_b_fallback_order_fill_count"":0,""tier_b_fallback_short_count"":0,""tier_b_fallback_used_count"":0,""trade_count"":637,""win_rate_percent"":54.47,""winning_trade_count"":347}","{""attempt_name"":""run322A_cp322A_cp321b_exact_replay_control_tier_b_oos_onnx"",""chart"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_oos_onnx.png"",""sha256"":""5dda1ca39b642a9f5c2f077e5a2686350e84d5f7b084a9b4b06197d0024fd3ed"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_oos_onnx.png""},""html_report"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_oos_onnx.htm"",""sha256"":""32655f0f68168915a8d65c0b2150b73691d347dbc8f4e1900269127bb273c2e1"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_oos_onnx.htm""},""metrics"":{""balance_drawdown_maximal_amount"":40440.0,""balance_drawdown_maximal_percent"":15.11,""deal_count"":1274,""equity_drawdown_maximal_amount"":41510.0,""equity_drawdown_maximal_percent"":15.51,""expectancy"":373.04,""gross_loss"":-462771.82,""gross_profit"":700399.75,""long_trade_count"":223,""long_win_rate_percent"":59.64,""losing_trade_count"":290,""loss_rate_percent"":45.53,""max_drawdown_amount"":41510.0,""max_drawdown_percent"":15.51,""missing_required_metrics"":[],""net_profit"":237627.93,""parsed_row_count"":2674,""profit_factor"":1.51,""recovery_factor"":5.72,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/325_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp322a/02_runs/run325A/mt5/reports/Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_oos_onnx.htm"",""sharpe_ratio"":137.15,""short_trade_count"":414,""short_win_rate_percent"":51.69,""source_encoding"":""utf-16"",""status"":""completed"",""trade_count"":637,""win_rate_percent"":54.47,""winning_trade_count"":347},""report_name"":""Project_Obsidian_Prime_v2_run325A_export_cp322a_adapter_to_onnx_and_runtime_reproduction_v1_run322A_cp322A_cp321b_exact_replay_control_tier_b_oos_onnx"",""split"":""oos"",""status"":""completed"",""tier"":""Tier B""}"
