variant_id,family,spec,fit_info,onnx_export_status,onnx_path,onnx_sha256,onnx_probability_output_name,onnx_parity_passed,onnx_parity_max_abs_diff,onnx_parity_rows,export_error,probability_path,probability_sha256,feature_importance_path,feature_importance_sha256
f19b_xgb_depth2_l2_backbone_control,xgboost,"{'variant_id': 'f19b_xgb_depth2_l2_backbone_control', 'idea_id': 'frontier19_backbone_only_xgb_depth2_l2', 'description': 'Frontier19 backbone-only XGBoost depth2 L2 control.', 'n_estimators': 90, 'max_depth': 2, 'learning_rate': 0.045, 'min_child_weight': 1.0, 'subsample': 0.85, 'colsample_bytree': 0.85, 'reg_alpha': 0.0, 'reg_lambda': 4.0, 'gamma': 0.0, 'booster': 'gbtree', 'rate_drop': None, 'skip_drop': None, 'sample_type': None, 'normalize_type': None, 'one_drop': None, 'random_state': 1901, 'sample_weight_policy': 'none'}","{'train_rows': 29222, 'feature_count': 58, 'class_counts': {'0': 9064, '1': 9643, '2': 10515}, 'sample_weight_policy': 'none'}",exported_and_parity_checked(내보내기와 동등성 확인),stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/models/f19b_xgb_depth2_l2_backbone_control.onnx,b9feb612b0e4ad6dd93e912528a9555ca6de25d29b7e9cb0df23c930250930b4,probabilities,True,1.1920928955078125e-07,1024,,stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/probabilities/f19b_xgb_depth2_l2_backbone_control_probabilities.parquet,6f8be89e45e6616de1693228983b21da0034d5fc7c30f14896dfad968d558f44,stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/feature_importance/f19b_xgb_depth2_l2_backbone_control_feature_importance.csv,79e742860d294c6c201459bfb12f89610a44f7447f4caa0fe8ec109c06472858
f19b_xgb_depth3_balanced_l2_backbone,xgboost,"{'variant_id': 'f19b_xgb_depth3_balanced_l2_backbone', 'idea_id': 'frontier19_backbone_only_xgb_depth3_balanced_l2', 'description': 'Frontier19 backbone-only XGBoost depth3 balanced L2.', 'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.04, 'min_child_weight': 2.0, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.0, 'reg_lambda': 6.0, 'gamma': 0.0, 'booster': 'gbtree', 'rate_drop': None, 'skip_drop': None, 'sample_type': None, 'normalize_type': None, 'one_drop': None, 'random_state': 1902, 'sample_weight_policy': 'balanced_classes'}","{'train_rows': 29222, 'feature_count': 58, 'class_counts': {'0': 9064, '1': 9643, '2': 10515}, 'sample_weight_policy': 'balanced_classes'}",exported_and_parity_checked(내보내기와 동등성 확인),stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/models/f19b_xgb_depth3_balanced_l2_backbone.onnx,5740f8264118369a6bde826686e99bb86c192ed4deb9c69db8ea8dad402f1ce2,probabilities,True,1.1920928955078125e-07,1024,,stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/probabilities/f19b_xgb_depth3_balanced_l2_backbone_probabilities.parquet,a2403da088b75137a6880eacd748bb2dd89796596a7dac937b06871198462233,stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/feature_importance/f19b_xgb_depth3_balanced_l2_backbone_feature_importance.csv,752524444cc1e79d7f3213691efabea8705cc9f61adf66ad3176f6aef058ed94
f19b_cat_ordered_depth3_backbone,catboost,"{'variant_id': 'f19b_cat_ordered_depth3_backbone', 'idea_id': 'frontier19_backbone_only_cat_ordered_depth3', 'description': 'Frontier19 backbone-only CatBoost ordered depth3.', 'iterations': 90, 'depth': 3, 'learning_rate': 0.04, 'l2_leaf_reg': 6.0, 'random_strength': 0.5, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 1.0, 'subsample': None, 'boosting_type': 'Ordered', 'grow_policy': 'SymmetricTree', 'random_seed': 1812, 'sample_weight_policy': 'none'}","{'train_rows': 29222, 'feature_count': 58, 'class_counts': {'0': 9064, '1': 9643, '2': 10515}, 'sample_weight_policy': 'none'}",exported_and_parity_checked(내보내기와 동등성 확인),stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/models/f19b_cat_ordered_depth3_backbone.onnx,879af15cc6122a4355c3acebd20ebde1c82b1c57e66acda307a71350fa8bc1fb,probability_tensor,True,8.003385343346991e-08,1024,,stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/probabilities/f19b_cat_ordered_depth3_backbone_probabilities.parquet,8216fe1f09ebeeeb1f6f3c3c5d5faafd371cdcef92ec44b81cc3f65a45940871,stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/feature_importance/f19b_cat_ordered_depth3_backbone_feature_importance.csv,2fb7783bcc91bc12357ba4034673cd1bb99ea32df038d24a7d481bb4f8b6cf5b
f19b_cat_plain_depth3_backbone_control,catboost,"{'variant_id': 'f19b_cat_plain_depth3_backbone_control', 'idea_id': 'frontier19_backbone_only_cat_plain_depth3', 'description': 'Frontier19 backbone-only CatBoost plain depth3 control.', 'iterations': 95, 'depth': 3, 'learning_rate': 0.04, 'l2_leaf_reg': 7.0, 'random_strength': 0.6, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 1.0, 'subsample': None, 'boosting_type': 'Plain', 'grow_policy': 'SymmetricTree', 'random_seed': 1816, 'sample_weight_policy': 'none'}","{'train_rows': 29222, 'feature_count': 58, 'class_counts': {'0': 9064, '1': 9643, '2': 10515}, 'sample_weight_policy': 'none'}",exported_and_parity_checked(내보내기와 동등성 확인),stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/models/f19b_cat_plain_depth3_backbone_control.onnx,f1a3133f77767a9c80636c6fae52782085f55e6e5132aabc7be54ab2f39329dc,probability_tensor,True,7.567778492756361e-08,1024,,stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/probabilities/f19b_cat_plain_depth3_backbone_control_probabilities.parquet,bfd14b04036346a957d592af12d04b646be9f2e2a057ce9b03a2fc2f8d5d0486,stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/feature_importance/f19b_cat_plain_depth3_backbone_control_feature_importance.csv,f8f740612d85c8c3bf4dba8c954169cbf0babc2dfcb6ab0274a3d1b755c2f051
