candidate_id,variant_id,family,onnx_parity_passed,onnx_path,onnx_sha256,export_error,train_trade_count,train_trades_per_day,train_net_profit,train_profit_factor,train_expectancy,train_max_drawdown_percent,train_max_monthly_drawdown_percent,train_underwater_ratio,train_max_loss_streak,train_equity_trend_r2,train_density_axis_distance,train_pf_axis_distance,train_dd_axis_distance,train_smoothness_axis_distance,train_joint_axis_distance,train_density_pass,train_pf_pass,train_dd_pass,train_smoothness_pass,train_short_trade_count,train_long_trade_count,train_flat_count,train_mean_probability_margin,validation_trade_count,validation_trades_per_day,validation_net_profit,validation_profit_factor,validation_expectancy,validation_max_drawdown_percent,validation_max_monthly_drawdown_percent,validation_underwater_ratio,validation_max_loss_streak,validation_equity_trend_r2,validation_density_axis_distance,validation_pf_axis_distance,validation_dd_axis_distance,validation_smoothness_axis_distance,validation_joint_axis_distance,validation_density_pass,validation_pf_pass,validation_dd_pass,validation_smoothness_pass,validation_short_trade_count,validation_long_trade_count,validation_flat_count,validation_mean_probability_margin,oos_trade_count,oos_trades_per_day,oos_net_profit,oos_profit_factor,oos_expectancy,oos_max_drawdown_percent,oos_max_monthly_drawdown_percent,oos_underwater_ratio,oos_max_loss_streak,oos_equity_trend_r2,oos_density_axis_distance,oos_pf_axis_distance,oos_dd_axis_distance,oos_smoothness_axis_distance,oos_joint_axis_distance,oos_density_pass,oos_pf_pass,oos_dd_pass,oos_smoothness_pass,oos_short_trade_count,oos_long_trade_count,oos_flat_count,oos_mean_probability_margin,train_stability_positive_period_fraction,train_stability_worst_period_dd,stability_tie_break_score,proxy_joint_distance,strict_scout_clue,seed_surface,preserved_clue,handoff_candidate
f19b_cat_ordered_depth3_backbone__argmax_nonflat_backbone_only,f19b_cat_ordered_depth3_backbone,catboost,True,stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/models/f19b_cat_ordered_depth3_backbone.onnx,879af15cc6122a4355c3acebd20ebde1c82b1c57e66acda307a71350fa8bc1fb,,18657,32.56020942408377,6.012536926370702,1.2179181790522586,0.00032226708079384156,49.26005183129486,45.56582457936794,0.9173500562791446,38,0.9613836138639389,2.2560209424083775,0.3910409104738707,3.9260051831294858,0.5301848990868425,7.1032519350985766,False,False,False,False,3370,15287,10565,0.06942308806797153,5849,31.961748633879782,0.28701714041963766,1.0256946570990235,4.9071147276395565e-05,81.26162980005735,73.1121313814591,0.9758933150965977,40,0.16356900881852302,2.196174863387978,0.48715267145048824,7.126162980005735,0.9155459378251336,10.725036452669334,False,False,False,False,820,5029,3995,0.0919309102903183,4803,36.66412213740458,0.37547514078286787,1.0512177340051903,7.817512820796749e-05,41.17784716541726,41.17784716541725,0.9704351447012284,36,0.46556216152743596,2.6664122137404584,0.4743911329974049,3.1177847165417263,0.7771928424282066,7.035780905707796,False,False,False,False,549,4254,2781,0.09317433223531679,0.8214285714285714,45.56582457936794,0.365770325634892,17.760817358377132,False,False,False,False
f19b_xgb_depth3_balanced_l2_backbone__argmax_nonflat_backbone_only,f19b_xgb_depth3_balanced_l2_backbone,xgboost,True,stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/models/f19b_xgb_depth3_balanced_l2_backbone.onnx,5740f8264118369a6bde826686e99bb86c192ed4deb9c69db8ea8dad402f1ce2,,17226,30.06282722513089,15.562710928791178,1.7278926062299365,0.000903443105119655,21.72506054572758,21.725060545729313,0.7778358295599674,29,0.986349238116329,2.006282722513089,0.13605369688503177,1.1725060545729313,0.4561689661496373,3.77101144012069,False,False,False,False,9932,7294,11996,0.08335411286561709,5616,30.688524590163933,-0.8048143977284787,0.9298461930928978,-0.00014330740700293425,75.89775336618968,55.79263208234262,0.9980413105413105,34,0.022829950635000852,2.0688524590163935,0.5350769034535511,6.589775336618968,1.9888451119578394,11.182549811046751,False,False,False,False,2595,3021,4228,0.10102525831316361,4561,34.81679389312977,0.019563708480457853,1.0026778516768602,4.28934630135011e-06,47.128537954478844,39.663731466634225,0.9745669809252357,27,0.20319519540805772,2.481679389312977,0.4986610741615699,3.7128537954478844,0.8971173034827301,7.590311562405162,False,False,False,False,2222,2339,3023,0.09713968236140813,0.9642857142857143,21.725060545729313,0.7470351088284212,18.772861373451914,False,False,False,False
f19b_cat_plain_depth3_backbone_control__argmax_nonflat_backbone_only,f19b_cat_plain_depth3_backbone_control,catboost,True,stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/models/f19b_cat_plain_depth3_backbone_control.onnx,f1a3133f77767a9c80636c6fae52782085f55e6e5132aabc7be54ab2f39329dc,,18621,32.49738219895288,6.885191620192159,1.2538489595598519,0.0003697541281452209,46.19361092826351,44.41433830348215,0.906396004511036,37,0.9613138956467496,2.2497382198952875,0.37307552022007406,3.619361092826351,0.5252869489889289,6.767461781930641,False,False,False,False,3449,15172,10601,0.06967888678637055,5905,32.26775956284153,0.18948701989723854,1.01678622349935,3.208924977091254e-05,83.13669649499344,72.57503725705033,0.9784928027095682,37,0.09268200684621346,2.226775956284153,0.49160688825032495,7.313669649499344,0.9486148581385095,10.98066735217233,False,False,False,False,782,5123,3939,0.09012239953645863,4831,36.87786259541985,0.3943194753944293,1.0535254393766815,8.162274382000193e-05,50.561723424176286,44.83754498592083,0.9664665700683088,35,0.509254035175562,2.687786259541985,0.47323728031165924,4.056172342417629,0.7557456407017361,7.972941522973009,False,False,False,False,587,4244,2753,0.08787991914858596,0.7857142857142857,44.41433830348215,0.3415709026794642,18.953608875145342,False,False,False,False
f19b_xgb_depth2_l2_backbone_control__argmax_nonflat_backbone_only,f19b_xgb_depth2_l2_backbone_control,xgboost,True,stages/stage_frontier_19__boosted_backbone_no_repair_stack_onnx_scout/02_runs/frontier19B_boosted_backbone_no_repair_stack_proxy_scout_v1/models/f19b_xgb_depth2_l2_backbone_control.onnx,b9feb612b0e4ad6dd93e912528a9555ca6de25d29b7e9cb0df23c930250930b4,,18941,33.05584642233857,7.752739585783947,1.2859407614832226,0.00040930994064642556,48.34310249380932,42.52166948165224,0.8988965735705612,29,0.9659959482146945,2.305584642233857,0.3570296192583887,3.834310249380932,0.51980528141014,7.016729792283318,False,False,False,False,4432,14509,10281,0.0736608901280706,5982,32.68852459016394,-0.18566671759144943,0.9838943771962263,-3.1037565628794624e-05,81.34846748748956,65.75127025717097,0.9886325643597459,37,0.005693524903361347,2.2688524590163937,0.5080528114018869,7.134846748748956,1.992322567755373,11.90407458692261,False,False,False,False,1017,4965,3862,0.09657161117163145,4850,37.02290076335878,0.19973051988137738,1.0266880736259871,4.118155049100565e-05,48.008740651148926,48.00874065114894,0.9738144329896907,31,0.42577760195493775,2.7022900763358777,0.48665596318700644,3.8008740651148942,0.7966165739656389,7.786436678603417,False,False,False,False,787,4063,2734,0.09536236390385007,0.7857142857142857,42.52166948165224,0.3604975908977633,19.690511265526027,False,False,False,False
