attempt_name,candidate_id,candidate_alias,candidate_role,variant_id,profile_label,tier,attempt_role,record_view_prefix,set_path,ini_path,common_telemetry_path,common_summary_path,execution_status,runtime_status,report_status
run267dy_01_s258_stc_2023h2_dd_shape_split_2023h2,s258_short_tight_control,s258_stc,stress_challenger,run267dy_01_s258_stc_2023h2_dd_shape_split,s258_stc_structural_dd_shape_2023h2,Tier A,structural_dd_shape_split,,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_01_s258_stc_2023h2_dd_shape_split_2023h2.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_01_s258_stc_2023h2_dd_shape_split_2023h2.ini,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_01_s258_stc_2023h2_dd_shape_split_2023h2_telemetry.csv,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_01_s258_stc_2023h2_dd_shape_split_2023h2_summary.csv,completed,completed,completed
run267dy_02_s258_stc_2025h1_dd_shape_split_2025h1,s258_short_tight_control,s258_stc,stress_challenger,run267dy_02_s258_stc_2025h1_dd_shape_split,s258_stc_structural_dd_shape_2025h1,Tier A,structural_dd_shape_split,,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_02_s258_stc_2025h1_dd_shape_split_2025h1.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_02_s258_stc_2025h1_dd_shape_split_2025h1.ini,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_02_s258_stc_2025h1_dd_shape_split_2025h1_telemetry.csv,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_02_s258_stc_2025h1_dd_shape_split_2025h1_summary.csv,completed,completed,completed
run267dy_03_s258_stc_2025h2_dd_shape_split_2025h2,s258_short_tight_control,s258_stc,stress_challenger,run267dy_03_s258_stc_2025h2_dd_shape_split,s258_stc_structural_dd_shape_2025h2,Tier A,structural_dd_shape_split,,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_03_s258_stc_2025h2_dd_shape_split_2025h2.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_03_s258_stc_2025h2_dd_shape_split_2025h2.ini,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_03_s258_stc_2025h2_dd_shape_split_2025h2_telemetry.csv,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_03_s258_stc_2025h2_dd_shape_split_2025h2_summary.csv,completed,completed,completed
run267dy_04_s258_stc_2023h2_state_falsification_2023h2,s258_short_tight_control,s258_stc,stress_challenger,run267dy_04_s258_stc_2023h2_state_falsification,s258_stc_adverse_slice_state_2023h2,Tier A,adverse_slice_state_falsification,,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_04_s258_stc_2023h2_state_falsification_2023h2.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_04_s258_stc_2023h2_state_falsification_2023h2.ini,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_04_s258_stc_2023h2_state_falsification_2023h2_telemetry.csv,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_04_s258_stc_2023h2_state_falsification_2023h2_summary.csv,completed,completed,completed
run267dy_05_s258_stc_2025h1_state_falsification_2025h1,s258_short_tight_control,s258_stc,stress_challenger,run267dy_05_s258_stc_2025h1_state_falsification,s258_stc_adverse_slice_state_2025h1,Tier A,adverse_slice_state_falsification,,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_05_s258_stc_2025h1_state_falsification_2025h1.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_05_s258_stc_2025h1_state_falsification_2025h1.ini,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_05_s258_stc_2025h1_state_falsification_2025h1_telemetry.csv,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_05_s258_stc_2025h1_state_falsification_2025h1_summary.csv,completed,completed,completed
run267dy_06_s258_stc_2025h2_state_falsification_2025h2,s258_short_tight_control,s258_stc,stress_challenger,run267dy_06_s258_stc_2025h2_state_falsification,s258_stc_adverse_slice_state_2025h2,Tier A,adverse_slice_state_falsification,,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_06_s258_stc_2025h2_state_falsification_2025h2.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_06_s258_stc_2025h2_state_falsification_2025h2.ini,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_06_s258_stc_2025h2_state_falsification_2025h2_telemetry.csv,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_06_s258_stc_2025h2_state_falsification_2025h2_summary.csv,completed,completed,completed
run267dy_07_s264_aih_validation_anchor_repair_validation_is,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267dy_07_s264_aih_validation_anchor_repair,s264_aih_validation_anchor_repair,Tier A,validation_anchor_one_repair,,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_07_s264_aih_validation_anchor_repair_validation_is.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_07_s264_aih_validation_anchor_repair_validation_is.ini,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_07_s264_aih_validation_anchor_repair_validation_is_telemetry.csv,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_07_s264_aih_validation_anchor_repair_validation_is_summary.csv,completed,completed,completed
run267dy_08_s264_aih_202604_counter_shock_probe_202604,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267dy_08_s264_aih_202604_counter_shock_probe,s264_aih_202604_counter_shock_probe,Tier A,counter_shock_final_month_falsification,,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_08_s264_aih_202604_counter_shock_probe_202604.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_08_s264_aih_202604_counter_shock_probe_202604.ini,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_08_s264_aih_202604_counter_shock_probe_202604_telemetry.csv,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_08_s264_aih_202604_counter_shock_probe_202604_summary.csv,completed,completed,completed
run267dy_09_s264_lc_202604_same_month_control_202604,s264_lowrank_control,s264_lc,defensive_control,run267dy_09_s264_lc_202604_same_month_control,s264_lc_202604_same_month_control,Tier A,paired_same_month_control,,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_09_s264_lc_202604_same_month_control_202604.set,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267DZ/runtime_gap_aware_sixth_followup_or_prune_mt5_execution/mt5/run267dy_09_s264_lc_202604_same_month_control_202604.ini,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_09_s264_lc_202604_same_month_control_202604_telemetry.csv,OPV2/s267dz/run267DZ_runtime_gap_aware_sixth_followup_or_prune/telemetry/run267dy_09_s264_lc_202604_same_month_control_202604_summary.csv,completed,completed,completed
