run_id,parent_run_id,attempt_count,terminal_path,selected_variant_id,source_package,runtime_module_hash_count,claim_boundary
run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BD_package_density_restore_stress_candidate_runtime_probe_without_db_v1,1,C:\Users\awdse\AppData\Local\ObsidianPrime\mt5_portable_run329E\terminal64.exe,run364BB_ba02_between_ax03_ax08_floor025_ps450,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BD/final_decision.json,7,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
