attempt_name,model_id,variant_id,feature_set_id,tester_status,runtime_status,report_status,returncode,blocker,expected_rows,expected_duplicate_or_feature_duplicate_rows,local_telemetry_path,local_summary_path,report_path,net_profit,profit_factor,trade_count,expectancy,recovery_factor,max_drawdown_amount,max_drawdown_percent,long_trade_count,short_trade_count,win_rate_percent,claim_boundary,telemetry_cycle_rows,ready_model_rows,matched_rows,visited_expected_rows,unvisited_expected_rows,expected_missing_rows,hash_mismatch_rows,probability_mismatch_rows,decision_mismatch_rows,order_attempted_rows,order_filled_rows,max_abs_probability_diff,first_ready_bar_time,last_ready_bar_time,latest_expected_bar_time,feature_last_reached,comparison_status
run364BD_density_restore_ba02_pshort045_floor00025_hold6,h12_move5__rf5_l80_n64,run364BB_ba02_between_ax03_ax08_floor025_ps450,stage364BD_density_restore_stress_candidate_features,completed,completed,completed,0,,17428,0,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BE/runtime_telemetry/run364BD_density_restore_ba02_pshort045_floor00025_hold6_telemetry.csv,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BE/runtime_telemetry/run364BD_density_restore_ba02_pshort045_floor00025_hold6_summary.csv,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364BE/mt5/reports/OPv2_run364BD_density_restore_ba02.htm,900.36,1.35,1016,0.89,6.92,130.11,18.3,917,99,52.76,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,17428,17428,17428,17428,0,0,0,0,0,2020,2020,5.965400001750609e-08,2025.01.02 16:35:00,2026.04.13 22:00:00,2026.04.13 22:00:00,true,completed_full_proxy_mt5_parity_reached_feature_last
