variant_id,run_id,record_view,split,status,report_path,trade_count,trades_per_day,net_profit,profit_factor_recomputed,expectancy,cost_stress_per_trade,cost_stressed_expectancy,mfe_capture_ratio,mfe_capture_ratio_all_trades,reference_mfe_capture_ratio,mfe_capture_delta_vs_d390h10,mfe_capture_materially_worse_than_d390h10,winner_count,winner_truncation_rate,loser_count,loser_escape_rate,same_direction_reentry_3_bars,same_direction_reentry_6_bars,same_direction_reentry_12_bars,same_move_reentry_ratio,cooldown_window_bars,cooldown_removed_trades,trade_count_after_cooldown,trades_per_day_after_cooldown,net_after_cooldown,profit_factor_after_cooldown,density_gain_survives_12bar_cooldown,mt5_average_position_holding_bars,error
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_validation_is.htm,748,4.087431693989071,341.54,1.129371212121212,0.4566042780748663,0.5,-0.04339572192513369,0.6400747268409855,-4.6793342664473165,,,False,380,0.29210526315789476,368,0.3179347826086957,394,419,456,0.6096256684491979,12,456,292,1.5956284153005464,141.07000000000002,1.1491131640699324,False,22.68,
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_oos.htm,594,3.046153846153846,273.2,1.1212659239202805,0.4599326599326599,0.5,-0.040067340067340085,0.6282646615086092,-2.9547866025737006,,,False,308,0.32142857142857145,286,0.26573426573426573,302,332,354,0.5959595959595959,12,354,240,1.2307692307692308,373.66,1.462273137781297,False,22.613333333333333,
d340h06_sadx_c0_aonly,run50O_d340h06_sadx_c0_aonly_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50O/d340h06_sadx_c0_aonly/mt5/reports/Project_Obsidian_Prime_v2_run50O_d340h06_sadx_c0_aonly_logreg_deep_v1_routed_validation_is.htm,1139,6.224043715846994,237.10999999999999,1.0727306747318341,0.20817383669885864,0.5,-0.29182616330114136,0.6366563106835023,-6.181755735377038,0.6400747268409855,-0.003418416157483284,False,571,0.29246935201401053,568,0.27992957746478875,711,752,805,0.7067603160667252,12,805,334,1.825136612021858,-10.320000000000011,0.9897516360639131,False,14.373333333333331,
d340h06_sadx_c0_aonly,run50O_d340h06_sadx_c0_aonly_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50O/d340h06_sadx_c0_aonly/mt5/reports/Project_Obsidian_Prime_v2_run50O_d340h06_sadx_c0_aonly_logreg_deep_v1_routed_oos.htm,907,4.651282051282052,2.489999999999975,1.0008754504702468,0.0027453142227122107,0.5,-0.49725468577728776,0.6017883335897123,-7.295424265781539,0.6282646615086092,-0.02647632791889687,False,458,0.36026200873362446,449,0.3207126948775056,582,623,668,0.7364939360529217,12,668,239,1.2256410256410257,143.14,1.2015233214602485,False,16.916666666666664,
d340h06_sadx_c0_b045,run50O_d340h06_sadx_c0_b045_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50O/d340h06_sadx_c0_b045/mt5/reports/Project_Obsidian_Prime_v2_run50O_d340h06_sadx_c0_b045_logreg_deep_v1_routed_validation_is.htm,1162,6.3497267759562845,148.49,1.0450211173872046,0.1277882960413081,0.5,-0.3722117039586919,0.6322463403589593,-7.158164985629915,0.6400747268409855,-0.007828386482026217,False,583,0.2881646655231561,579,0.29015544041450775,725,763,824,0.7091222030981067,12,824,338,1.8469945355191257,-10.510000000000009,0.989560881613842,False,14.059999999999999,
d340h06_sadx_c0_b045,run50O_d340h06_sadx_c0_b045_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50O/d340h06_sadx_c0_b045/mt5/reports/Project_Obsidian_Prime_v2_run50O_d340h06_sadx_c0_b045_logreg_deep_v1_routed_oos.htm,947,4.856410256410256,52.98999999999998,1.0184539626045197,0.055955649419218566,0.5,-0.44404435058078146,0.5998883532745102,-4.87164761980606,0.6282646615086092,-0.02837630823409898,False,494,0.36639676113360325,453,0.31346578366445915,607,652,702,0.7412882787750792,12,702,245,1.2564102564102564,207.7,1.3019026992456064,False,15.080000000000002,
d320h06_sadx_c0_aonly,run50O_d320h06_sadx_c0_aonly_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50O/d320h06_sadx_c0_aonly/mt5/reports/Project_Obsidian_Prime_v2_run50O_d320h06_sadx_c0_aonly_logreg_deep_v1_routed_validation_is.htm,1149,6.278688524590164,193.69,1.0583452821322281,0.16857267188859879,0.5,-0.3314273281114012,0.6380637412495924,-6.566531267064201,0.6400747268409855,-0.002010985591393122,False,571,0.29071803852889666,578,0.28027681660899656,723,767,817,0.7110530896431679,12,817,332,1.814207650273224,-5.240000000000012,0.9947468671679198,False,14.446666666666667,
d320h06_sadx_c0_aonly,run50O_d320h06_sadx_c0_aonly_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50O/d320h06_sadx_c0_aonly/mt5/reports/Project_Obsidian_Prime_v2_run50O_d320h06_sadx_c0_aonly_logreg_deep_v1_routed_oos.htm,911,4.671794871794872,8.939999999999973,1.0031425427881455,0.009813391877058148,0.5,-0.49018660812294185,0.6058464525028746,-7.277108697467058,0.6282646615086092,-0.022418209005734546,False,455,0.3516483516483517,456,0.33114035087719296,584,626,672,0.7376509330406147,12,672,239,1.2256410256410257,130.27,1.1832672125151233,False,17.080000000000002,
d320h06_sadx_c0_b045,run50O_d320h06_sadx_c0_b045_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50O/d320h06_sadx_c0_b045/mt5/reports/Project_Obsidian_Prime_v2_run50O_d320h06_sadx_c0_b045_logreg_deep_v1_routed_validation_is.htm,1171,6.398907103825136,143.47,1.0432211457354252,0.12251921434671222,0.5,-0.3774807856532878,0.6336248015137407,-7.180787010456238,0.6400747268409855,-0.006449925327244865,False,583,0.2864493996569468,588,0.2891156462585034,734,775,833,0.7113578138343296,12,833,338,1.8469945355191257,-24.120000000000008,0.9762596088544179,False,13.956666666666667,
d320h06_sadx_c0_b045,run50O_d320h06_sadx_c0_b045_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50O/d320h06_sadx_c0_b045/mt5/reports/Project_Obsidian_Prime_v2_run50O_d320h06_sadx_c0_b045_logreg_deep_v1_routed_oos.htm,952,4.8820512820512825,60.49999999999998,1.0210289956829732,0.06355042016806721,0.5,-0.4364495798319328,0.6059660108937506,-4.855719769347175,0.6282646615086092,-0.022298650614858584,False,490,0.3551020408163265,462,0.3225108225108225,608,655,707,0.7426470588235294,12,707,245,1.2564102564102564,196.71,1.2857080610021787,False,15.23,
