run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,session_slice,early,559,77.19,0.4639,0.138086
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,session_slice,late,313,147.98,0.259751,0.47278
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,session_slice,mid,333,-4.51,0.276349,-0.013544
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,volatility_regime,feature_missing,9,-13.79,0.007469,-1.532222
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,volatility_regime,vol_high,628,116.93,0.521162,0.186194
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,volatility_regime,vol_low,233,-64.83,0.193361,-0.27824
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,volatility_regime,vol_mid,335,182.35,0.278008,0.544328
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,trend_regime,downtrend,848,103.14,0.703734,0.121627
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,trend_regime,feature_missing,9,-13.79,0.007469,-1.532222
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,trend_regime,range_or_weak_trend,348,131.31,0.288797,0.377328
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,adx_bucket,adx_20_25,121,75.01,0.100415,0.619917
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,adx_bucket,adx_gt25,727,28.13,0.60332,0.038693
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,adx_bucket,adx_lt20,348,131.31,0.288797,0.377328
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,adx_bucket,feature_missing,9,-13.79,0.007469,-1.532222
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,spread_regime,feature_missing,1,-1.83,0.00083,-1.83
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,validation,spread_regime,spread_low,1204,222.49,0.99917,0.184792
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,session_slice,early,446,364.75,0.481641,0.817825
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,session_slice,late,210,-79.22,0.226782,-0.377238
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,session_slice,mid,270,26.49,0.291577,0.098111
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,volatility_regime,feature_missing,15,16.84,0.016199,1.122667
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,volatility_regime,vol_high,416,-14.53,0.449244,-0.034928
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,volatility_regime,vol_low,139,82.04,0.150108,0.590216
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,volatility_regime,vol_mid,356,227.67,0.384449,0.639522
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,trend_regime,downtrend,617,249.97,0.666307,0.405138
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,trend_regime,feature_missing,15,16.84,0.016199,1.122667
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,trend_regime,range_or_weak_trend,294,45.21,0.317495,0.153776
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,adx_bucket,adx_20_25,97,195.07,0.104752,2.011031
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,adx_bucket,adx_gt25,520,54.9,0.561555,0.105577
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,adx_bucket,adx_lt20,294,45.21,0.317495,0.153776
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,adx_bucket,feature_missing,15,16.84,0.016199,1.122667
run50AT_et20h6_r015_b_logreg_deep_v1,et20h6_r015_b,oos,spread_regime,spread_low,926,312.02,1.0,0.336955
