run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,session_slice,early,387,-76.69,0.418378,-0.198165
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,session_slice,late,276,100.44,0.298378,0.363913
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,session_slice,mid,262,47.31,0.283243,0.180573
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,volatility_regime,feature_missing,7,1.37,0.007568,0.195714
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,volatility_regime,vol_high,313,54.84,0.338378,0.175208
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,volatility_regime,vol_low,368,-50.35,0.397838,-0.136821
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,volatility_regime,vol_mid,237,65.2,0.256216,0.275105
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,trend_regime,downtrend,640,101.25,0.691892,0.158203
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,trend_regime,feature_missing,7,1.37,0.007568,0.195714
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,trend_regime,range_or_weak_trend,278,-31.56,0.300541,-0.113525
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,adx_bucket,adx_20_25,212,-40.64,0.229189,-0.191698
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,adx_bucket,adx_gt25,428,141.89,0.462703,0.331519
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,adx_bucket,adx_lt20,278,-31.56,0.300541,-0.113525
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,adx_bucket,feature_missing,7,1.37,0.007568,0.195714
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,validation,spread_regime,spread_low,925,71.06,1.0,0.076822
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,session_slice,early,273,58.28,0.408072,0.21348
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,session_slice,late,200,111.87,0.298954,0.55935
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,session_slice,mid,196,-30.73,0.292975,-0.156786
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,volatility_regime,feature_missing,7,-9.62,0.010463,-1.374286
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,volatility_regime,vol_high,227,101.26,0.339312,0.446079
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,volatility_regime,vol_low,238,15.11,0.355755,0.063487
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,volatility_regime,vol_mid,197,32.67,0.294469,0.165838
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,trend_regime,downtrend,483,-55.33,0.721973,-0.114555
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,trend_regime,feature_missing,7,-9.62,0.010463,-1.374286
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,trend_regime,range_or_weak_trend,179,204.37,0.267564,1.141732
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,adx_bucket,adx_20_25,138,-22.81,0.206278,-0.16529
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,adx_bucket,adx_gt25,345,-32.52,0.515695,-0.094261
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,adx_bucket,adx_lt20,179,204.37,0.267564,1.141732
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,adx_bucket,feature_missing,7,-9.62,0.010463,-1.374286
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,spread_regime,feature_missing,1,-2.62,0.001495,-2.62
run50AB_nfab_c12_h08_s300l210_b_logreg_deep_v1,nfab_c12_h08_s300l210_b,oos,spread_regime,spread_low,668,142.04,0.998505,0.212635
