run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,validation,session_slice,early,590,182.2,0.47087,0.308814
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,validation,session_slice,late,292,94.3,0.233041,0.322945
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,validation,session_slice,mid,371,36.99,0.296089,0.099704
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,validation,volatility_regime,vol_high,705,233.22,0.56265,0.330809
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,validation,volatility_regime,vol_low,207,52.34,0.165204,0.25285
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,validation,volatility_regime,vol_mid,341,27.93,0.272147,0.081906
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,validation,trend_regime,downtrend,903,293.44,0.72067,0.324961
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,validation,trend_regime,range_or_weak_trend,350,20.05,0.27933,0.057286
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,validation,adx_bucket,adx_20_25,123,10.37,0.098164,0.084309
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,validation,adx_bucket,adx_gt25,780,283.07,0.622506,0.36291
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,validation,adx_bucket,adx_lt20,350,20.05,0.27933,0.057286
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,validation,spread_regime,spread_low,1253,313.49,1.0,0.250192
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,oos,session_slice,early,468,341.63,0.470352,0.729979
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,oos,session_slice,late,217,273.0,0.21809,1.258065
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,oos,session_slice,mid,310,-1.05,0.311558,-0.003387
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,oos,volatility_regime,vol_high,464,150.27,0.466332,0.323858
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,oos,volatility_regime,vol_low,138,110.6,0.138693,0.801449
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,oos,volatility_regime,vol_mid,393,352.71,0.394975,0.897481
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,oos,trend_regime,downtrend,681,366.18,0.684422,0.537709
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,oos,trend_regime,range_or_weak_trend,314,247.4,0.315578,0.787898
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,oos,adx_bucket,adx_20_25,90,185.79,0.090452,2.064333
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,oos,adx_bucket,adx_gt25,591,180.39,0.59397,0.305228
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,oos,adx_bucket,adx_lt20,314,247.4,0.315578,0.787898
run50BH_et40h6_r001_a_logreg_deep_v1,et40h6_r001_a,oos,spread_regime,spread_low,995,613.58,1.0,0.616663
