variant_id,run_id,record_view,split,status,report_path,trade_count,trades_per_day,net_profit,profit_factor_recomputed,expectancy,cost_stress_per_trade,cost_stressed_expectancy,mfe_capture_ratio,mfe_capture_ratio_all_trades,reference_mfe_capture_ratio,mfe_capture_delta_vs_d390h10,mfe_capture_materially_worse_than_d390h10,winner_count,winner_truncation_rate,loser_count,loser_escape_rate,same_direction_reentry_3_bars,same_direction_reentry_6_bars,same_direction_reentry_12_bars,same_move_reentry_ratio,cooldown_window_bars,cooldown_removed_trades,trade_count_after_cooldown,trades_per_day_after_cooldown,net_after_cooldown,profit_factor_after_cooldown,density_gain_survives_12bar_cooldown,mt5_average_position_holding_bars,error
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_validation_is.htm,748,4.087431693989071,341.54,1.129371212121212,0.4566042780748663,0.5,-0.04339572192513369,0.6400747268409855,-4.6793342664473165,,,False,380,0.29210526315789476,368,0.3179347826086957,394,419,456,0.6096256684491979,12,456,292,1.5956284153005464,141.07000000000002,1.1491131640699324,False,22.68,
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_oos.htm,594,3.046153846153846,273.2,1.1212659239202805,0.4599326599326599,0.5,-0.040067340067340085,0.6282646615086092,-2.9547866025737006,,,False,308,0.32142857142857145,286,0.26573426573426573,302,332,354,0.5959595959595959,12,354,240,1.2307692307692308,373.66,1.462273137781297,False,22.613333333333333,
v48_midcov_slotfill_sd2_h2c0_no_b,run50BO_stage56_context_extratrees_same_direction_cooldown_v1_v48_midcov_slotfill_sd2_h2c0_no_b,mt5_routed_v48_midcov_slotfill_sd2_h2c0_no_b_validation_is,validation_is,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BO/mt5/reports/Project_Obsidian_Prime_v2_run50BO_stage56_context_extratrees_same_direction_cooldown_v1_x01_x01_rt_val.htm,1600,8.743169398907105,251.39,1.1087990513245534,0.15711875,0.5,-0.34288125,0.6074344838153486,-5.035781851761649,0.6400747268409855,-0.03264024302563695,False,787,0.312579415501906,813,0.35178351783517836,37,406,786,0.49125,12,786,814,4.448087431693989,-10.42,0.9911339521982182,False,8.309999999999999,
v48_midcov_slotfill_sd2_h2c0_no_b,run50BO_stage56_context_extratrees_same_direction_cooldown_v1_v48_midcov_slotfill_sd2_h2c0_no_b,mt5_routed_v48_midcov_slotfill_sd2_h2c0_no_b_oos,oos,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BO/mt5/reports/Project_Obsidian_Prime_v2_run50BO_stage56_context_extratrees_same_direction_cooldown_v1_x01_x01_rt_oos.htm,1210,6.205128205128205,424.17,1.2478873733300606,0.3505537190082645,0.5,-0.14944628099173551,0.6127447958036601,-3.0687809635448766,0.6282646615086092,-0.01551986570494901,False,634,0.3312302839116719,576,0.3506944444444444,30,365,655,0.5413223140495868,12,655,555,2.8461538461538463,74.63,1.103914006042969,False,10.709999999999999,
v49_midcov_slotfill_sd3_h2c0_no_b,run50BO_stage56_context_extratrees_same_direction_cooldown_v1_v49_midcov_slotfill_sd3_h2c0_no_b,mt5_routed_v49_midcov_slotfill_sd3_h2c0_no_b_validation_is,validation_is,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BO/mt5/reports/Project_Obsidian_Prime_v2_run50BO_stage56_context_extratrees_same_direction_cooldown_v1_x02_x02_rt_val.htm,1573,8.595628415300547,195.04999999999998,1.0847966055273215,0.12399872854418308,0.5,-0.3760012714558169,0.6035570434201607,-5.139520724429224,0.6400747268409855,-0.03651768342082484,False,766,0.3198433420365535,807,0.355638166047088,11,382,755,0.4799745708836618,12,755,818,4.469945355191257,-57.32,0.9521679628826063,False,8.416666666666668,
v49_midcov_slotfill_sd3_h2c0_no_b,run50BO_stage56_context_extratrees_same_direction_cooldown_v1_v49_midcov_slotfill_sd3_h2c0_no_b,mt5_routed_v49_midcov_slotfill_sd3_h2c0_no_b_oos,oos,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BO/mt5/reports/Project_Obsidian_Prime_v2_run50BO_stage56_context_extratrees_same_direction_cooldown_v1_x02_x02_rt_oos.htm,1200,6.153846153846154,458.13,1.2735627104879736,0.381775,0.5,-0.11822500000000002,0.6118997210487951,-2.935343110795611,0.6282646615086092,-0.01636494045981407,False,627,0.3349282296650718,573,0.3612565445026178,10,342,640,0.5333333333333333,12,640,560,2.871794871794872,100.98,1.1394135188866799,False,10.966666666666667,
v50_topup_slotfill_sd2_h2c0_no_b,run50BO_stage56_context_extratrees_same_direction_cooldown_v1_v50_topup_slotfill_sd2_h2c0_no_b,mt5_routed_v50_topup_slotfill_sd2_h2c0_no_b_validation_is,validation_is,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BO/mt5/reports/Project_Obsidian_Prime_v2_run50BO_stage56_context_extratrees_same_direction_cooldown_v1_x03_x03_rt_val.htm,1621,8.857923497267759,380.19,1.1650961421549044,0.2345404071560765,0.5,-0.2654595928439235,0.6081303570165623,-5.414060692518483,0.6400747268409855,-0.03194436982442328,False,791,0.3198482932996207,830,0.3578313253012048,41,414,801,0.49413942011104256,12,801,820,4.48087431693989,171.63,1.1521259340016485,False,12.33,
v50_topup_slotfill_sd2_h2c0_no_b,run50BO_stage56_context_extratrees_same_direction_cooldown_v1_v50_topup_slotfill_sd2_h2c0_no_b,mt5_routed_v50_topup_slotfill_sd2_h2c0_no_b_oos,oos,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BO/mt5/reports/Project_Obsidian_Prime_v2_run50BO_stage56_context_extratrees_same_direction_cooldown_v1_x03_x03_rt_oos.htm,1252,6.420512820512821,342.91999999999996,1.1863675394832665,0.2738977635782747,0.5,-0.22610223642172528,0.6137210516318945,-3.0729916582781622,0.6282646615086092,-0.014543609876714658,False,652,0.3205521472392638,600,0.3416666666666667,42,388,685,0.5471246006389776,12,685,567,2.9076923076923076,83.07,1.1103201901751683,False,14.563333333333333,
v51_topup_slotfill_sd3_h2c0_no_b,run50BO_stage56_context_extratrees_same_direction_cooldown_v1_v51_topup_slotfill_sd3_h2c0_no_b,mt5_routed_v51_topup_slotfill_sd3_h2c0_no_b_validation_is,validation_is,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BO/mt5/reports/Project_Obsidian_Prime_v2_run50BO_stage56_context_extratrees_same_direction_cooldown_v1_x04_x04_rt_val.htm,1595,8.71584699453552,331.71999999999997,1.1449749139031171,0.207974921630094,0.5,-0.292025078369906,0.6060955369545634,-5.518330387580936,0.6400747268409855,-0.03397918988642212,False,773,0.32470892626131953,822,0.3613138686131387,12,388,769,0.48213166144200625,12,769,826,4.5136612021857925,158.72,1.1385632098614542,False,12.213333333333335,
v51_topup_slotfill_sd3_h2c0_no_b,run50BO_stage56_context_extratrees_same_direction_cooldown_v1_v51_topup_slotfill_sd3_h2c0_no_b,mt5_routed_v51_topup_slotfill_sd3_h2c0_no_b_oos,oos,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BO/mt5/reports/Project_Obsidian_Prime_v2_run50BO_stage56_context_extratrees_same_direction_cooldown_v1_x04_x04_rt_oos.htm,1236,6.338461538461538,265.13,1.1388464116636643,0.21450647249190938,0.5,-0.28549352750809065,0.6141805564132649,-3.0091414391632583,0.6282646615086092,-0.014084105095344301,False,641,0.32293291731669266,595,0.35294117647058826,16,359,665,0.5380258899676376,12,665,571,2.928205128205128,123.30999999999999,1.1676478185797996,False,15.446666666666667,
