run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,session_slice,early,419,240.08,0.415263,0.572983
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,session_slice,late,291,212.96,0.288404,0.731821
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,session_slice,mid,299,6.94,0.296333,0.023211
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,volatility_regime,feature_missing,4,10.4,0.003964,2.6
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,volatility_regime,vol_high,344,328.43,0.340932,0.954738
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,volatility_regime,vol_low,386,81.79,0.382557,0.211891
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,volatility_regime,vol_mid,275,39.36,0.272547,0.143127
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,trend_regime,downtrend,653,352.57,0.647175,0.539923
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,trend_regime,feature_missing,4,10.4,0.003964,2.6
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,trend_regime,range_or_weak_trend,352,97.01,0.34886,0.275597
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,adx_bucket,adx_20_25,113,223.85,0.111992,1.980973
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,adx_bucket,adx_gt25,540,128.72,0.535183,0.23837
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,adx_bucket,adx_lt20,352,97.01,0.34886,0.275597
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,adx_bucket,feature_missing,4,10.4,0.003964,2.6
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,validation,spread_regime,spread_low,1009,459.98,1.0,0.455877
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,session_slice,early,315,283.03,0.426252,0.898508
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,session_slice,late,211,108.05,0.285521,0.512085
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,session_slice,mid,213,37.8,0.288227,0.177465
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,volatility_regime,feature_missing,8,13.64,0.010825,1.705
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,volatility_regime,vol_high,252,183.33,0.341001,0.7275
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,volatility_regime,vol_low,256,62.4,0.346414,0.24375
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,volatility_regime,vol_mid,223,169.51,0.301759,0.760135
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,trend_regime,downtrend,509,177.59,0.688769,0.3489
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,trend_regime,feature_missing,8,13.64,0.010825,1.705
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,trend_regime,range_or_weak_trend,222,237.65,0.300406,1.070495
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,adx_bucket,adx_20_25,92,40.24,0.124493,0.437391
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,adx_bucket,adx_gt25,417,137.35,0.564276,0.329376
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,adx_bucket,adx_lt20,222,237.65,0.300406,1.070495
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,adx_bucket,feature_missing,8,13.64,0.010825,1.705
run50AH_nf200s25b_logreg_deep_v1,nf200s25b,oos,spread_regime,spread_low,739,428.88,1.0,0.580352
