run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,session_slice,early,446,104.7,0.425979,0.234753
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,session_slice,late,293,-46.82,0.279847,-0.159795
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,session_slice,mid,308,180.85,0.294174,0.587175
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,volatility_regime,feature_missing,1,3.27,0.000955,3.27
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,volatility_regime,vol_high,352,77.29,0.336199,0.219574
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,volatility_regime,vol_low,415,114.09,0.396371,0.274916
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,volatility_regime,vol_mid,279,44.08,0.266476,0.157993
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,trend_regime,downtrend,678,234.17,0.647564,0.345383
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,trend_regime,feature_missing,1,3.27,0.000955,3.27
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,trend_regime,range_or_weak_trend,368,1.29,0.35148,0.003505
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,adx_bucket,adx_20_25,112,150.85,0.106972,1.346875
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,adx_bucket,adx_gt25,566,83.32,0.540592,0.147208
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,adx_bucket,adx_lt20,368,1.29,0.35148,0.003505
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,adx_bucket,feature_missing,1,3.27,0.000955,3.27
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,spread_regime,feature_missing,1,3.27,0.000955,3.27
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,validation,spread_regime,spread_low,1046,235.46,0.999045,0.225105
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,oos,session_slice,early,285,481.4,0.392022,1.689123
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,oos,session_slice,late,220,47.37,0.302613,0.215318
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,oos,session_slice,mid,222,8.18,0.305365,0.036847
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,oos,volatility_regime,vol_high,257,212.83,0.353508,0.828132
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,oos,volatility_regime,vol_low,238,67.21,0.327373,0.282395
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,oos,volatility_regime,vol_mid,232,256.91,0.31912,1.107371
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,oos,trend_regime,downtrend,495,192.59,0.68088,0.389071
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,oos,trend_regime,range_or_weak_trend,232,344.36,0.31912,1.48431
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,oos,adx_bucket,adx_20_25,85,36.83,0.116919,0.433294
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,oos,adx_bucket,adx_gt25,410,155.76,0.563961,0.379902
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,oos,adx_bucket,adx_lt20,232,344.36,0.31912,1.48431
run50N_c6s330l235_a_sadx_logreg_deep_v1,c6s330l235_a_sadx,oos,spread_regime,spread_low,727,536.95,1.0,0.738583
