run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,session_slice,early,314,-78.95,0.384333,-0.251433
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,session_slice,late,243,228.53,0.29743,0.940453
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,session_slice,mid,260,138.76,0.318237,0.533692
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,volatility_regime,feature_missing,1,3.92,0.001224,3.92
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,volatility_regime,vol_high,293,299.45,0.358629,1.022014
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,volatility_regime,vol_low,305,112.11,0.373317,0.367574
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,volatility_regime,vol_mid,218,-127.14,0.26683,-0.583211
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,trend_regime,downtrend,434,234.4,0.531212,0.540092
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,trend_regime,feature_missing,1,3.92,0.001224,3.92
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,trend_regime,range_or_weak_trend,382,50.02,0.467564,0.130942
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,adx_bucket,adx_20_25,138,-69.41,0.168911,-0.502971
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,adx_bucket,adx_gt25,296,303.81,0.362301,1.026385
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,adx_bucket,adx_lt20,382,50.02,0.467564,0.130942
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,adx_bucket,feature_missing,1,3.92,0.001224,3.92
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,validation,spread_regime,spread_low,817,288.34,1.0,0.352925
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,session_slice,early,213,281.2,0.36163,1.320188
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,session_slice,late,196,40.03,0.332767,0.204235
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,session_slice,mid,180,-12.41,0.305603,-0.068944
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,volatility_regime,feature_missing,9,7.62,0.01528,0.846667
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,volatility_regime,vol_high,206,206.54,0.349745,1.002621
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,volatility_regime,vol_low,202,-2.19,0.342954,-0.010842
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,volatility_regime,vol_mid,172,96.85,0.29202,0.563081
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,trend_regime,downtrend,331,67.07,0.561969,0.202628
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,trend_regime,feature_missing,9,7.62,0.01528,0.846667
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,trend_regime,range_or_weak_trend,249,234.13,0.42275,0.940281
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,adx_bucket,adx_20_25,99,-11.27,0.168081,-0.113838
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,adx_bucket,adx_gt25,232,78.34,0.393888,0.337672
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,adx_bucket,adx_lt20,249,234.13,0.42275,0.940281
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,adx_bucket,feature_missing,9,7.62,0.01528,0.846667
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,spread_regime,feature_missing,1,-4.64,0.001698,-4.64
run50AA_nfaa_s23l13_c6_l30_b_logreg_deep_v1,nfaa_s23l13_c6_l30_b,oos,spread_regime,spread_low,588,313.46,0.998302,0.533095
