run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,session_slice,early,577,40.44,0.431241,0.070087
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,session_slice,late,346,131.5,0.258595,0.380058
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,session_slice,mid,415,-55.33,0.310164,-0.133325
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,volatility_regime,feature_missing,10,7.0,0.007474,0.7
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,volatility_regime,vol_high,706,249.4,0.527653,0.353258
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,volatility_regime,vol_mid,622,-139.79,0.464873,-0.224743
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,trend_regime,downtrend,959,136.65,0.716741,0.142492
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,trend_regime,feature_missing,10,7.0,0.007474,0.7
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,trend_regime,range_or_weak_trend,369,-27.04,0.275785,-0.073279
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,adx_bucket,adx_20_25,287,-158.11,0.214499,-0.550906
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,adx_bucket,adx_gt25,672,294.76,0.502242,0.438631
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,adx_bucket,adx_lt20,369,-27.04,0.275785,-0.073279
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,adx_bucket,feature_missing,10,7.0,0.007474,0.7
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,validation,spread_regime,spread_low,1338,116.61,1.0,0.087152
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,session_slice,early,460,136.56,0.431115,0.29687
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,session_slice,late,267,20.61,0.250234,0.077191
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,session_slice,mid,340,-10.67,0.31865,-0.031382
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,volatility_regime,feature_missing,16,-1.6,0.014995,-0.1
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,volatility_regime,vol_high,528,128.02,0.494845,0.242462
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,volatility_regime,vol_mid,523,20.08,0.490159,0.038394
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,trend_regime,downtrend,779,-39.26,0.730084,-0.050398
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,trend_regime,feature_missing,16,-1.6,0.014995,-0.1
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,trend_regime,range_or_weak_trend,272,187.36,0.25492,0.688824
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,adx_bucket,adx_20_25,220,121.9,0.206186,0.554091
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,adx_bucket,adx_gt25,559,-161.16,0.523899,-0.288301
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,adx_bucket,adx_lt20,272,187.36,0.25492,0.688824
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,adx_bucket,feature_missing,16,-1.6,0.014995,-0.1
run50T_nf_vollow_h06_s350l240_b_logreg_deep_v1,nf_vollow_h06_s350l240_b,oos,spread_regime,spread_low,1067,146.5,1.0,0.137301
