run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,session_slice,early,399,-24.06,0.480144,-0.060301
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,session_slice,late,201,82.91,0.241877,0.412488
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,session_slice,mid,231,-64.97,0.277978,-0.281255
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,volatility_regime,vol_high,446,-10.28,0.536703,-0.023049
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,volatility_regime,vol_low,169,-79.14,0.203369,-0.468284
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,volatility_regime,vol_mid,216,83.3,0.259928,0.385648
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,trend_regime,downtrend,601,158.98,0.723225,0.264526
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,trend_regime,range_or_weak_trend,230,-165.1,0.276775,-0.717826
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,adx_bucket,adx_20_25,68,-67.09,0.081829,-0.986618
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,adx_bucket,adx_gt25,533,226.07,0.641396,0.424146
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,adx_bucket,adx_lt20,230,-165.1,0.276775,-0.717826
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,spread_regime,spread_low,831,-6.12,1.0,-0.007365
run50AQ_et40s25a_logreg_deep_v1,et40s25a,oos,session_slice,early,314,296.32,0.491393,0.943694
run50AQ_et40s25a_logreg_deep_v1,et40s25a,oos,session_slice,late,132,235.65,0.206573,1.785227
run50AQ_et40s25a_logreg_deep_v1,et40s25a,oos,session_slice,mid,193,-58.04,0.302034,-0.300725
run50AQ_et40s25a_logreg_deep_v1,et40s25a,oos,volatility_regime,vol_high,279,110.12,0.43662,0.394695
run50AQ_et40s25a_logreg_deep_v1,et40s25a,oos,volatility_regime,vol_low,103,145.76,0.161189,1.415146
run50AQ_et40s25a_logreg_deep_v1,et40s25a,oos,volatility_regime,vol_mid,257,218.05,0.402191,0.848444
run50AQ_et40s25a_logreg_deep_v1,et40s25a,oos,trend_regime,downtrend,416,248.06,0.651017,0.596298
run50AQ_et40s25a_logreg_deep_v1,et40s25a,oos,trend_regime,range_or_weak_trend,223,225.87,0.348983,1.01287
run50AQ_et40s25a_logreg_deep_v1,et40s25a,oos,adx_bucket,adx_20_25,55,103.21,0.086072,1.876545
run50AQ_et40s25a_logreg_deep_v1,et40s25a,oos,adx_bucket,adx_gt25,361,144.85,0.564945,0.401247
run50AQ_et40s25a_logreg_deep_v1,et40s25a,oos,adx_bucket,adx_lt20,223,225.87,0.348983,1.01287
run50AQ_et40s25a_logreg_deep_v1,et40s25a,oos,spread_regime,spread_low,639,473.93,1.0,0.741674
