variant_id,group,run_id,external_verification_status,threshold_id,tier_a_short_threshold,tier_a_long_threshold,tier_a_min_margin,tier_b_short_threshold,tier_b_long_threshold,tier_b_min_margin,max_hold_bars,session_slice_id,tier_b_allowed_subtypes,tier_a_validation_closed_trades,tier_a_validation_net_profit,tier_a_validation_profit_factor,tier_a_oos_closed_trades,tier_a_oos_net_profit,tier_a_oos_profit_factor,tier_b_validation_closed_trades,tier_b_validation_net_profit,tier_b_validation_profit_factor,tier_b_oos_closed_trades,tier_b_oos_net_profit,tier_b_oos_profit_factor,routed_validation_closed_trades,routed_validation_trades_per_day,routed_validation_net_profit,routed_validation_profit_factor,routed_validation_drawdown,routed_validation_short_trades,routed_validation_long_trades,routed_oos_closed_trades,routed_oos_trades_per_day,routed_oos_net_profit,routed_oos_profit_factor,routed_oos_drawdown,routed_oos_short_trades,routed_oos_long_trades,routed_validation_b_fallback_bars,routed_oos_b_fallback_bars,route_coverage_by_split,base_id,routed_fallback_enabled,routed_validation_report_path,routed_validation_aggregation,routed_oos_report_path,routed_oos_aggregation,model_spec_id,train_start_utc,class_weight,flat_sample_weight,nonflat_sample_weight,c_value,reentry_cooldown_bars,entry_transition_only,entry_transition_rearm_min_confidence_delta,side_filter_id,side_filter_enabled,tier_a_side_filter_feature_index,tier_b_side_filter_feature_index,block_short_feature_range,block_short_feature_min,block_short_feature_max,block_long_feature_range,block_long_feature_min,block_long_feature_max,judgment,error,summary_path,notes
et40h6_r001_a,light_rearm_density_recovery_aonly,run50BH_et40h6_r001_a_logreg_deep_v1,completed,a_stage56_et40h6_r001_a_a_s260_l170_m000__b_disabled__hold6__cool0__bsub_Bcoreonly_Bmixedpartialcontext__side_et40s25lightrearmguard__entry_transition_rearm001,0.26,0.17,0.0,0.45,0.45,0.0,6,,B_core_only;B_mixed_partial_context,1253,313.49,1.1,995,613.58,1.26,9,-82.3,0.11,17,8.19,1.34,1253,6.846995,313.49,1.1,286.67,627,626,995,5.102564,613.58,1.26,117.99,481,514,,,{},et40h6_s260l170_r001,false,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et40h6_r001_a/mt5/reports/Project_Obsidian_Prime_v2_run50BH_et40h6_r001_a_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et40h6_r001_a/mt5/reports/Project_Obsidian_Prime_v2_run50BH_et40h6_r001_a_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,extratrees_leaf40_n360_s260l170,,balanced,,,0.5,0,True,0.001,et40_s25_light_rearm_guard,True,34,34,True,20.0,25.0,False,0.0,0.0,strong_selected_research_baseline_candidate_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et40h6_r001_a/summary.json,run50AS leaf40 quality branch with minimal confidence rearm to test density recovery before raw same-move splitting returns
et40h6_r005_a,light_rearm_density_recovery_aonly,run50BH_et40h6_r005_a_logreg_deep_v1,completed,a_stage56_et40h6_r005_a_a_s260_l170_m000__b_disabled__hold6__cool0__bsub_Bcoreonly_Bmixedpartialcontext__side_et40s25lightrearmguard__entry_transition_rearm005,0.26,0.17,0.0,0.45,0.45,0.0,6,,B_core_only;B_mixed_partial_context,1222,314.45,1.1,956,911.32,1.43,9,-80.99,0.11,17,8.19,1.34,1222,6.677596,314.45,1.1,334.45,619,603,956,4.902564,911.32,1.43,117.07,463,493,,,{},et40h6_s260l170_r005,false,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et40h6_r005_a/mt5/reports/Project_Obsidian_Prime_v2_run50BH_et40h6_r005_a_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et40h6_r005_a/mt5/reports/Project_Obsidian_Prime_v2_run50BH_et40h6_r005_a_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,extratrees_leaf40_n360_s260l170,,balanced,,,0.5,0,True,0.005,et40_s25_light_rearm_guard,True,34,34,True,20.0,25.0,False,0.0,0.0,weak_dense_engine_candidate_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et40h6_r005_a/summary.json,run50AS leaf40 quality branch with 0.005 confidence rearm; midpoint between strict transition and run50AS 0.015 rearm
et40h6_r010_a,light_rearm_density_recovery_aonly,run50BH_et40h6_r010_a_logreg_deep_v1,completed,a_stage56_et40h6_r010_a_a_s260_l170_m000__b_disabled__hold6__cool0__bsub_Bcoreonly_Bmixedpartialcontext__side_et40s25lightrearmguard__entry_transition_rearm010,0.26,0.17,0.0,0.45,0.45,0.0,6,,B_core_only;B_mixed_partial_context,1161,505.33,1.18,901,743.61,1.38,9,-80.99,0.11,17,8.19,1.34,1161,6.344262,505.33,1.18,285.76,591,570,901,4.620513,743.61,1.38,135.31,434,467,,,{},et40h6_s260l170_r010,false,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et40h6_r010_a/mt5/reports/Project_Obsidian_Prime_v2_run50BH_et40h6_r010_a_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et40h6_r010_a/mt5/reports/Project_Obsidian_Prime_v2_run50BH_et40h6_r010_a_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,extratrees_leaf40_n360_s260l170,,balanced,,,0.5,0,True,0.01,et40_s25_light_rearm_guard,True,34,34,True,20.0,25.0,False,0.0,0.0,weak_dense_engine_candidate_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et40h6_r010_a/summary.json,run50AS leaf40 quality branch with 0.010 confidence rearm; checks whether OOS density rises without losing cost-stressed expectancy
et30h6_r001_a,leaf30_light_rearm_density_aonly,run50BH_et30h6_r001_a_logreg_deep_v1,completed,a_stage56_et30h6_r001_a_a_s260_l170_m000__b_disabled__hold6__cool0__bsub_Bcoreonly_Bmixedpartialcontext__side_et30s25lightrearmguard__entry_transition_rearm001,0.26,0.17,0.0,0.45,0.45,0.0,6,,B_core_only;B_mixed_partial_context,1307,140.74,1.04,1014,818.43,1.35,9,-82.3,0.11,17,8.19,1.34,1307,7.142077,140.74,1.04,259.82,638,669,1014,5.200000,818.43,1.35,118.79,479,535,,,{},et30h6_s260l170_r001,false,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et30h6_r001_a/mt5/reports/Project_Obsidian_Prime_v2_run50BH_et30h6_r001_a_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et30h6_r001_a/mt5/reports/Project_Obsidian_Prime_v2_run50BH_et30h6_r001_a_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,extratrees_leaf30_n360_s260l170,,balanced,,,0.5,0,True,0.001,et30_s25_light_rearm_guard,True,34,34,True,20.0,25.0,False,0.0,0.0,quality_or_density_inconclusive_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et30h6_r001_a/summary.json,run50AT leaf30 quality clue with minimal confidence rearm to pressure density while preserving positive OOS cost stress
et30h6_r005_a,leaf30_light_rearm_density_aonly,run50BH_et30h6_r005_a_logreg_deep_v1,completed,a_stage56_et30h6_r005_a_a_s260_l170_m000__b_disabled__hold6__cool0__bsub_Bcoreonly_Bmixedpartialcontext__side_et30s25lightrearmguard__entry_transition_rearm005,0.26,0.17,0.0,0.45,0.45,0.0,6,,B_core_only;B_mixed_partial_context,1263,-13.81,1.0,982,886.15,1.4,9,-80.99,0.11,17,8.19,1.34,1263,6.901639,-13.81,1.0,269.15,624,639,982,5.035897,886.15,1.4,114.15,466,516,,,{},et30h6_s260l170_r005,false,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et30h6_r005_a/mt5/reports/Project_Obsidian_Prime_v2_run50BH_et30h6_r005_a_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et30h6_r005_a/mt5/reports/Project_Obsidian_Prime_v2_run50BH_et30h6_r005_a_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,extratrees_leaf30_n360_s260l170,,balanced,,,0.5,0,True,0.005,et30_s25_light_rearm_guard,True,34,34,True,20.0,25.0,False,0.0,0.0,quality_failed_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et30h6_r005_a/summary.json,run50AT leaf30 quality clue with 0.005 confidence rearm for density recovery
et30h6_r005_b,leaf30_light_rearm_tier_b_damage_check,run50BH_et30h6_r005_b_logreg_deep_v1,completed,a_stage56_et30h6_r005_b_a_s260_l170_m000__b_stage56_et30h6_r005_b_b_s450_l450_m000__hold6__cool0__bsub_Bcoreonly_Bmixedpartialcontext__side_et30s25lightrearmguard__entry_transition_rearm005,0.26,0.17,0.0,0.45,0.45,0.0,6,,B_core_only;B_mixed_partial_context,1263,-13.81,1.0,982,886.15,1.4,9,-80.99,0.11,17,8.19,1.34,1270,6.939891,13.11,1.0,244.58,626,644,1000,5.128205,890.13,1.4,114.15,475,525,,,{},et30h6_s260l170_r005,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et30h6_r005_b/mt5/reports/Project_Obsidian_Prime_v2_run50BH_et30h6_r005_b_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et30h6_r005_b/mt5/reports/Project_Obsidian_Prime_v2_run50BH_et30h6_r005_b_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,extratrees_leaf30_n360_s260l170,,balanced,,,0.5,0,True,0.005,et30_s25_light_rearm_guard,True,34,34,True,20.0,25.0,False,0.0,0.0,quality_or_density_inconclusive_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BH/et30h6_r005_b/summary.json,matched Tier B fallback check for the leaf30 0.005 rearm branch; prior Tier B damage remains suspect
