variant_id,group,run_id,external_verification_status,threshold_id,tier_a_short_threshold,tier_a_long_threshold,tier_a_min_margin,tier_b_short_threshold,tier_b_long_threshold,tier_b_min_margin,max_hold_bars,session_slice_id,tier_b_allowed_subtypes,tier_a_validation_closed_trades,tier_a_validation_net_profit,tier_a_validation_profit_factor,tier_a_oos_closed_trades,tier_a_oos_net_profit,tier_a_oos_profit_factor,tier_b_validation_closed_trades,tier_b_validation_net_profit,tier_b_validation_profit_factor,tier_b_oos_closed_trades,tier_b_oos_net_profit,tier_b_oos_profit_factor,routed_validation_closed_trades,routed_validation_trades_per_day,routed_validation_net_profit,routed_validation_profit_factor,routed_validation_drawdown,routed_validation_short_trades,routed_validation_long_trades,routed_oos_closed_trades,routed_oos_trades_per_day,routed_oos_net_profit,routed_oos_profit_factor,routed_oos_drawdown,routed_oos_short_trades,routed_oos_long_trades,routed_validation_b_fallback_bars,routed_oos_b_fallback_bars,route_coverage_by_split,base_id,routed_fallback_enabled,routed_validation_report_path,routed_validation_aggregation,routed_oos_report_path,routed_oos_aggregation,model_spec_id,train_start_utc,class_weight,flat_sample_weight,nonflat_sample_weight,c_value,reentry_cooldown_bars,side_filter_id,side_filter_enabled,tier_a_side_filter_feature_index,tier_b_side_filter_feature_index,block_short_feature_range,block_short_feature_min,block_short_feature_max,block_long_feature_range,block_long_feature_min,block_long_feature_max,judgment,error,summary_path,notes
nfy_s33l20_c3_adx_a,buy_adx20plus_short2030_aonly,run50Y_nfy_s33l20_c3_adx_a_logreg_deep_v1,completed,a_stage56_nfy_s33l20_c3_adx_a_a_s330_l200_m000__b_disabled__hold6__cool3__bsub_Bcoreonly_Bmixedpartialcontext__side_buyadx20plusshort2030firewall,0.33,0.2,0.0,0.45,0.45,0.0,6,,B_core_only;B_mixed_partial_context,706,129.45,1.07,502,420.75,1.33,1,3.92,0.0,10,-6.61,0.59,706,3.857923,129.45,1.07,159.92,319,387,502,2.574359,420.75,1.33,137.04,235,267,,,{},nfy_s33l20_c3_adx,false,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s33l20_c3_adx_a/mt5/reports/Project_Obsidian_Prime_v2_run50Y_nfy_s33l20_c3_adx_a_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s33l20_c3_adx_a/mt5/reports/Project_Obsidian_Prime_v2_run50Y_nfy_s33l20_c3_adx_a_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,3,buy_adx20plus_short2030_firewall,True,34,34,True,20.0,30.0,True,20.0,1000.0,density_failed_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s33l20_c3_adx_a/summary.json,run50X closest seed; Tier B disabled; block short ADX 20-30 and buy ADX 20+
nfy_s31l18_c3_adx_b,buy_adx20plus_short2030_density_tier_b,run50Y_nfy_s31l18_c3_adx_b_logreg_deep_v1,completed,a_stage56_nfy_s31l18_c3_adx_b_a_s310_l180_m000__b_stage56_nfy_s31l18_c3_adx_b_b_s450_l450_m000__hold6__cool3__bsub_Bcoreonly_Bmixedpartialcontext__side_buyadx20plusshort2030firewall,0.31,0.18,0.0,0.45,0.45,0.0,6,,B_core_only;B_mixed_partial_context,706,129.45,1.07,502,420.75,1.33,1,3.92,0.0,10,-6.61,0.59,708,3.868852,166.36,1.09,159.92,321,387,512,2.625641,378.86,1.29,137.04,243,269,,,{},nfy_s31l18_c3_adx,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s31l18_c3_adx_b/mt5/reports/Project_Obsidian_Prime_v2_run50Y_nfy_s31l18_c3_adx_b_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s31l18_c3_adx_b/mt5/reports/Project_Obsidian_Prime_v2_run50Y_nfy_s31l18_c3_adx_b_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,3,buy_adx20plus_short2030_firewall,True,34,34,True,20.0,30.0,True,20.0,1000.0,density_failed_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s31l18_c3_adx_b/summary.json,density pressure after buy ADX 20+ firewall with core/mixed Tier B
nfy_s29l16_c6_adx_b,buy_adx20plus_short2030_cooldown_density_tier_b,run50Y_nfy_s29l16_c6_adx_b_logreg_deep_v1,completed,a_stage56_nfy_s29l16_c6_adx_b_a_s290_l160_m000__b_stage56_nfy_s29l16_c6_adx_b_b_s450_l450_m000__hold6__cool6__bsub_Bcoreonly_Bmixedpartialcontext__side_buyadx20plusshort2030firewall,0.29,0.16,0.0,0.45,0.45,0.0,6,,B_core_only;B_mixed_partial_context,584,10.43,1.01,423,246.73,1.23,1,3.92,0.0,9,-29.46,0.12,585,3.196721,29.3,1.02,157.08,264,321,428,2.194872,230.9,1.21,147.7,201,227,,,{},nfy_s29l16_c6_adx,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s29l16_c6_adx_b/mt5/reports/Project_Obsidian_Prime_v2_run50Y_nfy_s29l16_c6_adx_b_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s29l16_c6_adx_b/mt5/reports/Project_Obsidian_Prime_v2_run50Y_nfy_s29l16_c6_adx_b_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,6,buy_adx20plus_short2030_firewall,True,34,34,True,20.0,30.0,True,20.0,1000.0,density_failed_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s29l16_c6_adx_b/summary.json,stronger cooldown stress after buy ADX 20+ firewall
nfy_s33l20_c3_lvol_a,buy_vol_low_aonly,run50Y_nfy_s33l20_c3_lvol_a_logreg_deep_v1,completed,a_stage56_nfy_s33l20_c3_lvol_a_a_s330_l200_m000__b_disabled__hold6__cool3__bsub_Bcoreonly_Bmixedpartialcontext__side_buyvollowfirewall,0.33,0.2,0.0,0.45,0.45,0.0,6,,B_core_only;B_mixed_partial_context,1121,-27.78,0.99,843,102.2,1.04,6,-17.71,0.33,14,12.46,1.64,1121,6.125683,-27.78,0.99,289.41,465,656,843,4.323077,102.2,1.04,273.22,339,504,,,{},nfy_s33l20_c3_lvol,false,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s33l20_c3_lvol_a/mt5/reports/Project_Obsidian_Prime_v2_run50Y_nfy_s33l20_c3_lvol_a_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s33l20_c3_lvol_a/mt5/reports/Project_Obsidian_Prime_v2_run50Y_nfy_s33l20_c3_lvol_a_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,3,buy_vol_low_firewall,True,32,32,False,0.0,0.0,True,0.0,0.19637160003185267,quality_failed_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s33l20_c3_lvol_a/summary.json,run50X closest seed; Tier B disabled; block only buy vol_low and preserve sell vol_low
nfy_s33l20_c3_lvol_b,buy_vol_low_tier_b_comparison,run50Y_nfy_s33l20_c3_lvol_b_logreg_deep_v1,completed,a_stage56_nfy_s33l20_c3_lvol_b_a_s330_l200_m000__b_stage56_nfy_s33l20_c3_lvol_b_b_s450_l450_m000__hold6__cool3__bsub_Bcoreonly_Bmixedpartialcontext__side_buyvollowfirewall,0.33,0.2,0.0,0.45,0.45,0.0,6,,B_core_only;B_mixed_partial_context,1121,-27.78,0.99,843,102.2,1.04,6,-17.71,0.33,14,12.46,1.64,1131,6.180328,-79.97,0.97,289.41,470,661,860,4.410256,118.66,1.05,263.71,349,511,,,{},nfy_s33l20_c3_lvol,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s33l20_c3_lvol_b/mt5/reports/Project_Obsidian_Prime_v2_run50Y_nfy_s33l20_c3_lvol_b_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s33l20_c3_lvol_b/mt5/reports/Project_Obsidian_Prime_v2_run50Y_nfy_s33l20_c3_lvol_b_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,3,buy_vol_low_firewall,True,32,32,False,0.0,0.0,True,0.0,0.19637160003185267,quality_failed_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s33l20_c3_lvol_b/summary.json,matched A+B routed comparison for buy vol_low firewall
nfy_s31l18_c6_lvol_b,buy_vol_low_cooldown_density_tier_b,run50Y_nfy_s31l18_c6_lvol_b_logreg_deep_v1,completed,a_stage56_nfy_s31l18_c6_lvol_b_a_s310_l180_m000__b_stage56_nfy_s31l18_c6_lvol_b_b_s450_l450_m000__hold6__cool6__bsub_Bcoreonly_Bmixedpartialcontext__side_buyvollowfirewall,0.31,0.18,0.0,0.45,0.45,0.0,6,,B_core_only;B_mixed_partial_context,902,-62.6,0.98,689,361.02,1.22,5,0.44,1.05,12,2.75,1.14,909,4.967213,-67.82,0.97,228.39,380,529,706,3.620513,317.34,1.18,233.33,293,413,,,{},nfy_s31l18_c6_lvol,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s31l18_c6_lvol_b/mt5/reports/Project_Obsidian_Prime_v2_run50Y_nfy_s31l18_c6_lvol_b_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s31l18_c6_lvol_b/mt5/reports/Project_Obsidian_Prime_v2_run50Y_nfy_s31l18_c6_lvol_b_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,6,buy_vol_low_firewall,True,32,32,False,0.0,0.0,True,0.0,0.19637160003185267,quality_failed_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50Y/nfy_s31l18_c6_lvol_b/summary.json,density pressure with buy vol_low firewall and stronger cooldown audit
