variant_id,group,primary_source,secondary_source,composite_mode,max_hold_bars,reentry_cooldown_bars,routed_fallback_enabled,notes,tier_a_validation_net,tier_a_validation_pf,tier_a_validation_trades,tier_a_validation_trades_per_day,tier_a_validation_max_dd,tier_a_validation_expectancy,tier_a_validation_report_path,tier_b_validation_net,tier_b_validation_pf,tier_b_validation_trades,tier_b_validation_trades_per_day,tier_b_validation_max_dd,tier_b_validation_expectancy,tier_b_validation_report_path,routed_validation_net,routed_validation_pf,routed_validation_trades,routed_validation_trades_per_day,routed_validation_max_dd,routed_validation_expectancy,routed_validation_report_path,routed_validation_cost_stressed_expectancy,routed_validation_mfe_capture_ratio,routed_validation_same_move_reentry_ratio,routed_validation_trades_per_day_after_12bar_cooldown,routed_validation_density_gain_survives_12bar_cooldown,tier_a_oos_net,tier_a_oos_pf,tier_a_oos_trades,tier_a_oos_trades_per_day,tier_a_oos_max_dd,tier_a_oos_expectancy,tier_a_oos_report_path,tier_b_oos_net,tier_b_oos_pf,tier_b_oos_trades,tier_b_oos_trades_per_day,tier_b_oos_max_dd,tier_b_oos_expectancy,tier_b_oos_report_path,routed_oos_net,routed_oos_pf,routed_oos_trades,routed_oos_trades_per_day,routed_oos_max_dd,routed_oos_expectancy,routed_oos_report_path,routed_oos_cost_stressed_expectancy,routed_oos_mfe_capture_ratio,routed_oos_same_move_reentry_ratio,routed_oos_trades_per_day_after_12bar_cooldown,routed_oos_density_gain_survives_12bar_cooldown,passed_stage56_research_baseline_gate,failure_reasons
v31_v22_midcov_h1c0_with_b,v22_lifecycle_short_hold_tier_b_probe,s56_context_timed_slot_source,s56_none,v22_midcov_h1_c0_with_b,1,0,True,Run50BE v30 source with max hold 1 and Tier B fallback enabled; tests whether faster lifecycle reduces same-move/cost damage.,137.43,1.11,1282,7.005464480874317,91.93,0.11,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x01_x01_ta_val.htm,3.15,1.01,331,1.8087431693989071,185.03,0.01,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x01_x01_tb_val.htm,67.72,1.05,1579,8.628415300546449,118.37,0.04,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x01_x01_rt_val.htm,-0.4571120962634579,0.6003146874129474,0.21975934135528816,6.73224043715847,True,-11.06,0.99,926,4.748717948717949,137.75,-0.01,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x01_x01_ta_oos.htm,-176.98,0.7,178,0.9128205128205128,217.5,-0.99,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x01_x01_tb_oos.htm,-38.62,0.96,1080,5.538461538461538,149.85,-0.04,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x01_x01_rt_oos.htm,-0.5357592592592593,0.6046592022264187,0.2111111111111111,4.369230769230769,False,False,oos_net_positive;validation_pf;oos_pf;cost_stressed_expectancy;same_move_density
v32_v22_midcov_h3c0_with_b,v22_lifecycle_hold3_tier_b_probe,s56_context_timed_slot_source,s56_none,v22_midcov_h3_c0_with_b,3,0,True,Run50BE v30 source with max hold 3 and Tier B fallback enabled; tests whether more MFE capture repairs expectancy without losing density.,365.38,1.14,1178,6.437158469945355,336.15,0.31,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x02_x02_ta_val.htm,-134.29,0.84,311,1.6994535519125684,308.48,-0.43,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x02_x02_tb_val.htm,347.64,1.13,1379,7.53551912568306,325.44,0.25,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x02_x02_rt_val.htm,-0.24790427846265412,0.6027029206774487,0.3299492385786802,5.049180327868853,True,175.65,1.09,861,4.415384615384616,153.69,0.2,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x02_x02_ta_oos.htm,-64.72,0.92,155,0.7948717948717948,218.05,-0.42,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x02_x02_tb_oos.htm,54.0,1.03,953,4.887179487179488,246.06,0.06,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x02_x02_rt_oos.htm,-0.44333683105981114,0.6209904474857748,0.3305351521511018,3.2717948717948717,False,False,oos_density;oos_pf;cost_stressed_expectancy;same_move_density
v33_v22_midcov_h4c0_with_b,v22_lifecycle_hold4_tier_b_probe,s56_context_timed_slot_source,s56_none,v22_midcov_h4_c0_with_b,4,0,True,Run50BE v30 source with max hold 4 and Tier B fallback enabled; broader hold stress for PF and cost expectancy.,297.01,1.11,1157,6.3224043715847,406.07,0.26,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x03_x03_ta_val.htm,-154.25,0.84,300,1.639344262295082,340.76,-0.51,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x03_x03_tb_val.htm,277.94,1.1,1361,7.437158469945355,434.56,0.2,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x03_x03_rt_val.htm,-0.2957825128581925,0.5988556600756644,0.46877296105804556,3.9508196721311477,False,146.84,1.07,859,4.4051282051282055,151.02,0.17,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x03_x03_ta_oos.htm,-334.7,0.67,159,0.8153846153846154,456.6,-2.11,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x03_x03_tb_oos.htm,103.67,1.05,934,4.78974358974359,186.82,0.11,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x03_x03_rt_oos.htm,-0.3890042826552463,0.584813349939311,0.4207708779443255,2.7743589743589743,False,False,oos_density;oos_pf;cost_stressed_expectancy;same_move_density
v35_v22_midcov_h3c0_no_b,v22_lifecycle_hold3_tier_b_disabled,s56_context_timed_slot_source,s56_none,v22_midcov_h3_c0_no_b,3,0,False,Matched hold-3 source with Tier B disabled in routed path; isolates whether Tier B fallback is still hidden OOS damage.,365.38,1.14,1178,6.437158469945355,336.15,0.31,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x05_x05_ta_val.htm,-134.29,0.84,311,1.6994535519125684,308.48,-0.43,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x05_x05_tb_val.htm,365.38,1.14,1178,6.437158469945355,336.15,0.31,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x05_x05_rt_val.htm,-0.18983022071307298,0.6231404435133348,0.3174872665534805,4.39344262295082,False,175.65,1.09,861,4.415384615384616,153.69,0.2,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x05_x05_ta_oos.htm,-64.72,0.92,155,0.7948717948717948,218.05,-0.42,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x05_x05_tb_oos.htm,175.65,1.09,861,4.415384615384616,153.69,0.2,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x05_x05_rt_oos.htm,-0.29599303135888505,0.6127680879214972,0.28222996515679444,3.169230769230769,False,False,oos_density;oos_pf;cost_stressed_expectancy;same_move_density
v34_v22_midcov_h3c2_with_b,v22_lifecycle_hold3_cooldown2_tier_b_probe,s56_context_timed_slot_source,s56_none,v22_midcov_h3_c2_with_b,3,2,True,Run50BE v30 source with max hold 3 and two-bar re-entry cooldown; tests real density survival after same-move reduction.,204.41,1.09,1039,5.6775956284153,323.1,0.2,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x04_x04_ta_val.htm,-189.78,0.76,265,1.4480874316939891,327.84,-0.72,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x04_x04_tb_val.htm,240.02,1.1,1242,6.786885245901639,320.63,0.19,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x04_x04_rt_val.htm,-0.3067471819645733,0.6013085154756853,0.2608695652173913,5.016393442622951,True,96.47,1.06,775,3.9743589743589745,142.65,0.12,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x04_x04_ta_oos.htm,6.47,1.01,130,0.6666666666666666,217.74,0.05,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x04_x04_tb_oos.htm,59.22,1.03,859,4.4051282051282055,158.88,0.07,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BF/mt5/reports/Project_Obsidian_Prime_v2_run50BF_stage56_context_timed_lifecycle_probe_v1_x04_x04_rt_oos.htm,-0.4310593713620489,0.6217075875430732,0.26775320139697323,3.2256410256410257,False,False,oos_density;oos_pf;cost_stressed_expectancy;same_move_density
