run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,session_slice,early,553,22.17,0.401306,0.04009
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,session_slice,late,411,16.35,0.298258,0.039781
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,session_slice,mid,414,-46.95,0.300435,-0.113406
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,volatility_regime,feature_missing,9,-8.34,0.006531,-0.926667
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,volatility_regime,vol_high,476,-189.26,0.345428,-0.397605
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,volatility_regime,vol_low,538,-99.56,0.390421,-0.185056
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,volatility_regime,vol_mid,355,288.73,0.25762,0.813324
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,trend_regime,downtrend,909,114.95,0.659652,0.126458
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,trend_regime,feature_missing,9,-8.34,0.006531,-0.926667
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,trend_regime,range_or_weak_trend,460,-115.04,0.333817,-0.250087
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,adx_bucket,adx_20_25,194,-113.59,0.140784,-0.585515
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,adx_bucket,adx_gt25,715,228.54,0.518868,0.319636
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,adx_bucket,adx_lt20,460,-115.04,0.333817,-0.250087
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,adx_bucket,feature_missing,9,-8.34,0.006531,-0.926667
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,validation,spread_regime,spread_low,1378,-8.43,1.0,-0.006118
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,session_slice,early,394,223.07,0.39598,0.566168
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,session_slice,late,291,-36.63,0.292462,-0.125876
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,session_slice,mid,310,-87.07,0.311558,-0.280871
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,volatility_regime,feature_missing,16,-4.35,0.01608,-0.271875
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,volatility_regime,vol_high,338,221.61,0.339698,0.655651
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,volatility_regime,vol_low,329,-151.42,0.330653,-0.460243
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,volatility_regime,vol_mid,312,33.53,0.313568,0.107468
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,trend_regime,downtrend,663,2.87,0.666332,0.004329
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,trend_regime,feature_missing,16,-4.35,0.01608,-0.271875
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,trend_regime,range_or_weak_trend,316,100.85,0.317588,0.319146
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,adx_bucket,adx_20_25,127,-81.51,0.127638,-0.641811
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,adx_bucket,adx_gt25,536,84.38,0.538693,0.157425
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,adx_bucket,adx_lt20,316,100.85,0.317588,0.319146
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,adx_bucket,feature_missing,16,-4.35,0.01608,-0.271875
run50Q_nf_h10c1_s390l280_b_sadx_logreg_deep_v1,nf_h10c1_s390l280_b_sadx,oos,spread_regime,spread_low,995,99.37,1.0,0.099869
