variant_id,group,run_id,external_verification_status,threshold_id,tier_a_short_threshold,tier_a_long_threshold,tier_a_min_margin,tier_b_short_threshold,tier_b_long_threshold,tier_b_min_margin,max_hold_bars,session_slice_id,tier_b_allowed_subtypes,tier_a_validation_closed_trades,tier_a_validation_net_profit,tier_a_validation_profit_factor,tier_a_oos_closed_trades,tier_a_oos_net_profit,tier_a_oos_profit_factor,tier_b_validation_closed_trades,tier_b_validation_net_profit,tier_b_validation_profit_factor,tier_b_oos_closed_trades,tier_b_oos_net_profit,tier_b_oos_profit_factor,routed_validation_closed_trades,routed_validation_trades_per_day,routed_validation_net_profit,routed_validation_profit_factor,routed_validation_drawdown,routed_validation_short_trades,routed_validation_long_trades,routed_oos_closed_trades,routed_oos_trades_per_day,routed_oos_net_profit,routed_oos_profit_factor,routed_oos_drawdown,routed_oos_short_trades,routed_oos_long_trades,routed_validation_b_fallback_bars,routed_oos_b_fallback_bars,route_coverage_by_split,base_id,routed_fallback_enabled,routed_validation_report_path,routed_validation_aggregation,routed_oos_report_path,routed_oos_aggregation,model_spec_id,train_start_utc,class_weight,flat_sample_weight,nonflat_sample_weight,c_value,reentry_cooldown_bars,side_filter_id,side_filter_enabled,tier_a_side_filter_feature_index,tier_b_side_filter_feature_index,block_short_feature_range,block_short_feature_min,block_short_feature_max,block_long_feature_range,block_long_feature_min,block_long_feature_max,judgment,error,summary_path,notes
s24l15a,s25_quality_threshold_relax_cooldown8_aonly,run50AG_s24l15a_logreg_deep_v1,completed,a_stage56_s24l15a_a_s240_l150_m000__b_disabled__hold8__cool8__bsub_Bcoreonly_Bmixedpartialcontext__side_sadx2025c08,0.24,0.15,0.0,0.45,0.45,0.0,8,,B_core_only;B_mixed_partial_context,979,466.64,1.19,711,417.57,1.23,7,-83.93,0.04,13,-10.43,0.69,979,5.349727,466.64,1.19,255.14,321,658,711,3.646154,417.57,1.23,159.26,234,477,,,{},s24l15,false,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15a/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s24l15a_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15a/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s24l15a_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,8,sadx2025_c08,True,34,34,True,20.0,25.0,False,0.0,0.0,weak_dense_engine_candidate_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15a/summary.json,A-only OOS density repair from run50AF s25c8a by relaxing short to 0.240 and long to 0.150
s24l15b,s25_quality_threshold_relax_cooldown8_tier_b_comparison,run50AG_s24l15b_logreg_deep_v1,completed,a_stage56_s24l15b_a_s240_l150_m000__b_stage56_s24l15b_b_s450_l450_m000__hold8__cool8__bsub_Bcoreonly_Bmixedpartialcontext__side_sadx2025c08,0.24,0.15,0.0,0.45,0.45,0.0,8,,B_core_only;B_mixed_partial_context,979,466.64,1.19,711,417.57,1.23,7,-83.93,0.04,13,-10.43,0.69,989,5.404372,381.01,1.15,321.02,324,665,726,3.723077,453.49,1.25,158.05,242,484,,,{},s24l15,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15b/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s24l15b_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15b/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s24l15b_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,8,sadx2025_c08,True,34,34,True,20.0,25.0,False,0.0,0.0,weak_dense_engine_candidate_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15b/summary.json,matched A+B comparison for s24/l15 cooldown8 density repair
s22l14a,s25_quality_threshold_relax_cooldown8_aonly,run50AG_s22l14a_logreg_deep_v1,completed,a_stage56_s22l14a_a_s220_l140_m000__b_disabled__hold8__cool8__bsub_Bcoreonly_Bmixedpartialcontext__side_sadx2025c08,0.22,0.14,0.0,0.45,0.45,0.0,8,,B_core_only;B_mixed_partial_context,979,466.64,1.19,711,417.57,1.23,7,-83.93,0.04,13,-10.43,0.69,979,5.349727,466.64,1.19,255.14,321,658,711,3.646154,417.57,1.23,159.26,234,477,,,{},s22l14,false,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s22l14a/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s22l14a_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s22l14a/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s22l14a_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,8,sadx2025_c08,True,34,34,True,20.0,25.0,False,0.0,0.0,weak_dense_engine_candidate_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s22l14a/summary.json,stronger OOS density pressure while retaining short ADX20-25 block; A-only comparison
s22l14b,s25_quality_threshold_relax_cooldown8_tier_b_comparison,run50AG_s22l14b_logreg_deep_v1,completed,a_stage56_s22l14b_a_s220_l140_m000__b_stage56_s22l14b_b_s450_l450_m000__hold8__cool8__bsub_Bcoreonly_Bmixedpartialcontext__side_sadx2025c08,0.22,0.14,0.0,0.45,0.45,0.0,8,,B_core_only;B_mixed_partial_context,979,466.64,1.19,711,417.57,1.23,7,-83.93,0.04,13,-10.43,0.69,989,5.404372,381.01,1.15,321.02,324,665,726,3.723077,453.49,1.25,158.05,242,484,,,{},s22l14,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s22l14b/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s22l14b_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s22l14b/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s22l14b_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,8,sadx2025_c08,True,34,34,True,20.0,25.0,False,0.0,0.0,weak_dense_engine_candidate_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s22l14b/summary.json,matched A+B comparison for stronger threshold relaxation
s20l13a,s25_quality_threshold_relax_cooldown8_aonly,run50AG_s20l13a_logreg_deep_v1,completed,a_stage56_s20l13a_a_s200_l130_m000__b_disabled__hold8__cool8__bsub_Bcoreonly_Bmixedpartialcontext__side_sadx2025c08,0.2,0.13,0.0,0.45,0.45,0.0,8,,B_core_only;B_mixed_partial_context,979,466.64,1.19,711,417.57,1.23,7,-83.93,0.04,13,-10.43,0.69,979,5.349727,466.64,1.19,255.14,321,658,711,3.646154,417.57,1.23,159.26,234,477,,,{},s20l13,false,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s20l13a/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s20l13a_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s20l13a/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s20l13a_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,8,sadx2025_c08,True,34,34,True,20.0,25.0,False,0.0,0.0,weak_dense_engine_candidate_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s20l13a/summary.json,aggressive density pressure from s25c8a quality branch; A-only comparison
s20l13b,s25_quality_threshold_relax_cooldown8_tier_b_comparison,run50AG_s20l13b_logreg_deep_v1,completed,a_stage56_s20l13b_a_s200_l130_m000__b_stage56_s20l13b_b_s450_l450_m000__hold8__cool8__bsub_Bcoreonly_Bmixedpartialcontext__side_sadx2025c08,0.2,0.13,0.0,0.45,0.45,0.0,8,,B_core_only;B_mixed_partial_context,979,466.64,1.19,711,417.57,1.23,7,-83.93,0.04,13,-10.43,0.69,989,5.404372,381.01,1.15,321.02,324,665,726,3.723077,453.49,1.25,158.05,242,484,,,{},s20l13,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s20l13b/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s20l13b_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s20l13b/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s20l13b_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,8,sadx2025_c08,True,34,34,True,20.0,25.0,False,0.0,0.0,weak_dense_engine_candidate_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s20l13b/summary.json,matched A+B comparison for aggressive density pressure
s24l15c6a,s25_quality_threshold_relax_cooldown6_aonly,run50AG_s24l15c6a_logreg_deep_v1,completed,a_stage56_s24l15c6a_a_s240_l150_m000__b_disabled__hold8__cool6__bsub_Bcoreonly_Bmixedpartialcontext__side_sadx2025c06,0.24,0.15,0.0,0.45,0.45,0.0,8,,B_core_only;B_mixed_partial_context,1065,48.1,1.02,775,291.49,1.14,6,-87.81,0.02,11,44.26,2.9,1065,5.819672,48.1,1.02,386.66,348,717,775,3.974359,291.49,1.14,263.8,246,529,,,{},s24l15c6,false,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15c6a/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s24l15c6a_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15c6a/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s24l15c6a_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,6,sadx2025_c06,True,34,34,True,20.0,25.0,False,0.0,0.0,quality_or_density_inconclusive_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15c6a/summary.json,cooldown6 density pressure from the milder s24/l15 relaxation; A-only comparison
s24l15c6b,s25_quality_threshold_relax_cooldown6_tier_b_comparison,run50AG_s24l15c6b_logreg_deep_v1,completed,a_stage56_s24l15c6b_a_s240_l150_m000__b_stage56_s24l15c6b_b_s450_l450_m000__hold8__cool6__bsub_Bcoreonly_Bmixedpartialcontext__side_sadx2025c06,0.24,0.15,0.0,0.45,0.45,0.0,8,,B_core_only;B_mixed_partial_context,1065,48.1,1.02,775,291.49,1.14,6,-87.81,0.02,11,44.26,2.9,1071,5.852459,-17.35,0.99,452.11,348,723,788,4.041026,322.45,1.16,243.23,251,537,,,{},s24l15c6,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15c6b/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s24l15c6b_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15c6b/mt5/reports/Project_Obsidian_Prime_v2_run50AG_s24l15c6b_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,logreg_nonflat_weight_c050_flat070_nonflat150,,,0.7,1.5,0.5,6,sadx2025_c06,True,34,34,True,20.0,25.0,False,0.0,0.0,quality_failed_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AG/s24l15c6b/summary.json,matched A+B comparison for cooldown6 s24/l15 density pressure
