run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50AD_lv26b_logreg_deep_v1,lv26b,validation,session_slice,early,301,-24.16,0.428775,-0.080266
run50AD_lv26b_logreg_deep_v1,lv26b,validation,session_slice,late,202,-41.92,0.287749,-0.207525
run50AD_lv26b_logreg_deep_v1,lv26b,validation,session_slice,mid,199,89.48,0.283476,0.449648
run50AD_lv26b_logreg_deep_v1,lv26b,validation,volatility_regime,feature_missing,4,-1.63,0.005698,-0.4075
run50AD_lv26b_logreg_deep_v1,lv26b,validation,volatility_regime,vol_high,309,-43.83,0.440171,-0.141845
run50AD_lv26b_logreg_deep_v1,lv26b,validation,volatility_regime,vol_low,106,39.17,0.150997,0.369528
run50AD_lv26b_logreg_deep_v1,lv26b,validation,volatility_regime,vol_mid,283,29.69,0.403134,0.104912
run50AD_lv26b_logreg_deep_v1,lv26b,validation,trend_regime,downtrend,484,-16.19,0.689459,-0.03345
run50AD_lv26b_logreg_deep_v1,lv26b,validation,trend_regime,feature_missing,4,-1.63,0.005698,-0.4075
run50AD_lv26b_logreg_deep_v1,lv26b,validation,trend_regime,range_or_weak_trend,214,41.22,0.304843,0.192617
run50AD_lv26b_logreg_deep_v1,lv26b,validation,adx_bucket,adx_20_25,156,-69.43,0.222222,-0.445064
run50AD_lv26b_logreg_deep_v1,lv26b,validation,adx_bucket,adx_gt25,328,53.24,0.467236,0.162317
run50AD_lv26b_logreg_deep_v1,lv26b,validation,adx_bucket,adx_lt20,214,41.22,0.304843,0.192617
run50AD_lv26b_logreg_deep_v1,lv26b,validation,adx_bucket,feature_missing,4,-1.63,0.005698,-0.4075
run50AD_lv26b_logreg_deep_v1,lv26b,validation,spread_regime,spread_low,702,23.4,1.0,0.033333
run50AD_lv26b_logreg_deep_v1,lv26b,oos,session_slice,early,212,213.26,0.42915,1.005943
run50AD_lv26b_logreg_deep_v1,lv26b,oos,session_slice,late,135,82.82,0.273279,0.613481
run50AD_lv26b_logreg_deep_v1,lv26b,oos,session_slice,mid,147,16.33,0.297571,0.111088
run50AD_lv26b_logreg_deep_v1,lv26b,oos,volatility_regime,feature_missing,3,-5.47,0.006073,-1.823333
run50AD_lv26b_logreg_deep_v1,lv26b,oos,volatility_regime,vol_high,220,256.21,0.445344,1.164591
run50AD_lv26b_logreg_deep_v1,lv26b,oos,volatility_regime,vol_low,69,70.99,0.139676,1.028841
run50AD_lv26b_logreg_deep_v1,lv26b,oos,volatility_regime,vol_mid,202,-9.32,0.408907,-0.046139
run50AD_lv26b_logreg_deep_v1,lv26b,oos,trend_regime,downtrend,349,163.14,0.706478,0.46745
run50AD_lv26b_logreg_deep_v1,lv26b,oos,trend_regime,feature_missing,3,-5.47,0.006073,-1.823333
run50AD_lv26b_logreg_deep_v1,lv26b,oos,trend_regime,range_or_weak_trend,142,154.74,0.287449,1.089718
run50AD_lv26b_logreg_deep_v1,lv26b,oos,adx_bucket,adx_20_25,94,151.93,0.190283,1.616277
run50AD_lv26b_logreg_deep_v1,lv26b,oos,adx_bucket,adx_gt25,255,11.21,0.516194,0.043961
run50AD_lv26b_logreg_deep_v1,lv26b,oos,adx_bucket,adx_lt20,142,154.74,0.287449,1.089718
run50AD_lv26b_logreg_deep_v1,lv26b,oos,adx_bucket,feature_missing,3,-5.47,0.006073,-1.823333
run50AD_lv26b_logreg_deep_v1,lv26b,oos,spread_regime,spread_low,494,312.41,1.0,0.632409
