run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,validation,session_slice,early,464,50.0,0.481828,0.107759
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,validation,session_slice,late,269,70.32,0.279335,0.261413
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,validation,session_slice,mid,230,157.59,0.238837,0.685174
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,validation,volatility_regime,vol_high,322,112.31,0.334372,0.348789
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,validation,volatility_regime,vol_low,385,46.0,0.399792,0.119481
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,validation,volatility_regime,vol_mid,256,119.6,0.265836,0.467187
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,validation,trend_regime,downtrend,616,363.87,0.639668,0.590698
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,validation,trend_regime,range_or_weak_trend,347,-85.96,0.360332,-0.247723
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,validation,adx_bucket,adx_20_25,122,90.84,0.126687,0.74459
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,validation,adx_bucket,adx_gt25,494,273.03,0.51298,0.552692
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,validation,adx_bucket,adx_lt20,347,-85.96,0.360332,-0.247723
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,validation,spread_regime,spread_low,963,277.91,1.0,0.288588
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,oos,session_slice,early,312,199.72,0.472012,0.640128
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,oos,session_slice,late,198,64.18,0.299546,0.324141
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,oos,session_slice,mid,151,-50.26,0.228442,-0.332848
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,oos,volatility_regime,vol_high,236,104.39,0.357035,0.442331
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,oos,volatility_regime,vol_low,217,23.9,0.32829,0.110138
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,oos,volatility_regime,vol_mid,208,85.35,0.314675,0.410337
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,oos,trend_regime,downtrend,452,-20.11,0.683812,-0.044491
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,oos,trend_regime,range_or_weak_trend,209,233.75,0.316188,1.118421
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,oos,adx_bucket,adx_20_25,83,-40.03,0.125567,-0.482289
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,oos,adx_bucket,adx_gt25,369,19.92,0.558245,0.053984
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,oos,adx_bucket,adx_lt20,209,233.75,0.316188,1.118421
run50AU_qda85_s800_flat_trans_r060_h8_composite_route_density_repair_v1,qda85_s800_flat_trans_r060_h8,oos,spread_regime,spread_low,661,213.64,1.0,0.323207
