variant_id,source_stage_number,source_candidate_id,source_candidate_label,group,max_hold_bars,reentry_cooldown_bars,routed_fallback_enabled,notes,tier_a_validation_net,tier_a_validation_pf,tier_a_validation_trades,tier_a_validation_trades_per_day,tier_a_validation_max_dd,tier_a_validation_expectancy,tier_a_validation_report_path,tier_b_validation_net,tier_b_validation_pf,tier_b_validation_trades,tier_b_validation_trades_per_day,tier_b_validation_max_dd,tier_b_validation_expectancy,tier_b_validation_report_path,routed_validation_net,routed_validation_pf,routed_validation_trades,routed_validation_trades_per_day,routed_validation_max_dd,routed_validation_expectancy,routed_validation_report_path,routed_validation_cost_stressed_expectancy,routed_validation_mfe_capture_ratio,routed_validation_same_move_reentry_ratio,routed_validation_trades_per_day_after_12bar_cooldown,routed_validation_density_gain_survives_12bar_cooldown,tier_a_oos_net,tier_a_oos_pf,tier_a_oos_trades,tier_a_oos_trades_per_day,tier_a_oos_max_dd,tier_a_oos_expectancy,tier_a_oos_report_path,tier_b_oos_net,tier_b_oos_pf,tier_b_oos_trades,tier_b_oos_trades_per_day,tier_b_oos_max_dd,tier_b_oos_expectancy,tier_b_oos_report_path,routed_oos_net,routed_oos_pf,routed_oos_trades,routed_oos_trades_per_day,routed_oos_max_dd,routed_oos_expectancy,routed_oos_report_path,routed_oos_cost_stressed_expectancy,routed_oos_mfe_capture_ratio,routed_oos_same_move_reentry_ratio,routed_oos_trades_per_day_after_12bar_cooldown,routed_oos_density_gain_survives_12bar_cooldown,passed_stage56_research_baseline_gate,failure_reasons
s43c02_h4c0_no_b,43,c02_top8_stability_ranked_elasticnet,top-8 stability-ranked elastic-net proxy,stage43_tier_b_disabled_raw_density,4,0,False,Run50BJ s43c02 raw-density route with Tier B disabled after Tier B OOS damage.,317.36,1.11,1225,6.693989071038251,358.74,0.26,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_no_b_s43c02_h4c0_no_b_tier_a_only_validation_is.htm,238.34,1.7,105,0.5737704918032787,338.02,2.27,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_no_b_s43c02_h4c0_no_b_tier_b_fallback_only_validation_is.htm,317.36,1.11,1225,6.693989071038251,358.74,0.26,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_no_b_s43c02_h4c0_no_b_routed_validation_is.htm,-0.24093061224489792,0.59523964869997,0.7346938775510204,1.7759562841530054,False,156.81,1.07,991,5.082051282051282,313.14,0.16,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_no_b_s43c02_h4c0_no_b_tier_a_only_oos.htm,-20.27,0.97,129,0.6615384615384615,230.19,-0.16,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_no_b_s43c02_h4c0_no_b_tier_b_fallback_only_oos.htm,156.81,1.07,991,5.082051282051282,313.14,0.16,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_no_b_s43c02_h4c0_no_b_routed_oos.htm,-0.341765893037336,0.6181541089861576,0.7669021190716448,1.1846153846153846,False,False,oos_pf;cost_stressed_expectancy;same_move_density
s43c02_h4c0_with_b_blvl,43,c02_top8_stability_ranked_elasticnet,top-8 stability-ranked elastic-net proxy,stage43_buy_lowvol_late_firewall_tier_b_audit,4,0,True,Matched filtered route with Tier B enabled to audit whether fallback still creates hidden OOS damage.,300.33,1.11,1152,6.295081967213115,346.79,0.26,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_with_b_blvl_s43c02_h4c0_with_b_blvl_tier_a_only_validation_is.htm,196.03,1.6,93,0.5081967213114754,353.68,2.11,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_with_b_blvl_s43c02_h4c0_with_b_blvl_tier_b_fallback_only_validation_is.htm,346.59,1.12,1253,6.8469945355191255,359.26,0.28,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_with_b_blvl_s43c02_h4c0_with_b_blvl_routed_validation_is.htm,-0.22339185953711088,0.6011738646742552,0.7302474062250599,1.8469945355191257,False,231.85,1.1,914,4.687179487179487,211.84,0.25,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_with_b_blvl_s43c02_h4c0_with_b_blvl_tier_a_only_oos.htm,-81.85,0.85,107,0.5487179487179488,230.19,-0.76,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_with_b_blvl_s43c02_h4c0_with_b_blvl_tier_b_fallback_only_oos.htm,233.41,1.1,988,5.066666666666666,182.9,0.24,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_with_b_blvl_s43c02_h4c0_with_b_blvl_routed_oos.htm,-0.26375506072874494,0.6069984031613714,0.7621457489878543,1.205128205128205,False,False,cost_stressed_expectancy;same_move_density
s43c02_h4c0_no_b_blvl,43,c02_top8_stability_ranked_elasticnet,top-8 stability-ranked elastic-net proxy,stage43_buy_lowvol_late_firewall,4,0,False,"Blocks long signals during low historical_vol_20 late session, the largest run50BJ OOS damage bucket; Tier B disabled.",300.33,1.11,1152,6.295081967213115,346.79,0.26,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_no_b_blvl_s43c02_h4c0_no_b_blvl_tier_a_only_validation_is.htm,196.03,1.6,93,0.5081967213114754,353.68,2.11,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_no_b_blvl_s43c02_h4c0_no_b_blvl_tier_b_fallback_only_validation_is.htm,300.33,1.11,1152,6.295081967213115,346.79,0.26,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_no_b_blvl_s43c02_h4c0_no_b_blvl_routed_validation_is.htm,-0.23929687500000002,0.5967010837525126,0.7161458333333334,1.7868852459016393,False,231.85,1.1,914,4.687179487179487,211.84,0.25,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_no_b_blvl_s43c02_h4c0_no_b_blvl_tier_a_only_oos.htm,-81.85,0.85,107,0.5487179487179488,230.19,-0.76,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_no_b_blvl_s43c02_h4c0_no_b_blvl_tier_b_fallback_only_oos.htm,231.85,1.1,914,4.687179487179487,211.84,0.25,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c0_no_b_blvl_s43c02_h4c0_no_b_blvl_routed_oos.htm,-0.24633479212253828,0.618329559252601,0.7483588621444202,1.1794871794871795,False,False,oos_density;cost_stressed_expectancy;same_move_density
s43c02_h4c2_no_b,43,c02_top8_stability_ranked_elasticnet,top-8 stability-ranked elastic-net proxy,stage43_tier_b_disabled_microcooldown,4,2,False,Cooldown2 interpolation with Tier B disabled; tests same-move reduction without fallback damage.,186.97,1.08,947,5.174863387978142,301.52,0.2,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c2_no_b_s43c02_h4c2_no_b_tier_a_only_validation_is.htm,132.41,1.46,91,0.4972677595628415,338.02,1.46,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c2_no_b_s43c02_h4c2_no_b_tier_b_fallback_only_validation_is.htm,186.97,1.08,947,5.174863387978142,301.52,0.2,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c2_no_b_s43c02_h4c2_no_b_routed_validation_is.htm,-0.3025659978880676,0.6173966356801706,0.6240760295670539,1.9453551912568305,False,-194.42,0.9,762,3.9076923076923076,432.3,-0.26,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c2_no_b_s43c02_h4c2_no_b_tier_a_only_oos.htm,54.27,1.1,103,0.5282051282051282,165.17,0.53,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c2_no_b_s43c02_h4c2_no_b_tier_b_fallback_only_oos.htm,-194.42,0.9,762,3.9076923076923076,432.3,-0.26,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c2_no_b_s43c02_h4c2_no_b_routed_oos.htm,-0.7551443569553806,0.6018851788047546,0.6876640419947506,1.2205128205128206,False,False,oos_density;oos_net_positive;validation_pf;oos_pf;cost_stressed_expectancy;same_move_density
s43c02_h4c2_no_b_blvl,43,c02_top8_stability_ranked_elasticnet,top-8 stability-ranked elastic-net proxy,stage43_buy_lowvol_late_firewall_microcooldown,4,2,False,Combines buy-low-vol-late firewall with cooldown2 and Tier B disabled.,153.06,1.07,894,4.885245901639344,294.46,0.17,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c2_no_b_blvl_s43c02_h4c2_no_b_blvl_tier_a_only_validation_is.htm,87.47,1.31,82,0.44808743169398907,371.54,1.07,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c2_no_b_blvl_s43c02_h4c2_no_b_blvl_tier_b_fallback_only_validation_is.htm,153.06,1.07,894,4.885245901639344,294.46,0.17,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c2_no_b_blvl_s43c02_h4c2_no_b_blvl_routed_validation_is.htm,-0.3287919463087248,0.6155067469385094,0.6219239373601789,1.8469945355191257,False,-124.85,0.93,709,3.635897435897436,364.78,-0.18,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c2_no_b_blvl_s43c02_h4c2_no_b_blvl_tier_a_only_oos.htm,-46.67,0.9,87,0.4461538461538462,199.24,-0.54,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c2_no_b_blvl_s43c02_h4c2_no_b_blvl_tier_b_fallback_only_oos.htm,-124.85,0.93,709,3.635897435897436,364.78,-0.18,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c2_no_b_blvl_s43c02_h4c2_no_b_blvl_routed_oos.htm,-0.6760930888575458,0.6083954661591523,0.6685472496473907,1.205128205128205,False,False,validation_density;oos_density;oos_net_positive;validation_pf;oos_pf;cost_stressed_expectancy;same_move_density
s43c02_h4c4_no_b,43,c02_top8_stability_ranked_elasticnet,top-8 stability-ranked elastic-net proxy,stage43_tier_b_disabled_cooldown_stress,4,4,False,Cooldown4 stress with Tier B disabled; tests whether real density survives stronger spacing.,-200.11,0.91,789,4.311475409836065,379.11,-0.25,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c4_no_b_s43c02_h4c4_no_b_tier_a_only_validation_is.htm,146.66,1.47,81,0.4426229508196721,183.37,1.81,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c4_no_b_s43c02_h4c4_no_b_tier_b_fallback_only_validation_is.htm,-200.11,0.91,789,4.311475409836065,379.11,-0.25,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c4_no_b_s43c02_h4c4_no_b_routed_validation_is.htm,-0.7536248415716096,0.622722220214577,0.523447401774398,2.0546448087431695,False,-152.41,0.91,634,3.2512820512820513,351.23,-0.24,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c4_no_b_s43c02_h4c4_no_b_tier_a_only_oos.htm,-70.76,0.85,85,0.4358974358974359,143.98,-0.83,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c4_no_b_s43c02_h4c4_no_b_tier_b_fallback_only_oos.htm,-152.41,0.91,634,3.2512820512820513,351.23,-0.24,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BK/mt5/reports/Project_Obsidian_Prime_v2_run50BK_stage56_s43c02_tierb_quality_firewall_v1_s43c02_h4c4_no_b_s43c02_h4c4_no_b_routed_oos.htm,-0.7403943217665615,0.599833529100136,0.61198738170347,1.2615384615384615,False,False,validation_density;oos_density;validation_net_positive;oos_net_positive;validation_pf;oos_pf;cost_stressed_expectancy;same_move_density
