run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,session_slice,early,504,101.86,0.398734,0.202103
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,session_slice,late,383,-177.93,0.303006,-0.464569
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,session_slice,mid,377,102.38,0.298259,0.271565
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,volatility_regime,feature_missing,9,9.24,0.00712,1.026667
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,volatility_regime,vol_high,410,21.81,0.324367,0.053195
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,volatility_regime,vol_low,540,35.33,0.427215,0.065426
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,volatility_regime,vol_mid,305,-40.07,0.241297,-0.131377
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,trend_regime,downtrend,856,93.88,0.677215,0.109673
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,trend_regime,feature_missing,9,9.24,0.00712,1.026667
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,trend_regime,range_or_weak_trend,399,-76.81,0.315665,-0.192506
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,adx_bucket,adx_20_25,284,-113.96,0.224684,-0.401268
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,adx_bucket,adx_gt25,572,207.84,0.452532,0.363357
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,adx_bucket,adx_lt20,399,-76.81,0.315665,-0.192506
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,adx_bucket,feature_missing,9,9.24,0.00712,1.026667
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,spread_regime,feature_missing,1,3.27,0.000791,3.27
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,validation,spread_regime,spread_low,1263,23.04,0.999209,0.018242
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,session_slice,early,340,216.85,0.393519,0.637794
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,session_slice,late,277,275.04,0.320602,0.992924
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,session_slice,mid,247,98.41,0.28588,0.398421
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,volatility_regime,feature_missing,11,-15.62,0.012731,-1.42
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,volatility_regime,vol_high,279,342.49,0.322917,1.227563
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,volatility_regime,vol_low,303,94.3,0.350694,0.311221
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,volatility_regime,vol_mid,271,169.13,0.313657,0.624096
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,trend_regime,downtrend,597,62.96,0.690972,0.105461
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,trend_regime,feature_missing,11,-15.62,0.012731,-1.42
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,trend_regime,range_or_weak_trend,256,542.96,0.296296,2.120938
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,adx_bucket,adx_20_25,181,-43.21,0.209491,-0.238729
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,adx_bucket,adx_gt25,416,106.17,0.481481,0.255216
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,adx_bucket,adx_lt20,256,542.96,0.296296,2.120938
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,adx_bucket,feature_missing,11,-15.62,0.012731,-1.42
run50M_nf150_c6_h10_s350l250_b045_logreg_deep_v1,nf150_c6_h10_s350l250_b045,oos,spread_regime,spread_low,864,590.3,1.0,0.683218
