variant_id,group,run_id,external_verification_status,threshold_id,tier_a_short_threshold,tier_a_long_threshold,tier_a_min_margin,tier_b_short_threshold,tier_b_long_threshold,tier_b_min_margin,max_hold_bars,session_slice_id,tier_b_allowed_subtypes,tier_a_validation_closed_trades,tier_a_validation_net_profit,tier_a_validation_profit_factor,tier_a_oos_closed_trades,tier_a_oos_net_profit,tier_a_oos_profit_factor,tier_b_validation_closed_trades,tier_b_validation_net_profit,tier_b_validation_profit_factor,tier_b_oos_closed_trades,tier_b_oos_net_profit,tier_b_oos_profit_factor,routed_validation_closed_trades,routed_validation_trades_per_day,routed_validation_net_profit,routed_validation_profit_factor,routed_validation_drawdown,routed_validation_short_trades,routed_validation_long_trades,routed_oos_closed_trades,routed_oos_trades_per_day,routed_oos_net_profit,routed_oos_profit_factor,routed_oos_drawdown,routed_oos_short_trades,routed_oos_long_trades,routed_validation_b_fallback_bars,routed_oos_b_fallback_bars,route_coverage_by_split,base_id,routed_fallback_enabled,routed_validation_report_path,routed_validation_aggregation,routed_oos_report_path,routed_oos_aggregation,model_family,label_horizon_bars,lgbm_random_seed,lgbm_n_estimators,lgbm_learning_rate,lgbm_num_leaves,lgbm_min_child_samples,lgbm_reg_lambda,lgbm_class_weight,invert_signal,fallback_invert_signal,judgment,error,summary_path,notes
inv6_s048l045_h3_b060,inverse_short_firewall_hold3,run50AO_inv6_s048l045_h3_b060_lgbm_fwd6_v1,completed,a_stage56_inv6_s048l045_h3_b060_a_s480_l450_m000__b_stage56_inv6_s048l045_h3_b060_b_s600_l600_m000__hold3__slice_None__model_lgbm__invert1_fb1,0.48,0.45,0.0,0.6,0.6,0.0,3,,,841,108.98,1.05,604,220.91,1.14,0,0.0,0.0,3,11.6,2.15,843,4.60655737704918,107.95,1.05,299.19,570,273,614,3.1487179487179486,195.67,1.12,127.42,392,222,2647,1250,"{""oos"": {""no_tier_labelable_rows"": 189, ""routed_labelable_rows"": 9432, ""tier_a_primary_rows"": 8182, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 1250}, ""train"": {""no_tier_labelable_rows"": 823, ""routed_labelable_rows"": 41666, ""tier_a_primary_rows"": 31776, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 9890}, ""validation"": {""no_tier_labelable_rows"": 245, ""routed_labelable_rows"": 13320, ""tier_a_primary_rows"": 10673, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 2647}}",inv6_s048l045_h3_b060,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s048l045_h3_b060/mt5/reports/Project_Obsidian_Prime_v2_run50AO_inv6_s048l045_h3_b060_lgbm_fwd6_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s048l045_h3_b060/mt5/reports/Project_Obsidian_Prime_v2_run50AO_inv6_s048l045_h3_b060_lgbm_fwd6_v1_routed_oos.htm,actual_routed_tester_run,lightgbm_lgbmclassifier_multiclass,6,710,220,0.035,31,80,1.0,,true,true,inconclusive_stage56_lgbm_fwd6_density_branch_mt5_runtime_probe_completed,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s048l045_h3_b060/summary.json,run50AN attribution repair: keep hold3 density while raising inverse short threshold to the hold4 quality frontier
inv6_s050l045_h3_b060,inverse_stronger_short_firewall_hold3,run50AO_inv6_s050l045_h3_b060_lgbm_fwd6_v1,completed,a_stage56_inv6_s050l045_h3_b060_a_s500_l450_m000__b_stage56_inv6_s050l045_h3_b060_b_s600_l600_m000__hold3__slice_None__model_lgbm__invert1_fb1,0.5,0.45,0.0,0.6,0.6,0.0,3,,,779,189.58,1.09,555,286.32,1.21,1,2.52,0.0,5,-19.78,0.52,782,4.273224043715847,164.1,1.08,240.48,601,181,565,2.8974358974358974,158.45,1.11,238.31,420,145,2647,1250,"{""oos"": {""no_tier_labelable_rows"": 189, ""routed_labelable_rows"": 9432, ""tier_a_primary_rows"": 8182, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 1250}, ""train"": {""no_tier_labelable_rows"": 823, ""routed_labelable_rows"": 41666, ""tier_a_primary_rows"": 31776, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 9890}, ""validation"": {""no_tier_labelable_rows"": 245, ""routed_labelable_rows"": 13320, ""tier_a_primary_rows"": 10673, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 2647}}",inv6_s050l045_h3_b060,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s050l045_h3_b060/mt5/reports/Project_Obsidian_Prime_v2_run50AO_inv6_s050l045_h3_b060_lgbm_fwd6_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s050l045_h3_b060/mt5/reports/Project_Obsidian_Prime_v2_run50AO_inv6_s050l045_h3_b060_lgbm_fwd6_v1_routed_oos.htm,actual_routed_tester_run,lightgbm_lgbmclassifier_multiclass,6,711,220,0.035,31,80,1.0,,true,true,inconclusive_stage56_lgbm_fwd6_density_branch_mt5_runtime_probe_completed,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s050l045_h3_b060/summary.json,test whether stricter short threshold removes OOS sell damage without losing long-side density
inv6_s052l045_h3_b060,inverse_max_short_firewall_hold3,run50AO_inv6_s052l045_h3_b060_lgbm_fwd6_v1,completed,a_stage56_inv6_s052l045_h3_b060_a_s520_l450_m000__b_stage56_inv6_s052l045_h3_b060_b_s600_l600_m000__hold3__slice_None__model_lgbm__invert1_fb1,0.52,0.45,0.0,0.6,0.6,0.0,3,,,744,91.31,1.05,496,117.18,1.09,0,0.0,0.0,4,14.6,2.44,749,4.092896174863388,36.18,1.02,257.42,602,147,503,2.5794871794871796,103.93,1.08,169.31,380,123,2647,1250,"{""oos"": {""no_tier_labelable_rows"": 189, ""routed_labelable_rows"": 9432, ""tier_a_primary_rows"": 8182, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 1250}, ""train"": {""no_tier_labelable_rows"": 823, ""routed_labelable_rows"": 41666, ""tier_a_primary_rows"": 31776, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 9890}, ""validation"": {""no_tier_labelable_rows"": 245, ""routed_labelable_rows"": 13320, ""tier_a_primary_rows"": 10673, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 2647}}",inv6_s052l045_h3_b060,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s052l045_h3_b060/mt5/reports/Project_Obsidian_Prime_v2_run50AO_inv6_s052l045_h3_b060_lgbm_fwd6_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s052l045_h3_b060/mt5/reports/Project_Obsidian_Prime_v2_run50AO_inv6_s052l045_h3_b060_lgbm_fwd6_v1_routed_oos.htm,actual_routed_tester_run,lightgbm_lgbmclassifier_multiclass,6,712,220,0.035,31,80,1.0,,true,true,inconclusive_stage56_lgbm_fwd6_density_branch_mt5_runtime_probe_completed,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s052l045_h3_b060/summary.json,upper short-threshold stress to see whether sell side should be sparse or effectively disabled
inv6_s048l043_h3_b060,inverse_long_density_restore_hold3,run50AO_inv6_s048l043_h3_b060_lgbm_fwd6_v1,completed,a_stage56_inv6_s048l043_h3_b060_a_s480_l430_m000__b_stage56_inv6_s048l043_h3_b060_b_s600_l600_m000__hold3__slice_None__model_lgbm__invert1_fb1,0.48,0.43,0.0,0.6,0.6,0.0,3,,,1026,81.13,1.03,738,272.29,1.16,2,-2.66,0.49,5,1.38,1.07,1034,5.6502732240437155,58.04,1.02,299.12,762,272,758,3.887179487179487,199.36,1.11,128.29,542,216,2647,1250,"{""oos"": {""no_tier_labelable_rows"": 189, ""routed_labelable_rows"": 9432, ""tier_a_primary_rows"": 8182, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 1250}, ""train"": {""no_tier_labelable_rows"": 823, ""routed_labelable_rows"": 41666, ""tier_a_primary_rows"": 31776, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 9890}, ""validation"": {""no_tier_labelable_rows"": 245, ""routed_labelable_rows"": 13320, ""tier_a_primary_rows"": 10673, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 2647}}",inv6_s048l043_h3_b060,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s048l043_h3_b060/mt5/reports/Project_Obsidian_Prime_v2_run50AO_inv6_s048l043_h3_b060_lgbm_fwd6_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s048l043_h3_b060/mt5/reports/Project_Obsidian_Prime_v2_run50AO_inv6_s048l043_h3_b060_lgbm_fwd6_v1_routed_oos.htm,actual_routed_tester_run,lightgbm_lgbmclassifier_multiclass,6,713,220,0.035,31,80,1.0,,true,true,inconclusive_stage56_lgbm_fwd6_density_branch_mt5_runtime_probe_completed,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s048l043_h3_b060/summary.json,restore long-side density after short firewall; checks whether positive OOS buy contribution survives lower long threshold
inv6_s050l043_h3_b060,inverse_firewall_long_density_hold3,run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,completed,a_stage56_inv6_s050l043_h3_b060_a_s500_l430_m000__b_stage56_inv6_s050l043_h3_b060_b_s600_l600_m000__hold3__slice_None__model_lgbm__invert1_fb1,0.5,0.43,0.0,0.6,0.6,0.0,3,,,961,289.4,1.12,709,265.87,1.15,0,0.0,0.0,4,-9.87,0.69,966,5.278688524590164,318.69,1.14,223.52,762,204,717,3.6769230769230767,179.25,1.1,213.57,541,176,2647,1250,"{""oos"": {""no_tier_labelable_rows"": 189, ""routed_labelable_rows"": 9432, ""tier_a_primary_rows"": 8182, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 1250}, ""train"": {""no_tier_labelable_rows"": 823, ""routed_labelable_rows"": 41666, ""tier_a_primary_rows"": 31776, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 9890}, ""validation"": {""no_tier_labelable_rows"": 245, ""routed_labelable_rows"": 13320, ""tier_a_primary_rows"": 10673, ""tier_b_fallback_filtered_out_rows"": 0, ""tier_b_fallback_rows"": 2647}}",inv6_s050l043_h3_b060,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s050l043_h3_b060/mt5/reports/Project_Obsidian_Prime_v2_run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s050l043_h3_b060/mt5/reports/Project_Obsidian_Prime_v2_run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1_routed_oos.htm,actual_routed_tester_run,lightgbm_lgbmclassifier_multiclass,6,714,220,0.035,31,80,1.0,,true,true,inconclusive_stage56_lgbm_fwd6_density_branch_mt5_runtime_probe_completed,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AO/inv6_s050l043_h3_b060/summary.json,paired short-firewall plus long-density restoration candidate for OOS density and PF survival
