variant_id,group,primary_source,secondary_source,composite_mode,max_hold_bars,reentry_cooldown_bars,routed_fallback_enabled,notes,tier_a_validation_net,tier_a_validation_pf,tier_a_validation_trades,tier_a_validation_trades_per_day,tier_a_validation_max_dd,tier_a_validation_expectancy,tier_a_validation_report_path,tier_b_validation_net,tier_b_validation_pf,tier_b_validation_trades,tier_b_validation_trades_per_day,tier_b_validation_max_dd,tier_b_validation_expectancy,tier_b_validation_report_path,routed_validation_net,routed_validation_pf,routed_validation_trades,routed_validation_trades_per_day,routed_validation_max_dd,routed_validation_expectancy,routed_validation_report_path,routed_validation_cost_stressed_expectancy,routed_validation_mfe_capture_ratio,routed_validation_same_move_reentry_ratio,routed_validation_trades_per_day_after_12bar_cooldown,routed_validation_density_gain_survives_12bar_cooldown,tier_a_oos_net,tier_a_oos_pf,tier_a_oos_trades,tier_a_oos_trades_per_day,tier_a_oos_max_dd,tier_a_oos_expectancy,tier_a_oos_report_path,tier_b_oos_net,tier_b_oos_pf,tier_b_oos_trades,tier_b_oos_trades_per_day,tier_b_oos_max_dd,tier_b_oos_expectancy,tier_b_oos_report_path,routed_oos_net,routed_oos_pf,routed_oos_trades,routed_oos_trades_per_day,routed_oos_max_dd,routed_oos_expectancy,routed_oos_report_path,routed_oos_cost_stressed_expectancy,routed_oos_mfe_capture_ratio,routed_oos_same_move_reentry_ratio,routed_oos_trades_per_day_after_12bar_cooldown,routed_oos_density_gain_survives_12bar_cooldown,passed_stage56_research_baseline_gate,failure_reasons
v54_et40_slot20_first_h2c0_no_b,et40_slot20_first,s56_context_timed_slot_source,s56_none,et40_slot_first,2,0,False,Use the first non-flat run50BH ExtraTrees signal in each 20-minute cash-session slot.,2.74,1.0,1703,9.306010928961749,186.73,0.0,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x01_x01_ta_val.htm,-93.34,0.04,14,0.07650273224043716,93.91,-6.67,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x01_x01_tb_val.htm,2.74,1.0,1703,9.306010928961749,186.73,0.0,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x01_x01_rt_val.htm,-0.49839107457428067,0.6152337621891809,0.7480916030534351,2.3442622950819674,False,-9.72,1.0,1405,7.205128205128205,170.74,-0.01,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x01_x01_ta_oos.htm,-8.41,0.75,25,0.1282051282051282,40.49,-0.34,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x01_x01_tb_oos.htm,-9.72,1.0,1405,7.205128205128205,170.74,-0.01,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x01_x01_rt_oos.htm,-0.5069181494661922,0.6118791933501878,0.7907473309608541,1.5076923076923077,False,False,oos_net_positive;validation_pf;oos_pf;cost_stressed_expectancy;same_move_density
v59_et40_slot25_first_h1c0_no_b,et40_slot25_hold1,s56_context_timed_slot_source,s56_none,et40_slot_first,1,0,False,Use 25-minute slot lifecycle with hold1 to test cooldown survival after shorter exposure.,-205.16,0.89,1469,8.027322404371585,243.57,-0.14,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x06_x06_ta_val.htm,-6.17,0.6,15,0.08196721311475409,8.96,-0.41,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x06_x06_tb_val.htm,-205.16,0.89,1469,8.027322404371585,243.57,-0.14,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x06_x06_rt_val.htm,-0.6396596324029953,0.6123243022954352,0.686861810755616,2.5136612021857925,False,-11.43,0.99,1203,6.1692307692307695,179.62,-0.01,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x06_x06_ta_oos.htm,0.99,1.06,20,0.10256410256410256,6.06,0.05,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x06_x06_tb_oos.htm,-11.43,0.99,1203,6.1692307692307695,179.62,-0.01,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x06_x06_rt_oos.htm,-0.509501246882793,0.6051354176033568,0.7306733167082294,1.6615384615384616,False,False,validation_net_positive;oos_net_positive;validation_pf;oos_pf;cost_stressed_expectancy;same_move_density
v55_et40_slot25_first_h2c0_no_b,et40_slot25_first,s56_context_timed_slot_source,s56_none,et40_slot_first,2,0,False,Use the first non-flat run50BH ExtraTrees signal in each 25-minute cash-session slot.,-173.57,0.94,1396,7.628415300546448,506.74,-0.12,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x02_x02_ta_val.htm,-78.92,0.05,11,0.060109289617486336,79.28,-7.17,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x02_x02_tb_val.htm,-173.57,0.94,1396,7.628415300546448,506.74,-0.12,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x02_x02_rt_val.htm,-0.6243338108882521,0.6118621027393756,0.7127507163323782,2.191256830601093,False,187.3,1.08,1150,5.897435897435898,226.7,0.16,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x02_x02_ta_oos.htm,-2.08,0.92,20,0.10256410256410256,19.71,-0.1,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x02_x02_tb_oos.htm,187.3,1.08,1150,5.897435897435898,226.7,0.16,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x02_x02_rt_oos.htm,-0.33713043478260873,0.6016148766269062,0.7452173913043478,1.5025641025641026,False,False,validation_net_positive;validation_pf;oos_pf;cost_stressed_expectancy;same_move_density
v57_et40_slot25_prob035_h2c0_no_b,et40_slot25_probability_floor,s56_context_timed_slot_source,s56_none,et40_slot_prob035,2,0,False,Use the first run50BH ExtraTrees signal with decision probability >= 0.35 in each 25-minute slot.,-161.11,0.94,1314,7.180327868852459,478.83,-0.12,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x04_x04_ta_val.htm,-78.92,0.05,11,0.060109289617486336,79.28,-7.17,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x04_x04_tb_val.htm,-161.11,0.94,1314,7.180327868852459,478.83,-0.12,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x04_x04_rt_val.htm,-0.6226103500761035,0.6145733495818704,0.7039573820395738,2.1256830601092895,False,8.11,1.0,1080,5.538461538461538,286.35,0.01,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x04_x04_ta_oos.htm,-2.08,0.92,20,0.10256410256410256,19.71,-0.1,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x04_x04_tb_oos.htm,8.11,1.0,1080,5.538461538461538,286.35,0.01,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x04_x04_rt_oos.htm,-0.49249074074074073,0.601019456411152,0.7435185185185185,1.4205128205128206,False,False,validation_net_positive;validation_pf;oos_pf;cost_stressed_expectancy;same_move_density
v56_et40_slot30_first_h2c0_no_b,et40_slot30_first,s56_context_timed_slot_source,s56_none,et40_slot_first,2,0,False,Use the first non-flat run50BH ExtraTrees signal in each 30-minute cash-session slot.,-481.61,0.83,1242,6.786885245901639,602.74,-0.39,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x03_x03_ta_val.htm,-88.92,0.07,13,0.07103825136612021,89.28,-6.84,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x03_x03_tb_val.htm,-481.61,0.83,1242,6.786885245901639,602.74,-0.39,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x03_x03_rt_val.htm,-0.8877697262479871,0.5882834855708945,0.6827697262479872,2.1530054644808745,False,-26.85,0.99,1001,5.133333333333334,257.38,-0.03,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x03_x03_ta_oos.htm,-6.01,0.78,18,0.09230769230769231,40.15,-0.33,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x03_x03_tb_oos.htm,-26.85,0.99,1001,5.133333333333334,257.38,-0.03,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x03_x03_rt_oos.htm,-0.5268231768231768,0.5985928426416827,0.7192807192807192,1.441025641025641,False,False,validation_net_positive;oos_net_positive;validation_pf;oos_pf;cost_stressed_expectancy;same_move_density
v58_et40_slot30_prob035_h2c0_no_b,et40_slot30_probability_floor,s56_context_timed_slot_source,s56_none,et40_slot_prob035,2,0,False,Use the first run50BH ExtraTrees signal with decision probability >= 0.35 in each 30-minute slot.,-382.03,0.86,1170,6.39344262295082,513.08,-0.33,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x05_x05_ta_val.htm,-88.92,0.07,13,0.07103825136612021,89.28,-6.84,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x05_x05_tb_val.htm,-382.03,0.86,1170,6.39344262295082,513.08,-0.33,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x05_x05_rt_val.htm,-0.8265213675213675,0.5983041754851398,0.6666666666666666,2.1311475409836067,False,-56.91,0.97,948,4.861538461538461,280.91,-0.06,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x05_x05_ta_oos.htm,-6.01,0.78,18,0.09230769230769231,40.15,-0.33,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x05_x05_tb_oos.htm,-56.91,0.97,948,4.861538461538461,280.91,-0.06,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50BP/mt5/reports/Project_Obsidian_Prime_v2_run50BP_stage56_extratrees_slot_lifecycle_v1_x05_x05_rt_oos.htm,-0.5600316455696203,0.6030670004030182,0.7120253164556962,1.4,False,False,oos_density;validation_net_positive;oos_net_positive;validation_pf;oos_pf;cost_stressed_expectancy;same_move_density
