variant_id,run_id,record_view,split,status,report_path,trade_count,trades_per_day,net_profit,profit_factor_recomputed,expectancy,cost_stress_per_trade,cost_stressed_expectancy,mfe_capture_ratio,mfe_capture_ratio_all_trades,reference_mfe_capture_ratio,mfe_capture_delta_vs_d390h10,mfe_capture_materially_worse_than_d390h10,winner_count,winner_truncation_rate,loser_count,loser_escape_rate,same_direction_reentry_3_bars,same_direction_reentry_6_bars,same_direction_reentry_12_bars,same_move_reentry_ratio,cooldown_window_bars,cooldown_removed_trades,trade_count_after_cooldown,trades_per_day_after_cooldown,net_after_cooldown,profit_factor_after_cooldown,density_gain_survives_12bar_cooldown,mt5_average_position_holding_bars,error
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_validation_is.htm,748,4.087431693989071,341.54,1.129371212121212,0.4566042780748663,0.5,-0.04339572192513369,0.6400747268409855,-4.6793342664473165,,,False,380,0.29210526315789476,368,0.3179347826086957,394,419,456,0.6096256684491979,12,456,292,1.5956284153005464,141.07000000000002,1.1491131640699324,False,22.68,
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_oos.htm,594,3.046153846153846,273.2,1.1212659239202805,0.4599326599326599,0.5,-0.040067340067340085,0.6282646615086092,-2.9547866025737006,,,False,308,0.32142857142857145,286,0.26573426573426573,302,332,354,0.5959595959595959,12,354,240,1.2307692307692308,373.66,1.462273137781297,False,22.613333333333333,
em_s390l300h06_aonly,run50I_em_s390l300h06_aonly_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50I/em_s390l300h06_aonly/mt5/reports/Project_Obsidian_Prime_v2_run50I_em_s390l300h06_aonly_logreg_deep_v1_routed_validation_is.htm,824,4.502732240437158,21.610000000000024,1.0074263720402763,0.026225728155339835,0.5,-0.47377427184466014,0.638745083274912,-5.821636020512661,0.6400747268409855,-0.0013296435660735684,False,421,0.30403800475059384,403,0.3076923076923077,533,558,591,0.7172330097087378,12,591,233,1.273224043715847,105.65999999999998,1.1516926522525626,False,26.903333333333336,
em_s390l300h06_aonly,run50I_em_s390l300h06_aonly_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50I/em_s390l300h06_aonly/mt5/reports/Project_Obsidian_Prime_v2_run50I_em_s390l300h06_aonly_logreg_deep_v1_routed_oos.htm,685,3.5128205128205128,471.91,1.2159405501127958,0.6889197080291971,0.5,0.1889197080291971,0.6075961885846531,-4.120131701565904,0.6282646615086092,-0.020668472923956016,False,345,0.3536231884057971,340,0.3088235294117647,454,478,507,0.7401459854014598,12,507,178,0.9128205128205128,126.52,1.219355733555255,False,26.82,
em_s390l300h06_b045,run50I_em_s390l300h06_b045_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50I/em_s390l300h06_b045/mt5/reports/Project_Obsidian_Prime_v2_run50I_em_s390l300h06_b045_logreg_deep_v1_routed_validation_is.htm,850,4.644808743169399,-0.8199999999999835,0.9997171565262681,-0.0009647058823529218,0.5,-0.5009647058823529,0.6408225357765736,-4.984032556835688,0.6400747268409855,0.0007478089355880124,False,432,0.30324074074074076,418,0.32057416267942584,544,569,604,0.7105882352941176,12,604,246,1.3442622950819672,71.11999999999998,1.0981222665250203,False,25.203333333333333,
em_s390l300h06_b045,run50I_em_s390l300h06_b045_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50I/em_s390l300h06_b045/mt5/reports/Project_Obsidian_Prime_v2_run50I_em_s390l300h06_b045_logreg_deep_v1_routed_oos.htm,715,3.6666666666666665,409.19,1.1857767446506158,0.5722937062937062,0.5,0.07229370629370624,0.6026934290281709,-2.84007281417002,0.6282646615086092,-0.025571232480438244,False,369,0.36585365853658536,346,0.29190751445086704,470,498,525,0.7342657342657343,12,525,190,0.9743589743589743,78.75999999999999,1.1233400150338262,False,24.52,
em_s400l290h06_aonly,run50I_em_s400l290h06_aonly_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50I/em_s400l290h06_aonly/mt5/reports/Project_Obsidian_Prime_v2_run50I_em_s400l290h06_aonly_logreg_deep_v1_routed_validation_is.htm,809,4.420765027322404,-116.23999999999998,0.9606267740646149,-0.1436835599505562,0.5,-0.6436835599505562,0.6432637191070646,-6.001514372192347,0.6400747268409855,0.0031889922660790493,False,409,0.2982885085574572,400,0.2975,528,551,585,0.723114956736712,12,585,224,1.2240437158469946,31.879999999999985,1.0455701992624147,False,26.73,
em_s400l290h06_aonly,run50I_em_s400l290h06_aonly_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50I/em_s400l290h06_aonly/mt5/reports/Project_Obsidian_Prime_v2_run50I_em_s400l290h06_aonly_logreg_deep_v1_routed_oos.htm,668,3.4256410256410255,414.89,1.192073368332361,0.6210928143712575,0.5,0.12109281437125752,0.6076339001243356,-4.083400724200163,0.6282646615086092,-0.020630761384273555,False,340,0.34411764705882353,328,0.3079268292682927,443,464,493,0.7380239520958084,12,493,175,0.8974358974358975,164.62,1.309581570286789,False,26.406666666666666,
em_s400l290h06_b045,run50I_em_s400l290h06_b045_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50I/em_s400l290h06_b045/mt5/reports/Project_Obsidian_Prime_v2_run50I_em_s400l290h06_b045_logreg_deep_v1_routed_validation_is.htm,835,4.562841530054645,-108.88999999999999,0.962875582572764,-0.1304071856287425,0.5,-0.6304071856287425,0.645256198567746,-5.196085970277602,0.6400747268409855,0.005181471726760423,False,421,0.2992874109263658,414,0.3115942028985507,539,562,601,0.7197604790419162,12,601,234,1.278688524590164,0.8599999999999796,1.0011921264208483,False,25.330000000000002,
em_s400l290h06_b045,run50I_em_s400l290h06_b045_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50I/em_s400l290h06_b045/mt5/reports/Project_Obsidian_Prime_v2_run50I_em_s400l290h06_b045_logreg_deep_v1_routed_oos.htm,697,3.5743589743589745,393.25,1.1832444875212018,0.5642037302725968,0.5,0.06420373027259685,0.6006977077770783,-2.783985738691593,0.6282646615086092,-0.02756695373153084,False,361,0.3656509695290859,336,0.3005952380952381,460,485,514,0.7374461979913917,12,514,183,0.9384615384615385,121.40999999999998,1.2088774193548386,False,24.393333333333334,
