variant_id,run_id,record_view,split,status,report_path,trade_count,trades_per_day,net_profit,profit_factor_recomputed,expectancy,cost_stress_per_trade,cost_stressed_expectancy,mfe_capture_ratio,mfe_capture_ratio_all_trades,reference_mfe_capture_ratio,mfe_capture_delta_vs_d390h10,mfe_capture_materially_worse_than_d390h10,winner_count,winner_truncation_rate,loser_count,loser_escape_rate,same_direction_reentry_3_bars,same_direction_reentry_6_bars,same_direction_reentry_12_bars,same_move_reentry_ratio,cooldown_window_bars,cooldown_removed_trades,trade_count_after_cooldown,trades_per_day_after_cooldown,net_after_cooldown,profit_factor_after_cooldown,density_gain_survives_12bar_cooldown,mt5_average_position_holding_bars,error
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_validation_is.htm,748,4.087431693989071,341.54,1.129371212121212,0.4566042780748663,0.5,-0.04339572192513369,0.6400747268409855,-4.6793342664473165,,,False,380,0.29210526315789476,368,0.3179347826086957,394,419,456,0.6096256684491979,12,456,292,1.5956284153005464,141.07000000000002,1.1491131640699324,False,22.68,
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_oos.htm,594,3.046153846153846,273.2,1.1212659239202805,0.4599326599326599,0.5,-0.040067340067340085,0.6282646615086092,-2.9547866025737006,,,False,308,0.32142857142857145,286,0.26573426573426573,302,332,354,0.5959595959595959,12,354,240,1.2307692307692308,373.66,1.462273137781297,False,22.613333333333333,
v01_s47_primary_s45_flatfill_h4c6,run50AX_stage56_source_composite_density_quality_v1_v01_s47_primary_s45_flatfill_h4c6,mt5_routed_v01_s47_primary_s45_flatfill_h4c6_validation_is,validation_is,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AX/mt5/reports/Project_Obsidian_Prime_v2_run50AX_stage56_source_composite_density_quality_v1_x01_x01_rt_val.htm,1392,7.60655737704918,26.959999999999976,1.0106079087153257,0.019367816091954006,0.5,-0.480632183908046,0.5671871544817721,-7.038653093998843,0.6400747268409855,-0.07288757235921339,False,588,0.40816326530612246,804,0.21019900497512436,317,317,719,0.5165229885057471,12,719,673,3.6775956284153004,67.05,1.0564664864455167,False,10.993333333333334,
v01_s47_primary_s45_flatfill_h4c6,run50AX_stage56_source_composite_density_quality_v1_v01_s47_primary_s45_flatfill_h4c6,mt5_routed_v01_s47_primary_s45_flatfill_h4c6_oos,oos,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AX/mt5/reports/Project_Obsidian_Prime_v2_run50AX_stage56_source_composite_density_quality_v1_x01_x01_rt_oos.htm,965,4.948717948717949,3.1400000000000157,1.001528478871457,0.0032538860103627104,0.5,-0.4967461139896373,0.5886449748429027,-5.082891004934034,0.6282646615086092,-0.03961968666570648,False,423,0.3475177304964539,542,0.23985239852398524,203,203,534,0.5533678756476684,12,534,431,2.2102564102564104,51.64000000000001,1.0609638042169387,False,10.793333333333333,
v02_s45_primary_s47_flatfill_h4c6,run50AX_stage56_source_composite_density_quality_v1_v02_s45_primary_s47_flatfill_h4c6,mt5_routed_v02_s45_primary_s47_flatfill_h4c6_validation_is,validation_is,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AX/mt5/reports/Project_Obsidian_Prime_v2_run50AX_stage56_source_composite_density_quality_v1_x02_x02_rt_val.htm,1422,7.770491803278689,34.379999999999974,1.0136560796962137,0.0241772151898734,0.5,-0.4758227848101266,0.5628535897805316,-6.963245372484374,0.6400747268409855,-0.07722113706045397,False,609,0.4187192118226601,813,0.2017220172201722,339,339,741,0.5210970464135021,12,741,681,3.721311475409836,-30.48,0.9746,False,10.64,
v02_s45_primary_s47_flatfill_h4c6,run50AX_stage56_source_composite_density_quality_v1_v02_s45_primary_s47_flatfill_h4c6,mt5_routed_v02_s45_primary_s47_flatfill_h4c6_oos,oos,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AX/mt5/reports/Project_Obsidian_Prime_v2_run50AX_stage56_source_composite_density_quality_v1_x02_x02_rt_oos.htm,984,5.046153846153846,34.01000000000001,1.0169799545670137,0.03456300813008131,0.5,-0.4654369918699187,0.5799946787368596,-4.8759709749202,0.6282646615086092,-0.04826998277174954,False,434,0.3640552995391705,550,0.24909090909090909,223,223,550,0.5589430894308943,12,550,434,2.2256410256410257,87.23,1.1058616504854368,False,10.616666666666667,
v03_s47_s45_no_conflict_union_h3c6,run50AX_stage56_source_composite_density_quality_v1_v03_s47_s45_no_conflict_union_h3c6,mt5_routed_v03_s47_s45_no_conflict_union_h3c6_validation_is,validation_is,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AX/mt5/reports/Project_Obsidian_Prime_v2_run50AX_stage56_source_composite_density_quality_v1_x03_x03_rt_val.htm,1322,7.224043715846994,80.11,1.0362002196143645,0.060597579425113464,0.5,-0.43940242057488654,0.5907070583227557,-8.56385134429488,0.6400747268409855,-0.049367668518229824,False,571,0.3450087565674256,751,0.23302263648468707,216,216,665,0.5030257186081695,12,665,657,3.5901639344262297,36.28,1.0364916515791591,False,10.643333333333334,
v03_s47_s45_no_conflict_union_h3c6,run50AX_stage56_source_composite_density_quality_v1_v03_s47_s45_no_conflict_union_h3c6,mt5_routed_v03_s47_s45_no_conflict_union_h3c6_oos,oos,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AX/mt5/reports/Project_Obsidian_Prime_v2_run50AX_stage56_source_composite_density_quality_v1_x03_x03_rt_oos.htm,892,4.574358974358974,-288.96999999999997,0.8484656206737425,-0.323957399103139,0.5,-0.823957399103139,0.6098448798629512,-5.074552995790183,0.6282646615086092,-0.01841978164565794,False,396,0.3383838383838384,496,0.24193548387096775,106,106,478,0.5358744394618834,12,478,414,2.123076923076923,-93.95,0.8856833446899639,False,10.403333333333332,
v04_s47_s45_agreement_only_h4c3,run50AX_stage56_source_composite_density_quality_v1_v04_s47_s45_agreement_only_h4c3,mt5_routed_v04_s47_s45_agreement_only_h4c3_validation_is,validation_is,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AX/mt5/reports/Project_Obsidian_Prime_v2_run50AX_stage56_source_composite_density_quality_v1_x04_x04_rt_val.htm,475,2.5956284153005464,113.26,1.0987204518513354,0.2384421052631579,0.5,-0.2615578947368421,0.6490821941062987,-8.326212495234762,0.6400747268409855,0.009007467265313207,False,231,0.2554112554112554,244,0.23770491803278687,32,70,103,0.2168421052631579,12,103,372,2.0327868852459017,-24.12000000000001,0.9741932722759565,False,12.65,
v04_s47_s45_agreement_only_h4c3,run50AX_stage56_source_composite_density_quality_v1_v04_s47_s45_agreement_only_h4c3,mt5_routed_v04_s47_s45_agreement_only_h4c3_oos,oos,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AX/mt5/reports/Project_Obsidian_Prime_v2_run50AX_stage56_source_composite_density_quality_v1_x04_x04_rt_oos.htm,324,1.6615384615384616,160.52,1.2206703142613622,0.49543209876543215,0.5,-0.0045679012345678505,0.632754957195401,-4.802982935641916,0.6282646615086092,0.004490295686791823,False,167,0.281437125748503,157,0.3057324840764331,15,39,62,0.19135802469135801,12,62,262,1.3435897435897435,124.68,1.2145918314658957,False,7.083333333333333,
