run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,session_slice,early,469,105.16,0.485507,0.224222
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,session_slice,late,189,183.27,0.195652,0.969683
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,session_slice,mid,252,-99.8,0.26087,-0.396032
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,session_slice,outside_cash_session,56,130.06,0.057971,2.3225
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,volatility_regime,feature_missing,1,1.59,0.001035,1.59
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,volatility_regime,vol_high,651,357.45,0.673913,0.549078
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,volatility_regime,vol_low,120,2.89,0.124224,0.024083
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,volatility_regime,vol_mid,194,-43.24,0.200828,-0.222887
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,trend_regime,downtrend,772,-32.31,0.799172,-0.041852
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,trend_regime,feature_missing,1,1.59,0.001035,1.59
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,trend_regime,range_or_weak_trend,193,349.41,0.199793,1.810415
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,adx_bucket,adx_20_25,199,159.97,0.206004,0.803869
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,adx_bucket,adx_gt25,573,-192.28,0.593168,-0.335567
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,adx_bucket,adx_lt20,193,349.41,0.199793,1.810415
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,adx_bucket,feature_missing,1,1.59,0.001035,1.59
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,spread_regime,feature_missing,1,1.59,0.001035,1.59
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,validation,spread_regime,spread_low,965,317.1,0.998965,0.328601
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,session_slice,early,382,-13.58,0.532775,-0.03555
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,session_slice,late,111,52.6,0.154812,0.473874
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,session_slice,mid,184,78.04,0.256625,0.42413
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,session_slice,outside_cash_session,40,62.19,0.055788,1.55475
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,volatility_regime,feature_missing,1,-0.54,0.001395,-0.54
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,volatility_regime,vol_high,413,90.6,0.576011,0.21937
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,volatility_regime,vol_low,75,45.96,0.104603,0.6128
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,volatility_regime,vol_mid,228,43.23,0.317992,0.189605
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,trend_regime,downtrend,572,104.71,0.797768,0.183059
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,trend_regime,feature_missing,1,-0.54,0.001395,-0.54
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,trend_regime,range_or_weak_trend,144,75.08,0.200837,0.521389
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,adx_bucket,adx_20_25,133,-39.96,0.185495,-0.300451
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,adx_bucket,adx_gt25,439,144.67,0.612273,0.329544
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,adx_bucket,adx_lt20,144,75.08,0.200837,0.521389
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,adx_bucket,feature_missing,1,-0.54,0.001395,-0.54
run50AO_inv6_s050l043_h3_b060_lgbm_fwd6_v1,inv6_s050l043_h3_b060,oos,spread_regime,spread_low,717,179.25,1.0,0.25
