run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,session_slice,early,489,190.35,0.478474,0.389264
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,session_slice,late,237,67.89,0.231898,0.286456
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,session_slice,mid,296,127.69,0.289628,0.431385
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,volatility_regime,feature_missing,8,-7.72,0.007828,-0.965
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,volatility_regime,vol_high,524,388.83,0.51272,0.742042
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,volatility_regime,vol_low,194,75.97,0.189824,0.391598
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,volatility_regime,vol_mid,296,-71.15,0.289628,-0.240372
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,trend_regime,downtrend,711,308.59,0.695695,0.434023
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,trend_regime,feature_missing,8,-7.72,0.007828,-0.965
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,trend_regime,range_or_weak_trend,303,85.06,0.296477,0.280726
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,adx_bucket,adx_20_25,86,32.99,0.084149,0.383605
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,adx_bucket,adx_gt25,625,275.6,0.611546,0.44096
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,adx_bucket,adx_lt20,303,85.06,0.296477,0.280726
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,adx_bucket,feature_missing,8,-7.72,0.007828,-0.965
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,validation,spread_regime,spread_low,1022,385.93,1.0,0.377622
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,session_slice,early,381,280.2,0.501976,0.735433
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,session_slice,late,169,338.41,0.222661,2.002426
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,session_slice,mid,209,20.57,0.275362,0.098421
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,volatility_regime,feature_missing,12,24.75,0.01581,2.0625
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,volatility_regime,vol_high,306,17.45,0.403162,0.057026
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,volatility_regime,vol_low,127,199.28,0.167325,1.569134
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,volatility_regime,vol_mid,314,397.7,0.413702,1.266561
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,trend_regime,downtrend,485,338.07,0.638999,0.697052
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,trend_regime,feature_missing,12,24.75,0.01581,2.0625
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,trend_regime,range_or_weak_trend,262,276.36,0.345191,1.054809
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,adx_bucket,adx_20_25,64,140.7,0.084321,2.198437
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,adx_bucket,adx_gt25,421,197.37,0.554677,0.468812
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,adx_bucket,adx_lt20,262,276.36,0.345191,1.054809
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,adx_bucket,feature_missing,12,24.75,0.01581,2.0625
run50AS_et40h6_r030_b_logreg_deep_v1,et40h6_r030_b,oos,spread_regime,spread_low,759,639.18,1.0,0.842134
