run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,session_slice,early,452,56.66,0.429658,0.125354
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,session_slice,late,275,-13.77,0.261407,-0.050073
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,session_slice,mid,325,-18.5,0.308935,-0.056923
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,volatility_regime,feature_missing,9,-21.56,0.008555,-2.395556
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,volatility_regime,vol_high,539,-89.05,0.512357,-0.165213
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,volatility_regime,vol_mid,504,135.0,0.479087,0.267857
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,trend_regime,downtrend,755,52.22,0.717681,0.069166
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,trend_regime,feature_missing,9,-21.56,0.008555,-2.395556
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,trend_regime,range_or_weak_trend,288,-6.27,0.273764,-0.021771
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,adx_bucket,adx_20_25,233,-252.75,0.221483,-1.084764
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,adx_bucket,adx_gt25,522,304.97,0.496198,0.584234
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,adx_bucket,adx_lt20,288,-6.27,0.273764,-0.021771
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,adx_bucket,feature_missing,9,-21.56,0.008555,-2.395556
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,spread_regime,feature_missing,1,-9.5,0.000951,-9.5
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,validation,spread_regime,spread_low,1051,33.89,0.999049,0.032245
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,session_slice,early,355,174.34,0.433455,0.491099
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,session_slice,late,204,58.03,0.249084,0.284461
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,session_slice,mid,260,-44.54,0.31746,-0.171308
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,volatility_regime,feature_missing,13,-71.7,0.015873,-5.515385
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,volatility_regime,vol_high,389,183.0,0.474969,0.470437
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,volatility_regime,vol_mid,417,76.53,0.509158,0.183525
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,trend_regime,downtrend,597,-47.5,0.728938,-0.079564
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,trend_regime,feature_missing,13,-71.7,0.015873,-5.515385
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,trend_regime,range_or_weak_trend,209,307.03,0.255189,1.469043
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,adx_bucket,adx_20_25,160,30.91,0.19536,0.193188
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,adx_bucket,adx_gt25,437,-78.41,0.533578,-0.179428
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,adx_bucket,adx_lt20,209,307.03,0.255189,1.469043
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,adx_bucket,feature_missing,13,-71.7,0.015873,-5.515385
run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,nf_vollow_c0_s350l240_b,oos,spread_regime,spread_low,819,187.83,1.0,0.229341
