run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,session_slice,early,756,33.47,0.473684,0.044272
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,session_slice,late,355,-36.58,0.222431,-0.103042
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,session_slice,mid,403,27.38,0.252506,0.06794
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,session_slice,outside_cash_session,82,-100.12,0.051378,-1.220976
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,volatility_regime,feature_missing,3,12.09,0.00188,4.03
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,volatility_regime,vol_high,997,120.03,0.624687,0.120391
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,volatility_regime,vol_low,214,-29.29,0.134085,-0.136869
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,volatility_regime,vol_mid,382,-178.68,0.239348,-0.467749
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,trend_regime,downtrend,1233,-213.91,0.772556,-0.173487
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,trend_regime,feature_missing,3,12.09,0.00188,4.03
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,trend_regime,range_or_weak_trend,360,125.97,0.225564,0.349917
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,adx_bucket,adx_20_25,334,94.93,0.209273,0.284222
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,adx_bucket,adx_gt25,899,-308.84,0.563283,-0.343537
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,adx_bucket,adx_lt20,360,125.97,0.225564,0.349917
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,adx_bucket,feature_missing,3,12.09,0.00188,4.03
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,spread_regime,feature_missing,2,3.05,0.001253,1.525
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,validation,spread_regime,spread_low,1594,-78.9,0.998747,-0.049498
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,session_slice,early,633,-177.03,0.506805,-0.279668
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,session_slice,late,215,76.59,0.172138,0.356233
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,session_slice,mid,342,11.36,0.273819,0.033216
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,session_slice,outside_cash_session,59,-0.36,0.047238,-0.006102
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,volatility_regime,feature_missing,2,-10.15,0.001601,-5.075
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,volatility_regime,vol_high,687,39.83,0.55004,0.057977
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,volatility_regime,vol_low,159,-57.31,0.127302,-0.36044
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,volatility_regime,vol_mid,401,-61.81,0.321057,-0.15414
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,trend_regime,downtrend,973,-176.1,0.779023,-0.180987
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,trend_regime,feature_missing,2,-10.15,0.001601,-5.075
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,trend_regime,range_or_weak_trend,274,96.81,0.219376,0.353321
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,adx_bucket,adx_20_25,249,-62.72,0.199359,-0.251888
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,adx_bucket,adx_gt25,724,-113.38,0.579664,-0.156602
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,adx_bucket,adx_lt20,274,96.81,0.219376,0.353321
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,adx_bucket,feature_missing,2,-10.15,0.001601,-5.075
run50AN_inv6_s042l040_h3_b060_lgbm_fwd6_v1,inv6_s042l040_h3_b060,oos,spread_regime,spread_low,1249,-89.44,1.0,-0.071609
