run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,session_slice,early,553,-120.23,0.394718,-0.217414
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,session_slice,late,412,49.54,0.294076,0.120243
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,session_slice,mid,436,71.93,0.311206,0.164977
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,volatility_regime,feature_missing,10,-14.64,0.007138,-1.464
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,volatility_regime,vol_high,474,-110.17,0.33833,-0.232426
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,volatility_regime,vol_low,554,-2.54,0.395432,-0.004585
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,volatility_regime,vol_mid,363,128.59,0.259101,0.354242
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,trend_regime,downtrend,830,206.52,0.592434,0.248819
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,trend_regime,feature_missing,10,-14.64,0.007138,-1.464
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,trend_regime,range_or_weak_trend,561,-190.64,0.400428,-0.339822
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,adx_bucket,adx_gt25,830,206.52,0.592434,0.248819
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,adx_bucket,adx_lt20,561,-190.64,0.400428,-0.339822
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,adx_bucket,feature_missing,10,-14.64,0.007138,-1.464
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,validation,spread_regime,spread_low,1401,1.24,1.0,0.000885
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,session_slice,early,393,183.13,0.390268,0.46598
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,session_slice,late,300,-40.8,0.297915,-0.136
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,session_slice,mid,314,-74.44,0.311817,-0.23707
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,volatility_regime,feature_missing,15,4.9,0.014896,0.326667
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,volatility_regime,vol_high,345,236.59,0.342602,0.685768
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,volatility_regime,vol_low,326,-168.96,0.323734,-0.518282
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,volatility_regime,vol_mid,321,-4.64,0.318769,-0.014455
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,trend_regime,downtrend,607,-133.41,0.602781,-0.219786
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,trend_regime,feature_missing,15,4.9,0.014896,0.326667
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,trend_regime,range_or_weak_trend,385,196.4,0.382324,0.51013
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,adx_bucket,adx_gt25,607,-133.41,0.602781,-0.219786
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,adx_bucket,adx_lt20,385,196.4,0.382324,0.51013
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,adx_bucket,feature_missing,15,4.9,0.014896,0.326667
run50R_nf_adxblk_c0_s380l270_b_logreg_deep_v1,nf_adxblk_c0_s380l270_b,oos,spread_regime,spread_low,1007,67.89,1.0,0.067418
