run_id,variant_id,split,trade_index,direction,open_time,close_time,hold_bars,net_profit,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,1,sell,2025-01-02 16:35:00,2025-01-02 16:50:00,3.0,-3.65,early,vol_mid,downtrend,adx_gt25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,2,buy,2025-01-02 16:50:00,2025-01-02 17:10:00,4.0,11.32,early,vol_high,downtrend,adx_gt25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,3,buy,2025-01-02 18:20:00,2025-01-02 18:40:00,4.0,3.12,early,vol_high,downtrend,adx_gt25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,4,buy,2025-01-02 19:45:00,2025-01-02 19:50:00,1.0,-4.96,mid,vol_high,downtrend,adx_20_25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,5,sell,2025-01-02 19:50:00,2025-01-02 20:10:00,4.0,-7.35,mid,vol_high,downtrend,adx_gt25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,6,sell,2025-01-02 21:15:00,2025-01-02 21:30:00,3.0,-4.75,late,vol_high,downtrend,adx_gt25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,7,buy,2025-01-02 21:30:00,2025-01-02 21:50:00,4.0,0.53,late,vol_high,downtrend,adx_gt25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,8,buy,2025-01-03 17:25:00,2025-01-03 17:45:00,4.0,5.26,early,vol_high,downtrend,adx_gt25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,9,buy,2025-01-03 18:50:00,2025-01-03 19:10:00,4.0,-0.86,mid,vol_mid,range_or_weak_trend,adx_lt20,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,10,buy,2025-01-03 20:20:00,2025-01-03 20:40:00,4.0,4.07,late,vol_low,range_or_weak_trend,adx_lt20,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,11,buy,2025-01-03 21:55:00,2025-01-06 16:45:00,802.0,24.78,late,vol_low,downtrend,adx_20_25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,12,buy,2025-01-06 18:00:00,2025-01-06 18:40:00,8.0,-0.01,early,vol_mid,downtrend,adx_gt25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,13,buy,2025-01-06 20:00:00,2025-01-06 20:05:00,1.0,-1.85,mid,vol_low,downtrend,adx_gt25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,14,sell,2025-01-06 20:05:00,2025-01-06 20:10:00,1.0,-0.57,mid,vol_low,downtrend,adx_gt25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,15,buy,2025-01-06 20:10:00,2025-01-06 20:30:00,4.0,0.27,mid,vol_low,downtrend,adx_gt25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,16,buy,2025-01-06 21:35:00,2025-01-06 21:55:00,4.0,-0.76,late,vol_low,downtrend,adx_gt25,spread_low
run50AV_nf200c12_h4_s240l150_a_logreg_deep_v1,nf200c12_h4_s240l150_a,validation,17,sell,2025-01-07 17:30:00,2025-01-07 17:50:00,4.0,13.01,early,vol_high,downtrend,adx_gt25,spread_low
