variant_id,group,run_id,external_verification_status,threshold_id,tier_a_short_threshold,tier_a_long_threshold,tier_a_min_margin,tier_b_short_threshold,tier_b_long_threshold,tier_b_min_margin,max_hold_bars,session_slice_id,tier_b_allowed_subtypes,tier_a_validation_closed_trades,tier_a_validation_net_profit,tier_a_validation_profit_factor,tier_a_oos_closed_trades,tier_a_oos_net_profit,tier_a_oos_profit_factor,tier_b_validation_closed_trades,tier_b_validation_net_profit,tier_b_validation_profit_factor,tier_b_oos_closed_trades,tier_b_oos_net_profit,tier_b_oos_profit_factor,routed_validation_closed_trades,routed_validation_trades_per_day,routed_validation_net_profit,routed_validation_profit_factor,routed_validation_drawdown,routed_validation_short_trades,routed_validation_long_trades,routed_oos_closed_trades,routed_oos_trades_per_day,routed_oos_net_profit,routed_oos_profit_factor,routed_oos_drawdown,routed_oos_short_trades,routed_oos_long_trades,routed_validation_b_fallback_bars,routed_oos_b_fallback_bars,route_coverage_by_split,base_id,routed_fallback_enabled,routed_validation_report_path,routed_validation_aggregation,routed_oos_report_path,routed_oos_aggregation,reentry_cooldown_bars,judgment,error,summary_path,notes
d330h06_b042_c1,cooldown_b_tight,run50F_d330h06_b042_c1_logreg_deep_v1,completed,a_stage56_d330h06_b042_c1_a_s330_l330_m000__b_stage56_d330h06_b042_c1_b_s420_l420_m000__hold6__cool1,0.33,0.33,0.0,0.42,0.42,0.0,6,,,1125,27.43,1.01,882,9.46,1.0,38,4.38,1.02,49,-23.52,0.93,1170,6.393443,33.33,1.01,279.72,424,746,928,4.758974,86.1,1.03,257.15,333,595,,,{},d330h06_b042,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d330h06_b042_c1/mt5/reports/Project_Obsidian_Prime_v2_run50F_d330h06_b042_c1_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d330h06_b042_c1/mt5/reports/Project_Obsidian_Prime_v2_run50F_d330h06_b042_c1_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,1,quality_or_density_inconclusive_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d330h06_b042_c1/summary.json,lower A threshold with B042 and one-bar reentry cooldown
d320h06_b042_c1,cooldown_b_tight,run50F_d320h06_b042_c1_logreg_deep_v1,completed,a_stage56_d320h06_b042_c1_a_s320_l320_m000__b_stage56_d320h06_b042_c1_b_s420_l420_m000__hold6__cool1,0.32,0.32,0.0,0.42,0.42,0.0,6,,,1125,27.43,1.01,882,9.46,1.0,38,4.38,1.02,49,-23.52,0.93,1170,6.393443,33.33,1.01,279.72,424,746,928,4.758974,86.1,1.03,257.15,333,595,,,{},d320h06_b042,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d320h06_b042_c1/mt5/reports/Project_Obsidian_Prime_v2_run50F_d320h06_b042_c1_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d320h06_b042_c1/mt5/reports/Project_Obsidian_Prime_v2_run50F_d320h06_b042_c1_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,1,quality_or_density_inconclusive_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d320h06_b042_c1/summary.json,extra density pressure with B042 and one-bar cooldown
d330h06_b045_c1,cooldown_b_tight,run50F_d330h06_b045_c1_logreg_deep_v1,completed,a_stage56_d330h06_b045_c1_a_s330_l330_m000__b_stage56_d330h06_b045_c1_b_s450_l450_m000__hold6__cool1,0.33,0.33,0.0,0.45,0.45,0.0,6,,,1125,27.43,1.01,882,9.46,1.0,18,71.43,1.64,32,-62.55,0.75,1159,6.333333,53.4,1.02,279.72,420,739,922,4.728205,114.76,1.04,241.93,332,590,,,{},d330h06_b045,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d330h06_b045_c1/mt5/reports/Project_Obsidian_Prime_v2_run50F_d330h06_b045_c1_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d330h06_b045_c1/mt5/reports/Project_Obsidian_Prime_v2_run50F_d330h06_b045_c1_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,1,quality_or_density_inconclusive_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d330h06_b045_c1/summary.json,lower A threshold with stricter B045 and one-bar cooldown
d320h06_b045_c1,cooldown_b_tight,run50F_d320h06_b045_c1_logreg_deep_v1,completed,a_stage56_d320h06_b045_c1_a_s320_l320_m000__b_stage56_d320h06_b045_c1_b_s450_l450_m000__hold6__cool1,0.32,0.32,0.0,0.45,0.45,0.0,6,,,1125,27.43,1.01,882,9.46,1.0,18,71.43,1.64,32,-62.55,0.75,1159,6.333333,53.4,1.02,279.72,420,739,922,4.728205,114.76,1.04,241.93,332,590,,,{},d320h06_b045,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d320h06_b045_c1/mt5/reports/Project_Obsidian_Prime_v2_run50F_d320h06_b045_c1_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d320h06_b045_c1/mt5/reports/Project_Obsidian_Prime_v2_run50F_d320h06_b045_c1_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,1,quality_or_density_inconclusive_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d320h06_b045_c1/summary.json,extra density pressure with stricter B045 and one-bar cooldown
d315h06_b045_c2,cooldown_density_pressure,run50F_d315h06_b045_c2_logreg_deep_v1,completed,a_stage56_d315h06_b045_c2_a_s315_l315_m000__b_stage56_d315h06_b045_c2_b_s450_l450_m000__hold6__cool2,0.315,0.315,0.0,0.45,0.45,0.0,6,,,1044,219.25,1.08,809,59.12,1.03,17,73.76,1.68,31,-10.06,0.95,1073,5.863388,164.1,1.06,312.07,402,671,842,4.317949,42.81,1.02,191.92,304,538,,,{},d315h06_b045,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d315h06_b045_c2/mt5/reports/Project_Obsidian_Prime_v2_run50F_d315h06_b045_c2_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d315h06_b045_c2/mt5/reports/Project_Obsidian_Prime_v2_run50F_d315h06_b045_c2_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,2,quality_or_density_inconclusive_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d315h06_b045_c2/summary.json,two-bar cooldown survival pressure
d305h06_b045_c2,cooldown_density_pressure,run50F_d305h06_b045_c2_logreg_deep_v1,completed,a_stage56_d305h06_b045_c2_a_s305_l305_m000__b_stage56_d305h06_b045_c2_b_s450_l450_m000__hold6__cool2,0.305,0.305,0.0,0.45,0.45,0.0,6,,,1044,219.25,1.08,809,59.12,1.03,17,73.76,1.68,31,-10.06,0.95,1073,5.863388,164.1,1.06,312.07,402,671,842,4.317949,42.81,1.02,191.92,304,538,,,{},d305h06_b045,true,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d305h06_b045_c2/mt5/reports/Project_Obsidian_Prime_v2_run50F_d305h06_b045_c2_logreg_deep_v1_routed_validation_is.htm,actual_routed_tester_run,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d305h06_b045_c2/mt5/reports/Project_Obsidian_Prime_v2_run50F_d305h06_b045_c2_logreg_deep_v1_routed_oos.htm,actual_routed_tester_run,2,quality_or_density_inconclusive_actual_routed_mt5,,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50F/d305h06_b045_c2/summary.json,lower threshold to test whether cooldown density can recover
