variant_id,run_id,record_view,split,status,report_path,trade_count,trades_per_day,net_profit,profit_factor_recomputed,expectancy,cost_stress_per_trade,cost_stressed_expectancy,mfe_capture_ratio,mfe_capture_ratio_all_trades,reference_mfe_capture_ratio,mfe_capture_delta_vs_d390h10,mfe_capture_materially_worse_than_d390h10,winner_count,winner_truncation_rate,loser_count,loser_escape_rate,same_direction_reentry_3_bars,same_direction_reentry_6_bars,same_direction_reentry_12_bars,same_move_reentry_ratio,cooldown_window_bars,cooldown_removed_trades,trade_count_after_cooldown,trades_per_day_after_cooldown,net_after_cooldown,profit_factor_after_cooldown,density_gain_survives_12bar_cooldown,mt5_average_position_holding_bars,error
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_validation_is.htm,748,4.087431693989071,341.54,1.129371212121212,0.4566042780748663,0.5,-0.04339572192513369,0.6400747268409855,-4.6793342664473165,,,False,380,0.29210526315789476,368,0.3179347826086957,394,419,456,0.6096256684491979,12,456,292,1.5956284153005464,141.07000000000002,1.1491131640699324,False,22.68,
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_oos.htm,594,3.046153846153846,273.2,1.1212659239202805,0.4599326599326599,0.5,-0.040067340067340085,0.6282646615086092,-2.9547866025737006,,,False,308,0.32142857142857145,286,0.26573426573426573,302,332,354,0.5959595959595959,12,354,240,1.2307692307692308,373.66,1.462273137781297,False,22.613333333333333,
nf_vollow_c0_s360l250_a,run50S_nf_vollow_c0_s360l250_a_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50S/nf_vollow_c0_s360l250_a/mt5/reports/Project_Obsidian_Prime_v2_run50S_nf_vollow_c0_s360l250_a_logreg_deep_v1_routed_validation_is.htm,1013,5.53551912568306,45.919999999999995,1.0139677209375895,0.04533070088845014,0.5,-0.45466929911154985,0.6153302123299521,-4.866549719246485,0.6400747268409855,-0.024744514511033433,False,487,0.3326488706365503,526,0.2870722433460076,619,674,718,0.7087857847976308,12,718,295,1.6120218579234973,-58.95999999999998,0.9388971220710312,False,26.410000000000004,
nf_vollow_c0_s360l250_a,run50S_nf_vollow_c0_s360l250_a_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50S/nf_vollow_c0_s360l250_a/mt5/reports/Project_Obsidian_Prime_v2_run50S_nf_vollow_c0_s360l250_a_logreg_deep_v1_routed_oos.htm,788,4.041025641025641,51.22,1.0194955219676698,0.065,0.5,-0.435,0.6067052882772965,-5.92326128531117,0.6282646615086092,-0.02155937323131263,False,389,0.35989717223650386,399,0.2807017543859649,482,517,563,0.7144670050761421,12,563,225,1.1538461538461537,-38.85999999999999,0.9546568341462276,False,23.67666666666667,
nf_vollow_c0_s360l250_b,run50S_nf_vollow_c0_s360l250_b_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50S/nf_vollow_c0_s360l250_b/mt5/reports/Project_Obsidian_Prime_v2_run50S_nf_vollow_c0_s360l250_b_logreg_deep_v1_routed_validation_is.htm,1046,5.715846994535519,16.760000000000005,1.005106751210416,0.01602294455066922,0.5,-0.4839770554493308,0.614888844390154,-5.415188087576058,0.6400747268409855,-0.02518588245083153,False,498,0.3313253012048193,548,0.28832116788321166,644,696,744,0.7112810707456979,12,744,302,1.650273224043716,-37.329999999999984,0.9604693274596804,False,23.856666666666666,
nf_vollow_c0_s360l250_b,run50S_nf_vollow_c0_s360l250_b_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50S/nf_vollow_c0_s360l250_b/mt5/reports/Project_Obsidian_Prime_v2_run50S_nf_vollow_c0_s360l250_b_logreg_deep_v1_routed_oos.htm,819,4.2,187.82999999999998,1.0727828603978005,0.2293406593406593,0.5,-0.2706593406593407,0.6194377411471228,-12.229547372307396,0.6282646615086092,-0.008826920361486357,False,409,0.3154034229828851,410,0.2731707317073171,501,535,586,0.7155067155067155,12,586,233,1.1948717948717948,95.82000000000001,1.12858638181379,False,21.759999999999998,
nf_vollow_c0_s350l240_a,run50S_nf_vollow_c0_s350l240_a_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50S/nf_vollow_c0_s350l240_a/mt5/reports/Project_Obsidian_Prime_v2_run50S_nf_vollow_c0_s350l240_a_logreg_deep_v1_routed_validation_is.htm,1017,5.557377049180328,47.059999999999995,1.0143097796670983,0.04627335299901671,0.5,-0.4537266470009833,0.615577413307574,-4.807236969361494,0.6400747268409855,-0.024497313533411558,False,488,0.3319672131147541,529,0.2892249527410208,621,676,720,0.7079646017699115,12,720,297,1.6229508196721312,-58.80999999999998,0.9390557317250099,False,26.31666666666667,
nf_vollow_c0_s350l240_a,run50S_nf_vollow_c0_s350l240_a_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50S/nf_vollow_c0_s350l240_a/mt5/reports/Project_Obsidian_Prime_v2_run50S_nf_vollow_c0_s350l240_a_logreg_deep_v1_routed_oos.htm,788,4.041025641025641,51.22,1.0194955219676698,0.065,0.5,-0.435,0.6067052882772965,-5.92326128531117,0.6282646615086092,-0.02155937323131263,False,389,0.35989717223650386,399,0.2807017543859649,482,517,563,0.7144670050761421,12,563,225,1.1538461538461537,-38.85999999999999,0.9546568341462276,False,23.67666666666667,
nf_vollow_c0_s350l240_b,run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50S/nf_vollow_c0_s350l240_b/mt5/reports/Project_Obsidian_Prime_v2_run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1_routed_validation_is.htm,1052,5.748633879781421,24.390000000000008,1.007437472174279,0.02318441064638784,0.5,-0.4768155893536122,0.6140298791450362,-5.415136051807592,0.6400747268409855,-0.02604484769594939,False,502,0.33067729083665337,550,0.2909090909090909,648,700,748,0.7110266159695817,12,748,304,1.6612021857923498,-28.749999999999982,0.9693182788354819,False,23.726666666666667,
nf_vollow_c0_s350l240_b,run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50S/nf_vollow_c0_s350l240_b/mt5/reports/Project_Obsidian_Prime_v2_run50S_nf_vollow_c0_s350l240_b_logreg_deep_v1_routed_oos.htm,819,4.2,187.82999999999998,1.0727828603978005,0.2293406593406593,0.5,-0.2706593406593407,0.6194377411471228,-12.229547372307396,0.6282646615086092,-0.008826920361486357,False,409,0.3154034229828851,410,0.2731707317073171,501,535,586,0.7155067155067155,12,586,233,1.1948717948717948,95.82000000000001,1.12858638181379,False,21.759999999999998,
