variant_id,run_id,record_view,split,status,report_path,trade_count,trades_per_day,net_profit,profit_factor_recomputed,expectancy,cost_stress_per_trade,cost_stressed_expectancy,mfe_capture_ratio,mfe_capture_ratio_all_trades,reference_mfe_capture_ratio,mfe_capture_delta_vs_d390h10,mfe_capture_materially_worse_than_d390h10,winner_count,winner_truncation_rate,loser_count,loser_escape_rate,same_direction_reentry_3_bars,same_direction_reentry_6_bars,same_direction_reentry_12_bars,same_move_reentry_ratio,cooldown_window_bars,cooldown_removed_trades,trade_count_after_cooldown,trades_per_day_after_cooldown,net_after_cooldown,profit_factor_after_cooldown,density_gain_survives_12bar_cooldown,mt5_average_position_holding_bars,error
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_validation_is.htm,748,4.087431693989071,341.54,1.129371212121212,0.4566042780748663,0.5,-0.04339572192513369,0.6400747268409855,-4.6793342664473165,,,False,380,0.29210526315789476,368,0.3179347826086957,394,419,456,0.6096256684491979,12,456,292,1.5956284153005464,141.07000000000002,1.1491131640699324,False,22.68,
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_oos.htm,594,3.046153846153846,273.2,1.1212659239202805,0.4599326599326599,0.5,-0.040067340067340085,0.6282646615086092,-2.9547866025737006,,,False,308,0.32142857142857145,286,0.26573426573426573,302,332,354,0.5959595959595959,12,354,240,1.2307692307692308,373.66,1.462273137781297,False,22.613333333333333,
v05_s47_breadth_vix_h3c3_no_b,run50AY_stage56_agreement_firewall_density_recovery_v1_v05_s47_breadth_vix_h3c3_no_b,mt5_routed_v05_s47_breadth_vix_h3c3_no_b_validation_is,validation_is,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AY/mt5/reports/Project_Obsidian_Prime_v2_run50AY_stage56_agreement_firewall_density_recovery_v1_x01_x01_rt_val.htm,751,4.103825136612022,130.51999999999998,1.0867202189931364,0.17379494007989346,0.5,-0.3262050599201065,0.6182702002675533,-7.828737956371212,0.6400747268409855,-0.021804526573432237,False,356,0.33146067415730335,395,0.31645569620253167,19,209,304,0.4047936085219707,12,304,447,2.442622950819672,-60.84,0.9379791224922525,False,13.826666666666668,
v05_s47_breadth_vix_h3c3_no_b,run50AY_stage56_agreement_firewall_density_recovery_v1_v05_s47_breadth_vix_h3c3_no_b,mt5_routed_v05_s47_breadth_vix_h3c3_no_b_oos,oos,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AY/mt5/reports/Project_Obsidian_Prime_v2_run50AY_stage56_agreement_firewall_density_recovery_v1_x01_x01_rt_oos.htm,583,2.98974358974359,-65.92,0.9448824822950024,-0.11307032590051458,0.5,-0.6130703259005146,0.598019339851104,-5.523892098388973,0.6282646615086092,-0.030245321657505153,False,286,0.32867132867132864,297,0.3265993265993266,14,193,279,0.47855917667238423,12,279,304,1.558974358974359,22.81,1.033682811577082,False,7.7333333333333325,
v06_s47_us100_vix_h3c3_no_b,run50AY_stage56_agreement_firewall_density_recovery_v1_v06_s47_us100_vix_h3c3_no_b,mt5_routed_v06_s47_us100_vix_h3c3_no_b_validation_is,validation_is,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AY/mt5/reports/Project_Obsidian_Prime_v2_run50AY_stage56_agreement_firewall_density_recovery_v1_x02_x02_rt_val.htm,629,3.4371584699453552,121.42,1.0936983933449602,0.19303656597774246,0.5,-0.30696343402225756,0.6228394293317425,-6.457633724546758,0.6400747268409855,-0.01723529750924302,False,297,0.31986531986531985,332,0.3042168674698795,14,126,208,0.33068362480127184,12,208,421,2.300546448087432,-41.510000000000005,0.9543720802418247,False,12.706666666666667,
v06_s47_us100_vix_h3c3_no_b,run50AY_stage56_agreement_firewall_density_recovery_v1_v06_s47_us100_vix_h3c3_no_b,mt5_routed_v06_s47_us100_vix_h3c3_no_b_oos,oos,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AY/mt5/reports/Project_Obsidian_Prime_v2_run50AY_stage56_agreement_firewall_density_recovery_v1_x02_x02_rt_oos.htm,470,2.41025641025641,92.98,1.0962605598807356,0.19782978723404257,0.5,-0.30217021276595746,0.6077635048591088,-5.6389895428858505,0.6282646615086092,-0.020501156649500363,False,244,0.3114754098360656,226,0.3230088495575221,7,98,174,0.3702127659574468,12,174,296,1.5179487179487179,76.33,1.1190108673620531,False,5.933333333333334,
v07_s47_s45_context_h2c2_no_b,run50AY_stage56_agreement_firewall_density_recovery_v1_v07_s47_s45_context_h2c2_no_b,mt5_routed_v07_s47_s45_context_h2c2_no_b_validation_is,validation_is,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AY/mt5/reports/Project_Obsidian_Prime_v2_run50AY_stage56_agreement_firewall_density_recovery_v1_x03_x03_rt_val.htm,960,5.245901639344262,-90.11000000000001,0.944629470320757,-0.09386458333333335,0.5,-0.5938645833333334,0.6032648388161772,-5.7354389862870265,0.6400747268409855,-0.036809888024808335,False,475,0.32421052631578945,485,0.3216494845360825,144,344,464,0.48333333333333334,12,464,496,2.710382513661202,-75.11,0.9187376256369754,False,10.203333333333333,
v07_s47_s45_context_h2c2_no_b,run50AY_stage56_agreement_firewall_density_recovery_v1_v07_s47_s45_context_h2c2_no_b,mt5_routed_v07_s47_s45_context_h2c2_no_b_oos,oos,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AY/mt5/reports/Project_Obsidian_Prime_v2_run50AY_stage56_agreement_firewall_density_recovery_v1_x03_x03_rt_oos.htm,763,3.9128205128205127,148.07000000000002,1.1263115691058296,0.19406290956749675,0.5,-0.3059370904325033,0.6343050744303397,-4.81346102667762,0.6282646615086092,0.00604041292173052,False,373,0.2707774798927614,390,0.358974358974359,152,308,413,0.5412844036697247,12,413,350,1.794871794871795,62.720000000000006,1.1015593374030472,False,7.043333333333334,
v08_s47_s45_context_h3c3_with_b,run50AY_stage56_agreement_firewall_density_recovery_v1_v08_s47_s45_context_h3c3_with_b,mt5_routed_v08_s47_s45_context_h3c3_with_b_validation_is,validation_is,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AY/mt5/reports/Project_Obsidian_Prime_v2_run50AY_stage56_agreement_firewall_density_recovery_v1_x04_x04_rt_val.htm,969,5.295081967213115,2.05999999999999,1.001112701542118,0.0021259029927760474,0.5,-0.49787409700722396,0.6166244260214684,-9.008963982129375,0.6400747268409855,-0.023450300819517156,False,441,0.3356009070294785,528,0.2803030303030303,34,296,428,0.44169246646026833,12,428,541,2.9562841530054644,-155.02,0.8626135507599594,False,13.373333333333331,
v08_s47_s45_context_h3c3_with_b,run50AY_stage56_agreement_firewall_density_recovery_v1_v08_s47_s45_context_h3c3_with_b,mt5_routed_v08_s47_s45_context_h3c3_with_b_oos,oos,completed,stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AY/mt5/reports/Project_Obsidian_Prime_v2_run50AY_stage56_agreement_firewall_density_recovery_v1_x04_x04_rt_oos.htm,729,3.7384615384615385,-52.07,0.9628607295188372,-0.07142661179698216,0.5,-0.5714266117969822,0.6019922977187345,-4.826370381939616,0.6282646615086092,-0.02627236378987463,False,361,0.32132963988919666,368,0.28804347826086957,28,252,367,0.5034293552812071,12,367,362,1.8564102564102565,48.32999999999999,1.0683447641943011,False,10.586666666666666,
