variant_id,run_id,record_view,split,status,report_path,trade_count,trades_per_day,net_profit,profit_factor_recomputed,expectancy,cost_stress_per_trade,cost_stressed_expectancy,mfe_capture_ratio,mfe_capture_ratio_all_trades,reference_mfe_capture_ratio,mfe_capture_delta_vs_d390h10,mfe_capture_materially_worse_than_d390h10,winner_count,winner_truncation_rate,loser_count,loser_escape_rate,same_direction_reentry_3_bars,same_direction_reentry_6_bars,same_direction_reentry_12_bars,same_move_reentry_ratio,cooldown_window_bars,cooldown_removed_trades,trade_count_after_cooldown,trades_per_day_after_cooldown,net_after_cooldown,profit_factor_after_cooldown,density_gain_survives_12bar_cooldown,mt5_average_position_holding_bars,error
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_validation_is.htm,748,4.087431693989071,341.54,1.129371212121212,0.4566042780748663,0.5,-0.04339572192513369,0.6400747268409855,-4.6793342664473165,,,False,380,0.29210526315789476,368,0.3179347826086957,394,419,456,0.6096256684491979,12,456,292,1.5956284153005464,141.07000000000002,1.1491131640699324,False,22.68,
d390h10_reference,run50D_d390h10_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50D/d390h10/mt5/reports/Project_Obsidian_Prime_v2_run50D_d390h10_logreg_deep_v1_routed_oos.htm,594,3.046153846153846,273.2,1.1212659239202805,0.4599326599326599,0.5,-0.040067340067340085,0.6282646615086092,-2.9547866025737006,,,False,308,0.32142857142857145,286,0.26573426573426573,302,332,354,0.5959595959595959,12,354,240,1.2307692307692308,373.66,1.462273137781297,False,22.613333333333333,
et40c12_h4_s220l140_a,run50AV_et40c12_h4_s220l140_a_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AV/et40c12_h4_s220l140_a/mt5/reports/Project_Obsidian_Prime_v2_run50AV_et40c12_h4_s220l140_a_logreg_deep_v1_routed_validation_is.htm,634,3.4644808743169397,-113.5,0.9265951805047147,-0.17902208201892744,0.5,-0.6790220820189274,0.6104981459841742,-5.112359297627545,0.6400747268409855,-0.029576580856811363,False,266,0.3383458646616541,368,0.296195652173913,93,94,94,0.14826498422712933,12,94,540,2.9508196721311477,-36.38,0.9724049000644747,False,10.213333333333335,
et40c12_h4_s220l140_a,run50AV_et40c12_h4_s220l140_a_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AV/et40c12_h4_s220l140_a/mt5/reports/Project_Obsidian_Prime_v2_run50AV_et40c12_h4_s220l140_a_logreg_deep_v1_routed_oos.htm,507,2.6,353.84000000000003,1.3743031533961685,0.6979092702169626,0.5,0.19790927021696259,0.6088333715154735,-3.042218274835496,0.6282646615086092,-0.019431289993135703,False,268,0.35074626865671643,239,0.3179916317991632,93,95,95,0.1873767258382643,12,95,412,2.112820512820513,324.13,1.4210519478832442,False,8.370000000000001,
et40c12_h4_s200l120_a,run50AV_et40c12_h4_s200l120_a_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AV/et40c12_h4_s200l120_a/mt5/reports/Project_Obsidian_Prime_v2_run50AV_et40c12_h4_s200l120_a_logreg_deep_v1_routed_validation_is.htm,634,3.4644808743169397,-113.5,0.9265951805047147,-0.17902208201892744,0.5,-0.6790220820189274,0.6104981459841742,-5.112359297627545,0.6400747268409855,-0.029576580856811363,False,266,0.3383458646616541,368,0.296195652173913,93,94,94,0.14826498422712933,12,94,540,2.9508196721311477,-36.38,0.9724049000644747,False,10.213333333333335,
et40c12_h4_s200l120_a,run50AV_et40c12_h4_s200l120_a_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AV/et40c12_h4_s200l120_a/mt5/reports/Project_Obsidian_Prime_v2_run50AV_et40c12_h4_s200l120_a_logreg_deep_v1_routed_oos.htm,507,2.6,353.84000000000003,1.3743031533961685,0.6979092702169626,0.5,0.19790927021696259,0.6088333715154735,-3.042218274835496,0.6282646615086092,-0.019431289993135703,False,268,0.35074626865671643,239,0.3179916317991632,93,95,95,0.1873767258382643,12,95,412,2.112820512820513,324.13,1.4210519478832442,False,8.370000000000001,
et30c12_h4_s220l140_a,run50AV_et30c12_h4_s220l140_a_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AV/et30c12_h4_s220l140_a/mt5/reports/Project_Obsidian_Prime_v2_run50AV_et30c12_h4_s220l140_a_logreg_deep_v1_routed_validation_is.htm,669,3.6557377049180326,-179.23000000000002,0.8845569196284798,-0.2679073243647235,0.5,-0.7679073243647234,0.5794344933631199,-6.462045571696477,0.6400747268409855,-0.060640233477865624,False,303,0.38943894389438943,366,0.2978142076502732,121,124,124,0.18535127055306427,12,124,545,2.978142076502732,-100.38000000000001,0.9203156256945987,False,10.966666666666667,
et30c12_h4_s220l140_a,run50AV_et30c12_h4_s220l140_a_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AV/et30c12_h4_s220l140_a/mt5/reports/Project_Obsidian_Prime_v2_run50AV_et30c12_h4_s220l140_a_logreg_deep_v1_routed_oos.htm,498,2.5538461538461537,274.45,1.2829964941224996,0.5511044176706827,0.5,0.051104417670682745,0.5961773075231251,-1.9410829568535573,0.6282646615086092,-0.03208735398548401,False,282,0.3829787234042553,216,0.32407407407407407,91,92,92,0.18473895582329317,12,92,406,2.082051282051282,260.8,1.3145162262876713,False,8.083333333333332,
et20c12_h4_s240l150_a,run50AV_et20c12_h4_s240l150_a_logreg_deep_v1,mt5_routed_total_validation_is,validation_is,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AV/et20c12_h4_s240l150_a/mt5/reports/Project_Obsidian_Prime_v2_run50AV_et20c12_h4_s240l150_a_logreg_deep_v1_routed_validation_is.htm,657,3.5901639344262297,-82.27,0.9454327178181047,-0.125220700152207,0.5,-0.625220700152207,0.6185083824433261,-4.520676933570891,0.6400747268409855,-0.021566344397659476,False,308,0.3051948051948052,349,0.25787965616045844,100,101,101,0.1537290715372907,12,101,556,3.0382513661202184,-68.97,0.9467441914336676,False,10.633333333333333,
et20c12_h4_s240l150_a,run50AV_et20c12_h4_s240l150_a_logreg_deep_v1,mt5_routed_total_oos,oos,completed,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/56_base_engine__dense_tier_a_engine_and_tier_b_fallback_selection/02_runs/run50AV/et20c12_h4_s240l150_a/mt5/reports/Project_Obsidian_Prime_v2_run50AV_et20c12_h4_s240l150_a_logreg_deep_v1_routed_oos.htm,534,2.7384615384615385,-14.400000000000004,0.9887255132240333,-0.026966292134831468,0.5,-0.5269662921348315,0.5979694457267962,-4.610592924175381,0.6282646615086092,-0.030295215781812934,False,292,0.3493150684931507,242,0.26859504132231404,110,112,112,0.20973782771535582,12,112,422,2.164102564102564,-83.79,0.9231312612381197,False,8.756666666666666,
