run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,session_slice,early,639,105.26,0.471587,0.164726
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,session_slice,late,316,55.2,0.23321,0.174684
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,session_slice,mid,400,-12.6,0.295203,-0.0315
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,volatility_regime,vol_high,777,105.74,0.573432,0.136088
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,volatility_regime,vol_low,213,36.05,0.157196,0.169249
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,volatility_regime,vol_mid,365,6.07,0.269373,0.01663
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,trend_regime,downtrend,978,65.07,0.721771,0.066534
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,trend_regime,range_or_weak_trend,377,82.79,0.278229,0.219602
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,adx_bucket,adx_20_25,129,-68.7,0.095203,-0.532558
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,adx_bucket,adx_gt25,849,133.77,0.626568,0.157562
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,adx_bucket,adx_lt20,377,82.79,0.278229,0.219602
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,validation,spread_regime,spread_low,1355,147.86,1.0,0.109122
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,oos,session_slice,early,499,365.9,0.465051,0.733267
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,oos,session_slice,late,239,293.9,0.22274,1.229707
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,oos,session_slice,mid,335,-4.4,0.312209,-0.013134
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,oos,volatility_regime,vol_high,522,132.36,0.486486,0.253563
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,oos,volatility_regime,vol_low,138,163.19,0.128611,1.182536
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,oos,volatility_regime,vol_mid,413,359.85,0.384902,0.871308
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,oos,trend_regime,downtrend,740,367.28,0.689655,0.496324
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,oos,trend_regime,range_or_weak_trend,333,288.12,0.310345,0.865225
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,oos,adx_bucket,adx_20_25,103,172.52,0.095993,1.674951
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,oos,adx_bucket,adx_gt25,637,194.76,0.593663,0.305746
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,oos,adx_bucket,adx_lt20,333,288.12,0.310345,0.865225
run50AR_et40s25_c0_h6_a_logreg_deep_v1,et40s25_c0_h6_a,oos,spread_regime,spread_low,1073,655.4,1.0,0.610811
