run_id,variant_id,split,axis,bucket,trade_count,net_profit,trade_share,profit_per_trade
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,session_slice,early,406,-34.94,0.485646,-0.086059
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,session_slice,late,202,111.26,0.241627,0.550792
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,session_slice,mid,228,-76.27,0.272727,-0.334518
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,volatility_regime,feature_missing,5,-8.44,0.005981,-1.688
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,volatility_regime,vol_high,444,-22.3,0.5311,-0.050225
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,volatility_regime,vol_low,167,-95.63,0.199761,-0.572635
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,volatility_regime,vol_mid,220,126.42,0.263158,0.574636
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,trend_regime,downtrend,602,130.24,0.720096,0.216346
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,trend_regime,feature_missing,5,-8.44,0.005981,-1.688
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,trend_regime,range_or_weak_trend,229,-121.75,0.273923,-0.531659
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,adx_bucket,adx_20_25,66,-73.68,0.078947,-1.116364
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,adx_bucket,adx_gt25,536,203.92,0.641148,0.380448
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,adx_bucket,adx_lt20,229,-121.75,0.273923,-0.531659
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,adx_bucket,feature_missing,5,-8.44,0.005981,-1.688
run50AQ_et40s25b_logreg_deep_v1,et40s25b,validation,spread_regime,spread_low,836,0.05,1.0,6e-05
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,session_slice,early,328,418.19,0.496218,1.27497
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,session_slice,late,137,140.47,0.207262,1.025328
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,session_slice,mid,196,-18.07,0.29652,-0.092194
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,volatility_regime,feature_missing,9,31.23,0.013616,3.47
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,volatility_regime,vol_high,291,130.55,0.440242,0.448625
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,volatility_regime,vol_low,103,109.87,0.155825,1.066699
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,volatility_regime,vol_mid,258,268.94,0.390318,1.042403
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,trend_regime,downtrend,425,265.72,0.642965,0.625224
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,trend_regime,feature_missing,9,31.23,0.013616,3.47
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,trend_regime,range_or_weak_trend,227,243.64,0.343419,1.073304
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,adx_bucket,adx_20_25,55,139.59,0.083207,2.538
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,adx_bucket,adx_gt25,370,126.13,0.559758,0.340892
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,adx_bucket,adx_lt20,227,243.64,0.343419,1.073304
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,adx_bucket,feature_missing,9,31.23,0.013616,3.47
run50AQ_et40s25b_logreg_deep_v1,et40s25b,oos,spread_regime,spread_low,661,540.59,1.0,0.817837
