bar_time_server,stage56_context_et_event_signal,stage264_source_feature_rank_bucket,stage264_source_feature_gate_lowrank_control,stage267_adx_atr_soft_score
2024.03.07 21:40:00,0,0,0,0.510577392578
2024.03.07 21:45:00,0,0,0,0.523291778564
2024.03.07 21:50:00,0,0,0,0.559587351481
2024.03.07 22:00:00,0,0,0,0.584086354574
2024.03.08 16:40:00,-1,0,0,0
2024.03.08 16:45:00,0,0,0,0
2024.03.08 16:50:00,0,0,0,0
2024.03.08 17:00:00,0,0,0,0
2024.03.08 17:10:00,1,0,0,0
2024.03.08 17:15:00,0,0,0,0
2024.03.08 17:20:00,0,0,0,0
2024.03.08 17:30:00,0,0,0,0
2024.03.08 17:35:00,0,1,0,0
2024.03.08 17:40:00,0,0,0,0
2024.03.08 17:45:00,0,0,0,0
2024.03.08 17:55:00,0,0,0,0
2024.03.08 18:05:00,0,1,0,0
2024.03.08 18:10:00,0,1,0,0
2024.03.08 18:15:00,0,1,0,0
2024.03.08 18:20:00,0,1,0,0
2024.03.08 18:25:00,0,2,0,0
2024.03.08 18:30:00,0,2,0,0
2024.03.08 18:35:00,0,2,0,0
2024.03.08 18:40:00,0,2,0,0
2024.03.08 18:45:00,0,2,0,0
2024.03.08 18:50:00,0,2,0,0
2024.03.08 18:55:00,0,2,0,0
2024.03.08 19:00:00,0,2,0,0
2024.03.08 19:05:00,0,1,0,0
2024.03.08 19:10:00,0,2,0,0
2024.03.08 19:15:00,-1,1,1,0
2024.03.08 19:20:00,0,2,0,0
2024.03.08 19:25:00,0,2,0,0
2024.03.08 19:30:00,0,0,0,0
2024.03.08 19:35:00,0,0,0,0
2024.03.08 19:40:00,0,1,0,0
2024.03.08 19:45:00,0,0,0,0
2024.03.08 19:50:00,0,1,0,0
2024.03.08 19:55:00,0,1,0,0
2024.03.08 20:00:00,0,1,0,0
2024.03.08 20:05:00,0,1,0,0
2024.03.08 20:10:00,0,1,0,0
2024.03.08 20:15:00,0,0,0,0
2024.03.08 20:20:00,0,0,0,0
2024.03.08 20:25:00,0,0,0,0
2024.03.08 20:30:00,0,0,0,0
2024.03.08 20:35:00,0,0,0,0
2024.03.08 20:40:00,0,0,0,0
2024.03.08 20:45:00,0,0,0,0
2024.03.08 20:50:00,0,0,0,0
2024.03.08 20:55:00,0,0,0,0
2024.03.08 21:05:00,0,0,0,0
2024.03.08 21:10:00,0,0,0,0
2024.03.08 21:15:00,0,0,0,0
2024.03.08 21:20:00,0,0,0,0
2024.03.08 21:25:00,0,1,0,0
2024.03.08 21:30:00,0,2,0,0
2024.03.08 21:35:00,0,2,0,0
2024.03.08 21:40:00,0,2,0,0
2024.03.08 21:45:00,0,2,0,0
2024.03.08 21:50:00,-1,1,1,0
2024.03.08 22:00:00,0,1,0,0.0241592407227
2024.03.11 16:40:00,0,0,0,0
2024.03.11 16:45:00,0,0,0,0
2024.03.11 16:50:00,0,0,0,0
2024.03.11 16:55:00,0,0,0,0
2024.03.11 17:00:00,0,0,0,0
2024.03.11 17:05:00,0,0,0,0
2024.03.11 17:10:00,0,0,0,0
2024.03.11 17:15:00,0,0,0,0
2024.03.11 17:20:00,0,0,0,0
2024.03.11 17:25:00,0,0,0,0
2024.03.11 17:30:00,0,0,0,0
2024.03.11 17:35:00,0,1,0,0
2024.03.11 17:40:00,0,0,0,0
2024.03.11 17:45:00,0,0,0,0
2024.03.11 17:50:00,0,0,0,0
2024.03.11 17:55:00,0,1,0,0
2024.03.11 18:00:00,0,0,0,0
2024.03.11 18:05:00,0,1,0,0.0161433702746
2024.03.11 18:10:00,0,0,0,0.0238377771673
2024.03.11 18:15:00,0,0,0,0.0421021562525
2024.03.11 18:20:00,0,0,0,0.168631515525
2024.03.11 18:25:00,0,0,0,0.279824768615
2024.03.11 18:30:00,0,0,0,0.388707493293
2024.03.11 18:35:00,0,0,0,0.500953983706
2024.03.11 18:40:00,0,0,0,0.51591034387
2024.03.11 18:45:00,0,0,0,0.511103626007
2024.03.11 18:50:00,0,0,0,0.433553308122
2024.03.11 18:55:00,0,0,0,0.417945208243
2024.03.11 19:00:00,0,0,0,0.414972295697
2024.03.11 19:05:00,1,0,2,0.309851472383
2024.03.11 19:10:00,0,0,0,0.256268069117
2024.03.11 19:15:00,0,0,0,0.127554933769
2024.03.11 19:20:00,0,0,0,0.0640441651475
2024.03.11 19:25:00,0,0,0,0.0240354281092
2024.03.11 19:30:00,0,0,0,0
2024.03.11 19:35:00,0,0,0,0
2024.03.11 19:45:00,0,0,0,0
2024.03.11 19:50:00,0,0,0,0
2024.03.11 19:55:00,0,0,0,0
2024.03.11 20:05:00,0,0,0,0
2024.03.11 20:10:00,0,0,0,0
2024.03.11 20:15:00,0,0,0,0
2024.03.11 20:20:00,0,0,0,0
2024.03.11 20:25:00,0,0,0,0
2024.03.11 20:30:00,0,0,0,0
2024.03.11 20:35:00,0,0,0,0
2024.03.11 20:40:00,0,0,0,0
2024.03.11 20:45:00,0,0,0,0
2024.03.11 20:50:00,0,0,0,0
2024.03.11 20:55:00,0,0,0,0
2024.03.11 21:00:00,0,0,0,0
2024.03.12 16:40:00,0,0,0,0
2024.03.12 16:45:00,0,0,0,0
2024.03.12 16:50:00,-1,0,0,0
2024.03.12 16:55:00,0,0,0,0
2024.03.12 17:00:00,0,0,0,0
2024.03.12 17:05:00,0,0,0,0
2024.03.12 17:10:00,0,0,0,0
2024.03.12 17:15:00,0,1,0,0
2024.03.12 17:20:00,0,1,0,0
2024.03.12 17:25:00,0,0,0,0
2024.03.12 17:30:00,0,0,0,0
2024.03.12 17:40:00,0,0,0,0
2024.03.12 17:45:00,0,0,0,0
2024.03.12 17:55:00,0,0,0,0
2024.03.12 18:00:00,0,0,0,0
2024.03.12 18:05:00,0,0,0,0
2024.03.12 18:10:00,0,0,0,0
2024.03.12 18:20:00,0,0,0,0.0960548337135
2024.03.12 18:30:00,0,0,0,0.133222247633
2024.03.12 18:45:00,0,0,0,0.41395858811
2024.03.12 18:50:00,0,0,0,0.522506389033
2024.03.12 18:55:00,0,0,0,0.679889970851
2024.03.12 19:00:00,0,0,0,0.626099727994
2024.03.12 19:05:00,0,0,0,0.521571801064
2024.03.12 19:10:00,0,0,0,0.50598059516
2024.03.12 19:15:00,0,0,0,0.482795839867
2024.03.12 19:35:00,0,0,0,0.575243631999
2024.03.12 19:40:00,0,0,0,0.700608062744
2024.03.12 19:45:00,0,0,0,0.822005462646
2024.03.12 19:50:00,0,0,0,0.959218851725
2024.03.12 19:55:00,0,0,0,0.815613301595
2024.03.12 20:00:00,0,0,0,0.664334106445
2024.03.12 20:05:00,0,0,0,0.599819691976
2024.03.12 20:10:00,0,0,0,0.514124043783
2024.03.12 20:15:00,0,0,0,0.479682355203
2024.03.12 20:20:00,0,0,0,0.640398952634
2024.03.12 20:25:00,0,0,0,0.858295440674
2024.03.12 20:35:00,0,0,0,0.75454864502
2024.03.12 21:00:00,0,0,0,0.161619567871
2024.03.13 16:40:00,0,1,0,0
2024.03.13 16:45:00,0,0,0,0
2024.03.13 16:50:00,0,1,0,0
2024.03.13 16:55:00,-1,0,0,0
2024.03.13 17:00:00,0,0,0,0
2024.03.13 17:05:00,0,1,0,0
2024.03.13 17:10:00,0,0,0,0
2024.03.13 17:15:00,0,0,0,0
2024.03.13 17:30:00,0,0,0,0
2024.03.13 17:45:00,0,0,0,0
2024.03.13 17:50:00,0,0,0,0
2024.03.13 17:55:00,0,0,0,0
2024.03.13 18:25:00,0,0,0,0
2024.03.13 18:30:00,0,0,0,0
2024.03.13 18:35:00,0,0,0,0
2024.03.13 18:40:00,0,0,0,0
2024.03.13 19:00:00,0,0,0,0
2024.03.13 19:10:00,0,0,0,0
2024.03.13 19:15:00,0,0,0,0
2024.03.13 19:30:00,0,0,0,0.368981303109
2024.03.13 19:35:00,0,0,0,0.400753236199
2024.03.13 19:50:00,0,0,0,0.92567294748
2024.03.13 19:55:00,0,0,0,0.840458679199
2024.03.13 20:05:00,0,0,0,0.631922149658
2024.03.13 20:10:00,0,0,0,0.685629063633
2024.03.13 20:30:00,0,0,0,0.548083241781
2024.03.13 20:50:00,0,0,0,0.706415049235
2024.03.13 21:00:00,0,0,0,0.9216893514
2024.03.14 16:40:00,0,0,0,0
2024.03.14 16:45:00,0,0,0,0
2024.03.14 16:50:00,-1,2,0,0
2024.03.14 16:55:00,0,1,0,0
2024.03.14 17:00:00,0,1,0,0
2024.03.14 17:05:00,0,1,0,0
2024.03.14 17:10:00,0,0,0,0
2024.03.14 17:15:00,0,0,0,0
2024.03.14 17:20:00,0,1,0,0
2024.03.14 17:25:00,0,1,0,0
2024.03.14 17:30:00,0,1,0,0
2024.03.14 17:35:00,0,1,0,0
2024.03.14 17:40:00,0,0,0,0
2024.03.14 17:45:00,0,1,0,0
2024.03.14 17:50:00,0,0,0,0
2024.03.14 17:55:00,0,0,0,0
2024.03.14 18:00:00,0,0,0,0
2024.03.14 18:05:00,0,1,0,0
2024.03.14 18:10:00,0,1,0,0
2024.03.14 18:15:00,-1,1,1,0
2024.03.14 18:20:00,0,1,0,0
2024.03.14 18:25:00,0,0,0,0
2024.03.14 18:30:00,0,0,0,0
2024.03.14 18:35:00,0,0,0,0
2024.03.14 18:40:00,0,0,0,0
2024.03.14 18:45:00,0,0,0,0
2024.03.14 18:50:00,0,0,0,0
2024.03.14 18:55:00,0,0,0,0.0205267449704
2024.03.14 19:00:00,0,0,0,0.0235829921619
2024.03.14 19:05:00,0,0,0,0
2024.03.14 19:10:00,0,0,0,0.00576224783838
2024.03.14 19:15:00,0,0,0,0.0238513851397
2024.03.14 19:20:00,0,0,0,0.0547221503808
2024.03.14 19:25:00,0,0,0,0.0117665975686
2024.03.14 19:30:00,0,0,0,0
2024.03.14 19:35:00,0,0,0,0
2024.03.14 19:40:00,0,0,0,0
2024.03.14 19:45:00,0,0,0,0
2024.03.14 19:50:00,0,0,0,0
2024.03.14 19:55:00,0,0,0,0
2024.03.14 20:00:00,0,0,0,0
2024.03.14 20:05:00,0,0,0,0
2024.03.14 20:10:00,0,0,0,0
2024.03.14 20:15:00,0,0,0,0
2024.03.14 20:20:00,0,0,0,0.181329345703
2024.03.14 20:25:00,1,0,0,0.353246815999
2024.03.14 20:30:00,0,0,0,0.436803436279
2024.03.14 20:35:00,0,0,0,0.580265045166
2024.03.14 20:40:00,0,0,0,0.649402109782
2024.03.14 20:45:00,0,0,0,0.710262044271
2024.03.14 20:50:00,0,0,0,0.733892822266
2024.03.14 21:00:00,0,0,0,0.422356160482
2024.03.15 16:40:00,0,2,0,0
2024.03.15 16:45:00,0,2,0,0
2024.03.15 16:50:00,-1,3,0,0
2024.03.15 16:55:00,0,2,0,0
2024.03.15 17:00:00,0,2,0,0
2024.03.15 17:05:00,0,2,0,0
2024.03.15 17:10:00,0,3,0,0
2024.03.15 17:15:00,0,1,0,0
2024.03.15 17:20:00,0,1,0,0
2024.03.15 17:25:00,0,0,0,0
2024.03.15 17:30:00,0,0,0,0
2024.03.15 17:35:00,0,0,0,0
2024.03.15 17:40:00,0,0,0,0
2024.03.15 17:45:00,0,0,0,0
2024.03.15 17:50:00,0,1,0,0
2024.03.15 17:55:00,0,1,0,0
2024.03.15 18:00:00,0,1,0,0
2024.03.15 18:05:00,0,0,0,0
2024.03.15 18:10:00,0,0,0,0
2024.03.15 18:15:00,0,0,0,0
2024.03.15 18:20:00,0,0,0,0
2024.03.15 18:25:00,0,0,0,0
2024.03.15 18:30:00,0,0,0,0
2024.03.15 18:35:00,0,0,0,0
2024.03.15 18:40:00,0,0,0,0
2024.03.15 18:45:00,0,0,0,0
2024.03.15 18:50:00,1,0,2,0
2024.03.15 18:55:00,0,0,0,0
2024.03.15 19:00:00,0,0,0,0
2024.03.15 19:05:00,0,0,0,0
2024.03.15 19:15:00,0,0,0,0
2024.03.15 19:20:00,0,0,0,0
2024.03.15 19:25:00,0,0,0,0
2024.03.15 19:30:00,0,0,0,0
2024.03.15 19:35:00,0,0,0,0
2024.03.15 19:40:00,0,0,0,0
2024.03.15 19:45:00,0,0,0,0
2024.03.15 19:50:00,0,0,0,0
2024.03.15 19:55:00,0,0,0,0
2024.03.15 20:00:00,0,0,0,0
2024.03.15 20:05:00,0,0,0,0
2024.03.15 20:10:00,0,0,0,0
2024.03.15 20:15:00,0,0,0,0
2024.03.15 20:20:00,0,0,0,0
2024.03.15 20:25:00,0,0,0,0
2024.03.15 20:30:00,0,0,0,0.165411885579
2024.03.15 20:35:00,0,0,0,0.376102193197
2024.03.15 20:40:00,0,0,0,0.498266855876
2024.03.15 20:45:00,0,0,0,0.583255767822
2024.03.15 20:50:00,-1,0,0,0.774845377604
2024.03.15 21:00:00,0,0,0,0.880995178223
2024.03.18 16:40:00,1,1,0,0
2024.03.18 16:45:00,0,0,0,0
2024.03.18 16:50:00,0,1,0,0
2024.03.18 16:55:00,0,1,0,0
2024.03.18 17:00:00,0,0,0,0
2024.03.18 17:05:00,0,0,0,0
2024.03.18 17:10:00,0,1,0,0
2024.03.18 17:15:00,0,0,0,0
2024.03.18 17:20:00,0,0,0,0
2024.03.18 17:30:00,0,0,0,0
2024.03.18 17:35:00,0,0,0,0
2024.03.18 17:45:00,0,0,0,0
2024.03.18 17:50:00,0,0,0,0
2024.03.18 18:15:00,0,0,0,0
2024.03.18 18:30:00,0,0,0,0
2024.03.18 18:40:00,0,0,0,0
2024.03.18 18:55:00,0,0,0,0
2024.03.18 19:00:00,0,0,0,0
2024.03.18 19:20:00,0,0,0,0
2024.03.18 19:25:00,0,0,0,0
2024.03.18 19:35:00,0,0,0,0
2024.03.18 19:40:00,0,0,0,0
2024.03.18 19:55:00,0,0,0,0
2024.03.18 20:00:00,0,0,0,0
2024.03.18 20:05:00,0,0,0,0
2024.03.18 20:10:00,1,0,0,0
2024.03.18 20:30:00,0,0,0,0
2024.03.18 20:35:00,0,0,0,0
2024.03.18 20:40:00,0,0,0,0
2024.03.18 20:45:00,0,0,0,0
2024.03.18 20:50:00,0,0,0,0.0210779825846
2024.03.18 20:55:00,0,0,0,0.155331420898
2024.03.18 21:00:00,0,0,0,0.300626118978
2024.03.19 16:40:00,0,0,0,0.118598856501
2024.03.19 16:45:00,0,0,0,0.0731808714989
2024.03.19 16:50:00,0,0,0,0.0481847284937
2024.03.19 16:55:00,0,0,0,0.0183949036719
2024.03.19 17:00:00,0,0,0,0.010089651748
2024.03.19 17:05:00,0,0,0,0.00748243046599
2024.03.19 17:10:00,0,0,0,0.0365129177808
2024.03.19 17:15:00,0,0,0,0.0827399524143
2024.03.19 17:20:00,0,1,0,0.0635424066553
2024.03.19 17:25:00,0,0,0,0.142300999984
2024.03.19 17:30:00,1,0,0,0.0931073982111
2024.03.19 17:35:00,0,0,0,0.0667864611906
2024.03.19 17:40:00,0,0,0,0.0451137023898
2024.03.19 17:50:00,0,0,0,0.132191795702
2024.03.19 18:00:00,0,0,0,0.130133537989
2024.03.19 18:05:00,0,0,0,0.149521812045
2024.03.19 18:25:00,0,0,0,0.105233079675
2024.03.19 18:30:00,0,0,0,0.0535459838055
2024.03.19 18:35:00,0,0,0,0.10567424248
2024.03.19 18:55:00,0,0,0,0.363013231546
2024.03.19 19:00:00,0,0,0,0.36470725251
2024.03.19 19:10:00,0,0,0,0.543257395426
2024.03.19 19:20:00,0,0,0,0.653778092805
2024.03.19 19:25:00,0,0,0,0.882297261556
2024.03.19 19:35:00,0,0,0,0.691017405192
2024.03.19 19:40:00,0,0,0,0.448871866862
2024.03.19 19:55:00,0,0,0,0
2024.03.19 20:05:00,0,0,0,0
2024.03.19 20:10:00,0,0,0,0
2024.03.19 20:15:00,0,0,0,0
2024.03.19 20:20:00,0,0,0,0
2024.03.19 20:30:00,0,0,0,0
2024.03.19 20:40:00,0,0,0,0
2024.03.19 21:00:00,0,0,0,0
2024.03.20 16:40:00,0,0,0,0.116974551071
2024.03.20 16:45:00,0,0,0,0
2024.03.20 16:50:00,0,0,0,0
2024.03.20 17:00:00,0,0,0,0
2024.03.20 17:40:00,0,0,0,0
2024.03.20 17:45:00,0,0,0,0
2024.03.20 19:25:00,0,0,0,0
2024.03.20 19:35:00,0,0,0,0
2024.03.20 20:20:00,0,0,0,0.0485558827718
2024.03.20 20:30:00,0,0,0,0.319365946452
2024.03.20 20:40:00,0,0,0,0.584557088216
2024.03.20 20:45:00,0,0,0,0.790322113037
2024.03.20 20:50:00,0,0,0,0.881553395589
2024.03.20 21:00:00,0,0,0,0.742365773519
2024.03.21 16:45:00,0,0,0,0
2024.03.21 16:50:00,-1,0,0,0
2024.03.21 17:00:00,0,0,0,0
2024.03.21 17:05:00,0,0,0,0
2024.03.21 17:15:00,0,0,0,0
2024.03.21 17:20:00,0,0,0,0
2024.03.21 17:35:00,1,0,0,0
2024.03.21 17:45:00,0,0,0,0
2024.03.21 18:05:00,0,0,0,0
2024.03.21 18:10:00,0,0,0,0
2024.03.21 18:15:00,0,0,0,0
2024.03.21 18:20:00,0,0,0,0
2024.03.21 18:25:00,0,0,0,0
2024.03.21 18:40:00,0,0,0,0.0464724457871
2024.03.21 19:00:00,0,0,0,0.337240874212
2024.03.21 19:15:00,0,0,0,0.536051936333
2024.03.21 19:20:00,0,0,0,0.702397324659
2024.03.21 19:30:00,0,0,0,0.898432922363
2024.03.21 19:35:00,0,0,0,0.924325815837
2024.03.21 19:40:00,0,0,0,0.862284342448
2024.03.21 19:45:00,0,0,0,0.833428955078
2024.03.21 19:55:00,0,0,0,0.765597788493
2024.03.21 20:05:00,0,0,0,0.665765380859
2024.03.21 20:10:00,0,0,0,0.565383402507
2024.03.21 20:15:00,0,0,0,0.469755299886
2024.03.21 20:20:00,0,0,0,0.448614756266
2024.03.21 20:25:00,0,0,0,0.484571075439
2024.03.21 20:30:00,0,0,0,0.476867421468
2024.03.21 20:50:00,0,0,0,0.900194295247
2024.03.21 21:00:00,0,0,0,0.581148783366
2024.03.22 16:40:00,0,0,0,0.310375385502
2024.03.22 17:00:00,0,0,0,0.010945810338
2024.03.22 17:05:00,0,0,0,0
2024.03.22 17:10:00,0,0,0,0
2024.03.22 17:15:00,0,0,0,0
2024.03.22 17:20:00,0,0,0,0
2024.03.22 17:30:00,0,0,0,0
2024.03.22 17:45:00,0,0,0,0.00152561826907
2024.03.22 17:55:00,0,0,0,0.0152921783201
2024.03.22 18:05:00,0,0,0,0.0111479278556
2024.03.22 18:10:00,0,0,0,0.02250074027
2024.03.22 18:15:00,0,0,0,0.0517569580981
2024.03.22 18:25:00,0,0,0,0.128621886457
2024.03.22 18:30:00,0,0,0,0.227609023989
2024.03.22 18:40:00,0,0,0,0.307285682181
2024.03.22 18:45:00,0,0,0,0.309623281384
2024.03.22 19:00:00,0,0,0,0.440416038609
2024.03.22 20:35:00,0,0,0,0.66227162679
2024.03.22 21:00:00,0,0,0,0.217059326172
2024.03.25 16:40:00,0,0,0,0
2024.03.25 16:55:00,0,0,0,0
2024.03.25 17:00:00,0,0,0,0
2024.03.25 17:05:00,0,0,0,0
2024.03.25 17:15:00,0,0,0,0
2024.03.25 17:30:00,0,0,0,0
2024.03.25 17:35:00,0,0,0,0
2024.03.25 17:40:00,0,0,0,0
2024.03.25 17:50:00,0,0,0,0
2024.03.25 18:00:00,0,0,0,0.0369882321583
2024.03.25 18:15:00,0,0,0,0.261703879065
2024.03.25 18:25:00,0,0,0,0.285483528959
2024.03.25 18:40:00,0,0,0,0.36842524544
2024.03.25 18:55:00,0,0,0,0.295095439601
2024.03.25 19:30:00,0,0,0,0.68460261027
2024.03.25 19:35:00,0,0,0,0.512986246745
2024.03.25 19:50:00,0,0,0,0.111732355754
2024.03.25 20:00:00,0,0,0,0.102419789632
2024.03.25 20:05:00,0,0,0,0.0839993794759
2024.03.25 20:20:00,0,0,0,0
2024.03.25 20:25:00,0,0,0,0
2024.03.25 20:30:00,0,0,0,0
2024.03.25 21:00:00,0,0,0,0.290662384033
2024.03.26 17:00:00,0,0,0,0
2024.03.26 17:05:00,0,0,0,0
2024.03.26 17:10:00,0,0,0,0
2024.03.26 17:15:00,0,0,0,0
2024.03.26 17:35:00,0,0,0,0
2024.03.26 17:40:00,0,0,0,0
2024.03.26 18:25:00,0,0,0,0.156323607383
2024.03.26 19:00:00,0,0,0,0.17815040956
2024.03.26 19:25:00,0,0,0,0
2024.03.26 19:50:00,0,0,0,0.33469543457
2024.03.26 19:55:00,0,0,0,0.499231211344
2024.03.26 20:00:00,0,0,0,0.658421579997
2024.03.26 20:05:00,0,0,0,0.855588531494
2024.03.26 20:15:00,0,0,0,0.983863576253
2024.03.26 20:20:00,0,0,0,0.883226013184
2024.03.26 20:25:00,0,0,0,0.779742431641
2024.03.26 21:00:00,0,0,0,0.446714019775
2024.03.27 16:45:00,0,0,0,0
2024.03.27 16:50:00,0,0,0,0
2024.03.27 16:55:00,0,2,0,0
2024.03.27 17:00:00,0,2,0,0
2024.03.27 17:05:00,0,2,0,0
2024.03.27 17:30:00,0,0,0,0
2024.03.27 17:40:00,0,0,0,0
2024.03.27 17:45:00,0,0,0,0
2024.03.27 17:50:00,0,0,0,0
2024.03.27 17:55:00,0,0,0,0
2024.03.27 18:00:00,0,0,0,0
2024.03.27 18:10:00,0,0,0,0
2024.03.27 18:15:00,0,0,0,0
2024.03.27 18:20:00,0,0,0,0
2024.03.27 18:25:00,0,0,0,0
2024.03.27 18:35:00,0,0,0,0
2024.03.27 18:45:00,0,0,0,0
2024.03.27 18:50:00,0,0,0,0
2024.03.27 18:55:00,0,0,0,0
2024.03.27 19:00:00,0,0,0,0
2024.03.27 19:05:00,0,0,0,0
2024.03.27 19:25:00,0,0,0,0
2024.03.27 19:30:00,0,0,0,0
2024.03.27 19:35:00,0,0,0,0
2024.03.27 20:10:00,0,0,0,0.805737304688
2024.03.27 20:15:00,0,0,0,0.868318684896
2024.03.27 21:00:00,0,0,0,0
2024.03.28 16:45:00,0,0,0,0
2024.03.28 16:50:00,0,0,0,0
2024.03.28 17:00:00,0,0,0,0
2024.03.28 17:05:00,0,0,0,0
2024.03.28 17:10:00,0,0,0,0
2024.03.28 17:20:00,0,0,0,0
2024.03.28 17:25:00,0,0,0,0
2024.03.28 17:30:00,0,0,0,0
2024.03.28 17:40:00,0,0,0,0
2024.03.28 17:50:00,0,0,0,0
2024.03.28 17:55:00,0,0,0,0
2024.03.28 18:30:00,0,0,0,0
2024.03.28 19:10:00,0,0,0,0
2024.03.28 19:15:00,0,0,0,0
2024.03.28 19:30:00,0,0,0,0
2024.03.28 19:45:00,0,0,0,0.00397644042969
2024.03.28 19:50:00,0,0,0,0.0482612609863
2024.03.28 19:55:00,0,0,0,0.0893829345703
2024.03.28 20:00:00,0,0,0,0.159454854329
2024.03.28 20:20:00,0,0,0,0.975681813558
2024.03.28 20:25:00,0,0,0,0.799379221598
2024.03.28 20:30:00,0,0,0,0.590507507324
2024.03.28 20:35:00,0,0,0,0.390829722087
2024.03.28 21:00:00,0,0,0,0.746562194824
2024.04.01 16:50:00,0,1,0,0
2024.04.01 16:55:00,0,1,0,0
2024.04.01 17:00:00,0,0,0,0
2024.04.01 17:05:00,-1,1,0,0
2024.04.01 17:10:00,0,0,0,0
2024.04.01 17:15:00,0,0,0,0
2024.04.01 17:20:00,0,2,0,0
2024.04.01 17:35:00,0,0,0,0
2024.04.01 17:40:00,0,1,0,0
2024.04.01 17:45:00,0,1,0,0
2024.04.01 17:55:00,-1,1,1,0
2024.04.01 18:00:00,0,1,0,0
2024.04.01 18:20:00,0,0,0,0
2024.04.01 18:25:00,0,1,0,0
2024.04.01 18:30:00,0,0,0,0
2024.04.01 18:55:00,0,0,0,0
2024.04.01 19:00:00,0,0,0,0
2024.04.01 19:05:00,0,0,0,0
2024.04.01 19:10:00,0,0,0,0
2024.04.01 19:15:00,0,0,0,0
2024.04.01 19:20:00,0,0,0,0
2024.04.01 19:35:00,0,0,0,0
2024.04.01 19:40:00,0,0,0,0
2024.04.01 20:05:00,0,0,0,0.672125752767
2024.04.01 20:35:00,0,0,0,0.115027364095
2024.04.01 20:55:00,0,0,0,0.147329711914
2024.04.01 21:00:00,0,0,0,0.120581817627
2024.04.01 21:05:00,0,0,0,0.155043792725
2024.04.01 21:30:00,0,0,0,0.437324523926
2024.04.01 21:40:00,0,0,0,0.77018178304
2024.04.01 21:55:00,0,0,0,0.884261830648
2024.04.01 22:00:00,0,0,0,0.838254038493
2024.04.02 16:40:00,-1,3,0,0
2024.04.02 16:45:00,0,3,0,0
2024.04.02 16:50:00,0,3,0,0
2024.04.02 16:55:00,0,3,0,0
2024.04.02 17:00:00,0,3,0,0
2024.04.02 17:05:00,0,1,0,0
2024.04.02 17:10:00,0,1,0,0
2024.04.02 17:15:00,0,1,0,0
2024.04.02 17:20:00,0,1,0,0
2024.04.02 17:25:00,0,0,0,0
2024.04.02 17:30:00,0,0,0,0
2024.04.02 17:35:00,0,0,0,0
2024.04.02 17:40:00,0,0,0,0
2024.04.02 17:45:00,0,0,0,0
2024.04.02 17:50:00,0,0,0,0
2024.04.02 17:55:00,0,0,0,0
2024.04.02 18:00:00,0,0,0,0
2024.04.02 18:05:00,0,0,0,0
2024.04.02 18:10:00,0,0,0,0
2024.04.02 18:15:00,0,0,0,0
2024.04.02 18:20:00,0,0,0,0
2024.04.02 18:25:00,0,0,0,0
2024.04.02 18:30:00,0,0,0,0
2024.04.02 18:35:00,0,0,0,0
2024.04.02 18:40:00,0,0,0,0
2024.04.02 18:45:00,0,0,0,0
2024.04.02 18:50:00,0,0,0,0.0274088541667
2024.04.02 18:55:00,0,0,0,0.166978963216
2024.04.02 19:00:00,0,0,0,0.28274714152
2024.04.02 19:05:00,0,0,0,0.409836578369
2024.04.02 19:10:00,0,0,0,0.527848307292
2024.04.02 19:15:00,0,0,0,0.63743057251
2024.04.02 19:20:00,0,0,0,0.727554321289
2024.04.02 19:25:00,-1,0,1,0.853026072184
2024.04.02 19:30:00,0,0,0,0.947528839111
2024.04.02 19:35:00,0,0,0,0.782824452718
2024.04.02 19:40:00,0,0,0,0.701658630371
2024.04.02 19:45:00,0,0,0,0.665684000651
2024.04.02 19:50:00,0,0,0,0.744366963704
2024.04.02 19:55:00,0,0,0,0.81742960612
2024.04.02 20:05:00,0,0,0,0.87389831543
2024.04.02 20:10:00,0,0,0,0.690960439046
2024.04.02 20:20:00,0,0,0,0.743325805664
2024.04.02 20:35:00,0,0,0,0.912756093343
2024.04.02 20:45:00,0,0,0,0.865954335531
2024.04.02 20:50:00,0,0,0,0.874835968018
2024.04.02 20:55:00,0,0,0,0.908625284831
2024.04.02 21:00:00,0,0,0,0.898987833659
2024.04.02 21:05:00,0,0,0,0.880638885498
2024.04.02 21:10:00,0,0,0,0.947885131836
2024.04.02 21:15:00,0,0,0,0.987388865153
2024.04.02 21:20:00,0,0,0,0.926674143473
2024.04.02 21:25:00,0,0,0,0.80059483846
2024.04.02 21:35:00,0,0,0,0.676149495443
2024.04.02 21:45:00,0,0,0,0.820382944743
2024.04.02 21:50:00,0,0,0,0.988842264811
2024.04.02 21:55:00,0,0,0,0.854731241862
2024.04.02 22:00:00,0,0,0,0.735506439209
2024.04.03 16:40:00,0,0,0,0.126179427334
2024.04.03 16:45:00,0,0,0,0.122606578226
2024.04.03 16:50:00,0,0,0,0.0878053078324
2024.04.03 16:55:00,0,0,0,0.148367670679
2024.04.03 17:00:00,0,0,0,0.0849889534927
2024.04.03 17:05:00,0,0,0,0
2024.04.03 17:10:00,0,1,0,0
2024.04.03 17:15:00,1,0,0,0
2024.04.03 17:20:00,0,0,0,0
2024.04.03 17:30:00,0,1,0,0
2024.04.03 17:35:00,0,0,0,0
2024.04.03 17:50:00,0,0,0,0
2024.04.03 17:55:00,0,0,0,0
2024.04.03 18:05:00,0,0,0,0
