run_id,adapter_id,split,month,trade_count,net_profit,profit_factor,winner_count,loser_count,quality_flag
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.01,22,7.03,1.073451,11,11,pf_below_34d
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.02,31,179.94,2.21688,19,12,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.03,27,106.67,1.601602,14,13,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.04,45,273.49,1.807851,28,17,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.05,27,19.4,1.089944,12,15,pf_below_34d
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.06,19,117.03,1.783648,12,7,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.07,20,195.58,2.22062,11,9,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.08,23,143.3,1.508553,11,12,pf_below_34d
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.09,22,181.23,1.812144,13,9,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,oos,2025.10,15,19.11,1.287498,9,6,pf_below_34d
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,oos,2025.11,26,228.53,3.43117,17,9,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,oos,2025.12,18,-29.39,0.790446,9,9,negative_month
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,oos,2026.01,27,117.25,1.830618,15,12,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,oos,2026.02,31,155.55,1.814483,17,14,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,oos,2026.03,37,452.96,2.592127,22,15,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0365_h3_cd5_ctxmid_sht54_lng52,oos,2026.04,8,-29.49,0.678968,4,4,negative_month
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0340_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.01,22,8.16,1.092006,11,11,pf_below_34d
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0340_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.02,31,166.24,2.223613,19,12,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0340_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.03,27,99.01,1.61189,14,13,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0340_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.04,45,248.15,1.812967,28,17,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0340_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.05,27,17.23,1.089238,12,15,pf_below_34d
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0340_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.06,19,103.39,1.778539,12,7,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0340_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.07,20,173.32,2.229481,11,9,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0340_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.08,23,124.29,1.505039,11,12,pf_below_34d
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0340_h3_cd5_ctxmid_sht54_lng52,validation_is,2025.09,22,157.63,1.813994,13,9,acceptable_measurement_only
run182A_stage182_tp45_midwide_risk_balance_repair_v1,s182_tp45_midwide_risk0340_h3_cd5_ctxmid_sht54_lng52,oos,2025.10,15,18.15,1.296085,9,6,pf_below_34d
