record_view,attempt_name,tier_scope,candidate_id,candidate_alias,candidate_role,variant_id,profile_label,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_end,closed_balance_min,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,16,98,-78.41,777.45,-855.86,0.908385,-0.800102,0.438776,18.080233,-15.561091,1.161887,421.59,391.15,289.6,42.541315,82,0.918367,7,-0.270753,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,18,84,166.86,386.77,-219.91,1.758765,1.986429,0.619048,7.437885,-6.872187,1.082317,666.86,458.94,57.69,11.166599,33,0.761905,4,2.892356,measured_slice(측정 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,15,1,34.22,34.22,0,inf,34.22,1.0,34.22,,,534.22,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,17,120,101.1,590.68,-489.58,1.206504,0.8425,0.516667,9.527097,-8.441034,1.128665,601.1,499.84,122.88,17.323878,74,0.85,6,0.822754,measured_slice(측정 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,21,13,46.82,62.27,-15.45,4.030421,3.601538,0.692308,6.918889,-3.8625,1.791298,546.82,499.26,7.1,1.364519,2,0.384615,1,6.594366,measured_slice(측정 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,22,15,-79.55,131.47,-211.02,0.623022,-5.303333,0.266667,32.8675,-19.183636,1.713309,420.45,388.34,114.74,22.807506,12,0.933333,4,-0.693307,negative_fragile_slice(음수 취약 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,03,1,48.63,48.63,0,inf,48.63,1.0,48.63,,,548.63,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,12,3,-66.09,0,-66.09,0.0,-22.03,0.0,,-22.03,,433.91,433.91,66.09,13.218,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,20,4,-9.47,15.03,-24.5,0.613469,-2.3675,0.5,7.515,-12.25,0.613469,490.53,478.39,24.5,4.871841,3,0.75,2,-0.386531,minor_negative_slice(작은 음수 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,01,2,-58.46,0,-58.46,0.0,-29.23,0.0,,-29.23,,441.54,441.54,58.46,11.692,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,02,2,-40.13,0,-40.13,0.0,-20.065,0.0,,-20.065,,459.87,459.87,40.13,8.026,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,19,5,-7.48,20.12,-27.6,0.728986,-1.496,0.6,6.706667,-13.8,0.48599,492.52,472.4,27.6,5.52,5,1.0,2,-0.271014,minor_negative_slice(작은 음수 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,10,2,-30.84,0,-30.84,0.0,-15.42,0.0,,-15.42,,469.16,469.16,30.84,6.168,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,09,1,-16.56,0,-16.56,0.0,-16.56,0.0,,-16.56,,483.44,483.44,16.56,3.312,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_01_s264_aih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_01_s264_aih_dir_asym_ta24,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bs_01_s264_aih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,23,2,-36.79,0,-36.79,0.0,-18.395,0.0,,-18.395,,463.21,463.21,36.79,7.358,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,16,97,-90.32,734.66,-824.98,0.890519,-0.931134,0.43299,17.491905,-14.999636,1.166155,409.68,380.86,281.34,42.485654,82,0.927835,7,-0.321035,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,18,82,148.16,359.9,-211.74,1.699726,1.806829,0.609756,7.198,-6.616875,1.087825,648.16,460.2,55.97,10.843327,32,0.768293,4,2.647132,measured_slice(측정 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,15,1,34.22,34.22,0,inf,34.22,1.0,34.22,,,534.22,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,17,120,98.75,571.95,-473.2,1.208686,0.822917,0.516667,9.225,-8.158621,1.130706,598.75,499.84,118.43,16.794056,74,0.85,6,0.833826,measured_slice(측정 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,21,13,44.88,59.68,-14.8,4.032432,3.452308,0.692308,6.631111,-3.7,1.792192,544.88,499.28,6.81,1.310624,2,0.384615,1,6.590308,measured_slice(측정 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,22,15,-75.04,127.63,-202.67,0.629743,-5.002667,0.266667,31.9075,-18.424545,1.731793,424.96,392.99,110.07,21.880094,12,0.933333,4,-0.681748,negative_fragile_slice(음수 취약 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,03,1,47.82,47.82,0,inf,47.82,1.0,47.82,,,547.82,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,12,3,-63.65,0,-63.65,0.0,-21.216667,0.0,,-21.216667,,436.35,436.35,63.65,12.73,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,20,4,-9.3,14.33,-23.63,0.606433,-2.325,0.5,7.165,-11.815,0.606433,490.7,479.14,23.63,4.699962,3,0.75,2,-0.393567,minor_negative_slice(작은 음수 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,01,2,-56.6,0,-56.6,0.0,-28.3,0.0,,-28.3,,443.4,443.4,56.6,11.32,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,02,2,-38.82,0,-38.82,0.0,-19.41,0.0,,-19.41,,461.18,461.18,38.82,7.764,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,19,5,-6.75,19.74,-26.49,0.745187,-1.35,0.6,6.58,-13.245,0.496791,493.25,473.51,26.49,5.298,5,1.0,2,-0.254813,minor_negative_slice(작은 음수 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,10,2,-30.26,0,-30.26,0.0,-15.13,0.0,,-15.13,,469.74,469.74,30.26,6.052,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,09,1,-15.64,0,-15.64,0.0,-15.64,0.0,,-15.64,,484.36,484.36,15.64,3.128,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_02_s264_lc_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_02_s264_lc_dir_asym_ta24,Tier A,s264_lowrank_control,s264_lc,defensive_control,run267bs_02_s264_lc_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,23,2,-35.66,0,-35.66,0.0,-17.83,0.0,,-17.83,,464.34,464.34,35.66,7.132,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,16,99,-118.83,724.0,-842.83,0.859011,-1.200303,0.424242,17.238095,-14.786491,1.1658,381.17,353.57,308.63,46.606765,84,0.929293,8,-0.385024,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,18,82,145.81,354.79,-208.98,1.697722,1.778171,0.609756,7.0958,-6.530625,1.086542,645.81,460.2,55.97,10.843327,32,0.768293,4,2.605146,measured_slice(측정 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,15,1,34.22,34.22,0,inf,34.22,1.0,34.22,,,534.22,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,17,120,103.03,566.17,-463.14,1.22246,0.858583,0.516667,9.131774,-7.985172,1.143591,603.03,499.84,117.99,16.731661,74,0.85,6,0.87321,measured_slice(측정 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,21,13,44.41,58.6,-14.19,4.129669,3.416154,0.692308,6.511111,-3.5475,1.835408,544.41,499.28,6.53,1.256736,2,0.384615,1,6.800919,measured_slice(측정 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,22,15,-74.32,123.54,-197.86,0.624381,-4.954667,0.266667,30.885,-17.987273,1.717047,425.68,395.57,107.49,21.367233,12,0.933333,4,-0.691413,negative_fragile_slice(음수 취약 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,03,1,47.82,47.82,0,inf,47.82,1.0,47.82,,,547.82,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,12,3,-63.65,0,-63.65,0.0,-21.216667,0.0,,-21.216667,,436.35,436.35,63.65,12.73,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,20,4,-9.3,14.33,-23.63,0.606433,-2.325,0.5,7.165,-11.815,0.606433,490.7,479.14,23.63,4.699962,3,0.75,2,-0.393567,minor_negative_slice(작은 음수 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,01,2,-56.6,0,-56.6,0.0,-28.3,0.0,,-28.3,,443.4,443.4,56.6,11.32,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,02,2,-38.24,0,-38.24,0.0,-19.12,0.0,,-19.12,,461.76,461.76,38.24,7.648,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,19,5,-7.03,18.64,-25.67,0.726139,-1.406,0.6,6.213333,-12.835,0.484093,492.97,474.33,25.67,5.134,5,1.0,2,-0.273861,minor_negative_slice(작은 음수 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,10,2,-28.05,0,-28.05,0.0,-14.025,0.0,,-14.025,,471.95,471.95,28.05,5.61,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,09,1,-15.64,0,-15.64,0.0,-15.64,0.0,,-15.64,,484.36,484.36,15.64,3.128,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_03_s262_lih_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_03_s262_lih_dir_asym_ta24,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,run267bs_03_s262_lih_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,23,2,-33.4,0,-33.4,0.0,-16.7,0.0,,-16.7,,466.6,466.6,33.4,6.68,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,16,99,-86.44,766.64,-853.08,0.898673,-0.873131,0.434343,17.828837,-15.233571,1.170365,413.56,384.15,288.56,42.895155,82,0.919192,7,-0.299556,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,18,84,165.07,382.31,-217.24,1.759851,1.965119,0.619048,7.352115,-6.78875,1.082985,665.07,458.95,57.42,11.119933,33,0.77381,4,2.874782,measured_slice(측정 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,15,1,34.22,34.22,0,inf,34.22,1.0,34.22,,,534.22,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,17,120,96.11,581.27,-485.16,1.1981,0.800917,0.516667,9.375323,-8.364828,1.120803,596.11,499.84,123.16,17.445995,74,0.85,6,0.780367,measured_slice(측정 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,21,13,46.52,61.65,-15.13,4.074686,3.578462,0.692308,6.85,-3.7825,1.810972,546.52,499.26,7.1,1.364519,2,0.384615,1,6.552113,measured_slice(측정 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,22,15,-76.01,131.09,-207.1,0.632979,-5.067333,0.266667,32.7725,-18.827273,1.740693,423.99,391.21,112.77,22.375888,12,0.933333,4,-0.674027,negative_fragile_slice(음수 취약 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,03,1,47.82,47.82,0,inf,47.82,1.0,47.82,,,547.82,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,12,3,-64.87,0,-64.87,0.0,-21.623333,0.0,,-21.623333,,435.13,435.13,64.87,12.974,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,20,4,-9.1,14.97,-24.07,0.621936,-2.275,0.5,7.485,-12.035,0.621936,490.9,478.76,24.07,4.786906,3,0.75,2,-0.378064,minor_negative_slice(작은 음수 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,01,2,-57.44,0,-57.44,0.0,-28.72,0.0,,-28.72,,442.56,442.56,57.44,11.488,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,02,2,-39.55,0,-39.55,0.0,-19.775,0.0,,-19.775,,460.45,460.45,39.55,7.91,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,19,5,-6.65,20.12,-26.77,0.751588,-1.33,0.6,6.706667,-13.385,0.501058,493.35,473.23,26.77,5.354,5,1.0,2,-0.248412,minor_negative_slice(작은 음수 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,10,2,-30.84,0,-30.84,0.0,-15.42,0.0,,-15.42,,469.16,469.16,30.84,6.168,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,09,1,-16.56,0,-16.56,0.0,-16.56,0.0,,-16.56,,483.44,483.44,16.56,3.312,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_run267bs_04_s264_aia_dir_asym_historical_2024_tier_a_train_era_stress,run267bs_04_s264_aia_dir_asym_ta24,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bs_04_s264_aia_dir_asym,directional_asymmetry,tier_only_total,close_hour_report,23,2,-36.79,0,-36.79,0.0,-18.395,0.0,,-18.395,,463.21,463.21,36.79,7.358,2,1.0,2,-1.0,thin_slice(얇은 구간)
