run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,1,buy,2025-01-03 18:35:00,2025-02-21 21:45:00,14150,0.1,21201.5,21608.7,40.72,21.05,-19.67,0,102.472,72.414,0.205422,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,2,sell,2025-02-21 21:45:00,2025-03-05 20:00:00,3435,0.1,21608.7,20524.2,108.44,110.48,2.04,0,158.26,12.74,0.698092,late,feature_missing,feature_missing,feature_missing,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,3,buy,2025-03-05 20:00:00,2025-03-12 17:40:00,1988,0.1,20524.2,19739.3,-78.49,-81.3,-2.81,0,15.342,141.071,-5.29918,mid,vol_high,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,4,sell,2025-03-13 15:40:00,2025-03-17 15:35:00,1151,0.1,19492.5,19728.1,-23.56,-22.88,0.68,0,34.602,23.609,-0.661233,early,feature_missing,feature_missing,feature_missing,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,5,buy,2025-03-17 15:35:00,2025-03-20 15:35:00,864,0.1,19728.1,19635.2,-9.3,-10.5,-1.2,0,21.907,33.759,-0.479299,early,feature_missing,feature_missing,feature_missing,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,6,sell,2025-03-20 15:35:00,2025-03-20 17:45:00,26,0.1,19635.2,19880.4,-24.52,-24.52,0,0,9.062,25.135,-2.7058,early,feature_missing,feature_missing,feature_missing,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,7,buy,2025-03-20 17:45:00,2025-03-21 15:45:00,264,0.1,19880.4,19485.5,-39.48,-39.88,-0.4,0,1.192,40.334,-33.4564,mid,vol_high,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,8,sell,2025-03-21 15:45:00,2025-03-24 17:50:00,889,0.1,19485.5,20156.3,-67.08,-66.57,0.51,0,8.875,67.079,-7.50085,early,feature_missing,feature_missing,feature_missing,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,9,buy,2025-03-24 17:50:00,2025-03-28 15:40:00,1126,0.1,20156.3,19680.5,-47.58,-49.18,-1.6,0,18.422,50.145,-2.66963,mid,feature_missing,feature_missing,feature_missing,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,10,sell,2025-03-28 15:40:00,2025-04-01 18:25:00,1185,0.1,19680.5,19417.8,26.27,26.95,0.68,0,88.714,9.412,0.303785,early,feature_missing,feature_missing,feature_missing,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,11,buy,2025-04-01 18:25:00,2025-04-02 18:30:00,289,0.1,19417.8,19515.2,9.74,9.34,-0.4,0,11.593,27.942,0.805659,mid,vol_high,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,12,buy,2025-04-02 18:35:00,2025-04-02 20:00:00,17,0.1,19522.6,19633.1,11.04,11.04,0,0,12.592,9.108,0.876747,mid,vol_high,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,13,buy,2025-04-02 20:05:00,2025-04-09 19:55:00,2014,0.1,19656.5,17376.3,-228.02,-230.83,-2.81,0,20.72,336.733,-11.1404,mid,vol_mid,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,14,buy,2025-04-09 20:00:00,2025-04-22 19:20:00,3736,0.1,17369.1,18335,96.59,91.37,-5.22,0,185.323,10.87,0.493031,mid,vol_high,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,15,buy,2025-04-22 19:25:00,2025-04-24 19:30:00,577,0.1,18369,19104.1,73.51,72.71,-0.8,0,75.322,28.533,0.965322,mid,vol_high,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,16,buy,2025-04-24 19:35:00,2025-05-13 17:15:00,5444,0.1,19126.6,21124.1,199.74,192.11,-7.63,0,200.454,13.201,0.958374,mid,vol_high,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,17,buy,2025-05-13 17:20:00,2025-05-22 18:55:00,2611,0.1,21139.1,21197.6,5.85,2.24,-3.61,0,35.367,16.31,0.0633359,early,vol_mid,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,18,buy,2025-05-22 19:20:00,2025-05-23 19:35:00,291,0.1,21224.2,20885.8,-33.84,-34.24,-0.4,0,4.83,55.87,-7.08903,mid,feature_missing,feature_missing,feature_missing,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,19,sell,2025-05-23 19:35:00,2025-08-22 18:20:00,26193,0.1,20885.8,23565.7,-267.98,-252.51,15.47,0,1.722,310.037,-146.638,mid,feature_missing,feature_missing,feature_missing,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,20,buy,2025-08-22 18:20:00,2025-09-02 18:45:00,3173,0.1,23565.7,23018.4,-54.73,-59.15,-4.42,0,18.81,57.697,-3.1446,early,vol_high,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,21,sell,2025-09-02 18:45:00,2025-09-18 17:10:00,4589,0.1,23018.4,24508.3,-148.99,-146.27,2.72,0,2.85,150.221,-51.3228,mid,feature_missing,feature_missing,feature_missing,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_validation_is,validation,Tier A+B,routed_total,22,buy,2025-09-18 17:10:00,2025-09-25 14:42:00,1986.4,0.1,24508.3,24401.6,-10.67,-13.48,-2.81,0,28.868,12.22,-0.466953,early,feature_missing,feature_missing,feature_missing,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_oos,oos,Tier A+B,routed_total,1,buy,2025-10-14 19:40:00,2025-11-14 19:10:00,8922,0.1,24720.2,25176.2,45.6,33.16,-12.44,0,155.685,47.139,0.212994,mid,vol_mid,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_oos,oos,Tier A+B,routed_total,2,buy,2025-11-14 19:15:00,2025-11-21 19:35:00,2020,0.1,25196.7,24316.7,-88,-90.81,-2.81,0,8.834,136.275,-10.2796,mid,vol_high,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_oos,oos,Tier A+B,routed_total,3,buy,2025-11-21 19:40:00,2026-01-15 17:25:00,15813,0.1,24303.9,25756.7,145.28,123.2,-22.08,0,160.077,17.033,0.76963,mid,vol_high,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_oos,oos,Tier A+B,routed_total,4,buy,2026-01-21 17:55:00,2026-03-02 19:05:00,11534,0.1,25363.6,25007.2,-35.64,-51.7,-16.06,0,87.795,120.105,-0.588872,early,vol_mid,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_oos,oos,Tier A+B,routed_total,5,buy,2026-03-02 19:20:00,2026-03-26 15:35:00,6867,0.1,25037.2,23911.8,-112.53,-122.16,-9.63,0,19.195,144.835,-6.36416,mid,vol_high,downtrend,adx_gt25,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_oos,oos,Tier A+B,routed_total,6,sell,2026-03-26 15:35:00,2026-03-31 19:45:00,1490,0.1,23911.8,23616.8,29.5,30.35,0.85,0,111.26,14.46,0.272784,early,feature_missing,feature_missing,feature_missing,spread_low
run12N_catboost_q85_intersection_compression_probe_v1,mt5_routed_q85_high_margin_low_vol_mid_oos,oos,Tier A+B,routed_total,7,buy,2026-03-31 19:45:00,2026-04-13 23:59:58,3794.99,0.1,23616.8,25448.7,183.18,177.96,-5.22,0,183.47,11.015,0.969968,mid,vol_high,downtrend,adx_20_25,spread_low
