run_id,record_view,split,tier_scope,route_role,trade_count,avg_hold_bars,mfe_mean,mae_mean,long_net_profit,short_net_profit,positive_month_ratio,status
run02AN_lgbm_fwd18_ctx_adx20_tier_balance_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,4,5400.25,145.468,45.3207,127.77,124.52,1,trade_attribution_recorded
run02AN_lgbm_fwd18_ctx_adx20_tier_balance_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,3,7296.67,78.338,69.3667,156.36,-90.07,0.666667,trade_attribution_recorded
run02AN_lgbm_fwd18_ctx_adx20_tier_balance_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,7,3537.57,96.1249,31.177,330.07,149.76,0.8,trade_attribution_recorded
run02AN_lgbm_fwd18_ctx_adx20_tier_balance_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,2,10513.5,127.668,24.385,10.52,56.7,1,trade_attribution_recorded
run02AN_lgbm_fwd18_ctx_adx20_tier_balance_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,2,5472,119.568,10.91,-17.7,49.68,1,trade_attribution_recorded
run02AO_lgbm_fwd18_ctx_adx25_tier_balance_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,7,3001.71,99.9696,38.5767,315.33,121.68,1,trade_attribution_recorded
run02AO_lgbm_fwd18_ctx_adx25_tier_balance_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,3,6720.33,62.7087,69.3667,112.11,-89.26,0.666667,trade_attribution_recorded
run02AO_lgbm_fwd18_ctx_adx25_tier_balance_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,9,2303.22,83.1846,35.622,267.95,117.15,0.857143,trade_attribution_recorded
run02AO_lgbm_fwd18_ctx_adx25_tier_balance_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,2,3041.5,125.842,12.7255,241.53,0,1,trade_attribution_recorded
run02AO_lgbm_fwd18_ctx_adx25_tier_balance_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,3,11537.3,109.962,81.4783,44.8,97.02,1,trade_attribution_recorded
run02AO_lgbm_fwd18_ctx_adx25_tier_balance_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,5,3175.2,103.984,17.4532,273.37,79.02,0.8,trade_attribution_recorded
run02AP_lgbm_fwd18_ctx_adx30_tier_balance_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,8,2123.62,83.4926,36.9955,266.47,130.33,1,trade_attribution_recorded
run02AP_lgbm_fwd18_ctx_adx30_tier_balance_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,3,6720,62.7087,69.3667,112.45,-89.26,0.666667,trade_attribution_recorded
run02AP_lgbm_fwd18_ctx_adx30_tier_balance_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,10,1871.3,72.7722,34.6525,251.79,124.59,0.857143,trade_attribution_recorded
run02AP_lgbm_fwd18_ctx_adx30_tier_balance_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,2,3042.5,124.754,13.813,239.35,0,1,trade_attribution_recorded
run02AP_lgbm_fwd18_ctx_adx30_tier_balance_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,3,11537.3,109.962,81.4783,44.8,97.02,1,trade_attribution_recorded
run02AP_lgbm_fwd18_ctx_adx30_tier_balance_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,5,2312,88.0254,17.8882,242.17,52.32,0.8,trade_attribution_recorded
run03F_et_v11_tier_balance_mt5_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,331,31.7674,10.0695,9.22959,-24.85,-164.62,0.222222,trade_attribution_recorded
run03F_et_v11_tier_balance_mt5_v1,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,104,303.077,13.7147,12.264,123.91,-123.43,0.555556,trade_attribution_recorded
run03F_et_v11_tier_balance_mt5_v1,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,444,29.8671,8.47535,7.95705,-6.5,-187.98,0.222222,trade_attribution_recorded
run03F_et_v11_tier_balance_mt5_v1,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,240,15.2417,9.67952,7.71969,226.44,173.15,1,trade_attribution_recorded
run03F_et_v11_tier_balance_mt5_v1,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,100,329.77,21.2623,15.2079,102.87,-14.18,0.571429,trade_attribution_recorded
run03F_et_v11_tier_balance_mt5_v1,mt5_routed_total_oos,oos,Tier A+B,routed_total,368,22.9076,8.84581,6.67301,257.02,289.77,1,trade_attribution_recorded
