run_id,pair_id,membership_status,open_time,open_type,close_time_left,close_time_right,source_bucket_left,source_bucket_right,net_profit_left,net_profit_right,net_profit_diff_left_minus_right,gross_profit_diff_left_minus_right,swap_diff_left_minus_right,open_price_diff_left_minus_right,close_price_diff_left_minus_right,claim_boundary
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-02-28T21:45:00,buy,2025-03-03T16:45:00,2025-03-03T16:45:00,long_threshold,long_threshold,29.16,29.79,-0.63,0.0,-0.63,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-04-10T21:50:00,buy,2025-04-11T16:50:00,2025-04-11T16:50:00,long_threshold,long_threshold,2.28,2.49,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-04-14T22:05:00,buy,2025-04-15T17:05:00,2025-04-15T17:05:00,long_threshold,long_threshold,3.59,3.8,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-04-16T21:45:00,sell,2025-04-17T16:45:00,2025-04-17T16:45:00,native_short_threshold,native_short_threshold,-16.68,-16.89,0.21,0.0,0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-04-22T22:05:00,buy,2025-04-23T17:05:00,2025-04-23T17:05:00,long_threshold,long_threshold,67.12,67.33,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-04-23T21:40:00,buy,2025-04-24T16:40:00,2025-04-24T16:40:00,long_threshold,long_threshold,0.78,0.99,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-04-25T21:40:00,buy,2025-04-28T16:40:00,2025-04-28T16:40:00,long_threshold,long_threshold,-1.06,-0.43,-0.63,0.0,-0.63,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-04-30T21:55:00,buy,2025-05-01T16:55:00,2025-05-01T16:55:00,long_threshold,long_threshold,44.48,44.69,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-05-01T21:55:00,buy,2025-05-02T16:55:00,2025-05-02T16:55:00,long_threshold,long_threshold,6.21,6.42,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-05-02T21:55:00,buy,2025-05-05T16:55:00,2025-05-05T16:55:00,long_threshold,long_threshold,-18.95,-18.32,-0.63,0.0,-0.63,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-05-06T21:40:00,buy,2025-05-07T16:40:00,2025-05-07T16:40:00,long_threshold,long_threshold,-3.96,-3.75,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-05-07T21:50:00,buy,2025-05-08T16:50:00,2025-05-08T16:50:00,long_threshold,long_threshold,29.99,30.2,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-05-14T21:40:00,buy,2025-05-15T16:40:00,2025-05-15T16:40:00,long_threshold,long_threshold,-7.53,-7.32,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-05-15T22:00:00,buy,2025-05-16T17:05:00,2025-05-16T17:05:00,long_threshold,long_threshold,3.77,3.98,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-05-30T22:05:00,buy,2025-06-02T17:05:00,2025-06-02T17:05:00,long_threshold,long_threshold,-4.44,-3.81,-0.63,0.0,-0.63,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-06-05T22:05:00,buy,2025-06-06T17:05:00,2025-06-06T17:05:00,long_threshold,long_threshold,14.27,14.48,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-06-23T21:55:00,buy,2025-06-24T16:55:00,2025-06-24T16:55:00,long_threshold,long_threshold,26.83,27.04,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-07-07T21:45:00,buy,2025-07-08T16:55:00,2025-07-08T16:55:00,long_threshold,long_threshold,7.14,7.35,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-07-30T21:55:00,buy,2025-07-31T16:55:00,2025-07-31T16:55:00,long_threshold,long_threshold,19.75,19.96,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-08-05T21:45:00,buy,2025-08-06T16:50:00,2025-08-06T16:50:00,long_threshold,long_threshold,5.65,5.86,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-08-28T20:05:00,buy,2025-08-29T16:40:00,2025-08-29T16:40:00,long_threshold,long_threshold,-14.3,-14.09,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-09-03T21:55:00,buy,2025-09-04T16:55:00,2025-09-04T16:55:00,long_threshold,long_threshold,13.12,13.33,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-09-10T21:55:00,buy,2025-09-11T17:05:00,2025-09-11T17:05:00,long_threshold,long_threshold,13.62,13.83,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-09-17T22:05:00,buy,2025-09-18T17:05:00,2025-09-18T17:05:00,long_threshold,long_threshold,27.26,27.47,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-10-15T21:40:00,buy,2025-10-16T16:45:00,2025-10-16T16:45:00,long_threshold,long_threshold,17.03,17.24,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-11-07T21:50:00,buy,2025-11-10T16:50:00,2025-11-10T16:50:00,long_threshold,long_threshold,54.53,55.16,-0.63,0.0,-0.63,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-11-14T21:35:00,buy,2025-11-17T16:45:00,2025-11-17T16:45:00,long_threshold,long_threshold,-3.14,-2.51,-0.63,0.0,-0.63,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-11-18T21:50:00,buy,2025-11-19T16:50:00,2025-11-19T16:50:00,long_threshold,long_threshold,-0.23,-0.02,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-11-19T22:05:00,buy,2025-11-20T17:05:00,2025-11-20T17:05:00,long_threshold,long_threshold,60.67,60.88,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-11-21T21:55:00,buy,2025-11-24T16:55:00,2025-11-24T16:55:00,long_threshold,long_threshold,19.08,19.71,-0.63,0.0,-0.63,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2025-11-25T21:55:00,buy,2025-11-26T16:55:00,2025-11-26T16:55:00,long_threshold,long_threshold,23.27,23.48,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2026-01-21T21:40:00,buy,2026-01-22T16:40:00,2026-01-22T16:40:00,long_threshold,long_threshold,16.77,16.98,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2026-02-11T21:30:00,buy,2026-02-12T16:40:00,2026-02-12T16:40:00,long_threshold,long_threshold,1.22,1.43,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2026-02-17T21:35:00,buy,2026-02-18T16:45:00,2026-02-18T16:45:00,long_threshold,long_threshold,-1.63,-1.42,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2026-02-19T22:00:00,buy,2026-02-20T17:00:00,2026-02-20T17:00:00,long_threshold,long_threshold,12.02,12.23,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_bx3_reproducibility_control,common_value_diff,2026-02-23T22:05:00,buy,2026-02-24T17:05:00,2026-02-24T17:05:00,long_threshold,long_threshold,14.31,14.52,-0.21,0.0,-0.21,0.0,0.0,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca02_vs_ca01_h22_only_isolation,left_only,2025-12-02T21:05:00,buy,2025-12-02T21:35:00,,long_threshold,,0.86,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca02_vs_ca01_h22_only_isolation,left_only,2025-12-08T21:10:00,buy,2025-12-08T21:45:00,,long_threshold,,1.79,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca02_vs_ca01_h22_only_isolation,left_only,2025-12-10T21:45:00,buy,2025-12-11T16:45:00,,long_threshold,,-7.66,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca02_vs_ca01_h22_only_isolation,left_only,2025-12-16T21:50:00,buy,2025-12-17T16:55:00,,long_threshold,,-2.86,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2025-01-07T17:25:00,sell,2025-01-07T17:55:00,,synthetic_short_overlay,,11.53,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2025-02-18T17:10:00,sell,2025-02-18T17:40:00,,synthetic_short_overlay,,2.98,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2025-02-25T17:50:00,sell,2025-02-25T18:20:00,,synthetic_short_overlay,,3.29,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2025-05-29T17:05:00,sell,2025-05-29T17:35:00,,synthetic_short_overlay,,5.42,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2025-07-22T17:05:00,sell,2025-07-22T17:35:00,,synthetic_short_overlay,,-6.96,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2025-08-01T17:10:00,sell,2025-08-01T17:35:00,,synthetic_short_overlay,,-11.9,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2025-08-20T17:05:00,sell,2025-08-20T17:35:00,,synthetic_short_overlay,,7.08,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2025-08-29T17:05:00,sell,2025-08-29T17:35:00,,synthetic_short_overlay,,-1.12,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2025-12-12T17:35:00,sell,2025-12-12T18:05:00,,synthetic_short_overlay,,17.37,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2025-12-12T18:10:00,sell,2025-12-12T18:40:00,,native_short_threshold,,5.24,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2026-01-08T17:05:00,sell,2026-01-08T17:20:00,,synthetic_short_overlay,,-7.56,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2026-02-26T17:05:00,sell,2026-02-26T17:35:00,,synthetic_short_overlay,,30.22,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,left_only,2026-02-26T17:40:00,sell,2026-02-26T18:10:00,,synthetic_short_overlay,,-5.06,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,right_only,2025-01-07T17:40:00,sell,2025-01-07T18:05:00,,native_short_threshold,,-11.51,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,right_only,2025-02-25T18:05:00,sell,2025-02-25T18:35:00,,native_short_threshold,,1.81,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364CB_review_bx03_guard_stack_runtime_probe_without_db_v1,ca01_vs_ca06_synthetic_overlay_value,right_only,2025-05-29T17:15:00,sell,2025-05-29T17:45:00,,native_short_threshold,,-2.15,,,,,,,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
