run_id,queue_id,variant_id,review_status,candidate_status,combined_net_profit,combined_profit_factor,combined_trade_count,combined_trade_per_business_day,combined_expectancy,combined_max_drawdown,combined_recovery_factor,combined_long_count,combined_short_count,validation_net_profit,validation_profit_factor,validation_trade_per_business_day,oos_net_profit,oos_profit_factor,oos_trade_per_business_day,pf_delta_vs_threshold_edge,density_delta_vs_threshold_edge,dd_delta_vs_threshold_edge,selection_score,claim_boundary
run364AT_review_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_floor001_probe(임계값 경계 하한 0.001 탐침),threshold_edge_floor001_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_001__hold6,"proxy_package_candidate_runtime_probe_required(프록시 패키지 후보, 런타임 탐침 필요)",pass_proxy_pf_density_restore(PF/밀도 복원 프록시 통과),862.283,1.3105654109,1065.0,3.1981981982,0.8096553991,-133.571,6.4556153656,978.0,87.0,444.701,1.3063428042,2.7989690722,417.582,1.3151921464,3.7553956835,0.0301211184,-0.1861861862,14.353,917.263304614,research_development_proxy_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AT_review_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_hold6_control(임계값 경계 6봉 대조),threshold_edge_hold6_control__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_0__hold6,"density_dd_safe_pf_gap_seed(밀도/DD 안전, PF 간극 씨앗)",watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),840.779,1.2804442925,1127.0,3.3843843844,0.7460328305,-147.924,5.683857927,1040.0,87.0,408.523,1.2584958728,2.9639175258,432.256,1.3049123896,3.9712230216,0.0,0.0,0.0,849.817790125,research_development_proxy_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AT_review_threshold_edge_pf_gap_repair_scout_without_db_v1,late_long_hold6_control(후반 롱 6봉 대조),late_long_hold6_control__source_soft_margin_floor_0_003_소프트_마진_하한_0_003_source_density_anchor_hold6_pf_p__ps0_45__floor0_003__hold6,"density_dd_safe_pf_gap_seed(밀도/DD 안전, PF 간극 씨앗)",watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),706.218,1.2520021924,1022.0,3.0690690691,0.6910156556,-147.473,4.7887952371,895.0,127.0,232.938,1.154440006,2.6237113402,473.28,1.3657063732,3.690647482,-0.0284421001,-0.3153153153,0.451,707.10767506,research_development_proxy_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AT_review_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_late_long_blend_probe(임계값 경계 후반 롱 혼합 탐침),threshold_edge_late_long_blend_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_0__hold6,"density_dd_safe_pf_gap_seed(밀도/DD 안전, PF 간극 씨앗)",watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),606.277,1.2177465697,1046.0,3.1411411411,0.5796147228,-143.346,4.2294657681,950.0,96.0,235.296,1.1546608053,2.7474226804,370.981,1.2937402411,3.690647482,-0.0626977228,-0.2432432433,4.578,580.245770305,research_development_proxy_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AT_review_threshold_edge_pf_gap_repair_scout_without_db_v1,pf_pass_density_bridge_hold6_probe(PF 통과 밀도 연결 6봉 탐침),pf_pass_density_bridge_hold6_probe__source_sparse_pf_pass_anchor_control_희소_PF_통과_대조_source_pfpass_core_short_resto__ps0_5__floor0_0__hold6,"density_safe_pf_gap_watch(밀도 안전, PF 간극 관찰)",watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),765.45,1.2781248762,1061.0,3.1861861862,0.7214420358,-157.864,4.8487938985,1054.0,7.0,371.41,1.2588103962,2.7989690722,394.04,1.2991690171,3.726618705,-0.0023194163,-0.1981981982,-9.94,752.98116953,research_development_proxy_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AT_review_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_hold5_probe(임계값 경계 5봉 탐침),threshold_edge_hold5_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_0__hold5,"density_safe_pf_gap_watch(밀도 안전, PF 간극 관찰)",watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),588.663,1.1840210198,1256.0,3.7717717718,0.4686807325,-169.6,3.4708903302,1165.0,91.0,245.603,1.1445791714,3.2783505155,343.06,1.2286844081,4.4604316547,-0.0964232727,0.3873873874,-21.676,628.999635846,research_development_proxy_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AT_review_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_hold4_probe(임계값 경계 4봉 탐침),threshold_edge_hold4_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_0__hold4,"density_safe_pf_gap_watch(밀도 안전, PF 간극 관찰)",fail_split_profit(분할 수익 실패),361.57,1.1131824339,1421.0,4.2672672673,0.2544475721,-213.135,1.6964365308,1324.0,97.0,-0.691,0.9995984475,3.6340206186,362.261,1.2458079899,5.1510791367,-0.1672618586,0.8828828829,-65.211,-173.719526069,research_development_proxy_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
