profile_id,profile_role,split,granularity,period,tier_scope,record_view,max_hold_bars,atr_stop_multiplier,atr_take_profit_multiplier,cooldown_bars,early_adverse_exit_enabled,trade_count,days_in_scope,trades_per_day,long_trade_count,short_trade_count,net_profit,profit_factor,expectancy,win_rate,max_drawdown_percent,max_monthly_drawdown_percent,dd_risk_percent,underwater_ratio,max_loss_streak,equity_trend_r2,sparse_flag,pf999_sparse_flag,density_axis_distance,pf_axis_distance,dd_axis_distance,smoothness_axis_distance,aspiration_distance_score,proxy_cost_log_return,source_candidate_id,source_rule_definition,source_lane,source_shock_feature,source_context_feature
f22b_0343__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,626,129,4.852713178294573,626,0,-0.022750654926708774,0.9593736981929654,-3.634289924394373e-05,0.42971246006389774,5.290250152036846,4.307657600411097,5.290250152036846,0.9824281150159745,10,0.5728117099483772,False,False,0.029457364341085323,0.5203131509035173,0.0,1.734327382280419,2.2840978975250215,5e-05,f22b_0343,log_return_1 >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,log_return_1,mega8_pos_breadth_1
f22b_0343__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,2440,566,4.310954063604241,2440,0,0.15075084221681762,1.060255163154011,6.17831320560728e-05,0.43524590163934423,9.496900681932807,4.643724280126671,9.496900681932807,0.9520491803278689,12,0.6247661316980336,False,False,0.13780918727915187,0.46987241842299454,0.0,0.6972773718834259,1.304958977585572,5e-05,f22b_0343,log_return_1 >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,log_return_1,mega8_pos_breadth_1
f22b_0343__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,736,180,4.088888888888889,736,0,-0.01603336316130441,0.9818408972586122,-2.1784460816989687e-05,0.44565217391304346,16.06031583777896,10.438334168193009,16.06031583777896,0.96875,11,0.08413525055263829,False,False,0.18222222222222229,0.5090795513706938,0.6060315837778958,1.948076637251313,3.2454099946221246,5e-05,f22b_0343,log_return_1 >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,log_return_1,mega8_pos_breadth_1
f22b_0343__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,512,129,3.9689922480620154,512,0,-0.013255263229193234,0.9742808278379286,-2.5889185994518034e-05,0.447265625,7.0222039461326435,4.345191136818849,7.0222039461326435,0.962890625,10,0.6398236840948294,False,False,0.2062015503875969,0.5128595860810357,0.0,1.695380123407327,2.4144412598759595,5e-05,f22b_0343,log_return_1 >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,log_return_1,mega8_pos_breadth_1
f22b_0401__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,4518,567,7.968253968253968,4518,0,0.035304019161434594,1.0131749371438228,7.814081266364452e-06,0.4701195219123506,8.229199629386908,5.759487362010429,8.229199629386908,0.9794156706507304,12,0.3143649238616459,False,False,0.0,0.4934125314280886,0.0,0.849272836055088,1.3426853674831767,5e-05,f22b_0401,close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,close_prev_close_ratio,mega8_pos_breadth_1
f22b_0401__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,1345,180,7.472222222222222,1345,0,-0.029179650322401704,0.969833304823483,-2.1694907302900897e-05,0.47732342007434947,9.772442204477482,9.772442204477505,9.772442204477505,0.9962825278810409,8,0.1898658451412921,False,False,0.0,0.5150833475882586,0.0,1.892887507232887,2.4079708548211456,5e-05,f22b_0401,close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,close_prev_close_ratio,mega8_pos_breadth_1
f22b_0401__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,923,129,7.155038759689923,923,0,0.002090026942743045,1.003913709215542,2.2643845533510783e-06,0.4799566630552546,4.03580411001232,3.0013708160725683,4.03580411001232,0.9739978331527628,10,0.19632623373360983,False,False,0.0,0.49804314539222905,0.0,0.8999522197386188,1.3979953651308479,5e-05,f22b_0401,close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,close_prev_close_ratio,mega8_pos_breadth_1
f22b_0401__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,3547,566,6.26678445229682,3547,0,0.11094876658949715,1.0432453823336605,3.127960715802006e-05,0.4268395827459825,6.146056244994613,5.552218589503221,6.146056244994613,0.9656047363969552,14,0.789397168734284,False,False,0.0,0.47837730883316976,0.0,0.629293405448202,1.1076707142813718,5e-05,f22b_0401,close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,close_prev_close_ratio,mega8_pos_breadth_1
f22b_0401__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,1066,180,5.9222222222222225,1066,0,-0.027575849562648178,0.9696571563558185,-2.5868526794229058e-05,0.4146341463414634,9.009068124587527,7.697155314050585,9.009068124587527,0.99812382739212,14,0.017946250973023787,False,False,0.0,0.5151714218220907,0.0,1.9910799093885934,2.506251331210684,5e-05,f22b_0401,close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,close_prev_close_ratio,mega8_pos_breadth_1
f22b_0401__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,751,129,5.821705426356589,751,0,-0.03219748939223564,0.942491542401263,-4.2872822093522826e-05,0.4207723035952064,4.60206513722089,4.132064611740304,4.60206513722089,0.9946737683089214,12,0.268769134911882,False,False,0.0,0.5287542287993685,0.0,1.876657085028668,2.4054113138280364,5e-05,f22b_0401,close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,close_prev_close_ratio,mega8_pos_breadth_1
f22b_0401__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,2900,566,5.123674911660777,2900,0,0.19191303190688005,1.0756031378237336,6.617690755409657e-05,0.4337931034482759,7.0371512915573415,4.320003142745888,7.0371512915573415,0.9455172413793104,18,0.9230578630381583,False,False,0.0,0.4621984310881332,0.0,0.5601067202535185,1.0223051513416517,5e-05,f22b_0401,close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,close_prev_close_ratio,mega8_pos_breadth_1
f22b_0401__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,880,180,4.888888888888889,880,0,-0.025917855323601406,0.9708686004666598,-2.9452108322274326e-05,0.4159090909090909,11.264907106875476,9.688198110632895,11.264907106875476,0.9863636363636363,12,0.22271809015583113,False,False,0.022222222222222143,0.5145656997666701,0.12649071068754764,1.8936404957935125,2.5569191284699526,5e-05,f22b_0401,close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,close_prev_close_ratio,mega8_pos_breadth_1
f22b_0401__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,626,129,4.852713178294573,626,0,-0.022750654926708774,0.9593736981929654,-3.634289924394373e-05,0.42971246006389774,5.290250152036846,4.307657600411097,5.290250152036846,0.9824281150159745,10,0.5728117099483772,False,False,0.029457364341085323,0.5203131509035173,0.0,1.734327382280419,2.2840978975250215,5e-05,f22b_0401,close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,close_prev_close_ratio,mega8_pos_breadth_1
f22b_0401__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,2440,566,4.310954063604241,2440,0,0.15075084221681762,1.060255163154011,6.17831320560728e-05,0.43524590163934423,9.496900681932807,4.643724280126671,9.496900681932807,0.9520491803278689,12,0.6247661316980336,False,False,0.13780918727915187,0.46987241842299454,0.0,0.6972773718834259,1.304958977585572,5e-05,f22b_0401,close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,close_prev_close_ratio,mega8_pos_breadth_1
f22b_0401__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,736,180,4.088888888888889,736,0,-0.01603336316130441,0.9818408972586122,-2.1784460816989687e-05,0.44565217391304346,16.06031583777896,10.438334168193009,16.06031583777896,0.96875,11,0.08413525055263829,False,False,0.18222222222222229,0.5090795513706938,0.6060315837778958,1.948076637251313,3.2454099946221246,5e-05,f22b_0401,close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,close_prev_close_ratio,mega8_pos_breadth_1
f22b_0401__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,512,129,3.9689922480620154,512,0,-0.013255263229193234,0.9742808278379286,-2.5889185994518034e-05,0.447265625,7.0222039461326435,4.345191136818849,7.0222039461326435,0.962890625,10,0.6398236840948294,False,False,0.2062015503875969,0.5128595860810357,0.0,1.695380123407327,2.4144412598759595,5e-05,f22b_0401,close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],shock_continuation,close_prev_close_ratio,mega8_pos_breadth_1
f22b_0263__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,1864,346,5.38728323699422,1864,0,0.08980085456623638,1.0904482012815326,4.817642412351737e-05,0.48819742489270385,6.91471544073382,2.8914747051416057,6.91471544073382,0.9163090128755365,16,0.5477178833543268,False,False,0.0,0.4547758993592337,0.0,0.7158660082845444,1.1706419076437782,5e-05,f22b_0263,return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,return_1_over_atr_14,ema20_ema50_diff
f22b_0263__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,724,127,5.700787401574803,724,0,0.02287475396707444,1.0557901966673586,3.1594964042920494e-05,0.46408839779005523,3.641711408480397,3.641711408480397,3.641711408480397,0.988950276243094,7,0.6299156593056051,False,False,0.0,0.4721049016663207,0.0,0.68156557762187,1.1536704792881907,5e-05,f22b_0263,return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,return_1_over_atr_14,ema20_ema50_diff
f22b_0263__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,595,84,7.083333333333333,595,0,0.026800667150126807,1.105251295774317,4.504313806744001e-05,0.5058823529411764,2.518220471155941,2.518220471155941,2.518220471155941,0.9260504201680673,10,0.7357079029388168,False,False,0.0,0.4473743521128415,0.0,0.6356541327531626,1.0830284848660041,5e-05,f22b_0263,return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,return_1_over_atr_14,ema20_ema50_diff
f22b_0263__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,1451,346,4.19364161849711,1451,0,0.04641335017040199,1.0484422718454829,3.19871469127512e-05,0.4390075809786354,7.561746378368628,3.47711504610696,7.561746378368628,0.9393521709166093,15,0.21141658380659614,False,False,0.161271676300578,0.47577886407725856,0.0,0.877571014199506,1.5146215545773427,5e-05,f22b_0263,return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,return_1_over_atr_14,ema20_ema50_diff
f22b_0263__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,574,127,4.519685039370079,574,0,-0.015330301682858111,0.9618046042643905,-2.670784265306291e-05,0.4337979094076655,4.607465504306862,2.9817668277191345,4.607465504306862,0.9930313588850174,9,0.016805516451641828,False,False,0.09606299212598426,0.5190976978678048,0.0,1.9793016290950192,2.5944623190888083,5e-05,f22b_0263,return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,return_1_over_atr_14,ema20_ema50_diff
f22b_0263__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,439,84,5.226190476190476,439,0,0.020566604401297914,1.0818028561891166,4.6848757178355154e-05,0.45785876993166286,2.3725496398303902,1.896674198398396,2.3725496398303902,0.9066059225512528,8,0.7340048923867363,False,False,0.0,0.4590985719054417,0.0,0.6076704635740324,1.066769035479474,5e-05,f22b_0263,return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,return_1_over_atr_14,ema20_ema50_diff
f22b_0263__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,1173,346,3.3901734104046244,1173,0,0.1836054675647054,1.1988804503956523,0.00015652640031091678,0.45865302642796246,5.141640799087677,2.5060959980861663,5.141640799087677,0.8883205456095482,9,0.6437126664566521,False,False,0.3219653179190751,0.40055977480217386,0.0,0.6500735456188033,1.3725986383400524,5e-05,f22b_0263,return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,return_1_over_atr_14,ema20_ema50_diff
f22b_0263__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,455,127,3.5826771653543306,455,0,-0.018565435183823496,0.9518235642387001,-4.080315425016153e-05,0.421978021978022,5.702266131385092,3.9493178323856792,5.702266131385092,0.9802197802197802,10,0.24981362355524336,False,False,0.2834645669291339,0.52408821788065,0.0,1.8786827704990416,2.6862355553088255,5e-05,f22b_0263,return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,return_1_over_atr_14,ema20_ema50_diff
f22b_0263__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,358,84,4.261904761904762,358,0,-0.014544966269069936,0.9461517009831454,-4.0628397399636694e-05,0.42178770949720673,3.2058244095714783,2.7929453505834423,3.2058244095714783,0.9720670391061452,9,0.30826208761622825,False,False,0.14761904761904762,0.5269241495084274,0.0,1.8387122281704629,2.5132554252979378,5e-05,f22b_0263,return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,return_1_over_atr_14,ema20_ema50_diff
f22b_0263__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,1001,346,2.893063583815029,1001,0,0.15873160806272035,1.1727859723233598,0.00015857303502769265,0.44955044955044954,7.14968505526361,2.8787583822735274,7.14968505526361,0.8901098901098901,10,0.6638852531706012,False,False,0.4213872832369942,0.4136070138383201,0.0,0.65180108662268,1.4867953836979944,5e-05,f22b_0263,return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,return_1_over_atr_14,ema20_ema50_diff
f22b_0263__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,381,127,3.0,381,0,0.0031400809444690307,1.0085306645708403,8.241682268947587e-06,0.45144356955380577,3.5572193391682383,3.550023370916089,3.5572193391682383,0.9763779527559056,12,0.06554195072259883,False,False,0.4,0.49573466771457986,0.0,0.959876200914988,1.8556108686295678,5e-05,f22b_0263,return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,return_1_over_atr_14,ema20_ema50_diff
f22b_0263__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,293,84,3.488095238095238,293,0,-0.0011085050819964852,0.9955032839279122,-3.7832937952098472e-06,0.42662116040955633,3.862951359207545,2.459762306113056,3.862951359207545,0.9761092150170648,10,0.02295419191577662,False,False,0.30238095238095236,0.502248358036044,0.0,1.9789197603955797,2.783549070812576,5e-05,f22b_0263,return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,return_1_over_atr_14,ema20_ema50_diff
f22b_0233__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,2575,546,4.716117216117216,2575,0,0.09848102289692684,1.070499433073139,3.824505743569974e-05,0.47145631067961163,3.7952295737018527,3.60188200432634,3.7952295737018527,0.9549514563106796,9,0.9134225710013016,False,False,0.056776556776556755,0.4647502834634305,0.0,0.55868799838922,1.0802148386292072,5e-05,f22b_0233,return_1_over_atr_14 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,return_1_over_atr_14,vix_zscore_20
f22b_0233__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,863,177,4.875706214689266,863,0,-0.02268384286977039,0.9560727374592021,-2.6284870069258853e-05,0.46349942062572425,6.391264819514819,6.38149403415812,6.391264819514819,1.0,10,0.019235837771401244,False,False,0.024858757062146887,0.521963631270399,0.0,1.9913438730028694,2.5381662613354155,5e-05,f22b_0233,return_1_over_atr_14 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,return_1_over_atr_14,vix_zscore_20
f22b_0233__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,633,128,4.9453125,633,0,0.013574362203029506,1.0426685782636458,2.1444490052179314e-05,0.4849921011058452,3.2873847722743377,2.690936206229322,3.2873847722743377,0.9320695102685624,10,0.23389222067504808,False,False,0.0109375,0.4786657108681771,0.0,0.8641797803170814,1.3537829911852586,5e-05,f22b_0233,return_1_over_atr_14 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,return_1_over_atr_14,vix_zscore_20
f22b_0233__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,2048,543,3.7716390423572745,2048,0,0.09477168974413305,1.0698190698698942,4.627523913287747e-05,0.4267578125,5.182694193094573,3.3634480698370384,5.182694193094573,0.95849609375,12,0.820120342823085,False,False,0.24567219152854508,0.4650904650650529,0.0,0.6122690879171118,1.3230317445107098,5e-05,f22b_0233,return_1_over_atr_14 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,return_1_over_atr_14,vix_zscore_20
f22b_0233__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,693,177,3.9152542372881354,693,0,-0.030747979085703824,0.940068167657638,-4.4369378190048805e-05,0.417027417027417,5.693600941280552,3.294057399301764,5.693600941280552,1.0,12,0.0015683537232495097,False,False,0.21694915254237293,0.5299659161711809,0.0,1.9992942408245378,2.7462093095380915,5e-05,f22b_0233,return_1_over_atr_14 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,return_1_over_atr_14,vix_zscore_20
f22b_0233__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,511,128,3.9921875,511,0,-0.014097486780634069,0.956912671356658,-2.758803675270855e-05,0.4324853228962818,4.612855099937674,3.5820818246866337,4.612855099937674,0.9530332681017613,11,0.06776274394700978,False,False,0.2015625,0.521543664321671,0.0,1.9483717358696382,2.6714779001913094,5e-05,f22b_0233,return_1_over_atr_14 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,return_1_over_atr_14,vix_zscore_20
f22b_0233__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,1734,544,3.1875,1734,0,0.10050201296479833,1.071184454619025,5.7959638388003645e-05,0.4371395617070358,3.9000648232904056,2.694613943955926,3.9000648232904056,0.9440599769319492,14,0.8183014200730073,False,False,0.3625,0.4644077726904875,0.0,0.6065913505865238,1.4334991232770111,5e-05,f22b_0233,return_1_over_atr_14 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,return_1_over_atr_14,vix_zscore_20
f22b_0233__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,567,177,3.2033898305084745,567,0,-0.022699470322308783,0.9543977487214617,-4.003433919278445e-05,0.4144620811287478,3.8279455427694065,3.8279455427693954,3.8279455427694065,0.9929453262786596,9,8.073120492109936e-05,False,False,0.3593220338983051,0.5228011256392692,0.0,1.9867890677831823,2.868912227320757,5e-05,f22b_0233,return_1_over_atr_14 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,return_1_over_atr_14,vix_zscore_20
f22b_0233__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,430,128,3.359375,430,0,-0.05877742177368219,0.8417648813148811,-0.00013669167854344694,0.3883720930232558,7.631669969937905,4.407915546775065,7.631669969937905,0.9697674418604652,9,0.7835460213002111,False,False,0.328125,0.5791175593425595,0.0,1.6237996392521146,2.5310421985946743,5e-05,f22b_0233,return_1_over_atr_14 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,return_1_over_atr_14,vix_zscore_20
f22b_0233__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,1509,544,2.7738970588235294,1509,0,0.07294136695725419,1.0503448407851734,4.8337552655569374e-05,0.43737574552683894,5.939461416529557,3.637736529370139,5.939461416529557,0.9628893306825712,11,0.7112709461526708,False,False,0.4452205882352941,0.4748275796074133,0.0,0.6632282730384551,1.5832764408811624,5e-05,f22b_0233,return_1_over_atr_14 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,return_1_over_atr_14,vix_zscore_20
f22b_0233__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,487,177,2.751412429378531,487,0,0.013773599588686854,1.0276239202541162,2.8282545356646518e-05,0.44353182751540043,6.342211009385501,6.342211009385512,6.342211009385512,0.9548254620123203,9,0.023910284295757846,False,False,0.4497175141242938,0.4861880398729419,0.0,0.9589118299724532,1.8948173839696887,5e-05,f22b_0233,return_1_over_atr_14 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,return_1_over_atr_14,vix_zscore_20
f22b_0233__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,373,128,2.9140625,373,0,-0.04830766559931634,0.8686263218807324,-0.00012951116782658535,0.42359249329758714,8.607873727538262,4.3211023558801465,8.607873727538262,0.9571045576407506,9,0.8013671255251177,False,False,0.4171875,0.5656868390596338,0.0,1.610081844452035,2.592956183511669,5e-05,f22b_0233,return_1_over_atr_14 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,return_1_over_atr_14,vix_zscore_20
f22b_0349__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,2506,537,4.666666666666667,2506,0,0.12035229175200376,1.0861880650007365,4.802565512849312e-05,0.4736632083000798,3.5387377187038105,3.394804597855161,3.5387377187038105,0.9489225857940942,10,0.8692443341265444,False,False,0.06666666666666661,0.45690596749963175,0.0,0.5858552132503974,1.1094278474166956,5e-05,f22b_0349,close_prev_close_ratio >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,close_prev_close_ratio,vix_zscore_20
f22b_0349__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,810,174,4.655172413793103,810,0,-0.054559240598303554,0.8998473869993068,-6.735708715839945e-05,0.4580246913580247,8.125348380282594,6.537431370493019,8.125348380282594,1.0,8,0.47747183037872176,False,False,0.06896551724137936,0.5500763065003467,0.0,1.7651376763295752,2.3841795000713013,5e-05,f22b_0349,close_prev_close_ratio >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,close_prev_close_ratio,vix_zscore_20
f22b_0349__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,598,126,4.746031746031746,598,0,0.028185221269850635,1.091846178918018,4.7132477039884003e-05,0.49665551839464883,3.1711414310026442,2.933229755361977,3.1711414310026442,0.919732441471572,10,0.3889018980063204,False,False,0.050793650793650794,0.454076910540991,0.0,0.7888737445593633,1.293744305894005,5e-05,f22b_0349,close_prev_close_ratio >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,close_prev_close_ratio,vix_zscore_20
