profile_id,profile_role,split,granularity,period,tier_scope,record_view,max_hold_bars,atr_stop_multiplier,atr_take_profit_multiplier,cooldown_bars,early_adverse_exit_enabled,trade_count,days_in_scope,trades_per_day,long_trade_count,short_trade_count,net_profit,profit_factor,expectancy,win_rate,max_drawdown_percent,max_monthly_drawdown_percent,dd_risk_percent,underwater_ratio,max_loss_streak,equity_trend_r2,sparse_flag,pf999_sparse_flag,density_axis_distance,pf_axis_distance,dd_axis_distance,smoothness_axis_distance,aspiration_distance_score,proxy_cost_log_return,source_candidate_id,source_rule_definition,source_lane,source_shock_feature,source_context_feature
f22b_0379__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,month,2022-09,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,88,12,7.333333333333333,88,0,0.0031037062082490356,1.0453661413168538,3.526938873010268e-05,0.4431818181818182,2.230799197107991,2.230799197107991,2.230799197107991,0.9659090909090909,8,0.3767705880136445,False,False,0.0,0.4773169293415731,0.0,0.7951123263029509,1.272429255644524,5e-05,f22b_0379,close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,close_prev_close_ratio,ema20_ema50_diff
f22b_0379__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,month,2022-10,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,122,15,8.133333333333333,122,0,0.03724953805416574,1.410137187565373,0.0003053240824111946,0.5,1.7719657185805038,1.7719657185805038,1.7719657185805038,0.8114754098360656,5,0.7726492018570933,False,False,0.0,0.2949314062173135,0.0,0.5174717935905375,0.812403199807851,5e-05,f22b_0379,close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,close_prev_close_ratio,ema20_ema50_diff
f22b_0379__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,month,2022-11,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,56,12,4.666666666666667,56,0,0.019386642425735318,1.5057194593647147,0.0003461900433167021,0.5535714285714286,0.646113901321621,0.646113901321621,0.646113901321621,0.7321428571428571,5,0.6863856925105515,False,False,0.06666666666666661,0.24714027031764263,0.0,0.5205907240845375,0.8343976610688468,5e-05,f22b_0379,close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,close_prev_close_ratio,ema20_ema50_diff
f22b_0379__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,month,2022-12,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,43,9,4.777777777777778,43,0,-0.0013565925108732925,0.9556368924321889,-3.154866304356494e-05,0.4883720930232558,1.5123782740445457,1.5123782740445457,1.5123782740445457,0.9534883720930233,4,0.19735118320397335,False,False,0.04444444444444447,0.5221815537839056,0.0,1.8302617350000725,2.3968877332284224,5e-05,f22b_0379,close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,close_prev_close_ratio,ema20_ema50_diff
f22b_0379__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,month,2023-01,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,118,16,7.375,118,0,0.03141058964626755,1.5022859332653464,0.00026619143768023346,0.5847457627118644,0.7323418161384154,0.7323418161384154,0.7323418161384154,0.7203389830508474,5,0.7761414966846711,False,False,0.0,0.24885703336732679,0.0,0.4748888688647793,0.7237459022321061,5e-05,f22b_0379,close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,close_prev_close_ratio,ema20_ema50_diff
f22b_0379__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,month,2023-02,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,56,12,4.666666666666667,56,0,0.002644963538707271,1.0712167755466526,4.723149176262983e-05,0.4642857142857143,1.4007650870729083,1.4007650870729083,1.4007650870729083,0.8392857142857143,6,0.10054337241618598,False,False,0.06666666666666661,0.4643916122266737,0.0,0.8424340538412878,1.373492332734628,5e-05,f22b_0379,close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,close_prev_close_ratio,ema20_ema50_diff
f22b_0379__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,month,2023-03,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,100,15,6.666666666666667,100,0,0.004940495088406115,1.081655183151104,4.940495088406115e-05,0.5,1.480276706478667,1.480276706478667,1.480276706478667,0.85,8,0.16403237904125406,False,False,0.0,0.45917240842444795,0.0,0.8386854294314356,1.2978578378558836,5e-05,f22b_0379,close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,close_prev_close_ratio,ema20_ema50_diff
f22b_0379__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,month,2023-04,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,57,9,6.333333333333333,57,0,-0.005249438508234654,0.805953096961523,-9.209541242516938e-05,0.42105263157894735,1.016880896784389,1.016880896784389,1.016880896784389,0.9473684210526315,6,0.4081703823834563,False,False,0.0,0.5970234515192385,0.0,1.7526391174011289,2.349662568920367,5e-05,f22b_0379,close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,close_prev_close_ratio,ema20_ema50_diff
f22b_0379__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,month,2023-05,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,63,12,5.25,63,0,0.009231214081818474,1.4273574727149583,0.00014652720764791227,0.5555555555555556,0.5997669889980406,0.5997669889980406,0.5997669889980406,0.7619047619047619,7,0.38692620026200536,False,False,0.0,0.28632126364252086,0.0,0.6887403527392405,0.9750616163817614,5e-05,f22b_0379,close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,close_prev_close_ratio,ema20_ema50_diff
f22b_0379__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,month,2023-06,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,69,17,4.0588235294117645,69,0,0.016233640384451808,1.6197476240735669,0.00023527015049930157,0.5942028985507246,0.5904913905889764,0.5904913905889764,0.5904913905889764,0.6666666666666666,4,0.764946540947452,False,False,0.1882352941176471,0.19012618796321656,0.0,0.44577405657364666,0.8241355386545104,5e-05,f22b_0379,close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,close_prev_close_ratio,ema20_ema50_diff
f22b_0379__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,month,2023-07,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,47,12,3.9166666666666665,47,0,-0.00026504317570201063,0.9851137966756597,-5.639216504298099e-06,0.425531914893617,0.5779884121906886,0.5779884121906886,0.5779884121906886,0.851063829787234,5,0.09962663941169216,False,False,0.2166666666666667,0.5074431016621701,0.0,1.838146735668994,2.5622565039978307,5e-05,f22b_0379,close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,close_prev_close_ratio,ema20_ema50_diff
f22b_0379__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,month,2023-08,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,63,12,5.25,63,0,0.0020017723520735393,1.0675830471665704,3.177416431862761e-05,0.4444444444444444,0.8625206484845216,0.8625206484845216,0.8625206484845216,0.8412698412698413,8,0.5259796591800882,False,False,0.0,0.4662084764167148,0.0,0.671880581940389,1.138089058357104,5e-05,f22b_0379,close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],shock_continuation,close_prev_close_ratio,ema20_ema50_diff
