candidate_id,feature_set,feature_count,target,side,target_threshold,model,prob_quantile,prob_threshold,session,risk_filter,trade_shape,raw_val_signal_count,raw_oos_signal_count,val_entry_count_after_lifecycle,oos_entry_count_after_lifecycle,val_signal_to_entry_ratio,oos_signal_to_entry_ratio,repair_meaningful_signal,density_scout_clue,completion_axis_nearness,dual_positive,rank_score,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery
f76f_00961,price_action_core,12,long_fwd12_q60,long,0.0009910748340189455,small_mlp_16,0.5,0.4074295426860518,all,none,single_position_max_hold_12,5261,3404,687,514,0.13058353925109295,0.1509988249118684,0,0,0,0,225441.85729651313,-517.5889892578125,10546.421875,-11064.01171875,0.9532186103099611,15.9917578125,687,3.7540983606557377,0.5181950509461426,29.624780654907227,-33.42601776123047,0.8862790915305457,-0.7534046173095703,-0.3236598473578919,-924.4258422851562,6573.9453125,-7498.37158203125,0.8767163964311262,15.959394531250002,514,3.9236641221374047,0.5175097276264592,24.714080810546875,-30.235368728637695,0.8173897607254486,-1.7984938621520996,-0.579236161168297
f76f_00977,price_action_core,12,long_fwd12_q60,long,0.0009910748340189455,small_mlp_16,0.6,0.4197164833187461,all,none,single_position_max_hold_12,4307,2729,662,487,0.15370327374042256,0.17845364602418468,0,0,0,0,217465.76115833095,234.16168212890625,10586.5244140625,-10352.36328125,1.0226190992772257,14.375078124999998,662,3.6174863387978142,0.5317220543806647,30.075353622436523,-33.39472198486328,0.9006020063909704,0.3537185490131378,0.16289419792555476,-1437.518310546875,5873.0654296875,-7310.5830078125,0.8033648511221625,19.648125,487,3.717557251908397,0.5030800821355236,23.971694946289062,-30.209020614624023,0.7935277098882343,-2.9517829418182373,-0.7316312933406496
f76f_00969,price_action_core,12,long_fwd12_q60,long,0.0009910748340189455,small_mlp_16,0.5,0.4074295426860518,cash_mid,none,single_position_max_hold_12,4777,3112,660,495,0.13816202637638686,0.1590616966580977,0,0,0,0,216966.65473477787,-1431.2353515625,9309.794921875,-10741.03125,0.866750566606442,19.77646484375,660,3.6065573770491803,0.5166666666666667,27.301450729370117,-33.67094421386719,0.8108311592321242,-2.1685383319854736,-0.723706366567742,-1256.4290771484375,5825.2685546875,-7081.697265625,0.8225808497863523,17.783154296875,495,3.7786259541984735,0.5050505050505051,23.301074981689453,-28.90488624572754,0.8061292746008855,-2.538240671157837,-0.7065276812951161
f76f_00833,price_action_core,12,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.5,0.49750733362691985,all,none,single_position_max_hold_12,6298,5495,652,507,0.10352492854874563,0.09226569608735213,0,0,0,0,214801.69806456615,-1339.54150390625,9505.2646484375,-10844.806640625,0.8764807860041015,19.7606396484375,652,3.5628415300546448,0.47699386503067487,30.563552856445312,-31.80295181274414,0.9610288075271625,-2.054511547088623,-0.6778836756998244,-1469.0455322265625,6410.0517578125,-7879.09765625,0.813551505193974,17.3663671875,507,3.8702290076335877,0.5009861932938856,25.23642349243164,-31.14267921447754,0.8103485033715335,-2.8975257873535156,-0.845914126060835
f76f_01281,price_action_core,12,short_fwd12_q40,short,-0.0005184037610888476,logistic_l2_balanced,0.5,0.49631791821619586,all,none,single_position_max_hold_12,6045,5274,644,509,0.1065343258891646,0.09651118695487296,0,0,0,0,212265.64063998617,-1177.0494384765625,9698.3623046875,-10875.412109375,0.8917696366032106,22.262148437500002,644,3.519125683060109,0.4503105590062112,33.442626953125,-30.72150230407715,1.0885739447932767,-1.8277164697647095,-0.5287223026928766,-427.64453125,6940.810546875,-7368.455078125,0.9419627959028258,12.373125,509,3.885496183206107,0.4636542239685658,29.410213470458984,-26.990678787231445,1.0896433432556782,-0.8401660919189453,-0.34562370561196143
f76f_01601,price_action_core,12,short_fwd12_q30,short,-0.0013667663792148233,extra_trees_d7_l60,0.5,0.49696945429946926,all,none,single_position_max_hold_12,5979,5265,633,494,0.1058705469141997,0.09382716049382717,0,0,0,0,209977.6874230161,-1095.795166015625,10419.5126953125,-11515.306640625,0.9048402287919425,19.565419921874998,633,3.459016393442623,0.45339652448657186,36.30492401123047,-33.28123474121094,1.0908526769974494,-1.7311140298843384,-0.560067287280902,-282.695556640625,6841.8623046875,-7124.55810546875,0.9603209354746851,9.086962890625,494,3.7709923664122136,0.47368421052631576,29.238727569580078,-27.40214729309082,1.067023224743863,-0.5722582340240479,-0.31110015529201884
f76f_01345,price_action_core,12,short_fwd12_q40,short,-0.0005184037610888476,extra_trees_d7_l60,0.5,0.4996062563493183,all,none,single_position_max_hold_12,5951,5369,634,496,0.10653671651823222,0.09238219407710933,0,0,0,0,209878.31310886072,-1637.7901611328125,9918.107421875,-11555.896484375,0.8582724356596225,20.393671875,634,3.4644808743169397,0.45110410094637227,34.67869567871094,-33.206600189208984,1.0443314124636083,-2.5832653045654297,-0.8030874337742636,-122.98685455322266,6658.6044921875,-6781.5908203125,0.9818646787481448,8.551865234375,496,3.786259541984733,0.4717741935483871,28.45557403564453,-25.883934020996094,1.0993527495689959,-0.24795736372470856,-0.1438129006744234
f76f_01537,price_action_core,12,short_fwd12_q30,short,-0.0013667663792148233,logistic_l2_balanced,0.5,0.48859126448947177,all,none,single_position_max_hold_12,5829,5073,629,496,0.10790873220106365,0.097772521190617,0,0,0,0,209358.82554092008,-564.4493408203125,10210.724609375,-10775.173828125,0.9476157667845048,18.34857421875,629,3.4371584699453552,0.4483306836248013,36.20824432373047,-31.0523738861084,1.166037883497487,-0.897375762462616,-0.307625722898684,98.03987121582031,7008.7509765625,-6910.7109375,1.0141866791925125,6.953095703125001,496,3.786259541984733,0.45161290322580644,31.289066314697266,-25.407026290893555,1.2315123366449212,0.19766102731227875,0.14100175720543767
f76f_03201,volatility_compression,17,short_fwd12_q40,short,-0.0005184037610888476,hist_gbm_d4_l2,0.5,0.3998399534007957,all,none,single_position_max_hold_12,4560,3642,582,452,0.12763157894736843,0.1241076331685887,0,0,0,1,209345.620938268,394.501220703125,9390.79296875,-8996.2919921875,1.0438515086999276,7.97625,582,3.180327868852459,0.45532646048109965,35.436954498291016,-28.379470825195312,1.2486827085877183,0.6778371334075928,0.494594854352766,17.702850341796875,6215.53515625,-6197.83251953125,1.00285626251806,6.395742187500001,452,3.450381679389313,0.48451327433628316,28.381439208984375,-26.600139617919922,1.0669657985503367,0.039165597409009933,0.027679118111414453
f76f_00985,price_action_core,12,long_fwd12_q60,long,0.0009910748340189455,small_mlp_16,0.6,0.4197164833187461,cash_mid,none,single_position_max_hold_12,3903,2502,632,466,0.16192672303356392,0.18625099920063948,0,0,0,0,209296.47515867205,-364.3779296875,9396.583984375,-9760.9609375,0.9626699711782347,13.183095703125,632,3.453551912568306,0.5395569620253164,27.555965423583984,-33.54281997680664,0.8215160634269182,-0.576547384262085,-0.2763978491039291,-1537.377197265625,5083.9609375,-6621.337890625,0.7678147560930644,19.2516796875,466,3.5572519083969465,0.5042918454935622,21.63387680053711,-28.663801193237305,0.7547455640894281,-3.2990927696228027,-0.7985678248448289
f76f_00993,price_action_core,12,long_fwd12_q60,long,0.0009910748340189455,small_mlp_16,0.7,0.4329815933419944,all,none,single_position_max_hold_12,3329,2043,622,450,0.18684289576449384,0.22026431718061673,0,0,0,0,208103.09292087026,-60.2733154296875,9892.0859375,-9952.3583984375,0.9939439016839503,14.398212890625,622,3.398907103825137,0.5305466237942122,29.97601890563965,-34.08341979980469,0.8794897660419458,-0.09690243750810623,-0.04186166428260886,-845.4173583984375,5479.64404296875,-6325.0615234375,0.8663384573674014,11.434638671875,450,3.435114503816794,0.5111111111111111,23.824539184570312,-28.750280380249023,0.8286715423108494,-1.8787052631378174,-0.7393476809003618
f76f_01089,price_action_core,12,long_fwd12_q70,long,0.0017642490565776825,extra_trees_d7_l60,0.5,0.4957956090266038,all,none,single_position_max_hold_12,6315,5593,619,501,0.09802058590657166,0.08957625603432863,0,0,0,0,206613.865512724,-442.9288024902344,10676.5166015625,-11119.4453125,0.9601662944068281,17.610009765625,619,3.3825136612021858,0.5105008077544426,33.78644561767578,-36.697837829589844,0.9206658379866026,-0.7155554294586182,-0.25152104308019063,-937.7730712890625,6601.2119140625,-7538.9853515625,0.8756101260621708,13.041601562499999,501,3.8244274809160306,0.5129740518962076,25.685649871826172,-30.897480010986328,0.8313186014747168,-1.871802568435669,-0.719062813562368
