candidate_id,feature_set,feature_count,target,side,target_threshold,model,prob_quantile,prob_threshold,session,risk_filter,cooldown_bars,scout_clue,meaningful_signal,dual_positive,rank_score,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery
f76b_02857,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.9,0.5263049051083162,cash_open,none,0,1,0,1,111641.74538433,1679.1220703125,3559.5712890625,-1880.4490966796875,1.8929367965065589,4.83939453125,129,0.7049180327868853,0.6356589147286822,43.40940475463867,-40.00955581665039,1.0849759230911882,13.016449928283691,3.469694523704783,892.942626953125,1953.1129150390625,-1060.170166015625,1.842263607906768,3.0505078125000002,102,0.7786259541984732,0.6764705882352942,28.305984497070312,-32.12636947631836,0.8810825797772074,8.754339218139648,2.9271933784077957
f76b_00333,full58,58,long_fwd12_q70,long,0.0017642490565776825,logistic_l2_balanced,0.85,0.570443150333923,cash_open,trend_aligned,0,1,0,1,111475.06372834023,1575.9765625,3742.007080078125,-2166.031005859375,1.7275870335907217,5.59330078125,133,0.726775956284153,0.6691729323308271,42.04502487182617,-49.22797775268555,0.854087996119899,11.849448204040527,2.8176145430673554,1212.917724609375,2846.26953125,-1633.35205078125,1.7425940291859299,4.811650390624999,111,0.8473282442748091,0.6036036036036037,42.48163604736328,-37.121639251708984,1.144390089007385,10.927186965942383,2.520793545126676
f76b_02723,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.85,0.5341444667563295,all,compression,0,1,0,1,111326.8392110736,1011.4384765625,3135.38330078125,-2123.94482421875,1.4762075102089984,5.210244140625,231,1.2622950819672132,0.5757575757575758,23.574310302734375,-21.67290687561035,1.0877318136435021,4.37852144241333,1.9412496790240081,993.117431640625,4324.841796875,-3331.724853515625,1.2980789191854907,5.69400390625,289,2.2061068702290076,0.5501730103806228,27.20026206970215,-25.628652572631836,1.0613223614708716,3.4363925457000732,1.7441460314955768
f76b_06573,mega_cap_removed,48,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.85,0.5524845412846993,cash_open,trend_aligned,0,1,0,1,111321.60736095611,1594.76123046875,4143.3134765625,-2548.552490234375,1.625751673720271,6.4446777343749995,150,0.819672131147541,0.6533333333333333,42.278709411621094,-49.010623931884766,0.8626437702645915,10.631741523742676,2.474539916809989,1435.624755859375,3034.60498046875,-1598.980224609375,1.8978377179180517,5.02673828125,122,0.9312977099236641,0.5983606557377049,41.56993103027344,-32.63224792480469,1.2738911253084397,11.767416000366211,2.8559767299091967
f76b_06541,mega_cap_removed,48,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.8,0.5392434203853526,cash_open,trend_aligned,0,1,0,1,111301.70912943254,1593.31298828125,4377.751953125,-2784.43896484375,1.5722204754345044,6.4446875,166,0.907103825136612,0.6506024096385542,40.53474044799805,-48.007568359375,0.8443406286392832,9.598271369934082,2.4722889795374097,1324.7021484375,3176.278564453125,-1851.5762939453125,1.715445685300472,5.2840820312500005,135,1.0305343511450382,0.5925925925925926,39.70348358154297,-33.66502380371094,1.1793689442502757,9.81260871887207,2.506967417619989
f76b_00301,full58,58,long_fwd12_q70,long,0.0017642490565776825,logistic_l2_balanced,0.8,0.5505854903202011,cash_open,trend_aligned,0,1,0,1,111294.43041163444,1483.7838134765625,4060.3505859375,-2576.567138671875,1.5758761046802998,6.4446875,151,0.825136612021858,0.6556291390728477,41.013641357421875,-49.54936981201172,0.8277328553930343,9.826382637023926,2.3023363250375795,1250.9395751953125,3221.7392578125,-1970.7998046875,1.634736947989172,6.30494140625,134,1.0229007633587786,0.5970149253731343,40.2717399597168,-36.49629211425781,1.1034474360748567,9.335370063781738,1.9840621737662363
f76b_06915,mega_cap_removed,48,long_fwd12_q70,long,0.0017642490565776825,extra_trees_d7_l60,0.8,0.5258096174927364,all,compression,0,1,0,1,111289.54435262852,578.5969848632812,1280.5772705078125,-701.98046875,1.8242349004212413,2.368837890625,57,0.3114754098360656,0.6140350877192983,36.587921142578125,-31.908203125,1.1466619100814104,10.150824546813965,2.442535165251949,1195.0640869140625,2936.34521484375,-1741.2808837890625,1.6863133582757788,5.538671875,117,0.8931297709923665,0.6239316239316239,40.223907470703125,-39.57456588745117,1.0164080532203097,10.21422290802002,2.1576726585090626
f76b_02884,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,hist_gbm_d4_l2,0.8,0.4434963442607351,all,compression,6,1,0,1,111284.49557204357,415.235595703125,1440.3865966796875,-1025.1510009765625,1.405048227341699,3.3083984375,92,0.5027322404371585,0.5652173913043478,27.69974136352539,-25.628774642944336,1.0808063104628842,4.513430595397949,1.2550954896983293,355.70269775390625,1297.9486083984375,-942.2459106445312,1.3775051647723175,2.6795117187499997,99,0.7557251908396947,0.5656565656565656,23.177654266357422,-21.912694931030273,1.0577272370791717,3.59295654296875,1.3274907337215998
f76b_02691,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.8,0.5262978103573084,all,compression,0,1,0,1,111284.20560714426,891.7584228515625,3923.19873046875,-3031.4404296875,1.2941698250271003,6.6041894531250005,332,1.814207650273224,0.5481927710843374,21.55603790283203,-20.20960235595703,1.0666235546429799,2.6860194206237793,1.3502920065831792,1310.427490234375,5753.3916015625,-4442.96484375,1.294944210430992,8.684892578125,408,3.114503816793893,0.5612745098039216,25.123981475830078,-24.821033477783203,1.0122052934789374,3.211832046508789,1.5088586052693422
f76b_00419,full58,58,long_fwd12_q70,long,0.0017642490565776825,extra_trees_d7_l60,0.85,0.5335454845223387,all,compression,0,1,0,1,111281.61455852394,597.2735595703125,1294.29296875,-697.0194091796875,1.8568965967149114,2.972626953125,49,0.2677595628415301,0.5918367346938775,44.63079071044922,-34.85097122192383,1.2806182767834362,12.18925666809082,2.009244916999839,1028.3155517578125,2663.712158203125,-1635.3963623046875,1.6287868920347115,4.822314453125,107,0.816793893129771,0.616822429906542,40.359275817871094,-39.88771438598633,1.0118222224347464,9.61042594909668,2.1324108200605503
f76b_00131,full58,58,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.85,0.5190831028815623,all,compression,0,1,0,1,111265.33723718814,594.1961059570312,1488.986328125,-894.7902221679688,1.6640619122070486,1.8101464843750001,93,0.5081967213114754,0.6344086021505376,25.237056732177734,-26.317359924316406,0.958950928389268,6.389205455780029,3.282585752512692,932.44384765625,2678.232666015625,-1745.7890625,1.5341101187679282,5.149169921875,172,1.3129770992366412,0.6162790697674418,25.266345977783203,-26.45134925842285,0.9552006489702105,5.42118501663208,1.8108624531790811
f76b_00013,full58,58,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.8,0.5394818155698466,cash_open,trend_aligned,0,1,0,1,111255.0205051258,1439.2049560546875,4130.23974609375,-2691.034912109375,1.5348146274535883,6.4446875,161,0.8797814207650273,0.639751552795031,40.09941482543945,-46.397151947021484,0.8642645753607228,8.93916130065918,2.2331648447728263,1269.6485595703125,3088.845703125,-1819.197265625,1.6979168567867224,4.811650390624999,132,1.0076335877862594,0.5984848484848485,39.09931182861328,-34.32447814941406,1.139108704243497,9.618549346923828,2.6386966144591275
f76b_05379,session_macro_removed,48,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.8,0.5334852512690623,all,compression,0,1,0,1,111254.0853409087,783.7357177734375,2813.87841796875,-2030.1429443359375,1.386049403969026,5.9012695312500005,174,0.9508196721311475,0.5862068965517241,27.58704376220703,-28.196430206298828,0.9783878157754996,4.504228115081787,1.3280798540435883,1508.09228515625,3889.9580078125,-2381.86572265625,1.6331558789445233,5.417109375,215,1.6412213740458015,0.6,30.154712677001953,-27.69611358642578,1.0887705447518514,7.014382839202881,2.7839428388064436
f76b_04237,volatility_compression,17,long_fwd12_q70,long,0.0017642490565776825,logistic_l2_balanced,0.8,0.5453897415667535,cash_open,trend_aligned,0,1,0,1,111233.36717941848,1494.022705078125,3290.566650390625,-1796.5439453125,1.8316093291100914,6.4446875,123,0.6721311475409836,0.6666666666666666,40.12886047363281,-43.818145751953125,0.9158046235181947,12.146526336669922,2.318223661082287,1250.593017578125,2980.75830078125,-1730.165283203125,1.7228170798010993,7.891689453125,110,0.8396946564885496,0.6272727272727273,43.19939422607422,-42.199153900146484,1.0237028526281486,11.369027137756348,1.5846961857868183
f76b_00045,full58,58,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.85,0.5527256943947143,cash_open,trend_aligned,0,1,0,1,111228.09656430417,1333.945068359375,3818.107177734375,-2484.162353515625,1.536979727726302,6.4446777343749995,141,0.7704918032786885,0.6524822695035462,41.501163482666016,-50.69718933105469,0.8186087637257708,9.460603713989258,2.069839832710797,1253.54296875,2961.41162109375,-1707.86865234375,1.7339808989583199,4.807568359375,123,0.9389312977099237,0.5853658536585366,41.13071823120117,-33.48762130737305,1.2282364833761819,10.19140625,2.6074365979747913
f76b_02797,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.8,0.5076963855013183,cash_open,trend_aligned,0,1,0,1,111223.34764320099,1373.57421875,3877.584228515625,-2504.01025390625,1.5485496604762712,6.165009765625,170,0.9289617486338798,0.6294117647058823,36.239105224609375,-39.746192932128906,0.911762927495766,8.079848289489746,2.228016290272249,1031.5870361328125,2800.876953125,-1769.289794921875,1.5830515504944038,6.764140625,124,0.9465648854961832,0.6290322580645161,35.9086799621582,-38.46282196044922,0.9335945240596906,8.319250106811523,1.5250821846017024
f76b_06861,mega_cap_removed,48,long_fwd12_q70,long,0.0017642490565776825,logistic_l2_balanced,0.85,0.5703035917589684,cash_open,trend_aligned,0,1,0,1,111213.48023155736,1454.6856689453125,3676.74072265625,-2222.054931640625,1.654657889101588,6.4446875,133,0.726775956284153,0.6541353383458647,42.26138687133789,-48.3055419921875,0.8748765696112646,10.93748664855957,2.257185734677302,1013.516845703125,2879.562255859375,-1866.04541015625,1.5431362174719316,6.30494140625,116,0.8854961832061069,0.5689655172413793,43.629730224609375,-37.32090759277344,1.1690425833335718,8.737214088439941,1.6074960580893582
f76b_05395,session_macro_removed,48,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.8,0.5334852512690623,cash_mid,compression,0,1,0,1,111212.19039563605,692.6494140625,2443.44921875,-1750.7999267578125,1.395618757692581,5.857470703125,153,0.8360655737704918,0.5882352941176471,27.14943504333496,-27.790475845336914,0.9769330757209932,4.527120590209961,1.1825059811105276,1271.215087890625,3147.255615234375,-1876.040771484375,1.677605126217049,5.417109375,184,1.4045801526717556,0.5978260869565217,28.611413955688477,-25.35190200805664,1.128570706316078,6.908777713775635,2.3466668289130217
f76b_03885,volatility_compression,17,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.85,0.5428809594654961,cash_open,trend_aligned,0,1,0,1,111208.49228044481,1226.5579833984375,3482.778564453125,-2256.220703125,1.5436338119002584,6.4446875,137,0.7486338797814208,0.6496350364963503,39.13234329223633,-47.00459671020508,0.8325216262038555,8.952978134155273,1.9032078489429278,1246.383056640625,2810.439208984375,-1564.056396484375,1.7968912216346997,6.128876953125,111,0.8473282442748091,0.6216216216216216,40.73100280761719,-37.239437103271484,1.0937598947766847,11.228675842285156,2.0336238860287734
f76b_06829,mega_cap_removed,48,long_fwd12_q70,long,0.0017642490565776825,logistic_l2_balanced,0.8,0.5512432630999816,cash_open,trend_aligned,0,1,0,1,111200.4849777938,1654.7216796875,4071.53271484375,-2416.811767578125,1.6846710072600368,6.4446875,152,0.8306010928961749,0.6513157894736842,41.12659454345703,-45.600223541259766,0.9018945818597813,10.886326789855957,2.567574734519711,1094.84619140625,3110.5244140625,-2015.6785888671875,1.5431648831526341,7.046884765625,134,1.0229007633587786,0.582089552238806,39.878517150878906,-35.994258880615234,1.1079132725901337,8.170494079589844,1.5536598480323613
f76b_02953,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,hist_gbm_d4_l2,0.9,0.47174481722969797,cash_open,none,0,1,0,1,111192.0034012021,2038.905517578125,5139.5634765625,-3100.658447265625,1.6575716300177863,8.293251953124999,182,0.994535519125683,0.5879120879120879,48.033302307128906,-41.34211349487305,1.1618492197571286,11.202777862548828,2.458511485123565,1281.0401611328125,3163.270263671875,-1882.23046875,1.680596673037931,3.8540625000000004,127,0.9694656488549618,0.6141732283464567,40.55474853515625,-38.41286849975586,1.0557594399755386,10.086930274963379,3.32386971185032
f76b_00493,full58,58,long_fwd12_q70,long,0.0017642490565776825,hist_gbm_d4_l2,0.8,0.3521538451986349,cash_open,trend_aligned,0,1,0,1,111178.89241076574,1270.2244873046875,3935.0869140625,-2664.86279296875,1.4766564809434997,5.93056640625,149,0.8142076502732241,0.6174496644295302,42.772682189941406,-46.75197982788086,0.9148849385076443,8.524996757507324,2.141826598494953,1530.9305419921875,3120.9658203125,-1590.0352783203125,1.9628280346140732,6.30494140625,118,0.9007633587786259,0.652542372881356,40.53202438354492,-38.781349182128906,1.0451421943366208,12.973987579345703,2.428143964152621
f76b_03853,volatility_compression,17,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.8,0.53209325164689,cash_open,trend_aligned,0,1,0,1,111170.06200324683,1280.6571044921875,4025.778564453125,-2745.12158203125,1.466521042566812,6.4446777343749995,161,0.8797814207650273,0.639751552795031,39.085227966308594,-47.329681396484375,0.8258079668630903,7.954391956329346,1.9871546061354528,1403.0592041015625,3087.61865234375,-1684.5594482421875,1.8328938498226546,6.128876953125,123,0.9389312977099237,0.6341463414634146,39.58485412597656,-37.434654235839844,1.0574387538506533,11.40698528289795,2.2892598673989837
f76b_00141,full58,58,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.85,0.5190831028815623,cash_open,trend_aligned,0,1,0,1,111168.32838396187,1610.0482177734375,4494.99169921875,-2884.944091796875,1.558086242294929,6.4446875,181,0.9890710382513661,0.6519337016574586,38.0931510925293,-45.792762756347656,0.8318596389393199,8.895294189453125,2.498256459717306,1450.3006591796875,3460.7392578125,-2010.4384765625,1.7213853088057496,7.8916796875,143,1.0916030534351144,0.6153846153846154,39.32658386230469,-36.553428649902344,1.0758658028761894,10.141963005065918,1.8377591547169438
f76b_02786,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.8,0.5076963855013183,all,none,6,1,0,1,111157.56136219561,1787.1883544921875,8889.16796875,-7101.978515625,1.2516466994645252,8.28904296875,438,2.3934426229508197,0.5205479452054794,38.987579345703125,-33.818946838378906,1.1528324501654403,4.080338478088379,2.1560852817749336,68.29067993164062,4798.01171875,-4729.7216796875,1.0144384899762247,7.175615234375001,366,2.7938931297709924,0.5327868852459017,24.605188369750977,-27.659191131591797,0.8895845237371169,0.18658655881881714,0.09517048740920789
f76b_02161,price_action_core,12,short_fwd12_q40,short,-0.0005184037610888476,hist_gbm_d4_l2,0.85,0.4625223658484925,cash_mid,none,0,1,0,1,111140.67835877702,483.92236328125,28413.84375,-27929.921875,1.0173262881710083,34.5966015625,1399,7.644808743169399,0.4781987133666905,42.47211456298828,-38.26016616821289,1.1100870387299766,0.3459059000015259,0.13987569339925685,2053.13525390625,22415.625,-20362.490234375,1.1008292572270455,22.05650390625,1589,12.129770992366412,0.5204531151667715,27.104745864868164,-26.722427368164062,1.0143070272560486,1.2920926809310913,0.9308525333992153
f76b_05389,session_macro_removed,48,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.8,0.5334852512690623,cash_open,trend_aligned,0,1,0,1,111134.35555096166,1054.9298095703125,3864.453125,-2809.523681640625,1.3754833782868658,6.1716503906249995,166,0.907103825136612,0.6385542168674698,36.45710372924805,-46.82539367675781,0.7785754879268393,6.35499906539917,1.70931556844632,932.6829223632812,3038.900390625,-2106.217529296875,1.442823615488323,5.656455078125,138,1.0534351145038168,0.5652173913043478,38.960262298583984,-35.1036262512207,1.1098643205623,6.758572101593018,1.648882399809399
f76b_05869,session_macro_removed,48,long_fwd12_q70,long,0.0017642490565776825,hist_gbm_d4_l2,0.8,0.3528972491279329,cash_open,trend_aligned,0,1,0,1,111127.19232210063,1275.919189453125,3707.600830078125,-2431.681396484375,1.52470666405493,6.2653613281250005,143,0.7814207650273224,0.6153846153846154,42.13182830810547,-44.2123908996582,0.9529416403588158,8.92251205444336,2.0364654528790957,1321.662841796875,2946.77001953125,-1625.1072998046875,1.8132772032255382,7.10873046875,111,0.8473282442748091,0.6396396396396397,41.50380325317383,-40.627681732177734,1.0215646446866347,11.906872749328613,1.859210793835705
f76b_02132,price_action_core,12,short_fwd12_q40,short,-0.0005184037610888476,hist_gbm_d4_l2,0.8,0.44357051271886555,cash_mid,compression,6,1,0,1,111125.45786823524,365.4715270996094,1525.4176025390625,-1159.9459228515625,1.315076481142362,2.7070410156249998,98,0.5355191256830601,0.47959183673469385,32.455692291259766,-22.744037628173828,1.4269978278199722,3.7293012142181396,1.3500775385009434,233.83152770996094,1854.6031494140625,-1620.7716064453125,1.1442717419523352,2.495908203125,154,1.1755725190839694,0.577922077922078,20.838237762451172,-24.934947967529297,0.8357040804571588,1.5183866024017334,0.9368594863272309
f76b_02739,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.85,0.5341444667563295,cash_mid,compression,0,1,0,1,111121.70616778005,550.0230712890625,2179.67724609375,-1629.6541748046875,1.3375090738837165,5.0016015625,183,1.0,0.5683060109289617,20.95843505859375,-20.6285343170166,1.0159924469914963,3.0055904388427734,1.0996938968767818,595.9104614257812,3315.131591796875,-2719.22119140625,1.2191474537907852,5.69400390625,247,1.8854961832061068,0.5425101214574899,24.739788055419922,-24.06390380859375,1.028087057370334,2.412592887878418,1.04655787252215
f76b_05421,session_macro_removed,48,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.85,0.546036564987265,cash_open,trend_aligned,0,1,0,1,111113.41123965717,1011.2520751953125,3602.541748046875,-2591.2900390625,1.3902502976279083,6.1716503906249995,149,0.8142076502732241,0.6375838926174496,37.92149353027344,-47.98685073852539,0.790247597970184,6.786926746368408,1.6385440055571643,890.5216064453125,2849.514404296875,-1958.9927978515625,1.454581358043762,5.656455078125,125,0.9541984732824428,0.552,41.29730987548828,-34.98201370239258,1.1805298067407644,7.124172687530518,1.5743457592179841
f76b_02724,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.85,0.5341444667563295,all,compression,6,1,0,1,111111.11645034202,139.77816772460938,1156.9609375,-1017.1828002929688,1.1374169295497056,2.6854785156250003,94,0.5136612021857924,0.5212765957446809,23.611448287963867,-22.604063034057617,1.0445665565694282,1.4870017766952515,0.5204963171789827,288.1252136230469,1507.2835693359375,-1219.1583251953125,1.2363312772313362,2.3291015625,102,0.7786259541984732,0.5098039215686274,28.986223220825195,-24.383167266845703,1.188780067150602,2.8247570991516113,1.2370659067085954
f76b_05411,session_macro_removed,48,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.85,0.546036564987265,all,compression,0,1,0,1,111109.72881554965,457.49603271484375,1839.0662841796875,-1381.5704345703125,1.3311418934291703,5.166591796875,112,0.6120218579234973,0.6160714285714286,26.653135299682617,-32.12954330444336,0.8295522612049272,4.0847859382629395,0.8854890239084866,1004.3916015625,2531.634521484375,-1527.2431640625,1.657649928352059,4.907929687499999,146,1.1145038167938932,0.589041095890411,29.437610626220703,-25.454051971435547,1.1564999811918155,6.87939453125,2.0464669738863286
f76b_05709,session_macro_removed,48,long_fwd12_q70,long,0.0017642490565776825,logistic_l2_balanced,0.85,0.5656343728478562,cash_open,trend_aligned,0,1,0,1,111100.12819840218,937.7853393554688,2971.26904296875,-2033.48388671875,1.4611716681774252,6.4446875,121,0.6612021857923497,0.6528925619834711,37.611000061035156,-48.416282653808594,0.7768254396969186,7.75029182434082,1.455129266322795,930.5061645507812,2682.47412109375,-1751.9681396484375,1.5311203784973135,5.2840820312500005,104,0.7938931297709924,0.5673076923076923,45.46566390991211,-38.93262481689453,1.167803715360661,8.947175025939941,1.7609608614093775
f76b_00387,full58,58,long_fwd12_q70,long,0.0017642490565776825,extra_trees_d7_l60,0.8,0.5246225096608629,all,compression,0,1,0,1,111096.90175478617,629.7993774414062,1994.055908203125,-1364.2568359375,1.4616425996010018,4.88904296875,90,0.4918032786885246,0.6111111111111112,36.25556182861328,-38.97876739501953,0.9301361805824008,6.9977707862854,1.2881854004290525,1170.909423828125,3788.329833984375,-2617.4208984375,1.4473521764290422,5.9133984375,166,1.2671755725190839,0.5662650602409639,40.3013801574707,-36.35306930541992,1.1086101098886338,7.053671360015869,1.9800956018839633
