variant_id,queue_id,candidate_alias,source_variant_id,source_feature_file,source_feature_sha256,runtime_feature_file,runtime_feature_sha256,common_feature_path,common_feature_sha256,source_feature_count,feature_count,feature_order,feature_order_hash,appended_feature,feature_mode,feature_min,feature_max,feature_mean,feature_nonzero_rows,rows,first_bar_time_server,last_bar_time_server,duplicate_bar_time_rows,runtime_missing_feature_cells,score_table_validation,probability_rows_checked,probability_sum_max_abs_error,materialization_status,claim_boundary
run267cv_01_s258_stc_redzone_monday_dd,cu_q02_s258_redzone_monday_dd_pressure,s258_stc,run267cr_07_s258_stc_redzone_stress,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s258_stc/run267cr_07_s258_stc_redzone_stress/run267cr_07_s258_stc_redzone_stress_features.csv,e81cb12a466b239f68aced7612fc9e396fc669ffc5ec06d8c857187d95784def,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CV/shared_weakness_breakout_followup_or_prune_materialization/features/s258_stc/run267cv_01_s258_stc_redzone_monday_dd/run267cv_01_s258_stc_redzone_monday_dd_features.csv,3a409bf610c73b36538ea1143fb5209fed7f347cd4a9887f00a474b6966d90ea,OPV2/s267cv/run267CV_shared_weakness_followup_or_prune/s258_stc/run267cv_01_s258_stc_redzone_monday_dd/features/run267cv_01_s258_stc_redzone_monday_dd_features.csv,3a409bf610c73b36538ea1143fb5209fed7f347cd4a9887f00a474b6966d90ea,37,38,stage56_context_et_event_signal;stage258_source_feature_rank_bucket;stage258_source_feature_gate_short_tight_control;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_redzone_stress_blast_score;stage267cv_redzone_monday_dd_pressure_score,465d394c4c343cf60e73c70d6beae56f6e38bab989e6ebb67255cb6e33936bb5,stage267cv_redzone_monday_dd_pressure_score,redzone_monday_dd_pressure,0,1,0.474233460426,11633,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cv_02_s264_aih_aih_supply_repair,cu_q04_aih_aggressive_supply_repair_or_prune,s264_aih,run267cr_06_s264_aih_aggr_supply_expand,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s264_aih/run267cr_06_s264_aih_aggr_supply_expand/run267cr_06_s264_aih_aggr_supply_expand_features.csv,25389e6a7d7267124be27ba168b805dbe81d4f821df2ace4bcce3c22600e0bc7,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CV/shared_weakness_breakout_followup_or_prune_materialization/features/s264_aih/run267cv_02_s264_aih_aih_supply_repair/run267cv_02_s264_aih_aih_supply_repair_features.csv,79274c3355206296e905a95ca8cfecd9b9cc5649091846b1d78265cd0716b63e,OPV2/s267cv/run267CV_shared_weakness_followup_or_prune/s264_aih/run267cv_02_s264_aih_aih_supply_repair/features/run267cv_02_s264_aih_aih_supply_repair_features.csv,79274c3355206296e905a95ca8cfecd9b9cc5649091846b1d78265cd0716b63e,37,38,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_high_quarter;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_adverse_excursion_proxy_score;stage267cf_profit_giveback_proxy_score;stage267cf_loss_cluster_bar_state_proxy_score;stage267cn_aggressive_shock_release_reentry_score;stage267cr_aggressive_shock_supply_expansion_score;stage267cv_aih_aggressive_supply_repair_score,e7a7f78c501e436097b1d081f44d226de83e3a49570a96915b5d54d44f798f14,stage267cv_aih_aggressive_supply_repair_score,aih_aggressive_supply_repair,0,0.86,0.404560549511,11631,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cv_03_s264_aih_explosive_combo,cu_q05_explosive_shock_state_combo,s264_aih,run267cr_01_s264_aih_state_phase_repl,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s264_aih/run267cr_01_s264_aih_state_phase_repl/run267cr_01_s264_aih_state_phase_repl_features.csv,03e92375fe589d72ef2857f280de949518d4146db62c2f4f8b87b659e29b8fdd,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CV/shared_weakness_breakout_followup_or_prune_materialization/features/s264_aih/run267cv_03_s264_aih_explosive_combo/run267cv_03_s264_aih_explosive_combo_features.csv,e88cf82aaf66f1accba692a50d2aa0597dfe1ebb4f0e6b473da7f5290624d88a,OPV2/s267cv/run267CV_shared_weakness_followup_or_prune/s264_aih/run267cv_03_s264_aih_explosive_combo/features/run267cv_03_s264_aih_explosive_combo_features.csv,e88cf82aaf66f1accba692a50d2aa0597dfe1ebb4f0e6b473da7f5290624d88a,37,38,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_high_quarter;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_state_phase_monday_replacement_score;stage267cv_explosive_shock_state_combo_score,6b87a3af1f75c78bf8fb9c3cf18fdd9fb1dc72eed23f15e8881b2d8c1af70413,stage267cv_explosive_shock_state_combo_score,explosive_shock_state_combo,0,0.56,0.275320493874,11583,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cv_04_s264_aia_explosive_combo,cu_q05_explosive_shock_state_combo,s264_aia,run267cr_04_s264_aia_state_phase_repl,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s264_aia/run267cr_04_s264_aia_state_phase_repl/run267cr_04_s264_aia_state_phase_repl_features.csv,db2ce71864aedb5bafc5ffbb0a724d7251f042c03abd3be62dabc8036f54c076,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CV/shared_weakness_breakout_followup_or_prune_materialization/features/s264_aia/run267cv_04_s264_aia_explosive_combo/run267cv_04_s264_aia_explosive_combo_features.csv,1fe230a5e88ea3d4b9e2a26c7a19d605bf47d25d5cd3c63ddd0b7107e8cc8d79,OPV2/s267cv/run267CV_shared_weakness_followup_or_prune/s264_aia/run267cv_04_s264_aia_explosive_combo/features/run267cv_04_s264_aia_explosive_combo_features.csv,1fe230a5e88ea3d4b9e2a26c7a19d605bf47d25d5cd3c63ddd0b7107e8cc8d79,37,38,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_all_oos_anchor;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_state_phase_monday_replacement_score;stage267cv_explosive_shock_state_combo_score,811fdc7446131072ecabba1cd2821b3bf21f75e438e918cf8610f16a904e7df2,stage267cv_explosive_shock_state_combo_score,explosive_shock_state_combo,0,0.56,0.275320493874,11583,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cv_05_s258_stc_explosive_combo,cu_q05_explosive_shock_state_combo,s258_stc,run267cr_07_s258_stc_redzone_stress,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s258_stc/run267cr_07_s258_stc_redzone_stress/run267cr_07_s258_stc_redzone_stress_features.csv,e81cb12a466b239f68aced7612fc9e396fc669ffc5ec06d8c857187d95784def,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CV/shared_weakness_breakout_followup_or_prune_materialization/features/s258_stc/run267cv_05_s258_stc_explosive_combo/run267cv_05_s258_stc_explosive_combo_features.csv,1a32e4a22a5df213c97125f96a83dd3749aab2e04fd9c61b53b45806ec933024,OPV2/s267cv/run267CV_shared_weakness_followup_or_prune/s258_stc/run267cv_05_s258_stc_explosive_combo/features/run267cv_05_s258_stc_explosive_combo_features.csv,1a32e4a22a5df213c97125f96a83dd3749aab2e04fd9c61b53b45806ec933024,37,38,stage56_context_et_event_signal;stage258_source_feature_rank_bucket;stage258_source_feature_gate_short_tight_control;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_redzone_stress_blast_score;stage267cv_explosive_shock_state_combo_score,a877d43d22532bec7200f633286a1378f8ab536dde7bb8e3c07ec60552a82e7f,stage267cv_explosive_shock_state_combo_score,explosive_shock_state_combo,0,0.54,0.263551996924,11567,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
