run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,1,buy,2025-01-02 16:40:00,2025-01-02 17:40:00,12,0.1,20924,21001.2,7.72,7.72,0,0,26.617,1.033,0.29004,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,2,buy,2025-01-02 17:45:00,2025-01-02 20:20:00,31,0.1,20988.8,20785.1,-20.37,-20.37,0,0,11.442,25.82,-1.78028,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,3,buy,2025-01-02 20:25:00,2025-01-03 16:55:00,246,0.1,20794.4,21096.9,30.25,29.85,-0.4,0,38.74,5.945,0.770521,late,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,4,buy,2025-01-03 17:00:00,2025-01-03 18:30:00,18,0.1,21133.7,21174.2,4.04,4.04,0,0,5.417,12.345,0.7458,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,5,buy,2025-01-03 18:35:00,2025-01-06 17:15:00,848,0.1,21201.5,21611,40.95,39.74,-1.21,0,41.226,1.745,0.963955,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,6,buy,2025-01-06 17:20:00,2025-01-07 18:05:00,297,0.1,21620,21307.3,-31.27,-31.67,-0.4,0,3.53,45.782,-8.97167,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,7,buy,2025-01-07 18:10:00,2025-01-08 17:20:00,278,0.1,21301.7,21053.7,-24.81,-25.21,-0.4,0,3.342,31.59,-7.54339,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,8,buy,2025-01-08 17:25:00,2025-01-10 17:00:00,571,0.1,21072.7,20825.9,-24.69,-25.49,-0.8,0,12.268,29.087,-2.07776,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,9,buy,2025-01-10 17:05:00,2025-01-10 18:30:00,17,0.1,20712.1,20710.9,-0.12,-0.12,0,0,18.217,6.42,-0.00658725,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,10,buy,2025-01-10 18:35:00,2025-01-13 18:50:00,867,0.1,20702.1,20588.2,-11.39,-12.6,-1.21,0,24.53,22.471,-0.513657,mid,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,11,buy,2025-01-13 20:15:00,2025-01-14 17:30:00,255,0.1,20676.4,20802.8,12.64,12.24,-0.4,0,25.327,5.782,0.483279,late,feature_missing,feature_missing,feature_missing,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,12,buy,2025-01-14 17:35:00,2025-01-15 17:15:00,284,0.1,20781.1,21153.8,37.28,36.88,-0.4,0,39.976,22.057,0.922554,early,vol_high,downtrend,adx_20_25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,13,buy,2025-01-15 17:20:00,2025-01-15 18:20:00,12,0.1,21197,21136.8,-6.02,-6.02,0,0,0.08,8.795,-75.25,early,vol_mid,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,14,buy,2025-01-15 18:25:00,2025-01-16 17:55:00,282,0.1,21134.7,21167.7,3.3,2.9,-0.4,0,22.467,9.833,0.129078,mid,vol_high,downtrend,adx_20_25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,15,buy,2025-01-16 18:05:00,2025-01-17 17:30:00,281,0.1,21242,21326.4,8.44,8.04,-0.4,0,23.429,27.592,0.343164,early,feature_missing,feature_missing,feature_missing,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,16,buy,2025-01-17 17:35:00,2025-01-21 17:25:00,1150,0.1,21347.9,21413.7,6.59,4.98,-1.61,0,23.803,15.574,0.209217,early,feature_missing,feature_missing,feature_missing,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,17,buy,2025-01-21 17:35:00,2025-01-27 16:55:00,1720,0.1,21435,21142.9,-29.22,-31.63,-2.41,0,47.425,83.591,-0.666948,early,feature_missing,feature_missing,feature_missing,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,18,buy,2025-01-27 17:00:00,2025-01-27 18:00:00,12,0.1,21168.1,21146.2,-2.18,-2.18,0,0,8.43,10.483,-0.2586,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,19,buy,2025-01-27 18:05:00,2025-01-28 17:20:00,279,0.1,21135.7,21218.7,8.3,7.9,-0.4,0,12.58,20.395,0.627981,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,20,buy,2025-01-28 17:25:00,2025-01-29 17:15:00,286,0.1,21277.2,21378.5,10.14,9.74,-0.4,0,26.166,5.095,0.372239,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,21,buy,2025-01-29 20:30:00,2025-01-30 17:35:00,253,0.1,21336.4,21387.6,5.13,4.73,-0.4,0,25.8,10.695,0.183333,late,feature_missing,feature_missing,feature_missing,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,22,buy,2025-01-30 17:40:00,2025-02-03 17:10:00,1146,0.1,21425.2,21059.2,-36.6,-38.21,-1.61,0,38.778,58.944,-0.985353,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,23,buy,2025-02-03 17:15:00,2025-02-03 18:15:00,12,0.1,20988.7,21289.1,30.04,30.04,0,0,32.505,1.62,0.924166,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,24,buy,2025-02-03 18:20:00,2025-02-04 17:40:00,280,0.1,21306.7,21528.3,22.16,21.76,-0.4,0,23.074,20.099,0.943053,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,25,buy,2025-02-04 17:45:00,2025-02-07 18:10:00,869,0.1,21524.8,21586.9,6.22,5.02,-1.2,0,31.544,22.819,0.159143,early,vol_mid,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,26,buy,2025-02-07 18:15:00,2025-02-12 16:50:00,1423,0.1,21539.9,21563.2,2.33,0.32,-2.01,0,23.471,19.551,0.0136338,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,27,buy,2025-02-12 16:55:00,2025-02-13 16:55:00,288,0.1,21576.9,21779,20.21,19.81,-0.4,0,26.538,10.833,0.746477,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,28,buy,2025-02-13 17:00:00,2025-02-21 18:25:00,2321,0.1,21812.2,21934.3,12.21,9,-3.21,0,41.4,4.332,0.217391,early,vol_high,downtrend,adx_gt25,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,29,buy,2025-02-21 18:40:00,2025-02-26 17:05:00,1421,0.1,21930.7,21234.4,-69.64,-71.65,-2.01,0,0.168,101.2,-426.488,mid,feature_missing,feature_missing,feature_missing,spread_low
run12I_catboost_long_bias_source_probe_v1,mt5_routed_long_high_vol_validation_is,validation,Tier A+B,routed_total,30,buy,2025-02-26 17:10:00,2025-02-27 16:40:00,282,0.1,21237.3,21242.6,0.53,0.13,-0.4,0,10.255,24.145,0.0126767,early,vol_mid,downtrend,adx_20_25,spread_low
